case_id,dataset_name,painting_id,mask_id,mask_type,evaluation_region,opencv_source_id,opencv_source_relative_path,metric_family,opencv_metric_column,metric_name,metric_value_type,metric_direction,opencv_metric_value,opencv_metric_value_is_numeric,opencv_status,opencv_issue,opencv_restored_path,lama_source_id,lama_source_relative_path,lama_metric_column,lama_metric_value,lama_metric_value_is_numeric,lama_status,lama_issue,lama_restored_path,metric_pair_status,lama_minus_opencv,lama_advantage,absolute_metric_delta,metric_winner
canonical__p001_loss_large,canonical,p001,p001_loss_large,loss_large,boundary_region,opencv_classical_metrics,data/processed/metrics/metrics_opencv_telea_classical.csv,classical_metrics,mse_improvement,mse,improvement,higher_is_better,53.38251778129634,True,ok,,,lama_classical_metrics,outputs/metrics/classical_metrics_lama.csv,mse_improvement,25396.024811267853,True,ok,,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\canonical\canonical__p001_loss_large_restored_lama.png,paired,25342.642293486555,25342.642293486555,25342.642293486555,lama
canonical__p001_loss_large,canonical,p001,p001_loss_large,loss_large,boundary_region,opencv_classical_metrics,data/processed/metrics/metrics_opencv_telea_classical.csv,classical_metrics,restored_mse,mse,restored,lower_is_better,6.173439895448491,True,ok,,,lama_classical_metrics,outputs/metrics/classical_metrics_lama.csv,restored_mse,7.777923107147217,True,ok,,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\canonical\canonical__p001_loss_large_restored_lama.png,paired,1.6044832116987262,-1.6044832116987262,1.6044832116987262,opencv_telea
canonical__p001_loss_large,canonical,p001,p001_loss_large,loss_large,boundary_region,opencv_classical_metrics,data/processed/metrics/metrics_opencv_telea_classical.csv,classical_metrics,psnr_improvement,psnr,improvement,higher_is_better,9.843979884003703,True,ok,,,lama_classical_metrics,outputs/metrics/classical_metrics_lama.csv,psnr_improvement,35.140350863159576,True,ok,,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\canonical\canonical__p001_loss_large_restored_lama.png,paired,25.296370979155874,25.296370979155874,25.296370979155874,lama
canonical__p001_loss_large,canonical,p001,p001_loss_large,loss_large,boundary_region,opencv_classical_metrics,data/processed/metrics/metrics_opencv_telea_classical.csv,classical_metrics,restored_psnr,psnr,restored,higher_is_better,40.2255313665324,True,ok,,,lama_classical_metrics,outputs/metrics/classical_metrics_lama.csv,restored_psnr,39.22216715487522,True,ok,,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\canonical\canonical__p001_loss_large_restored_lama.png,paired,-1.0033642116571784,-1.0033642116571784,1.0033642116571784,opencv_telea
canonical__p001_loss_large,canonical,p001,p001_loss_large,loss_large,boundary_region,opencv_classical_metrics,data/processed/metrics/metrics_opencv_telea_classical.csv,classical_metrics,ssim_improvement,ssim,improvement,higher_is_better,,False,ok,,,lama_classical_metrics,outputs/metrics/classical_metrics_lama.csv,ssim_improvement,,False,ok,,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\canonical\canonical__p001_loss_large_restored_lama.png,unknown,,,,unknown
canonical__p001_loss_large,canonical,p001,p001_loss_large,loss_large,boundary_region,opencv_classical_metrics,data/processed/metrics/metrics_opencv_telea_classical.csv,classical_metrics,restored_ssim,ssim,restored,higher_is_better,,False,ok,,,lama_classical_metrics,outputs/metrics/classical_metrics_lama.csv,restored_ssim,,False,ok,,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\canonical\canonical__p001_loss_large_restored_lama.png,unknown,,,,unknown
canonical__p001_loss_large,canonical,p001,p001_loss_large,loss_large,content_region,opencv_classical_metrics,data/processed/metrics/metrics_opencv_telea_classical.csv,classical_metrics,mse_improvement,mse,improvement,higher_is_better,9.221621260683762,True,ok,,,lama_classical_metrics,outputs/metrics/classical_metrics_lama.csv,mse_improvement,6556.833106994629,True,ok,,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\canonical\canonical__p001_loss_large_restored_lama.png,paired,6547.611485733945,6547.611485733945,6547.611485733945,lama
canonical__p001_loss_large,canonical,p001,p001_loss_large,loss_large,content_region,opencv_classical_metrics,data/processed/metrics/metrics_opencv_telea_classical.csv,classical_metrics,restored_mse,mse,restored,lower_is_better,7.165669646597955,True,ok,,,lama_classical_metrics,outputs/metrics/classical_metrics_lama.csv,restored_mse,76.9124984741211,True,ok,,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\canonical\canonical__p001_loss_large_restored_lama.png,paired,69.74682882752313,-69.74682882752313,69.74682882752313,opencv_telea
canonical__p001_loss_large,canonical,p001,p001_loss_large,loss_large,content_region,opencv_classical_metrics,data/processed/metrics/metrics_opencv_telea_classical.csv,classical_metrics,psnr_improvement,psnr,improvement,higher_is_better,3.592503810330655,True,ok,,,lama_classical_metrics,outputs/metrics/classical_metrics_lama.csv,psnr_improvement,19.35761893458684,True,ok,,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\canonical\canonical__p001_loss_large_restored_lama.png,paired,15.765115124256184,15.765115124256184,15.765115124256184,lama
canonical__p001_loss_large,canonical,p001,p001_loss_large,loss_large,content_region,opencv_classical_metrics,data/processed/metrics/metrics_opencv_telea_classical.csv,classical_metrics,restored_psnr,psnr,restored,higher_is_better,39.57823578523542,True,ok,,,lama_classical_metrics,outputs/metrics/classical_metrics_lama.csv,restored_psnr,29.270834413878603,True,ok,,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\canonical\canonical__p001_loss_large_restored_lama.png,paired,-10.307401371356818,-10.307401371356818,10.307401371356818,opencv_telea
canonical__p001_loss_large,canonical,p001,p001_loss_large,loss_large,content_region,opencv_classical_metrics,data/processed/metrics/metrics_opencv_telea_classical.csv,classical_metrics,ssim_improvement,ssim,improvement,higher_is_better,0.0878202891251123,True,ok,,,lama_classical_metrics,outputs/metrics/classical_metrics_lama.csv,ssim_improvement,0.0846350244411261,True,ok,,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\canonical\canonical__p001_loss_large_restored_lama.png,paired,-0.003185264683986208,-0.003185264683986208,0.003185264683986208,opencv_telea
canonical__p001_loss_large,canonical,p001,p001_loss_large,loss_large,content_region,opencv_classical_metrics,data/processed/metrics/metrics_opencv_telea_classical.csv,classical_metrics,restored_ssim,ssim,restored,higher_is_better,0.965650390062479,True,ok,,,lama_classical_metrics,outputs/metrics/classical_metrics_lama.csv,restored_ssim,0.9624651253784928,True,ok,,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\canonical\canonical__p001_loss_large_restored_lama.png,paired,-0.0031852646839861665,-0.0031852646839861665,0.0031852646839861665,opencv_telea
canonical__p001_loss_large,canonical,p001,p001_loss_large,loss_large,content_region,opencv_feature_metrics,data/processed/metrics/metrics_opencv_telea_feature_similarity.csv,feature_metrics,clip_similarity_improvement,clip,improvement,higher_is_better,0.0137684345245361,True,ok,,,lama_feature_metrics,outputs/metrics/feature_similarity_metrics_lama.csv,clip_similarity_improvement,0.1485877633094787,True,ok,,,paired,0.1348193287849426,0.1348193287849426,0.1348193287849426,lama
canonical__p001_loss_large,canonical,p001,p001_loss_large,loss_large,content_region,opencv_feature_metrics,data/processed/metrics/metrics_opencv_telea_feature_similarity.csv,feature_metrics,clip_restored_similarity,clip,restored,higher_is_better,0.778479814529419,True,ok,,,lama_feature_metrics,outputs/metrics/feature_similarity_metrics_lama.csv,clip_restored_similarity,0.9132991433143616,True,ok,,,paired,0.13481932878494263,0.13481932878494263,0.13481932878494263,lama
canonical__p001_loss_large,canonical,p001,p001_loss_large,loss_large,content_region,opencv_feature_metrics,data/processed/metrics/metrics_opencv_telea_feature_similarity.csv,feature_metrics,dinov2_similarity_improvement,dinov2,improvement,higher_is_better,-0.0352677106857299,True,ok,,,lama_feature_metrics,outputs/metrics/feature_similarity_metrics_lama.csv,dinov2_similarity_improvement,0.0669075846672058,True,ok,,,paired,0.1021752953529357,0.1021752953529357,0.1021752953529357,lama
canonical__p001_loss_large,canonical,p001,p001_loss_large,loss_large,content_region,opencv_feature_metrics,data/processed/metrics/metrics_opencv_telea_feature_similarity.csv,feature_metrics,dinov2_restored_similarity,dinov2,restored,higher_is_better,0.8492354154586792,True,ok,,,lama_feature_metrics,outputs/metrics/feature_similarity_metrics_lama.csv,dinov2_restored_similarity,0.951410710811615,True,ok,,,paired,0.10217529535293579,0.10217529535293579,0.10217529535293579,lama
canonical__p001_loss_large,canonical,p001,p001_loss_large,loss_large,content_region,opencv_lpips_metrics,data/processed/metrics/metrics_opencv_telea_lpips.csv,lpips_metrics,lpips_improvement,lpips,improvement,higher_is_better,0.2307613641023636,True,ok,,,lama_lpips_metrics,outputs/metrics/lpips_metrics_lama.csv,lpips_improvement,0.2511115744709968,True,ok,,,paired,0.020350210368633215,0.020350210368633215,0.020350210368633215,lama
canonical__p001_loss_large,canonical,p001,p001_loss_large,loss_large,content_region,opencv_lpips_metrics,data/processed/metrics/metrics_opencv_telea_lpips.csv,lpips_metrics,restored_lpips,lpips,restored,lower_is_better,0.0998878628015518,True,ok,,,lama_lpips_metrics,outputs/metrics/lpips_metrics_lama.csv,restored_lpips,0.0795376524329185,True,ok,,,paired,-0.020350210368633312,0.020350210368633312,0.020350210368633312,lama
canonical__p001_loss_large,canonical,p001,p001_loss_large,loss_large,full_image,opencv_classical_metrics,data/processed/metrics/metrics_opencv_telea_classical.csv,classical_metrics,mse_improvement,mse,improvement,higher_is_better,7.960852728949653,True,ok,,,lama_classical_metrics,outputs/metrics/classical_metrics_lama.csv,mse_improvement,5660.389976501465,True,ok,,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\canonical\canonical__p001_loss_large_restored_lama.png,paired,5652.429123772516,5652.429123772516,5652.429123772516,lama
canonical__p001_loss_large,canonical,p001,p001_loss_large,loss_large,full_image,opencv_classical_metrics,data/processed/metrics/metrics_opencv_telea_classical.csv,classical_metrics,restored_mse,mse,restored,lower_is_better,6.185988249602141,True,ok,,,lama_classical_metrics,outputs/metrics/classical_metrics_lama.csv,restored_mse,66.39713287353516,True,ok,,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\canonical\canonical__p001_loss_large_restored_lama.png,paired,60.211144623933016,-60.211144623933016,60.211144623933016,opencv_telea
canonical__p001_loss_large,canonical,p001,p001_loss_large,loss_large,full_image,opencv_classical_metrics,data/processed/metrics/metrics_opencv_telea_classical.csv,classical_metrics,psnr_improvement,psnr,improvement,higher_is_better,3.592503810330662,True,ok,,,lama_classical_metrics,outputs/metrics/classical_metrics_lama.csv,psnr_improvement,19.35761712425296,True,ok,,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\canonical\canonical__p001_loss_large_restored_lama.png,paired,15.7651133139223,15.7651133139223,15.7651133139223,lama
canonical__p001_loss_large,canonical,p001,p001_loss_large,loss_large,full_image,opencv_classical_metrics,data/processed/metrics/metrics_opencv_telea_classical.csv,classical_metrics,restored_psnr,psnr,restored,higher_is_better,40.216712701502814,True,ok,,,lama_classical_metrics,outputs/metrics/classical_metrics_lama.csv,restored_psnr,29.90931034573485,True,ok,,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\canonical\canonical__p001_loss_large_restored_lama.png,paired,-10.307402355767966,-10.307402355767966,10.307402355767966,opencv_telea
canonical__p001_loss_large,canonical,p001,p001_loss_large,loss_large,full_image,opencv_classical_metrics,data/processed/metrics/metrics_opencv_telea_classical.csv,classical_metrics,ssim_improvement,ssim,improvement,higher_is_better,0.0757190681826751,True,ok,,,lama_classical_metrics,outputs/metrics/classical_metrics_lama.csv,ssim_improvement,0.0729727179236476,True,ok,,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\canonical\canonical__p001_loss_large_restored_lama.png,paired,-0.0027463502590275024,-0.0027463502590275024,0.0027463502590275024,opencv_telea
canonical__p001_loss_large,canonical,p001,p001_loss_large,loss_large,full_image,opencv_classical_metrics,data/processed/metrics/metrics_opencv_telea_classical.csv,classical_metrics,restored_ssim,ssim,restored,higher_is_better,0.9703836040302476,True,ok,,,lama_classical_metrics,outputs/metrics/classical_metrics_lama.csv,restored_ssim,0.96763725377122,True,ok,,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\canonical\canonical__p001_loss_large_restored_lama.png,paired,-0.0027463502590275857,-0.0027463502590275857,0.0027463502590275857,opencv_telea
canonical__p001_loss_large,canonical,p001,p001_loss_large,loss_large,full_image,opencv_feature_metrics,data/processed/metrics/metrics_opencv_telea_feature_similarity.csv,feature_metrics,clip_similarity_improvement,clip,improvement,higher_is_better,0.0037741661071777,True,ok,,,lama_feature_metrics,outputs/metrics/feature_similarity_metrics_lama.csv,clip_similarity_improvement,0.1404653191566467,True,ok,,,paired,0.136691153049469,0.136691153049469,0.136691153049469,lama
canonical__p001_loss_large,canonical,p001,p001_loss_large,loss_large,full_image,opencv_feature_metrics,data/processed/metrics/metrics_opencv_telea_feature_similarity.csv,feature_metrics,clip_restored_similarity,clip,restored,higher_is_better,0.7694146633148193,True,ok,,,lama_feature_metrics,outputs/metrics/feature_similarity_metrics_lama.csv,clip_restored_similarity,0.9061058163642884,True,ok,,,paired,0.1366911530494691,0.1366911530494691,0.1366911530494691,lama
canonical__p001_loss_large,canonical,p001,p001_loss_large,loss_large,full_image,opencv_feature_metrics,data/processed/metrics/metrics_opencv_telea_feature_similarity.csv,feature_metrics,dinov2_similarity_improvement,dinov2,improvement,higher_is_better,-0.039508581161499,True,ok,,,lama_feature_metrics,outputs/metrics/feature_similarity_metrics_lama.csv,dinov2_similarity_improvement,0.0570340156555175,True,ok,,,paired,0.0965425968170165,0.0965425968170165,0.0965425968170165,lama
canonical__p001_loss_large,canonical,p001,p001_loss_large,loss_large,full_image,opencv_feature_metrics,data/processed/metrics/metrics_opencv_telea_feature_similarity.csv,feature_metrics,dinov2_restored_similarity,dinov2,restored,higher_is_better,0.8608489036560059,True,ok,,,lama_feature_metrics,outputs/metrics/feature_similarity_metrics_lama.csv,dinov2_restored_similarity,0.9573915004730223,True,ok,,,paired,0.09654259681701649,0.09654259681701649,0.09654259681701649,lama
canonical__p001_loss_large,canonical,p001,p001_loss_large,loss_large,full_image,opencv_lpips_metrics,data/processed/metrics/metrics_opencv_telea_lpips.csv,lpips_metrics,lpips_improvement,lpips,improvement,higher_is_better,0.2156185582280159,True,ok,,,lama_lpips_metrics,outputs/metrics/lpips_metrics_lama.csv,lpips_improvement,0.2311838492751121,True,ok,,,paired,0.015565291047096197,0.015565291047096197,0.015565291047096197,lama
canonical__p001_loss_large,canonical,p001,p001_loss_large,loss_large,full_image,opencv_lpips_metrics,data/processed/metrics/metrics_opencv_telea_lpips.csv,lpips_metrics,restored_lpips,lpips,restored,lower_is_better,0.085503302514553,True,ok,,,lama_lpips_metrics,outputs/metrics/lpips_metrics_lama.csv,restored_lpips,0.0699380114674568,True,ok,,,paired,-0.015565291047096197,0.015565291047096197,0.015565291047096197,lama
canonical__p001_loss_large,canonical,p001,p001_loss_large,loss_large,mask_bbox_crop,opencv_classical_metrics,data/processed/metrics/metrics_opencv_telea_classical.csv,classical_metrics,mse_improvement,mse,improvement,higher_is_better,37.68460674157304,True,ok,,,lama_classical_metrics,outputs/metrics/classical_metrics_lama.csv,mse_improvement,26794.820190429688,True,ok,,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\canonical\canonical__p001_loss_large_restored_lama.png,paired,26757.135583688116,26757.135583688116,26757.135583688116,lama
canonical__p001_loss_large,canonical,p001,p001_loss_large,loss_large,mask_bbox_crop,opencv_classical_metrics,data/processed/metrics/metrics_opencv_telea_classical.csv,classical_metrics,restored_mse,mse,restored,lower_is_better,29.282859818084532,True,ok,,,lama_classical_metrics,outputs/metrics/classical_metrics_lama.csv,restored_mse,314.3067626953125,True,ok,,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\canonical\canonical__p001_loss_large_restored_lama.png,paired,285.02390287722795,-285.02390287722795,285.02390287722795,opencv_telea
canonical__p001_loss_large,canonical,p001,p001_loss_large,loss_large,mask_bbox_crop,opencv_classical_metrics,data/processed/metrics/metrics_opencv_telea_classical.csv,classical_metrics,psnr_improvement,psnr,improvement,higher_is_better,3.5925038103306512,True,ok,,,lama_classical_metrics,outputs/metrics/classical_metrics_lama.csv,psnr_improvement,19.357618058965997,True,ok,,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\canonical\canonical__p001_loss_large_restored_lama.png,paired,15.765114248635346,15.765114248635346,15.765114248635346,lama
canonical__p001_loss_large,canonical,p001,p001_loss_large,loss_large,mask_bbox_crop,opencv_classical_metrics,data/processed/metrics/metrics_opencv_telea_classical.csv,classical_metrics,restored_psnr,psnr,restored,higher_is_better,33.46466872410407,True,ok,,,lama_classical_metrics,outputs/metrics/classical_metrics_lama.csv,restored_psnr,23.15726635371615,True,ok,,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\canonical\canonical__p001_loss_large_restored_lama.png,paired,-10.307402370387923,-10.307402370387923,10.307402370387923,opencv_telea
canonical__p001_loss_large,canonical,p001,p001_loss_large,loss_large,mask_bbox_crop,opencv_classical_metrics,data/processed/metrics/metrics_opencv_telea_classical.csv,classical_metrics,ssim_improvement,ssim,improvement,higher_is_better,0.3655107213296786,True,ok,,,lama_classical_metrics,outputs/metrics/classical_metrics_lama.csv,ssim_improvement,0.3522535525835004,True,ok,,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\canonical\canonical__p001_loss_large_restored_lama.png,paired,-0.013257168746178216,-0.013257168746178216,0.013257168746178216,opencv_telea
canonical__p001_loss_large,canonical,p001,p001_loss_large,loss_large,mask_bbox_crop,opencv_classical_metrics,data/processed/metrics/metrics_opencv_telea_classical.csv,classical_metrics,restored_ssim,ssim,restored,higher_is_better,0.857035875983399,True,ok,,,lama_classical_metrics,outputs/metrics/classical_metrics_lama.csv,restored_ssim,0.8437787072372208,True,ok,,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\canonical\canonical__p001_loss_large_restored_lama.png,paired,-0.013257168746178216,-0.013257168746178216,0.013257168746178216,opencv_telea
canonical__p001_loss_large,canonical,p001,p001_loss_large,loss_large,mask_bbox_crop,opencv_feature_metrics,data/processed/metrics/metrics_opencv_telea_feature_similarity.csv,feature_metrics,clip_similarity_improvement,clip,improvement,higher_is_better,-0.0471314787864685,True,ok,,,lama_feature_metrics,outputs/metrics/feature_similarity_metrics_lama.csv,clip_similarity_improvement,0.1392125487327575,True,ok,,,paired,0.18634402751922602,0.18634402751922602,0.18634402751922602,lama
canonical__p001_loss_large,canonical,p001,p001_loss_large,loss_large,mask_bbox_crop,opencv_feature_metrics,data/processed/metrics/metrics_opencv_telea_feature_similarity.csv,feature_metrics,clip_restored_similarity,clip,restored,higher_is_better,0.6496767997741699,True,ok,,,lama_feature_metrics,outputs/metrics/feature_similarity_metrics_lama.csv,clip_restored_similarity,0.836020827293396,True,ok,,,paired,0.18634402751922607,0.18634402751922607,0.18634402751922607,lama
canonical__p001_loss_large,canonical,p001,p001_loss_large,loss_large,mask_bbox_crop,opencv_feature_metrics,data/processed/metrics/metrics_opencv_telea_feature_similarity.csv,feature_metrics,dinov2_similarity_improvement,dinov2,improvement,higher_is_better,0.0103951692581176,True,ok,,,lama_feature_metrics,outputs/metrics/feature_similarity_metrics_lama.csv,dinov2_similarity_improvement,0.1748183965682983,True,ok,,,paired,0.16442322731018072,0.16442322731018072,0.16442322731018072,lama
canonical__p001_loss_large,canonical,p001,p001_loss_large,loss_large,mask_bbox_crop,opencv_feature_metrics,data/processed/metrics/metrics_opencv_telea_feature_similarity.csv,feature_metrics,dinov2_restored_similarity,dinov2,restored,higher_is_better,0.7771925926208496,True,ok,,,lama_feature_metrics,outputs/metrics/feature_similarity_metrics_lama.csv,dinov2_restored_similarity,0.9416158199310304,True,ok,,,paired,0.16442322731018078,0.16442322731018078,0.16442322731018078,lama
canonical__p001_loss_large,canonical,p001,p001_loss_large,loss_large,mask_bbox_crop,opencv_lpips_metrics,data/processed/metrics/metrics_opencv_telea_lpips.csv,lpips_metrics,lpips_improvement,lpips,improvement,higher_is_better,0.3975136578083038,True,ok,,,lama_lpips_metrics,outputs/metrics/lpips_metrics_lama.csv,lpips_improvement,0.4512728005647659,True,ok,,,paired,0.0537591427564621,0.0537591427564621,0.0537591427564621,lama
canonical__p001_loss_large,canonical,p001,p001_loss_large,loss_large,mask_bbox_crop,opencv_lpips_metrics,data/processed/metrics/metrics_opencv_telea_lpips.csv,lpips_metrics,restored_lpips,lpips,restored,lower_is_better,0.2397670447826385,True,ok,,,lama_lpips_metrics,outputs/metrics/lpips_metrics_lama.csv,restored_lpips,0.1860079020261764,True,ok,,,paired,-0.0537591427564621,0.0537591427564621,0.0537591427564621,lama
canonical__p001_loss_large,canonical,p001,p001_loss_large,loss_large,masked_region,opencv_classical_metrics,data/processed/metrics/metrics_opencv_telea_classical.csv,classical_metrics,mse_improvement,mse,improvement,higher_is_better,68.03300588252341,True,ok,,,lama_classical_metrics,outputs/metrics/classical_metrics_lama.csv,mse_improvement,48373.38629150391,True,ok,,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\canonical\canonical__p001_loss_large_restored_lama.png,paired,48305.35328562139,48305.35328562139,48305.35328562139,lama
canonical__p001_loss_large,canonical,p001,p001_loss_large,loss_large,masked_region,opencv_classical_metrics,data/processed/metrics/metrics_opencv_telea_classical.csv,classical_metrics,restored_mse,mse,restored,lower_is_better,52.86511248273397,True,ok,,,lama_classical_metrics,outputs/metrics/classical_metrics_lama.csv,restored_mse,567.4262084960938,True,ok,,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\canonical\canonical__p001_loss_large_restored_lama.png,paired,514.5610960133598,-514.5610960133598,514.5610960133598,opencv_telea
canonical__p001_loss_large,canonical,p001,p001_loss_large,loss_large,masked_region,opencv_classical_metrics,data/processed/metrics/metrics_opencv_telea_classical.csv,classical_metrics,psnr_improvement,psnr,improvement,higher_is_better,3.5925038103306584,True,ok,,,lama_classical_metrics,outputs/metrics/classical_metrics_lama.csv,psnr_improvement,19.357617838155143,True,ok,,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\canonical\canonical__p001_loss_large_restored_lama.png,paired,15.765114027824485,15.765114027824485,15.765114027824485,lama
canonical__p001_loss_large,canonical,p001,p001_loss_large,loss_large,masked_region,opencv_classical_metrics,data/processed/metrics/metrics_opencv_telea_classical.csv,classical_metrics,restored_psnr,psnr,restored,higher_is_better,30.899112002622463,True,ok,,,lama_classical_metrics,outputs/metrics/classical_metrics_lama.csv,restored_psnr,20.591709695872,True,ok,,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\canonical\canonical__p001_loss_large_restored_lama.png,paired,-10.307402306750461,-10.307402306750461,10.307402306750461,opencv_telea
canonical__p001_loss_large,canonical,p001,p001_loss_large,loss_large,masked_region,opencv_classical_metrics,data/processed/metrics/metrics_opencv_telea_classical.csv,classical_metrics,ssim_improvement,ssim,improvement,higher_is_better,,False,ok,,,lama_classical_metrics,outputs/metrics/classical_metrics_lama.csv,ssim_improvement,,False,ok,,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\canonical\canonical__p001_loss_large_restored_lama.png,unknown,,,,unknown
canonical__p001_loss_large,canonical,p001,p001_loss_large,loss_large,masked_region,opencv_classical_metrics,data/processed/metrics/metrics_opencv_telea_classical.csv,classical_metrics,restored_ssim,ssim,restored,higher_is_better,,False,ok,,,lama_classical_metrics,outputs/metrics/classical_metrics_lama.csv,restored_ssim,,False,ok,,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\canonical\canonical__p001_loss_large_restored_lama.png,unknown,,,,unknown
canonical__p001_loss_large,canonical,p001,p001_loss_large,loss_large,outside_mask_region,opencv_classical_metrics,data/processed/metrics/metrics_opencv_telea_classical.csv,classical_metrics,mse_improvement,mse,improvement,higher_is_better,0.0,True,ok,,,lama_classical_metrics,outputs/metrics/classical_metrics_lama.csv,mse_improvement,0.0,True,ok,,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\canonical\canonical__p001_loss_large_restored_lama.png,paired,0.0,0.0,0.0,tie
canonical__p001_loss_large,canonical,p001,p001_loss_large,loss_large,outside_mask_region,opencv_classical_metrics,data/processed/metrics/metrics_opencv_telea_classical.csv,classical_metrics,restored_mse,mse,restored,lower_is_better,0.0,True,ok,,,lama_classical_metrics,outputs/metrics/classical_metrics_lama.csv,restored_mse,0.0,True,ok,,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\canonical\canonical__p001_loss_large_restored_lama.png,paired,0.0,-0.0,0.0,tie
canonical__p001_loss_large,canonical,p001,p001_loss_large,loss_large,outside_mask_region,opencv_classical_metrics,data/processed/metrics/metrics_opencv_telea_classical.csv,classical_metrics,psnr_improvement,psnr,improvement,higher_is_better,0.0,True,ok,,,lama_classical_metrics,outputs/metrics/classical_metrics_lama.csv,psnr_improvement,0.0,True,ok,,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\canonical\canonical__p001_loss_large_restored_lama.png,paired,0.0,0.0,0.0,tie
canonical__p001_loss_large,canonical,p001,p001_loss_large,loss_large,outside_mask_region,opencv_classical_metrics,data/processed/metrics/metrics_opencv_telea_classical.csv,classical_metrics,restored_psnr,psnr,restored,higher_is_better,inf,True,ok,,,lama_classical_metrics,outputs/metrics/classical_metrics_lama.csv,restored_psnr,inf,True,ok,,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\canonical\canonical__p001_loss_large_restored_lama.png,paired,,,,paired_non_numeric
canonical__p001_loss_large,canonical,p001,p001_loss_large,loss_large,outside_mask_region,opencv_classical_metrics,data/processed/metrics/metrics_opencv_telea_classical.csv,classical_metrics,ssim_improvement,ssim,improvement,higher_is_better,,False,ok,,,lama_classical_metrics,outputs/metrics/classical_metrics_lama.csv,ssim_improvement,,False,ok,,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\canonical\canonical__p001_loss_large_restored_lama.png,unknown,,,,unknown
canonical__p001_loss_large,canonical,p001,p001_loss_large,loss_large,outside_mask_region,opencv_classical_metrics,data/processed/metrics/metrics_opencv_telea_classical.csv,classical_metrics,restored_ssim,ssim,restored,higher_is_better,,False,ok,,,lama_classical_metrics,outputs/metrics/classical_metrics_lama.csv,restored_ssim,,False,ok,,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\canonical\canonical__p001_loss_large_restored_lama.png,unknown,,,,unknown
canonical__p001_loss_small,canonical,p001,p001_loss_small,loss_small,boundary_region,opencv_classical_metrics,data/processed/metrics/metrics_opencv_telea_classical.csv,classical_metrics,mse_improvement,mse,improvement,higher_is_better,45.46972585628821,True,ok,,,lama_classical_metrics,outputs/metrics/classical_metrics_lama.csv,mse_improvement,26222.20020961761,True,ok,,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\canonical\canonical__p001_loss_small_restored_lama.png,paired,26176.730483761323,26176.730483761323,26176.730483761323,lama
canonical__p001_loss_small,canonical,p001,p001_loss_small,loss_small,boundary_region,opencv_classical_metrics,data/processed/metrics/metrics_opencv_telea_classical.csv,classical_metrics,restored_mse,mse,restored,lower_is_better,6.996953958757916,True,ok,,,lama_classical_metrics,outputs/metrics/classical_metrics_lama.csv,restored_mse,11.077134132385254,True,ok,,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\canonical\canonical__p001_loss_small_restored_lama.png,paired,4.080180173627338,-4.080180173627338,4.080180173627338,opencv_telea
