artifact_id,artifact_key,producer_notebook,artifact_type,artifact_role,relative_path,format,dataset_scope,experiment_id,schema_version,row_count,file_count,size_bytes,checksum,validation_status
artifact_440fe8db9379530ac290,metric_region_ablation.results,28_metric_and_region_policy_ablation,normalized_ablation_table,metric_region_threshold_and_aggregation_sensitivity_evidence,outputs/28_metric_and_region_policy_ablation/metrics/ablation_results.csv,csv,controlled_300,evaluation_policy_ablation,metric_region_ablation_results.v1,47508,1,18045689,9b7789fcf8dc6853456b4dc248fa72bb6a575ca36c5cbe6742a585188b93288c,passed
artifact_d3218cc9f4987f73b191,metric_region_ablation.flag_stability,28_metric_and_region_policy_ablation,normalized_flag_stability_table,candidate_level_policy_sensitivity,outputs/28_metric_and_region_policy_ablation/metrics/flag_stability.csv,csv,controlled_300,evaluation_policy_ablation,ablation_flag_stability.v1,319217,1,165205119,9e72d08b807fa142c655112734a7d2360cd3f25aa89dfec94327e8ef79b37cd7,passed
artifact_9fb64ecc098256a7cb2b,metric_region_ablation.ranking_figure,28_metric_and_region_policy_ablation,analytical_figure,model_and_case_ranking_sensitivity,outputs/28_metric_and_region_policy_ablation/figures/ablation_ranking_changes.png,png,controlled_300,evaluation_policy_ablation,ablation_ranking_figure.v1,,1,533584,d54d9121da647f84d45806dd0ba850e15eb8d8ce4b63374f5f62918c3d9e004e,passed
artifact_5d96242c4e23b97f68f9,metric_region_ablation.flag_figure,28_metric_and_region_policy_ablation,analytical_figure,candidate_and_flag_policy_sensitivity,outputs/28_metric_and_region_policy_ablation/figures/ablation_flag_changes.png,png,controlled_300,evaluation_policy_ablation,ablation_flag_figure.v1,,1,552452,291fdeb7eb9780fff8706ec413c1ec8362f6d4751a9e1ef9d5532b20ada99c57,passed
artifact_428dffec707d558a653b,metric_region_ablation.report,28_metric_and_region_policy_ablation,self_contained_html_report,thesis_aligned_ablation_report,outputs/28_metric_and_region_policy_ablation/reports/ablation_study.html,html,controlled_300,evaluation_policy_ablation,approved_mock_aligned_self_contained_ablation_report.v1,,1,4324361,82738d97b8e6cad09fa896a672731de622723ccc71237e1244a54fac098a5aea,passed
artifact_c9e30a30468fb38a784a,validation.28_metric_and_region_policy_ablation,28_metric_and_region_policy_ablation,validation_table,validation_evidence,outputs/28_metric_and_region_policy_ablation/validation/checks.csv,csv,controlled_300,evaluation_policy_ablation,validation_checks.v1,122,1,44078,95794c796ee2c3f87b8fc69673905b44a5509d74aeb294490e7fad63b636513a,passed
