dataset_name,case_id,painting_id,category,title,mask_id,mask_type,model_name,restoration_case_id,candidate_id,source_case_key,source_case_id,source_case_id_original,prompt_policy_id,prompt_variant_id,prompt_template_name,prompt_ablation_subset,candidate_index,candidate_seed,effective_candidate_seed,inference_mode,execution_device,cuda_device_name,restoration_generator_version,restored_path,damaged_path,mask_path,clean_path,evaluation_region,region_pixel_count,region_x_min,region_y_min,region_x_max,region_y_max,damaged_area_pixels,damaged_area_percentage_content,damaged_area_percentage_full,damaged_mse,restored_mse,mse_improvement,damaged_mae,restored_mae,mae_improvement,damaged_psnr,restored_psnr,psnr_improvement,damaged_ssim,restored_ssim,ssim_improvement,metric_module,metric_version,metric_timestamp_utc,python_version,numpy_version,pandas_version,skimage_version,status,issue
canonical,p034_mixed_damage,p034,abstraction_surrealism,Painting with Green Center,p034_mixed_damage,mixed_damage,stable_diffusion_inpainting,sd__can__p034__mixed_damage__p00_generic__s2026__b73ab9fad5,sd__can__p034__mixed_damage__p00_generic__s2026__b73ab9fad5,canonical__p034_mixed_damage,p034_mixed_damage,p034_mixed_damage,sd_inpaint_prompt_ablation_v1,p00_generic,generic_restoration,True,304,2026,2026,model_inference,cuda,NVIDIA GeForce RTX 3060 Laptop GPU,4.2_soft_mask_nonzero_fallback,data/processed/restored/stable_diffusion/canonical/p00_generic/sd__can__p034__mixed_damage__p00_generic__s2026__b73ab9fad5__restored_stable_diffusion_inpainting.png,data/processed/masked/p034_mixed_damage_damaged.png,data/processed/masks/p034_mixed_damage_mask.png,data/processed/clean/p034_clean.png,full_image,589824,0.0,0.0,768.0,768.0,45233.0,8.237362,7.668898,1315.283447265625,153.07791137695312,1162.2055358886719,9.354393005371094,2.468066692352295,6.886326313018799,16.940610062791936,26.281678328684418,9.341068265892481,0.9022197791608342,0.9272827610201011,0.02506298185926692,restoration_eval.metrics_classical,2.1.0,2026-08-07T18:07:49.191686+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,
canonical,p034_mixed_damage,p034,abstraction_surrealism,Painting with Green Center,p034_mixed_damage,mixed_damage,stable_diffusion_inpainting,sd__can__p034__mixed_damage__p00_generic__s2026__b73ab9fad5,sd__can__p034__mixed_damage__p00_generic__s2026__b73ab9fad5,canonical__p034_mixed_damage,p034_mixed_damage,p034_mixed_damage,sd_inpaint_prompt_ablation_v1,p00_generic,generic_restoration,True,304,2026,2026,model_inference,cuda,NVIDIA GeForce RTX 3060 Laptop GPU,4.2_soft_mask_nonzero_fallback,data/processed/restored/stable_diffusion/canonical/p00_generic/sd__can__p034__mixed_damage__p00_generic__s2026__b73ab9fad5__restored_stable_diffusion_inpainting.png,data/processed/masked/p034_mixed_damage_damaged.png,data/processed/masks/p034_mixed_damage_mask.png,data/processed/clean/p034_clean.png,content_region,549120,0.0,26.0,768.0,741.0,45233.0,8.237362,7.668898,1412.7799072265625,164.42495727539062,1248.3549499511719,10.047796249389648,2.6510143280029297,7.396781921386719,16.63005851193507,25.971126231848118,9.341067719913049,0.8970922228754131,0.9235818672276371,0.026489644352224007,restoration_eval.metrics_classical,2.1.0,2026-08-07T18:07:49.191686+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,
canonical,p034_mixed_damage,p034,abstraction_surrealism,Painting with Green Center,p034_mixed_damage,mixed_damage,stable_diffusion_inpainting,sd__can__p034__mixed_damage__p00_generic__s2026__b73ab9fad5,sd__can__p034__mixed_damage__p00_generic__s2026__b73ab9fad5,canonical__p034_mixed_damage,p034_mixed_damage,p034_mixed_damage,sd_inpaint_prompt_ablation_v1,p00_generic,generic_restoration,True,304,2026,2026,model_inference,cuda,NVIDIA GeForce RTX 3060 Laptop GPU,4.2_soft_mask_nonzero_fallback,data/processed/restored/stable_diffusion/canonical/p00_generic/sd__can__p034__mixed_damage__p00_generic__s2026__b73ab9fad5__restored_stable_diffusion_inpainting.png,data/processed/masked/p034_mixed_damage_damaged.png,data/processed/masks/p034_mixed_damage_mask.png,data/processed/clean/p034_clean.png,masked_region,45233,,,,,45233.0,8.237362,7.668898,17150.87890625,1996.087890625,15154.791015625,121.97832489013672,32.18280792236328,89.79551696777344,5.787939802585672,15.129007008839494,9.341067206253822,,,,restoration_eval.metrics_classical,2.1.0,2026-08-07T18:07:49.191686+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,
canonical,p034_mixed_damage,p034,abstraction_surrealism,Painting with Green Center,p034_mixed_damage,mixed_damage,stable_diffusion_inpainting,sd__can__p034__mixed_damage__p00_generic__s2026__b73ab9fad5,sd__can__p034__mixed_damage__p00_generic__s2026__b73ab9fad5,canonical__p034_mixed_damage,p034_mixed_damage,p034_mixed_damage,sd_inpaint_prompt_ablation_v1,p00_generic,generic_restoration,True,304,2026,2026,model_inference,cuda,NVIDIA GeForce RTX 3060 Laptop GPU,4.2_soft_mask_nonzero_fallback,data/processed/restored/stable_diffusion/canonical/p00_generic/sd__can__p034__mixed_damage__p00_generic__s2026__b73ab9fad5__restored_stable_diffusion_inpainting.png,data/processed/masked/p034_mixed_damage_damaged.png,data/processed/masks/p034_mixed_damage_mask.png,data/processed/clean/p034_clean.png,boundary_region,33804,,,,,45233.0,8.237362,7.668898,7154.67138671875,705.5276489257812,6449.143737792969,48.79951095581055,11.655169486999512,37.144341468811035,9.584906694125229,19.645663228759027,10.060756534633798,,,,restoration_eval.metrics_classical,2.1.0,2026-08-07T18:07:49.191686+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,
canonical,p034_mixed_damage,p034,abstraction_surrealism,Painting with Green Center,p034_mixed_damage,mixed_damage,stable_diffusion_inpainting,sd__can__p034__mixed_damage__p00_generic__s2026__b73ab9fad5,sd__can__p034__mixed_damage__p00_generic__s2026__b73ab9fad5,canonical__p034_mixed_damage,p034_mixed_damage,p034_mixed_damage,sd_inpaint_prompt_ablation_v1,p00_generic,generic_restoration,True,304,2026,2026,model_inference,cuda,NVIDIA GeForce RTX 3060 Laptop GPU,4.2_soft_mask_nonzero_fallback,data/processed/restored/stable_diffusion/canonical/p00_generic/sd__can__p034__mixed_damage__p00_generic__s2026__b73ab9fad5__restored_stable_diffusion_inpainting.png,data/processed/masked/p034_mixed_damage_damaged.png,data/processed/masks/p034_mixed_damage_mask.png,data/processed/clean/p034_clean.png,outside_mask_region,503887,,,,,45233.0,8.237362,7.668898,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.0,,,,restoration_eval.metrics_classical,2.1.0,2026-08-07T18:07:49.191686+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,
canonical,p034_mixed_damage,p034,abstraction_surrealism,Painting with Green Center,p034_mixed_damage,mixed_damage,stable_diffusion_inpainting,sd__can__p034__mixed_damage__p00_generic__s2026__b73ab9fad5,sd__can__p034__mixed_damage__p00_generic__s2026__b73ab9fad5,canonical__p034_mixed_damage,p034_mixed_damage,p034_mixed_damage,sd_inpaint_prompt_ablation_v1,p00_generic,generic_restoration,True,304,2026,2026,model_inference,cuda,NVIDIA GeForce RTX 3060 Laptop GPU,4.2_soft_mask_nonzero_fallback,data/processed/restored/stable_diffusion/canonical/p00_generic/sd__can__p034__mixed_damage__p00_generic__s2026__b73ab9fad5__restored_stable_diffusion_inpainting.png,data/processed/masked/p034_mixed_damage_damaged.png,data/processed/masks/p034_mixed_damage_mask.png,data/processed/clean/p034_clean.png,mask_bbox_crop,554098,10.0,18.0,768.0,749.0,45233.0,8.237362,7.668898,1400.08740234375,162.94778442382812,1237.1396179199219,9.957527160644531,2.627197742462158,7.330329418182373,16.669252129248363,26.010319010624343,9.34106688137598,0.8958629887216869,0.9225553402233252,0.02669235150163829,restoration_eval.metrics_classical,2.1.0,2026-08-07T18:07:49.191686+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,
canonical,p034_mixed_damage,p034,abstraction_surrealism,Painting with Green Center,p034_mixed_damage,mixed_damage,stable_diffusion_inpainting,sd__can__p034__mixed_damage__p01_style_period__s2026__c597d4f8a7,sd__can__p034__mixed_damage__p01_style_period__s2026__c597d4f8a7,canonical__p034_mixed_damage,p034_mixed_damage,p034_mixed_damage,sd_inpaint_prompt_ablation_v1,p01_style_period,style_period_context,True,305,2026,2026,model_inference,cuda,NVIDIA GeForce RTX 3060 Laptop GPU,4.2_soft_mask_nonzero_fallback,data/processed/restored/stable_diffusion/canonical/p01_style_period/sd__can__p034__mixed_damage__p01_style_period__s2026__c597d4f8a7__restored_stable_diffusion_inpainting.png,data/processed/masked/p034_mixed_damage_damaged.png,data/processed/masks/p034_mixed_damage_mask.png,data/processed/clean/p034_clean.png,full_image,589824,0.0,0.0,768.0,768.0,45233.0,8.237362,7.668898,1315.283447265625,153.1937255859375,1162.0897216796875,9.354393005371094,2.4912075996398926,6.863185405731201,16.940610062791936,26.278393827724152,9.337783764932215,0.9022197791608342,0.9268526362856312,0.024632857124797014,restoration_eval.metrics_classical,2.1.0,2026-08-07T18:07:49.191686+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,
canonical,p034_mixed_damage,p034,abstraction_surrealism,Painting with Green Center,p034_mixed_damage,mixed_damage,stable_diffusion_inpainting,sd__can__p034__mixed_damage__p01_style_period__s2026__c597d4f8a7,sd__can__p034__mixed_damage__p01_style_period__s2026__c597d4f8a7,canonical__p034_mixed_damage,p034_mixed_damage,p034_mixed_damage,sd_inpaint_prompt_ablation_v1,p01_style_period,style_period_context,True,305,2026,2026,model_inference,cuda,NVIDIA GeForce RTX 3060 Laptop GPU,4.2_soft_mask_nonzero_fallback,data/processed/restored/stable_diffusion/canonical/p01_style_period/sd__can__p034__mixed_damage__p01_style_period__s2026__c597d4f8a7__restored_stable_diffusion_inpainting.png,data/processed/masked/p034_mixed_damage_damaged.png,data/processed/masks/p034_mixed_damage_mask.png,data/processed/clean/p034_clean.png,content_region,549120,0.0,26.0,768.0,741.0,45233.0,8.237362,7.668898,1412.7799072265625,164.5493621826172,1248.2305450439453,10.047796249389648,2.675870418548584,7.3719258308410645,16.63005851193507,25.967841576231553,9.337783064296485,0.8970922228754131,0.923070099014751,0.025977876139337885,restoration_eval.metrics_classical,2.1.0,2026-08-07T18:07:49.191686+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,
canonical,p034_mixed_damage,p034,abstraction_surrealism,Painting with Green Center,p034_mixed_damage,mixed_damage,stable_diffusion_inpainting,sd__can__p034__mixed_damage__p01_style_period__s2026__c597d4f8a7,sd__can__p034__mixed_damage__p01_style_period__s2026__c597d4f8a7,canonical__p034_mixed_damage,p034_mixed_damage,p034_mixed_damage,sd_inpaint_prompt_ablation_v1,p01_style_period,style_period_context,True,305,2026,2026,model_inference,cuda,NVIDIA GeForce RTX 3060 Laptop GPU,4.2_soft_mask_nonzero_fallback,data/processed/restored/stable_diffusion/canonical/p01_style_period/sd__can__p034__mixed_damage__p01_style_period__s2026__c597d4f8a7__restored_stable_diffusion_inpainting.png,data/processed/masked/p034_mixed_damage_damaged.png,data/processed/masks/p034_mixed_damage_mask.png,data/processed/clean/p034_clean.png,masked_region,45233,,,,,45233.0,8.237362,7.668898,17150.87890625,1997.597900390625,15153.281005859375,121.97832489013672,32.48455810546875,89.49376678466797,5.787939802585672,15.125722879970082,9.33778307738441,,,,restoration_eval.metrics_classical,2.1.0,2026-08-07T18:07:49.191686+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,
canonical,p034_mixed_damage,p034,abstraction_surrealism,Painting with Green Center,p034_mixed_damage,mixed_damage,stable_diffusion_inpainting,sd__can__p034__mixed_damage__p01_style_period__s2026__c597d4f8a7,sd__can__p034__mixed_damage__p01_style_period__s2026__c597d4f8a7,canonical__p034_mixed_damage,p034_mixed_damage,p034_mixed_damage,sd_inpaint_prompt_ablation_v1,p01_style_period,style_period_context,True,305,2026,2026,model_inference,cuda,NVIDIA GeForce RTX 3060 Laptop GPU,4.2_soft_mask_nonzero_fallback,data/processed/restored/stable_diffusion/canonical/p01_style_period/sd__can__p034__mixed_damage__p01_style_period__s2026__c597d4f8a7__restored_stable_diffusion_inpainting.png,data/processed/masked/p034_mixed_damage_damaged.png,data/processed/masks/p034_mixed_damage_mask.png,data/processed/clean/p034_clean.png,boundary_region,33804,,,,,45233.0,8.237362,7.668898,7154.67138671875,702.8358764648438,6451.835510253906,48.79951095581055,11.634431838989258,37.16507911682129,9.584906694125229,19.662264387887653,10.077357693762425,,,,restoration_eval.metrics_classical,2.1.0,2026-08-07T18:07:49.191686+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,
canonical,p034_mixed_damage,p034,abstraction_surrealism,Painting with Green Center,p034_mixed_damage,mixed_damage,stable_diffusion_inpainting,sd__can__p034__mixed_damage__p01_style_period__s2026__c597d4f8a7,sd__can__p034__mixed_damage__p01_style_period__s2026__c597d4f8a7,canonical__p034_mixed_damage,p034_mixed_damage,p034_mixed_damage,sd_inpaint_prompt_ablation_v1,p01_style_period,style_period_context,True,305,2026,2026,model_inference,cuda,NVIDIA GeForce RTX 3060 Laptop GPU,4.2_soft_mask_nonzero_fallback,data/processed/restored/stable_diffusion/canonical/p01_style_period/sd__can__p034__mixed_damage__p01_style_period__s2026__c597d4f8a7__restored_stable_diffusion_inpainting.png,data/processed/masked/p034_mixed_damage_damaged.png,data/processed/masks/p034_mixed_damage_mask.png,data/processed/clean/p034_clean.png,outside_mask_region,503887,,,,,45233.0,8.237362,7.668898,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.0,,,,restoration_eval.metrics_classical,2.1.0,2026-08-07T18:07:49.191686+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,
canonical,p034_mixed_damage,p034,abstraction_surrealism,Painting with Green Center,p034_mixed_damage,mixed_damage,stable_diffusion_inpainting,sd__can__p034__mixed_damage__p01_style_period__s2026__c597d4f8a7,sd__can__p034__mixed_damage__p01_style_period__s2026__c597d4f8a7,canonical__p034_mixed_damage,p034_mixed_damage,p034_mixed_damage,sd_inpaint_prompt_ablation_v1,p01_style_period,style_period_context,True,305,2026,2026,model_inference,cuda,NVIDIA GeForce RTX 3060 Laptop GPU,4.2_soft_mask_nonzero_fallback,data/processed/restored/stable_diffusion/canonical/p01_style_period/sd__can__p034__mixed_damage__p01_style_period__s2026__c597d4f8a7__restored_stable_diffusion_inpainting.png,data/processed/masked/p034_mixed_damage_damaged.png,data/processed/masks/p034_mixed_damage_mask.png,data/processed/clean/p034_clean.png,mask_bbox_crop,554098,10.0,18.0,768.0,749.0,45233.0,8.237362,7.668898,1400.08740234375,163.071044921875,1237.016357421875,9.957527160644531,2.6518304347991943,7.305696725845337,16.669252129248363,26.007035067988483,9.33778293874012,0.8958629887216869,0.922097252647533,0.026234263925846046,restoration_eval.metrics_classical,2.1.0,2026-08-07T18:07:49.191686+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,
canonical,p034_mixed_damage,p034,abstraction_surrealism,Painting with Green Center,p034_mixed_damage,mixed_damage,stable_diffusion_inpainting,sd__can__p034__mixed_damage__p02_artist__s2026__32859cec42,sd__can__p034__mixed_damage__p02_artist__s2026__32859cec42,canonical__p034_mixed_damage,p034_mixed_damage,p034_mixed_damage,sd_inpaint_prompt_ablation_v1,p02_artist,artist_context,True,306,2026,2026,model_inference,cuda,NVIDIA GeForce RTX 3060 Laptop GPU,4.2_soft_mask_nonzero_fallback,data/processed/restored/stable_diffusion/canonical/p02_artist/sd__can__p034__mixed_damage__p02_artist__s2026__32859cec42__restored_stable_diffusion_inpainting.png,data/processed/masked/p034_mixed_damage_damaged.png,data/processed/masks/p034_mixed_damage_mask.png,data/processed/clean/p034_clean.png,full_image,589824,0.0,0.0,768.0,768.0,45233.0,8.237362,7.668898,1315.283447265625,149.5133819580078,1165.7700653076172,9.354393005371094,2.370394706726074,6.9839982986450195,16.940610062791936,26.384002956293475,9.443392893501539,0.9022197791608342,0.9299671479877148,0.02774736882688067,restoration_eval.metrics_classical,2.1.0,2026-08-07T18:07:49.191686+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,
canonical,p034_mixed_damage,p034,abstraction_surrealism,Painting with Green Center,p034_mixed_damage,mixed_damage,stable_diffusion_inpainting,sd__can__p034__mixed_damage__p02_artist__s2026__32859cec42,sd__can__p034__mixed_damage__p02_artist__s2026__32859cec42,canonical__p034_mixed_damage,p034_mixed_damage,p034_mixed_damage,sd_inpaint_prompt_ablation_v1,p02_artist,artist_context,True,306,2026,2026,model_inference,cuda,NVIDIA GeForce RTX 3060 Laptop GPU,4.2_soft_mask_nonzero_fallback,data/processed/restored/stable_diffusion/canonical/p02_artist/sd__can__p034__mixed_damage__p02_artist__s2026__32859cec42__restored_stable_diffusion_inpainting.png,data/processed/masked/p034_mixed_damage_damaged.png,data/processed/masks/p034_mixed_damage_mask.png,data/processed/clean/p034_clean.png,content_region,549120,0.0,26.0,768.0,741.0,45233.0,8.237362,7.668898,1412.7799072265625,160.59617614746094,1252.1837310791016,10.047796249389648,2.546102285385132,7.501693964004517,16.63005851193507,26.073451605094814,9.443393093159745,0.8970922228754131,0.9264114476479745,0.029319224772561325,restoration_eval.metrics_classical,2.1.0,2026-08-07T18:07:49.191686+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,
canonical,p034_mixed_damage,p034,abstraction_surrealism,Painting with Green Center,p034_mixed_damage,mixed_damage,stable_diffusion_inpainting,sd__can__p034__mixed_damage__p02_artist__s2026__32859cec42,sd__can__p034__mixed_damage__p02_artist__s2026__32859cec42,canonical__p034_mixed_damage,p034_mixed_damage,p034_mixed_damage,sd_inpaint_prompt_ablation_v1,p02_artist,artist_context,True,306,2026,2026,model_inference,cuda,NVIDIA GeForce RTX 3060 Laptop GPU,4.2_soft_mask_nonzero_fallback,data/processed/restored/stable_diffusion/canonical/p02_artist/sd__can__p034__mixed_damage__p02_artist__s2026__32859cec42__restored_stable_diffusion_inpainting.png,data/processed/masked/p034_mixed_damage_damaged.png,data/processed/masks/p034_mixed_damage_mask.png,data/processed/clean/p034_clean.png,masked_region,45233,,,,,45233.0,8.237362,7.668898,17150.87890625,1949.607421875,15201.271484375,121.97832489013672,30.909196853637695,91.06912803649902,5.787939802585672,15.231331913914772,9.4433921113291,,,,restoration_eval.metrics_classical,2.1.0,2026-08-07T18:07:49.191686+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,
canonical,p034_mixed_damage,p034,abstraction_surrealism,Painting with Green Center,p034_mixed_damage,mixed_damage,stable_diffusion_inpainting,sd__can__p034__mixed_damage__p02_artist__s2026__32859cec42,sd__can__p034__mixed_damage__p02_artist__s2026__32859cec42,canonical__p034_mixed_damage,p034_mixed_damage,p034_mixed_damage,sd_inpaint_prompt_ablation_v1,p02_artist,artist_context,True,306,2026,2026,model_inference,cuda,NVIDIA GeForce RTX 3060 Laptop GPU,4.2_soft_mask_nonzero_fallback,data/processed/restored/stable_diffusion/canonical/p02_artist/sd__can__p034__mixed_damage__p02_artist__s2026__32859cec42__restored_stable_diffusion_inpainting.png,data/processed/masked/p034_mixed_damage_damaged.png,data/processed/masks/p034_mixed_damage_mask.png,data/processed/clean/p034_clean.png,boundary_region,33804,,,,,45233.0,8.237362,7.668898,7154.67138671875,593.0828857421875,6561.5885009765625,48.79951095581055,10.46890926361084,38.33060169219971,9.584906694125229,20.399649688443017,10.814742994317788,,,,restoration_eval.metrics_classical,2.1.0,2026-08-07T18:07:49.191686+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,
canonical,p034_mixed_damage,p034,abstraction_surrealism,Painting with Green Center,p034_mixed_damage,mixed_damage,stable_diffusion_inpainting,sd__can__p034__mixed_damage__p02_artist__s2026__32859cec42,sd__can__p034__mixed_damage__p02_artist__s2026__32859cec42,canonical__p034_mixed_damage,p034_mixed_damage,p034_mixed_damage,sd_inpaint_prompt_ablation_v1,p02_artist,artist_context,True,306,2026,2026,model_inference,cuda,NVIDIA GeForce RTX 3060 Laptop GPU,4.2_soft_mask_nonzero_fallback,data/processed/restored/stable_diffusion/canonical/p02_artist/sd__can__p034__mixed_damage__p02_artist__s2026__32859cec42__restored_stable_diffusion_inpainting.png,data/processed/masked/p034_mixed_damage_damaged.png,data/processed/masks/p034_mixed_damage_mask.png,data/processed/clean/p034_clean.png,outside_mask_region,503887,,,,,45233.0,8.237362,7.668898,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.0,,,,restoration_eval.metrics_classical,2.1.0,2026-08-07T18:07:49.191686+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,
canonical,p034_mixed_damage,p034,abstraction_surrealism,Painting with Green Center,p034_mixed_damage,mixed_damage,stable_diffusion_inpainting,sd__can__p034__mixed_damage__p02_artist__s2026__32859cec42,sd__can__p034__mixed_damage__p02_artist__s2026__32859cec42,canonical__p034_mixed_damage,p034_mixed_damage,p034_mixed_damage,sd_inpaint_prompt_ablation_v1,p02_artist,artist_context,True,306,2026,2026,model_inference,cuda,NVIDIA GeForce RTX 3060 Laptop GPU,4.2_soft_mask_nonzero_fallback,data/processed/restored/stable_diffusion/canonical/p02_artist/sd__can__p034__mixed_damage__p02_artist__s2026__32859cec42__restored_stable_diffusion_inpainting.png,data/processed/masked/p034_mixed_damage_damaged.png,data/processed/masks/p034_mixed_damage_mask.png,data/processed/clean/p034_clean.png,mask_bbox_crop,554098,10.0,18.0,768.0,749.0,45233.0,8.237362,7.668898,1400.08740234375,159.15341186523438,1240.9339904785156,9.957527160644531,2.523228168487549,7.434298992156982,16.669252129248363,26.112644075850223,9.44339194660186,0.8958629887216869,0.9254142418858747,0.02955125316418783,restoration_eval.metrics_classical,2.1.0,2026-08-07T18:07:49.191686+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,
canonical,p034_mixed_damage,p034,abstraction_surrealism,Painting with Green Center,p034_mixed_damage,mixed_damage,stable_diffusion_inpainting,sd__can__p034__mixed_damage__p03_artist_style_p__s2026__b16658c858,sd__can__p034__mixed_damage__p03_artist_style_p__s2026__b16658c858,canonical__p034_mixed_damage,p034_mixed_damage,p034_mixed_damage,sd_inpaint_prompt_ablation_v1,p03_artist_style_period,artist_style_period_context,True,307,2026,2026,model_inference,cuda,NVIDIA GeForce RTX 3060 Laptop GPU,4.2_soft_mask_nonzero_fallback,data/processed/restored/stable_diffusion/canonical/p03_artist_style_period/sd__can__p034__mixed_damage__p03_artist_style_p__s2026__b16658c858__restored_stable_diffusion_inpainting.png,data/processed/masked/p034_mixed_damage_damaged.png,data/processed/masks/p034_mixed_damage_mask.png,data/processed/clean/p034_clean.png,full_image,589824,0.0,0.0,768.0,768.0,45233.0,8.237362,7.668898,1315.283447265625,157.1556396484375,1158.1278076171875,9.354393005371094,2.453873872756958,6.900519132614136,16.940610062791936,26.167503902502396,9.22689383971046,0.9022197791608342,0.927211357789235,0.024991578628400846,restoration_eval.metrics_classical,2.1.0,2026-08-07T18:07:49.191686+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,
canonical,p034_mixed_damage,p034,abstraction_surrealism,Painting with Green Center,p034_mixed_damage,mixed_damage,stable_diffusion_inpainting,sd__can__p034__mixed_damage__p03_artist_style_p__s2026__b16658c858,sd__can__p034__mixed_damage__p03_artist_style_p__s2026__b16658c858,canonical__p034_mixed_damage,p034_mixed_damage,p034_mixed_damage,sd_inpaint_prompt_ablation_v1,p03_artist_style_period,artist_style_period_context,True,307,2026,2026,model_inference,cuda,NVIDIA GeForce RTX 3060 Laptop GPU,4.2_soft_mask_nonzero_fallback,data/processed/restored/stable_diffusion/canonical/p03_artist_style_period/sd__can__p034__mixed_damage__p03_artist_style_p__s2026__b16658c858__restored_stable_diffusion_inpainting.png,data/processed/masked/p034_mixed_damage_damaged.png,data/processed/masks/p034_mixed_damage_mask.png,data/processed/clean/p034_clean.png,content_region,549120,0.0,26.0,768.0,741.0,45233.0,8.237362,7.668898,1412.7799072265625,168.80494689941406,1243.9749603271484,10.047796249389648,2.6357693672180176,7.412026882171631,16.63005851193507,25.85695191210752,9.22689340017245,0.8970922228754131,0.9234834064621479,0.026391183586734757,restoration_eval.metrics_classical,2.1.0,2026-08-07T18:07:49.191686+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,
canonical,p034_mixed_damage,p034,abstraction_surrealism,Painting with Green Center,p034_mixed_damage,mixed_damage,stable_diffusion_inpainting,sd__can__p034__mixed_damage__p03_artist_style_p__s2026__b16658c858,sd__can__p034__mixed_damage__p03_artist_style_p__s2026__b16658c858,canonical__p034_mixed_damage,p034_mixed_damage,p034_mixed_damage,sd_inpaint_prompt_ablation_v1,p03_artist_style_period,artist_style_period_context,True,307,2026,2026,model_inference,cuda,NVIDIA GeForce RTX 3060 Laptop GPU,4.2_soft_mask_nonzero_fallback,data/processed/restored/stable_diffusion/canonical/p03_artist_style_period/sd__can__p034__mixed_damage__p03_artist_style_p__s2026__b16658c858__restored_stable_diffusion_inpainting.png,data/processed/masked/p034_mixed_damage_damaged.png,data/processed/masks/p034_mixed_damage_mask.png,data/processed/clean/p034_clean.png,masked_region,45233,,,,,45233.0,8.237362,7.668898,17150.87890625,2049.259765625,15101.619140625,121.97832489013672,31.997737884521484,89.98058700561523,5.787939802585672,15.014833474999108,9.226893672413436,,,,restoration_eval.metrics_classical,2.1.0,2026-08-07T18:07:49.191686+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,
canonical,p034_mixed_damage,p034,abstraction_surrealism,Painting with Green Center,p034_mixed_damage,mixed_damage,stable_diffusion_inpainting,sd__can__p034__mixed_damage__p03_artist_style_p__s2026__b16658c858,sd__can__p034__mixed_damage__p03_artist_style_p__s2026__b16658c858,canonical__p034_mixed_damage,p034_mixed_damage,p034_mixed_damage,sd_inpaint_prompt_ablation_v1,p03_artist_style_period,artist_style_period_context,True,307,2026,2026,model_inference,cuda,NVIDIA GeForce RTX 3060 Laptop GPU,4.2_soft_mask_nonzero_fallback,data/processed/restored/stable_diffusion/canonical/p03_artist_style_period/sd__can__p034__mixed_damage__p03_artist_style_p__s2026__b16658c858__restored_stable_diffusion_inpainting.png,data/processed/masked/p034_mixed_damage_damaged.png,data/processed/masks/p034_mixed_damage_mask.png,data/processed/clean/p034_clean.png,boundary_region,33804,,,,,45233.0,8.237362,7.668898,7154.67138671875,712.93115234375,6441.740234375,48.79951095581055,11.708130836486816,37.09138011932373,9.584906694125229,19.600327687451916,10.015420993326687,,,,restoration_eval.metrics_classical,2.1.0,2026-08-07T18:07:49.191686+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,
canonical,p034_mixed_damage,p034,abstraction_surrealism,Painting with Green Center,p034_mixed_damage,mixed_damage,stable_diffusion_inpainting,sd__can__p034__mixed_damage__p03_artist_style_p__s2026__b16658c858,sd__can__p034__mixed_damage__p03_artist_style_p__s2026__b16658c858,canonical__p034_mixed_damage,p034_mixed_damage,p034_mixed_damage,sd_inpaint_prompt_ablation_v1,p03_artist_style_period,artist_style_period_context,True,307,2026,2026,model_inference,cuda,NVIDIA GeForce RTX 3060 Laptop GPU,4.2_soft_mask_nonzero_fallback,data/processed/restored/stable_diffusion/canonical/p03_artist_style_period/sd__can__p034__mixed_damage__p03_artist_style_p__s2026__b16658c858__restored_stable_diffusion_inpainting.png,data/processed/masked/p034_mixed_damage_damaged.png,data/processed/masks/p034_mixed_damage_mask.png,data/processed/clean/p034_clean.png,outside_mask_region,503887,,,,,45233.0,8.237362,7.668898,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.0,,,,restoration_eval.metrics_classical,2.1.0,2026-08-07T18:07:49.191686+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,
