artifact_id,artifact_key,producer_notebook,artifact_type,artifact_role,relative_path,format,dataset_scope,experiment_id,schema_version,row_count,file_count,size_bytes,checksum,validation_status
artifact_173fee1771b79cf3c302,case_painting_reports.selected_cases,32_case_and_painting_report_generation,normalized_selection_table,deterministic_detailed_case_selection,outputs/32_case_and_painting_report_generation/data/selected_cases.csv,csv,controlled_300,case_painting_report_generation,selected_report_cases.v1,30,1,27494,82a20fe27f742228c10e1231a897a60f0c71da5fc466a6e43edfd658cc1c29f5,passed
artifact_f01bff3374305e40d38e,case_painting_reports.case_report_index,32_case_and_painting_report_generation,normalized_report_index,detailed_case_report_registry,outputs/32_case_and_painting_report_generation/data/case_report_index.csv,csv,controlled_300,case_painting_report_generation,case_report_index.v1,30,1,114665,ecd6265d1438e0faab6ad6dc8b0f81e519f9ad74e33aa1219a691b98ecb29639,passed
artifact_09b538a47fae53affac2,case_painting_reports.painting_report_index,32_case_and_painting_report_generation,normalized_report_index,complete_painting_report_registry,outputs/32_case_and_painting_report_generation/data/painting_report_index.csv,csv,controlled_300,case_painting_report_generation,painting_report_index.v1,300,1,1691465,df40d9ecd44fe20c50050f4f7df30c8d795ab2de0f589b0f69cfc9d30e343123,passed
artifact_6ec1f21a25a616e2a6a1,case_painting_reports.case_reports,32_case_and_painting_report_generation,standalone_html_report_collection,thirty_detailed_case_reports,outputs/32_case_and_painting_report_generation/reports/cases,directory,controlled_300,case_painting_report_generation,case_report_collection.v1,30,30,20836253,58463d8d49cf35d23fcacd45f581d30f344d3c4b625921c0470f2e0986625bde,passed
artifact_16fc7db9984e8a672c67,case_painting_reports.painting_reports,32_case_and_painting_report_generation,standalone_html_report_collection,three_hundred_complete_painting_reports,outputs/32_case_and_painting_report_generation/reports/paintings,directory,controlled_300,case_painting_report_generation,painting_report_collection.v1,300,300,313768449,291402605f75417ccbe47f17c991eccc91c05b58007d196e7f8f1b0fb381850a,passed
artifact_a59399060c73f76e882f,case_painting_reports.collection_index,32_case_and_painting_report_generation,html_report_collection_entry_point,browse_all_case_and_painting_reports,outputs/32_case_and_painting_report_generation/reports/index.html,html,controlled_300,case_painting_report_generation,report_collection_index.v1,1,1,339916,9fe8de9540abe566eef5ca1212d6af8deb93c71849ca7ccfebbe4d5a2f066518,passed
artifact_2879d1da730b1032e5aa,case_painting_reports.selected_case_grids,32_case_and_painting_report_generation,diagnostic_grid_collection,canonical_visual_grids_for_selected_cases,outputs/32_case_and_painting_report_generation/figures/selected_case_grids,directory,controlled_300,case_painting_report_generation,selected_case_grid_collection.v1,30,30,7877044,d943c9d245381f3b6b754da7cc7209177f53c1a7c7000e66e485602ad272c620,passed
artifact_bdafefaaa26bc3be53fb,case_painting_reports.validation,32_case_and_painting_report_generation,validation_table,consolidated_notebook_validation_checks,outputs/32_case_and_painting_report_generation/validation/checks.csv,csv,controlled_300,case_painting_report_generation,validation_checks.v1,5819,1,1202891,816f08322e166de45d6d1f56e001e8e094c18043373df3d6884d18c69342c625,passed
