report_id,model_id,display_name,evaluation_status,report_path,report_sha256,size_bytes,section_count,embedded_image_count,embedded_tile_count,analytical_view_count,representative_panel_count,visual_atlas_count,representative_candidate_ids_json,source_artifact_paths_json,source_checksums_json,upstream_run_ids_json,mock_traceability_status,self_contained,generated_at_utc,schema_version,status,issue
report_39c768100b4260c669d9,opencv_telea,OpenCV Telea,fully_evaluated,outputs/31_model_report_generation/reports/opencv_telea.html,3049da7e1a3233826f86727526610cdeff699331e09cb5addaa89e28b85a9624,2533008,15,16,76,6,8,2,"[""candidate__opencv_telea__synthetic_degradation__p026__dirt_dust__mild__c00"",""candidate__opencv_telea__synthetic_degradation__p001__dirt_dust__moderate__c00"",""candidate__opencv_telea__mask_robustness__p001__loss_large__target_12p5pct__variant_01__c00"",""candidate__opencv_telea__canonical__p002__loss_large__c00"",""candidate__opencv_telea__canonical__p001__loss_large__c00"",""candidate__opencv_telea__canonical__p041__loss_large__c00"",""candidate__opencv_telea__canonical__p002__loss_small__c00"",""candidate__opencv_telea__canonical__p003__loss_large__c00""]","[""config/evaluation/evidence_coverage.yaml"",""docs/evidence_dependency_audit.md"",""outputs/08_experiment_contracts_and_region_policy/data/model_eligibility.csv"",""outputs/09_opencv_telea_restoration/data/restorations.csv"",""outputs/09_opencv_telea_restoration/manifests/run_manifest.json"",""outputs/09_opencv_telea_restoration/metrics/runtime_summary.csv"",""outputs/10_lama_restoration/data/restorations.csv"",""outputs/10_lama_restoration/manifests/run_manifest.json"",""outputs/10_lama_restoration/metrics/runtime_summary.csv"",""outputs/11_stable_diffusion_restoration/data/candidates.csv"",""outputs/11_stable_diffusion_restoration/manifests/run_manifest.json"",""outputs/11_stable_diffusion_restoration/metrics/runtime_summary.csv"",""outputs/12_sdxl_feasibility_or_restoration/data/candidates.csv"",""outputs/12_sdxl_feasibility_or_restoration/manifests/run_manifest.json"",""outputs/12_sdxl_feasibility_or_restoration/metrics/runtime_summary.csv"",""outputs/12a_hint_restoration/data/restorations.csv"",""outputs/12a_hint_restoration/manifests/run_manifest.json"",""outputs/12a_hint_restoration/metrics/runtime_summary.csv"",""outputs/13_classical_metrics/manifests/run_manifest.json"",""outputs/13_classical_metrics/metrics/classical_metrics.csv"",""outputs/14_lpips_metrics/manifests/run_manifest.json"",""outputs/14_lpips_metrics/metrics/lpips_metrics.csv"",""outputs/15_feature_similarity/manifests/run_manifest.json"",""outputs/15_feature_similarity/metrics/feature_metrics.csv"",""outputs/16_difference_maps_and_spatial_diagnostics/manifests/map_images.csv"",""outputs/16_difference_maps_and_spatial_diagnostics/manifests/run_manifest.json"",""outputs/16_difference_maps_and_spatial_diagnostics/metrics/spatial_diagnostics.csv"",""outputs/17_local_consistency_metrics/manifests/map_images.csv"",""outputs/17_local_consistency_metrics/manifests/run_manifest.json"",""outputs/17_local_consistency_metrics/metrics/local_consistency.csv"",""outputs/18_diffusion_uncertainty_analysis/manifests/run_manifest.json"",""outputs/18_diffusion_uncertainty_analysis/metrics/uncertainty_metrics.csv"",""outputs/19_uncertainty_and_spatial_explanation_maps/manifests/map_images.csv"",""outputs/19_uncertainty_and_spatial_explanation_maps/manifests/run_manifest.json"",""outputs/20_semantic_and_structural_consistency/manifests/run_manifest.json"",""outputs/20_semantic_and_structural_consistency/manifests/semantic_maps.csv"",""outputs/20_semantic_and_structural_consistency/metrics/semantic_structural_metrics.csv"",""outputs/21_multi_model_comparison/manifests/run_manifest.json"",""outputs/21_multi_model_comparison/metrics/metric_disagreement.csv"",""outputs/21_multi_model_comparison/metrics/model_comparison.csv"",""outputs/22_damage_size_diffusion_uncertainty_extension/manifests/run_manifest.json"",""outputs/22_damage_size_diffusion_uncertainty_extension/metrics/damage_size_uncertainty.csv"",""outputs/23_damage_size_sensitivity_analysis/manifests/run_manifest.json"",""outputs/23_damage_size_sensitivity_analysis/metrics/damage_size_analysis.csv"",""outputs/24_mask_robustness_analysis/manifests/run_manifest.json"",""outputs/24_mask_robustness_analysis/metrics/mask_robustness_analysis.csv"",""outputs/25_synthetic_degradation_analysis/manifests/run_manifest.json"",""outputs/25_synthetic_degradation_analysis/metrics/degradation_analysis.csv"",""outputs/26_grouped_and_statistical_analysis/manifests/run_manifest.json"",""outputs/26_grouped_and_statistical_analysis/metrics/ranking_stability.csv"",""outputs/26_grouped_and_statistical_analysis/metrics/statistical_results.csv"",""outputs/27_failure_taxonomy_and_trustworthiness_flags/manifests/run_manifest.json"",""outputs/27_failure_taxonomy_and_trustworthiness_flags/metrics/failure_assignments.csv"",""outputs/27_failure_taxonomy_and_trustworthiness_flags/metrics/trustworthiness_flags.csv"",""outputs/28_metric_and_region_policy_ablation/manifests/run_manifest.json"",""outputs/28_metric_and_region_policy_ablation/metrics/ablation_results.csv"",""outputs/28_metric_and_region_policy_ablation/metrics/flag_stability.csv"",""outputs/29_explainable_ai_and_case_retrieval/data/case_neighbors.csv"",""outputs/29_explainable_ai_and_case_retrieval/data/explanation_cases.csv"",""outputs/29_explainable_ai_and_case_retrieval/manifests/run_manifest.json"",""outputs/30_model_cards_compute_and_scalability/data/model_cards.csv"",""outputs/30_model_cards_compute_and_scalability/figures/quality_vs_compute.png"",""outputs/30_model_cards_compute_and_scalability/figures/scaling_projection.png"",""outputs/30_model_cards_compute_and_scalability/manifests/run_manifest.json"",""outputs/30_model_cards_compute_and_scalability/metrics/compute_scalability.csv""]","{""config/evaluation/evidence_coverage.yaml"":""360a860c76abd290c3fb7c2a0a1338b047e3f285ebdf7936c8ba9918ea184552"",""docs/evidence_dependency_audit.md"":""34f08a9549420021e0fd73362b03be9937987a44f58e859fb54a0cc2e33cff71"",""outputs/08_experiment_contracts_and_region_policy/data/model_eligibility.csv"":""9e20be8f5287b6233df641aa8c7a7f97064b965d443cea11154f1e3c4cb98fd7"",""outputs/09_opencv_telea_restoration/data/restorations.csv"":""76d284ed345a496a2316fa85540e5a734d9170fbf819c6b095ab78b16b1453b0"",""outputs/09_opencv_telea_restoration/manifests/run_manifest.json"":""6d037f7da1c8de8cd0db45ece2585dce877bb59f95901ec523d8b34ec8d4bed1"",""outputs/09_opencv_telea_restoration/metrics/runtime_summary.csv"":""33301930586ecb40511a6b1aab3d33db7ae501b0425c95f6c8f2545de8bd2265"",""outputs/10_lama_restoration/data/restorations.csv"":""a9bbb3e27899013feb491e9413e0aeb716b00491adc51e2deb152af120238c2e"",""outputs/10_lama_restoration/manifests/run_manifest.json"":""8aaae56f650775208a9e61a750fdf79911811adaa94f7f52853330e3f8a6f3e5"",""outputs/10_lama_restoration/metrics/runtime_summary.csv"":""e4ff2c7273671691e4a8dfaecf7d9c64008d8d61d6946d5e2bfecd9775485142"",""outputs/11_stable_diffusion_restoration/data/candidates.csv"":""b4a4b4d1cbb5919079ad8cea9010b37b6b26df5b2b53e42796a614d110798c7a"",""outputs/11_stable_diffusion_restoration/manifests/run_manifest.json"":""0aa3ca008cdaf2c56bc1047aae3d01a692d60ad4fc2f6d912ad46fccca445e4a"",""outputs/11_stable_diffusion_restoration/metrics/runtime_summary.csv"":""cdb993125c85dc06520ae54f7bc6a1d823bb07faffbdaa230f52ca363dc61519"",""outputs/12_sdxl_feasibility_or_restoration/data/candidates.csv"":""2ca1e5effd579a7748f12e35f804fdf1d2e4f859465454fc2ef9c280947c7253"",""outputs/12_sdxl_feasibility_or_restoration/manifests/run_manifest.json"":""9fc227df1854000cc9eb8dd7265cee462a670a4ef3a156a1bfdcdee097dfb441"",""outputs/12_sdxl_feasibility_or_restoration/metrics/runtime_summary.csv"":""ec68aec998f1b09b2b8c92199f06ada4f048a91101e8db5d6ef9537f1c77aab2"",""outputs/12a_hint_restoration/data/restorations.csv"":""83175b1318b5bdc6287b5a4a3a87fc496ea4a8984a49cca44de0fb649a7c3c3b"",""outputs/12a_hint_restoration/manifests/run_manifest.json"":""1675d1a5f80ab7f065c3c8bc8e64d80f061b3e0dacedbe80c5631c6236c778f7"",""outputs/12a_hint_restoration/metrics/runtime_summary.csv"":""0d936354f68a44295f37c37649ec9539995ccc9fcc208858ba46d1e298590d3e"",""outputs/13_classical_metrics/manifests/run_manifest.json"":""3e8da13290d022c5655b02aeb9dbe7ef95572fd362db46ba1ed416f60053da42"",""outputs/13_classical_metrics/metrics/classical_metrics.csv"":""b9bf44cf8601eadc9506c3f88fbfad423641e6f455d67c7ad3a946a141f56ea4"",""outputs/14_lpips_metrics/manifests/run_manifest.json"":""daac3c6196b3dafb5d875853a659a920409c7a311bac12e8c51d9522c82cb9e2"",""outputs/14_lpips_metrics/metrics/lpips_metrics.csv"":""5ea830f1729dfc3b7fec296d0d4a3f3c89b603082fca7809b4fdecaffc2f100d"",""outputs/15_feature_similarity/manifests/run_manifest.json"":""ed6f4d4f1eac07977fa63a381a0fd1c2a71e1d8c7aed88ef4f714a92a5db6a03"",""outputs/15_feature_similarity/metrics/feature_metrics.csv"":""1db75c5f6afe882221a78bc6f51f790b55034d4943b0df3f629e7a03babf60d6"",""outputs/16_difference_maps_and_spatial_diagnostics/manifests/map_images.csv"":""137f1b9b64a5a8aef4141fa3469f7c87e41ec495067dd26b154fc1156be63b95"",""outputs/16_difference_maps_and_spatial_diagnostics/manifests/run_manifest.json"":""33b0c49e5c011e026b9e7e19882789df049dbeebf4d374457d7aa3fb9bd21c3a"",""outputs/16_difference_maps_and_spatial_diagnostics/metrics/spatial_diagnostics.csv"":""e751eb729024bd0068bd08b13e387fa93529ec9b37847eb025e73177bad720b5"",""outputs/17_local_consistency_metrics/manifests/map_images.csv"":""055e3170d69683fc49f5446b3a1691ee6f7966a77ea010e400d9b5affc22288d"",""outputs/17_local_consistency_metrics/manifests/run_manifest.json"":""277fadb9eee38bf2b6a5ce05fa3916bd1b5f0a878db292944011ff5910e44ffc"",""outputs/17_local_consistency_metrics/metrics/local_consistency.csv"":""c050d1b746327e009fb7ced42c9aec45a91f9f24d98bbddc4903b5f07f982318"",""outputs/18_diffusion_uncertainty_analysis/manifests/run_manifest.json"":""acb25a99dcebc8da7e84581503832a1e337004a75ea58b7c219996a2579423ca"",""outputs/18_diffusion_uncertainty_analysis/metrics/uncertainty_metrics.csv"":""fcd69c42d59bb7689b384d2edc263f344b4859231e6350f94ba904e4d7e78183"",""outputs/19_uncertainty_and_spatial_explanation_maps/manifests/map_images.csv"":""d3f03b452ebc60ea4ac4005b703ddaeec83eecb29b25592abbb4b9476828f302"",""outputs/19_uncertainty_and_spatial_explanation_maps/manifests/run_manifest.json"":""0d03e4ef146f645c16cdc3a6e1897002ea74fcd64c505e3388bb60d77e5585f6"",""outputs/20_semantic_and_structural_consistency/manifests/run_manifest.json"":""299f83e9a43341778b801b06c5a49dfdc8c4c393a624bed124700b30d7bc10d8"",""outputs/20_semantic_and_structural_consistency/manifests/semantic_maps.csv"":""8ccb2e24c5b37c8d5e9e367973cdc89cbcbfac31e6bb4c2e6d4c02bf039a1ee6"",""outputs/20_semantic_and_structural_consistency/metrics/semantic_structural_metrics.csv"":""7e3d58b3e37a57f7d1e7f45fb6a77b5fe794a93ac880f8baba97b49d2d658f1b"",""outputs/21_multi_model_comparison/manifests/run_manifest.json"":""fbbcae169e03223bbbd0fceeca482c09988188003521d062e49d232375d695ee"",""outputs/21_multi_model_comparison/metrics/metric_disagreement.csv"":""358e08be3437ef746646ce40a5941086909eb703a1571c016480f39e13e5fd5a"",""outputs/21_multi_model_comparison/metrics/model_comparison.csv"":""acdb8f5aace49af0e69121370005c354bfd908b7ddb79ee9688b970e7aa38ea0"",""outputs/22_damage_size_diffusion_uncertainty_extension/manifests/run_manifest.json"":""966e56d7026d0d175e411ad81ea4b6124175826759bc01e3c75a52c5d0eb7cda"",""outputs/22_damage_size_diffusion_uncertainty_extension/metrics/damage_size_uncertainty.csv"":""387f93b36e3ea808dd221d601c4302d5f5dfa08689ba02cde7de733ec55f908d"",""outputs/23_damage_size_sensitivity_analysis/manifests/run_manifest.json"":""863f8ddce30abccffaf7c5a9f2d7282b7691b67cac60e49a4ceb68ebf4e7a6d8"",""outputs/23_damage_size_sensitivity_analysis/metrics/damage_size_analysis.csv"":""ee04455d8ff93cea731f7b270dd0dd3272bc1008f4e18bd1ceeea2a7a38064b1"",""outputs/24_mask_robustness_analysis/manifests/run_manifest.json"":""7055a8a2a5c930999ff07ddb82f53dfaab77082ba7a83985f1b65dd003280d1a"",""outputs/24_mask_robustness_analysis/metrics/mask_robustness_analysis.csv"":""b30bf5e58d0c2f211b1d01152dec08a287c5beb3c9bb1e24eebafabb6e49cb86"",""outputs/25_synthetic_degradation_analysis/manifests/run_manifest.json"":""9a35b56f8bfc09dfabfddb44aa17294167f35232179e93b88c4a2a3df2d35a97"",""outputs/25_synthetic_degradation_analysis/metrics/degradation_analysis.csv"":""326a719e297ebcaf1d6acd5fdd525fa5403aaba595f45a7ff6bb216737c16906"",""outputs/26_grouped_and_statistical_analysis/manifests/run_manifest.json"":""7be576c1a5cd441f076375151e06f8a93c5ce582f32e2605691d62dccacd3190"",""outputs/26_grouped_and_statistical_analysis/metrics/ranking_stability.csv"":""98c577cb3103f0f59c1241abe7fd4e0ac11ee5e4ba194facfd9a346861ff0cd2"",""outputs/26_grouped_and_statistical_analysis/metrics/statistical_results.csv"":""22ac20ded67eb24f6352e8e20ba4ed05cc7204cf078d4d019cc4c22653f706e3"",""outputs/27_failure_taxonomy_and_trustworthiness_flags/manifests/run_manifest.json"":""ce884c0140e56835eb573a76aff0d04b0b3c4ebe06b179b88df697a8a80b3b0b"",""outputs/27_failure_taxonomy_and_trustworthiness_flags/metrics/failure_assignments.csv"":""a5cc85c063e4e47bad7694d171a044d69e37fbd2362f77d3feada4d382698047"",""outputs/27_failure_taxonomy_and_trustworthiness_flags/metrics/trustworthiness_flags.csv"":""bf313e6fd607bbece0ae6ab16267fa346641f2a84ed27382092be31d6f4dfd7d"",""outputs/28_metric_and_region_policy_ablation/manifests/run_manifest.json"":""006ad73014ef999fb57e1d2ad9317cd8055cc91ea500fd72bddeafa75adcb23d"",""outputs/28_metric_and_region_policy_ablation/metrics/ablation_results.csv"":""de66a4c8efc2932b02ff84360c390138447f3ba5abb1deafe784461a71002f4c"",""outputs/28_metric_and_region_policy_ablation/metrics/flag_stability.csv"":""fbf51f874ec64b5793473c892f2b45b5412a66322f8e9fe8a8b0bf9a33be93dd"",""outputs/29_explainable_ai_and_case_retrieval/data/case_neighbors.csv"":""6cc63587363dfadd249c32d01dcae76e8ee82d707126a2dbe263c1771ec695fb"",""outputs/29_explainable_ai_and_case_retrieval/data/explanation_cases.csv"":""a7d0cce78dad47e833455452c7fc322f1c08ca5f11e2f52ff7b7181fcd163e7f"",""outputs/29_explainable_ai_and_case_retrieval/manifests/run_manifest.json"":""c1a4bf99a86a3f08e9ab01da7b04b4e0648183b3c5f2d3ccdd8f93a545c24438"",""outputs/30_model_cards_compute_and_scalability/data/model_cards.csv"":""ab99e55304f8c57422de9a200e88fd8af4d903e4deed7a05d611d0476ba12e8d"",""outputs/30_model_cards_compute_and_scalability/figures/quality_vs_compute.png"":""306ec5b8fa9a7a5900b44b388255c8f3f3ca3f77a01d5ffef674d77ede8ce443"",""outputs/30_model_cards_compute_and_scalability/figures/scaling_projection.png"":""7c6192e1b0534e3370a303b3942cefe7303831b1bda2b9e63238dbdee779583b"",""outputs/30_model_cards_compute_and_scalability/manifests/run_manifest.json"":""061a47c940808d154e97712ab399ed2f75d985fcbd94f04d53259d0843a333e0"",""outputs/30_model_cards_compute_and_scalability/metrics/compute_scalability.csv"":""3fa8452dca2de59152f1214b1609853d8d8bb23ecdb4143e1124a500baa134c1""}","{""09"":""run_350786ea88014b67b0cf9efec7fac23c"",""10"":""run_6f81083a17804d36b1495e4932db4e03"",""11"":""run_4385124a0cca4d758d357de654a33f13"",""12"":""run_1f7af9d329354a56b4275c4af3cd3f75"",""12a"":""run_f6c9353c31ce4ed9be5e5502571d635d"",""13"":""run_41b9c87a3c034f19b6f28868127b3c89"",""14"":""run_27cb11ae9aa94133ad474b2f38cab122"",""15"":""run_50c1bb5f25b44111a76df998329d69ed"",""16"":""run_99b0d8d1af1b43bd8e8cb3d6ae754868"",""17"":""run_ed15508895b542e6ac0733c49704ad26"",""18"":""run_7c1d7195ed8447c1a878259360b1f5f2"",""19"":""run_7384c7fb8d4c4efe98264a660ac12a75"",""20"":""run_8c94e988fd4c4d7cae0acd8c3a64fbe6"",""21"":""run_86f7f46183634889aa050ee2a9f33b56"",""22"":""run_d0276a6859f74fada266936f43b7499f"",""23"":""run_e93288fc3ac847ccb699241b4b4c8be0"",""24"":""run_bbf68684c3ca47e5827c2b8b4b666351"",""25"":""run_cf89ebe972364c7b8ccfefc6bf2a63ca"",""26"":""run_efc978dd6d504cdb9b138a750f6dca83"",""27"":""run_bef567ee35c1409dbcecfb71f1b4f8b4"",""28"":""run_4325bb483fbc4ccda670df125c40731d"",""29"":""run_ad7603b6bdb14156a140351f6ac1f241"",""30"":""run_605de239145a46e9a202fd63bbbb4e9c""}",passed,True,2026-09-25T12:50:30.341792Z,model_report_index.v1,ok,
