case_id,painting_id,category,title,mask_id,mask_type,model_name,selection_group,figure_filename,figure_path,full_pixel_count,masked_pixel_count,damaged_error_mean_full,restored_error_mean_full,improvement_mean_full,damaged_error_max_full,restored_error_max_full,improvement_min_full,improvement_max_full,damaged_error_mean_masked,restored_error_mean_masked,improvement_mean_masked,negative_improvement_pixels_masked,positive_improvement_pixels_masked,zero_improvement_pixels_masked,negative_improvement_percentage_masked,positive_improvement_percentage_masked,status,issue
p004_loss_small,p004,portrait_figure,Madame Georges Charpentier and Her Children,p004_loss_small,loss_small,opencv_telea,all_opencv_cases,p004_loss_small_opencv_telea_error_maps.png,D:\Masters\FH\Thesis\painting-restoration-eval\outputs\figures\error_maps\opencv_telea\all_cases\all_opencv_cases\p004_loss_small_opencv_telea_error_maps.png,589824,16444,4.599307537078857,0.4034632444381714,4.195844650268555,228.0,113.66666412353516,-40.666664123535156,217.6666717529297,164.97093200683594,14.47168254852295,150.49923706054688,13,16430,1,0.07905619070785697,99.91486256385308,ok,
p004_mixed_damage,p004,portrait_figure,Madame Georges Charpentier and Her Children,p004_mixed_damage,mixed_damage,opencv_telea,all_opencv_cases,p004_mixed_damage_opencv_telea_error_maps.png,D:\Masters\FH\Thesis\painting-restoration-eval\outputs\figures\error_maps\opencv_telea\all_cases\all_opencv_cases\p004_mixed_damage_opencv_telea_error_maps.png,589824,47183,14.046245574951172,1.2028944492340088,12.84334945678711,255.0,150.6666717529297,-61.66667175292969,255.0,175.5889129638672,15.037111282348633,160.5518035888672,379,46800,4,0.8032554097874234,99.18826696055783,ok,
p004_scratch_thin,p004,portrait_figure,Madame Georges Charpentier and Her Children,p004_scratch_thin,scratch_thin,opencv_telea,all_opencv_cases,p004_scratch_thin_opencv_telea_error_maps.png,D:\Masters\FH\Thesis\painting-restoration-eval\outputs\figures\error_maps\opencv_telea\all_cases\all_opencv_cases\p004_scratch_thin_opencv_telea_error_maps.png,589824,9499,2.7694196701049805,0.11505523324012756,2.654364585876465,255.0,117.0,-46.666664123535156,255.0,171.96234130859375,7.144155025482178,164.8181915283203,8,9491,0,0.08421939151489631,99.91578060848511,ok,
p004_zero_control,p004,portrait_figure,Madame Georges Charpentier and Her Children,p004_zero_control,zero_control,opencv_telea,all_opencv_cases,p004_zero_control_opencv_telea_error_maps.png,D:\Masters\FH\Thesis\painting-restoration-eval\outputs\figures\error_maps\opencv_telea\all_cases\all_opencv_cases\p004_zero_control_opencv_telea_error_maps.png,589824,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,,,ok,
p005_loss_large,p005,portrait_figure,Self-Portrait with Two Pupils,p005_loss_large,loss_large,opencv_telea,all_opencv_cases,p005_loss_large_opencv_telea_error_maps.png,D:\Masters\FH\Thesis\painting-restoration-eval\outputs\figures\error_maps\opencv_telea\all_cases\all_opencv_cases\p005_loss_large_opencv_telea_error_maps.png,589824,43712,13.84300708770752,1.9356095790863037,11.907398223876953,241.0,144.0,-72.66667175292969,235.0,186.7893829345703,26.117977142333984,160.67141723632812,302,43406,4,0.6908857979502196,99.2999633967789,ok,
p005_loss_small,p005,portrait_figure,Self-Portrait with Two Pupils,p005_loss_small,loss_small,opencv_telea,all_opencv_cases,p005_loss_small_opencv_telea_error_maps.png,D:\Masters\FH\Thesis\painting-restoration-eval\outputs\figures\error_maps\opencv_telea\all_cases\all_opencv_cases\p005_loss_small_opencv_telea_error_maps.png,589824,21814,7.457037925720215,0.6004514694213867,6.856586456298828,253.6666717529297,129.3333282470703,-68.0,243.6666717529297,201.6292266845703,16.235475540161133,185.3937530517578,271,21538,5,1.2423214449436142,98.73475749518657,ok,
p005_mixed_damage,p005,portrait_figure,Self-Portrait with Two Pupils,p005_mixed_damage,mixed_damage,opencv_telea,all_opencv_cases,p005_mixed_damage_opencv_telea_error_maps.png,D:\Masters\FH\Thesis\painting-restoration-eval\outputs\figures\error_maps\opencv_telea\all_cases\all_opencv_cases\p005_mixed_damage_opencv_telea_error_maps.png,589824,38316,12.318342208862305,1.4543043375015259,10.86403751373291,255.0,158.6666717529297,-118.66667175292969,238.66665649414062,189.62454223632812,22.387086868286133,167.23744201660156,237,38076,3,0.6185405574694645,99.3736298152208,ok,
p005_scratch_thin,p005,portrait_figure,Self-Portrait with Two Pupils,p005_scratch_thin,scratch_thin,opencv_telea,all_opencv_cases,p005_scratch_thin_opencv_telea_error_maps.png,D:\Masters\FH\Thesis\painting-restoration-eval\outputs\figures\error_maps\opencv_telea\all_cases\all_opencv_cases\p005_scratch_thin_opencv_telea_error_maps.png,589824,5805,1.7021174430847168,0.1352861225605011,1.566831111907959,255.0,111.0,-58.0,242.3333282470703,172.9456787109375,13.745908737182617,159.19976806640625,6,5799,0,0.10335917312661498,99.89664082687338,ok,
p005_zero_control,p005,portrait_figure,Self-Portrait with Two Pupils,p005_zero_control,zero_control,opencv_telea,all_opencv_cases,p005_zero_control_opencv_telea_error_maps.png,D:\Masters\FH\Thesis\painting-restoration-eval\outputs\figures\error_maps\opencv_telea\all_cases\all_opencv_cases\p005_zero_control_opencv_telea_error_maps.png,589824,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,,,ok,
p006_loss_large,p006,portrait_figure,Boy with a Sword,p006_loss_large,loss_large,opencv_telea,all_opencv_cases,p006_loss_large_opencv_telea_error_maps.png,D:\Masters\FH\Thesis\painting-restoration-eval\outputs\figures\error_maps\opencv_telea\all_cases\all_opencv_cases\p006_loss_large_opencv_telea_error_maps.png,589824,51891,20.052406311035156,1.0384441614151,19.013961791992188,253.6666717529297,91.0,0.0,239.33334350585938,227.92758178710938,11.803576469421387,216.12399291992188,0,51891,0,0.0,100.0,ok,
