case_id,painting_id,mask_id,mask_type,evaluation_region,clip_damaged_similarity_opencv,clip_restored_similarity_opencv,clip_similarity_improvement_opencv,dinov2_damaged_similarity_opencv,dinov2_restored_similarity_opencv,dinov2_similarity_improvement_opencv,clip_damaged_similarity_lama,clip_restored_similarity_lama,clip_similarity_improvement_lama,dinov2_damaged_similarity_lama,dinov2_restored_similarity_lama,dinov2_similarity_improvement_lama,clip_damaged_similarity_delta_lama_minus_opencv,clip_restored_similarity_delta_lama_minus_opencv,clip_similarity_improvement_delta_lama_minus_opencv,dinov2_damaged_similarity_delta_lama_minus_opencv,dinov2_restored_similarity_delta_lama_minus_opencv,dinov2_similarity_improvement_delta_lama_minus_opencv,metric_family,title,artist,date,category,style_or_period,medium,source,source_url,license,filename,winner_clip_restored_similarity,winner_clip_similarity_improvement,winner_dinov2_restored_similarity,winner_dinov2_similarity_improvement
p013_loss_small,p013,p013_loss_small,loss_small,content_region,0.8070199489593506,0.9982328414916992,0.1912128925323486,0.8094947338104248,0.965283751487732,0.1557890176773071,0.8070200085639954,0.9994670152664183,0.1924470067024231,0.8094947338104248,0.9984146952629088,0.1889199614524841,5.960464477539063e-08,0.0012341737747191273,0.0012341141700744906,0.0,0.03313094377517678,0.033130943775177,feature_similarity,Landscape with a Village in the Distance,Jacob van Ruisdael,,landscape_natural,,,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/437545,Public Domain / Open Access,p013.jpg,lama,lama,lama,lama
p013_loss_small,p013,p013_loss_small,loss_small,mask_bbox_crop,0.8359829187393188,0.9980990290641784,0.1621161103248596,0.8433330059051514,0.9625312685966492,0.1191982626914978,0.8359827995300293,0.9992841482162476,0.1633013486862182,0.8433330059051514,0.9964047074317932,0.1530717015266418,-1.1920928955078125e-07,0.0011851191520692028,0.0011852383613586148,0.0,0.03387343883514404,0.03387343883514399,feature_similarity,Landscape with a Village in the Distance,Jacob van Ruisdael,,landscape_natural,,,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/437545,Public Domain / Open Access,p013.jpg,lama,lama,lama,lama
p013_mixed_damage,p013,p013_mixed_damage,mixed_damage,full_image,0.7245901823043823,0.9581748247146606,0.2335846424102783,0.6110111474990845,0.8744724988937378,0.2634613513946533,0.7245900630950928,0.9991374015808104,0.2745473384857178,0.6110111474990845,0.9903571605682372,0.3793460130691528,-1.1920928955078125e-07,0.04096257686614979,0.04096269607543948,0.0,0.1158846616744994,0.11588466167449946,feature_similarity,Landscape with a Village in the Distance,Jacob van Ruisdael,,landscape_natural,,,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/437545,Public Domain / Open Access,p013.jpg,lama,lama,lama,lama
p013_mixed_damage,p013,p013_mixed_damage,mixed_damage,content_region,0.7835724353790283,0.9232946634292604,0.1397222280502319,0.6610277891159058,0.8954687118530273,0.2344409227371215,0.7835723161697388,0.9982630610466005,0.2146907448768615,0.6610277891159058,0.991876482963562,0.3308486938476562,-1.1920928955078125e-07,0.07496839761734009,0.07496851682662958,0.0,0.09640777111053467,0.0964077711105347,feature_similarity,Landscape with a Village in the Distance,Jacob van Ruisdael,,landscape_natural,,,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/437545,Public Domain / Open Access,p013.jpg,lama,lama,lama,lama
p013_mixed_damage,p013,p013_mixed_damage,mixed_damage,mask_bbox_crop,0.7245901823043823,0.9581748247146606,0.2335846424102783,0.6110111474990845,0.8744724988937378,0.2634613513946533,0.7245900630950928,0.9991374015808104,0.2745473384857178,0.6110111474990845,0.9903571605682372,0.3793460130691528,-1.1920928955078125e-07,0.04096257686614979,0.04096269607543948,0.0,0.1158846616744994,0.11588466167449946,feature_similarity,Landscape with a Village in the Distance,Jacob van Ruisdael,,landscape_natural,,,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/437545,Public Domain / Open Access,p013.jpg,lama,lama,lama,lama
p013_scratch_thin,p013,p013_scratch_thin,scratch_thin,full_image,0.8890108466148376,0.9995936155319214,0.1105827689170837,0.6005983352661133,0.9957422018051147,0.3951438665390014,0.8890107274055481,0.9998270273208618,0.1108162999153137,0.6005983352661133,0.998837113380432,0.3982387781143188,-1.1920928955078125e-07,0.0002334117889404297,0.00023353099823000822,0.0,0.003094911575317272,0.003094911575317383,feature_similarity,Landscape with a Village in the Distance,Jacob van Ruisdael,,landscape_natural,,,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/437545,Public Domain / Open Access,p013.jpg,lama,lama,lama,lama
p013_scratch_thin,p013,p013_scratch_thin,scratch_thin,content_region,0.8590798377990723,0.9993245601654052,0.140244722366333,0.6133368015289307,0.9965609312057496,0.3832241296768188,0.8590798377990723,0.9996390342712402,0.1405591964721679,0.6133368015289307,0.9988528490066528,0.3855160474777221,0.0,0.00031447410583507196,0.0003144741058349054,0.0,0.0022919178009032093,0.0022919178009033203,feature_similarity,Landscape with a Village in the Distance,Jacob van Ruisdael,,landscape_natural,,,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/437545,Public Domain / Open Access,p013.jpg,lama,lama,lama,lama
p013_scratch_thin,p013,p013_scratch_thin,scratch_thin,mask_bbox_crop,0.8904662132263184,0.99927818775177,0.1088119745254516,0.7100269794464111,0.9949342012405396,0.2849072217941284,0.8904661536216736,0.9997717142105104,0.1093055605888366,0.7100269794464111,0.9982725381851196,0.2882455587387085,-5.960464477539063e-08,0.0004935264587403454,0.0004935860633849959,0.0,0.003338336944580078,0.003338336944580078,feature_similarity,Landscape with a Village in the Distance,Jacob van Ruisdael,,landscape_natural,,,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/437545,Public Domain / Open Access,p013.jpg,lama,lama,lama,lama
p013_zero_control,p013,p013_zero_control,zero_control,full_image,1.0,1.0,0.0,0.9999998807907104,0.9999998807907104,0.0,1.0,1.0,0.0,0.9999998807907104,0.9999998807907104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,feature_similarity,Landscape with a Village in the Distance,Jacob van Ruisdael,,landscape_natural,,,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/437545,Public Domain / Open Access,p013.jpg,tie,tie,tie,tie
p013_zero_control,p013,p013_zero_control,zero_control,content_region,1.0,1.0,0.0,0.9999999403953552,0.9999999403953552,0.0,1.0000001192092896,1.0000001192092896,0.0,0.9999999403953552,0.9999999403953552,0.0,1.1920928955078125e-07,1.1920928955078125e-07,0.0,0.0,0.0,0.0,feature_similarity,Landscape with a Village in the Distance,Jacob van Ruisdael,,landscape_natural,,,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/437545,Public Domain / Open Access,p013.jpg,lama,tie,tie,tie
p014_loss_large,p014,p014_loss_large,loss_large,full_image,0.8980717658996582,0.8451284766197205,-0.0529432892799377,0.6154203414916992,0.5231371521949768,-0.0922831892967224,0.8980716466903687,0.9815942049026488,0.0835225582122802,0.6154203414916992,0.9504473805427552,0.3350270390510559,-1.1920928955078125e-07,0.13646572828292836,0.1364658474922179,0.0,0.42731022834777843,0.4273102283477783,feature_similarity,Landscape on a River,Charles-François Daubigny,,landscape_natural,,,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/436081,Public Domain / Open Access,p014.jpg,lama,lama,lama,lama
p014_loss_large,p014,p014_loss_large,loss_large,content_region,0.8417186737060547,0.7893668413162231,-0.0523518323898315,0.4984720945358276,0.3362904191017151,-0.1621816754341125,0.8417186141014099,0.9821041822433472,0.1403855681419372,0.4984720945358276,0.94923335313797,0.4507612586021423,-5.960464477539063e-08,0.19273734092712402,0.1927374005317687,0.0,0.6129429340362549,0.6129429340362548,feature_similarity,Landscape on a River,Charles-François Daubigny,,landscape_natural,,,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/436081,Public Domain / Open Access,p014.jpg,lama,lama,lama,lama
p014_loss_large,p014,p014_loss_large,loss_large,mask_bbox_crop,0.7785896062850952,0.7671440839767456,-0.0114455223083496,0.5308947563171387,0.2268775403499603,-0.3040172159671783,0.7785895466804504,0.9430307149887084,0.164441168308258,0.5308947563171387,0.8764771819114685,0.3455824255943298,-5.960464477539063e-08,0.17588663101196278,0.1758866906166076,0.0,0.6495996415615082,0.6495996415615081,feature_similarity,Landscape on a River,Charles-François Daubigny,,landscape_natural,,,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/436081,Public Domain / Open Access,p014.jpg,lama,lama,lama,lama
p014_loss_small,p014,p014_loss_small,loss_small,full_image,0.8920344114303589,0.996551752090454,0.1045173406600952,0.5509379506111145,0.974690318107605,0.4237523674964905,0.8920343518257141,0.9993444681167604,0.1073101162910461,0.5509379506111145,0.998461663722992,0.4475237131118774,-5.960464477539063e-08,0.0027927160263063744,0.0027927756309509,0.0,0.023771345615387074,0.023771345615386907,feature_similarity,Landscape on a River,Charles-François Daubigny,,landscape_natural,,,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/436081,Public Domain / Open Access,p014.jpg,lama,lama,lama,lama
p014_loss_small,p014,p014_loss_small,loss_small,content_region,0.8582835793495178,0.9958069324493408,0.137523353099823,0.6494204998016357,0.9461697936058044,0.2967492938041687,0.858283519744873,0.9992716908454896,0.1409881711006164,0.6494204998016357,0.9985591769218444,0.3491386771202087,-5.960464477539063e-08,0.0034647583961487927,0.0034648180007934015,0.0,0.05238938331603993,0.052389383316039984,feature_similarity,Landscape on a River,Charles-François Daubigny,,landscape_natural,,,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/436081,Public Domain / Open Access,p014.jpg,lama,lama,lama,lama
p014_loss_small,p014,p014_loss_small,loss_small,mask_bbox_crop,0.8788615465164185,0.9964719414711,0.1176103949546814,0.656363308429718,0.9687113165855408,0.3123480081558227,0.8788616061210632,0.9993529915809632,0.1204913854598999,0.656363308429718,0.9983090758323668,0.3419457674026489,5.960464477539063e-08,0.0028810501098632812,0.002880990505218506,0.0,0.02959775924682606,0.029597759246826227,feature_similarity,Landscape on a River,Charles-François Daubigny,,landscape_natural,,,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/436081,Public Domain / Open Access,p014.jpg,lama,lama,lama,lama
p014_mixed_damage,p014,p014_mixed_damage,mixed_damage,full_image,0.7878707051277161,0.9671918749809264,0.1793211698532104,0.2665510773658752,0.6831023097038269,0.4165512323379516,0.7878707647323608,0.9934393763542176,0.2055686116218567,0.2665510773658752,0.9911496639251708,0.7245985865592957,5.960464477539063e-08,0.026247501373291238,0.026247441768646296,0.0,0.3080473542213439,0.30804735422134405,feature_similarity,Landscape on a River,Charles-François Daubigny,,landscape_natural,,,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/436081,Public Domain / Open Access,p014.jpg,lama,lama,lama,lama
p014_mixed_damage,p014,p014_mixed_damage,mixed_damage,content_region,0.786823034286499,0.8982205390930176,0.1113975048065185,0.3533121347427368,0.6916811466217041,0.3383690118789673,0.7868232727050781,0.992867112159729,0.2060438394546508,0.3533121347427368,0.987914502620697,0.6346023678779602,2.384185791015625e-07,0.09464657306671143,0.0946463346481323,0.0,0.2962333559989929,0.2962333559989929,feature_similarity,Landscape on a River,Charles-François Daubigny,,landscape_natural,,,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/436081,Public Domain / Open Access,p014.jpg,lama,lama,lama,lama
p014_mixed_damage,p014,p014_mixed_damage,mixed_damage,mask_bbox_crop,0.8052594661712646,0.965453803539276,0.1601943373680114,0.3331441879272461,0.8014734983444214,0.4683293104171753,0.8052594661712646,0.994938850402832,0.1896793842315673,0.3331441879272461,0.990325927734375,0.6571817398071289,0.0,0.02948504686355602,0.029485046863555908,0.0,0.1888524293899536,0.1888524293899536,feature_similarity,Landscape on a River,Charles-François Daubigny,,landscape_natural,,,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/436081,Public Domain / Open Access,p014.jpg,lama,lama,lama,lama
p014_scratch_thin,p014,p014_scratch_thin,scratch_thin,full_image,0.8833689093589783,0.9995359182357788,0.1161670088768005,0.5303434729576111,0.997538924217224,0.467195451259613,0.8833689093589783,0.999236524105072,0.1158676147460937,0.5303434729576111,0.9968218803405762,0.4664784073829651,0.0,-0.0002993941307067871,-0.000299394130706801,0.0,-0.0007170438766478382,-0.0007170438766478937,feature_similarity,Landscape on a River,Charles-François Daubigny,,landscape_natural,,,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/436081,Public Domain / Open Access,p014.jpg,opencv,opencv,opencv,opencv
p014_scratch_thin,p014,p014_scratch_thin,scratch_thin,content_region,0.9105926752090454,0.9986923933029176,0.088099718093872,0.6982629299163818,0.9973794221878052,0.2991164922714233,0.9105927348136902,0.9985028505325316,0.0879101157188415,0.6982629299163818,0.9918489456176758,0.2935860157012939,5.960464477539063e-08,-0.00018954277038596423,-0.0001896023750305037,0.0,-0.0055304765701293945,-0.0055304765701293945,feature_similarity,Landscape on a River,Charles-François Daubigny,,landscape_natural,,,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/436081,Public Domain / Open Access,p014.jpg,opencv,opencv,opencv,opencv
p014_scratch_thin,p014,p014_scratch_thin,scratch_thin,mask_bbox_crop,0.8565492630004883,0.9974125623703004,0.140863299369812,0.6256421804428101,0.9983271956443788,0.3726850152015686,0.8565492630004883,0.9912582635879515,0.1347090005874633,0.6256421804428101,0.976017951965332,0.350375771522522,0.0,-0.006154298782348855,-0.006154298782348716,0.0,-0.022309243679046742,-0.02230924367904663,feature_similarity,Landscape on a River,Charles-François Daubigny,,landscape_natural,,,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/436081,Public Domain / Open Access,p014.jpg,opencv,opencv,opencv,opencv
p014_zero_control,p014,p014_zero_control,zero_control,full_image,1.0,1.0,0.0,1.0000001192092896,1.0000001192092896,0.0,1.0,1.0,0.0,1.0000001192092896,1.0000001192092896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,feature_similarity,Landscape on a River,Charles-François Daubigny,,landscape_natural,,,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/436081,Public Domain / Open Access,p014.jpg,tie,tie,tie,tie
p014_zero_control,p014,p014_zero_control,zero_control,content_region,0.9999998807907104,0.9999998807907104,0.0,1.0,1.0,0.0,0.9999999403953552,0.9999999403953552,0.0,1.0,1.0,0.0,5.960464477539063e-08,5.960464477539063e-08,0.0,0.0,0.0,0.0,feature_similarity,Landscape on a River,Charles-François Daubigny,,landscape_natural,,,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/436081,Public Domain / Open Access,p014.jpg,lama,tie,tie,tie
p015_loss_large,p015,p015_loss_large,loss_large,full_image,0.9302234649658204,0.904745876789093,-0.0254775881767272,0.8130229711532593,0.6802586317062378,-0.1327643394470214,0.93022358417511,0.9915952682495116,0.0613716840744018,0.8130229711532593,0.9709981679916382,0.1579751968383789,1.1920928955078125e-07,0.08684939146041859,0.086849272251129,0.0,0.2907395362854004,0.2907395362854003,feature_similarity,Landscape,Henri-Joseph Harpignies,,landscape_natural,,,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/337306,Public Domain / Open Access,p015.jpg,lama,lama,lama,lama
p015_loss_large,p015,p015_loss_large,loss_large,content_region,0.93328857421875,0.8638391494750977,-0.0694494247436523,0.78041011095047,0.7435053586959839,-0.036904752254486,0.93328857421875,0.987026870250702,0.0537382960319519,0.78041011095047,0.978194296360016,0.1977841854095459,0.0,0.12318772077560436,0.12318772077560419,0.0,0.2346889376640321,0.2346889376640319,feature_similarity,Landscape,Henri-Joseph Harpignies,,landscape_natural,,,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/337306,Public Domain / Open Access,p015.jpg,lama,lama,lama,lama
p015_loss_large,p015,p015_loss_large,loss_large,mask_bbox_crop,0.7769405245780945,0.730167031288147,-0.0467734932899475,0.5043560266494751,0.3069872856140136,-0.1973687410354614,0.7769404649734497,0.9411978721618652,0.1642574071884155,0.5043560266494751,0.8478283882141113,0.3434723615646362,-5.960464477539063e-08,0.21103084087371826,0.211030900478363,0.0,0.5408411026000977,0.5408411026000975,feature_similarity,Landscape,Henri-Joseph Harpignies,,landscape_natural,,,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/337306,Public Domain / Open Access,p015.jpg,lama,lama,lama,lama
p015_loss_small,p015,p015_loss_small,loss_small,full_image,0.9532792568206788,0.9979544281959534,0.0446751713752746,0.9081407785415648,0.9848164319992064,0.0766756534576416,0.9532793164253236,0.9986874461174012,0.0454081296920776,0.9081407785415648,0.9972435235977172,0.0891027450561523,5.960464477539063e-08,0.0007330179214478649,0.0007329583168029993,0.0,0.012427091598510742,0.0124270915985107,feature_similarity,Landscape,Henri-Joseph Harpignies,,landscape_natural,,,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/337306,Public Domain / Open Access,p015.jpg,lama,lama,lama,lama
p015_loss_small,p015,p015_loss_small,loss_small,content_region,0.936461627483368,0.9969430565834044,0.0604814291000366,0.9147195219993592,0.950725793838501,0.0360062718391418,0.9364615678787231,0.999035656452179,0.0625740885734558,0.9147195219993592,0.9984636902809144,0.0837441682815551,-5.960464488641293e-08,0.002092599868774525,0.0020926594734191964,0.0,0.04773789644241344,0.04773789644241331,feature_similarity,Landscape,Henri-Joseph Harpignies,,landscape_natural,,,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/337306,Public Domain / Open Access,p015.jpg,lama,lama,lama,lama
p015_loss_small,p015,p015_loss_small,loss_small,mask_bbox_crop,0.9532792568206788,0.9979544281959534,0.0446751713752746,0.9081407785415648,0.9848164319992064,0.0766756534576416,0.9532793164253236,0.9986874461174012,0.0454081296920776,0.9081407785415648,0.9972435235977172,0.0891027450561523,5.960464477539063e-08,0.0007330179214478649,0.0007329583168029993,0.0,0.012427091598510742,0.0124270915985107,feature_similarity,Landscape,Henri-Joseph Harpignies,,landscape_natural,,,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/337306,Public Domain / Open Access,p015.jpg,lama,lama,lama,lama
p015_mixed_damage,p015,p015_mixed_damage,mixed_damage,full_image,0.8564480543136597,0.9418998956680298,0.0854518413543701,0.5798494815826416,0.552883505821228,-0.0269659757614135,0.856448233127594,0.996696949005127,0.1402487158775329,0.5798494815826416,0.9683485627174376,0.3884990811347961,1.7881393432617188e-07,0.05479705333709717,0.0547968745231628,0.0,0.4154650568962096,0.4154650568962096,feature_similarity,Landscape,Henri-Joseph Harpignies,,landscape_natural,,,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/337306,Public Domain / Open Access,p015.jpg,lama,lama,lama,lama
p015_mixed_damage,p015,p015_mixed_damage,mixed_damage,content_region,0.8245402574539185,0.9029220342636108,0.0783817768096923,0.6137803792953491,0.5704042911529541,-0.043376088142395,0.824540376663208,0.9954184293746948,0.1708780527114868,0.6137803792953491,0.9770456552505492,0.3632652759552002,1.1920928955078125e-07,0.09249639511108398,0.09249627590179449,0.0,0.4066413640975951,0.4066413640975952,feature_similarity,Landscape,Henri-Joseph Harpignies,,landscape_natural,,,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/337306,Public Domain / Open Access,p015.jpg,lama,lama,lama,lama
p015_mixed_damage,p015,p015_mixed_damage,mixed_damage,mask_bbox_crop,0.8455324172973633,0.9036895036697388,0.0581570863723754,0.5655384659767151,0.7089225053787231,0.143384039402008,0.8455324172973633,0.996462881565094,0.1509304642677307,0.5655384659767151,0.9871866106987,0.4216481447219848,0.0,0.09277337789535522,0.09277337789535531,0.0,0.2782641053199768,0.2782641053199768,feature_similarity,Landscape,Henri-Joseph Harpignies,,landscape_natural,,,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/337306,Public Domain / Open Access,p015.jpg,lama,lama,lama,lama
p015_scratch_thin,p015,p015_scratch_thin,scratch_thin,full_image,0.919958233833313,0.9998044967651368,0.0798462629318237,0.665026843547821,0.9994256496429444,0.3343988060951233,0.919958233833313,0.9998576045036316,0.0798993706703186,0.665026843547821,0.9993881583213806,0.3343613147735595,0.0,5.3107738494762025e-05,5.31077384949008e-05,0.0,-3.7491321563831725e-05,-3.7491321563776214e-05,feature_similarity,Landscape,Henri-Joseph Harpignies,,landscape_natural,,,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/337306,Public Domain / Open Access,p015.jpg,lama,lama,opencv,opencv
p015_scratch_thin,p015,p015_scratch_thin,scratch_thin,content_region,0.873217761516571,0.9998371601104736,0.1266193985939026,0.6988364458084106,0.9993020296096802,0.3004655838012695,0.8732178807258606,0.9998549222946168,0.1266370415687561,0.6988364458084106,0.9992737770080566,0.300437331199646,1.1920928955078125e-07,1.776218414317743e-05,1.7642974853515625e-05,0.0,-2.8252601623535156e-05,-2.8252601623479645e-05,feature_similarity,Landscape,Henri-Joseph Harpignies,,landscape_natural,,,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/337306,Public Domain / Open Access,p015.jpg,lama,lama,opencv,opencv
p015_scratch_thin,p015,p015_scratch_thin,scratch_thin,mask_bbox_crop,0.919958233833313,0.9998044967651368,0.0798462629318237,0.665026843547821,0.9994256496429444,0.3343988060951233,0.919958233833313,0.9998576045036316,0.0798993706703186,0.665026843547821,0.9993881583213806,0.3343613147735595,0.0,5.3107738494762025e-05,5.31077384949008e-05,0.0,-3.7491321563831725e-05,-3.7491321563776214e-05,feature_similarity,Landscape,Henri-Joseph Harpignies,,landscape_natural,,,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/337306,Public Domain / Open Access,p015.jpg,lama,lama,opencv,opencv
p015_zero_control,p015,p015_zero_control,zero_control,full_image,0.9999999403953552,0.9999999403953552,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,5.960464477539063e-08,5.960464477539063e-08,0.0,0.0,0.0,0.0,feature_similarity,Landscape,Henri-Joseph Harpignies,,landscape_natural,,,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/337306,Public Domain / Open Access,p015.jpg,lama,tie,tie,tie
p015_zero_control,p015,p015_zero_control,zero_control,content_region,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,feature_similarity,Landscape,Henri-Joseph Harpignies,,landscape_natural,,,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/337306,Public Domain / Open Access,p015.jpg,tie,tie,tie,tie
p016_loss_large,p016,p016_loss_large,loss_large,full_image,0.8832372426986694,0.866590142250061,-0.0166471004486084,0.6097348928451538,0.5119410753250122,-0.0977938175201416,0.8832376599311829,0.984782099723816,0.101544439792633,0.6097348928451538,0.9467252492904664,0.3369903564453125,4.172325134277344e-07,0.118191957473755,0.1181915402412414,0.0,0.4347841739654542,0.4347841739654541,feature_similarity,Wooded Landscape with a House beside a River,Thomas Gainsborough,,landscape_natural,,,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/343423,Public Domain / Open Access,p016.jpg,lama,lama,lama,lama
p016_loss_large,p016,p016_loss_large,loss_large,content_region,0.8393304944038391,0.85685133934021,0.0175208449363708,0.6317312717437744,0.450684130191803,-0.1810471415519714,0.8393306732177734,0.9645168781280518,0.1251862049102783,0.6317312717437744,0.9569201469421388,0.3251888751983642,1.7881393432617188e-07,0.1076655387878418,0.1076653599739075,0.0,0.5062360167503358,0.5062360167503356,feature_similarity,Wooded Landscape with a House beside a River,Thomas Gainsborough,,landscape_natural,,,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/343423,Public Domain / Open Access,p016.jpg,lama,lama,lama,lama
p016_loss_large,p016,p016_loss_large,loss_large,mask_bbox_crop,0.7690346240997314,0.7924277186393738,0.0233930945396423,0.7273192405700684,0.4289102554321289,-0.2984089851379394,0.769034743309021,0.9788289070129396,0.2097941637039184,0.7273192405700684,0.9232769012451172,0.1959576606750488,1.1920928955078125e-07,0.18640118837356578,0.1864010691642761,0.0,0.4943666458129883,0.49436664581298817,feature_similarity,Wooded Landscape with a House beside a River,Thomas Gainsborough,,landscape_natural,,,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/343423,Public Domain / Open Access,p016.jpg,lama,lama,lama,lama
p016_loss_small,p016,p016_loss_small,loss_small,full_image,0.8726000189781189,0.9987573623657228,0.1261573433876037,0.8964632749557495,0.9834240674972534,0.0869607925415039,0.8726001977920532,0.9979695081710817,0.1253693103790283,0.8964632749557495,0.9972028732299804,0.1007395982742309,1.7881393432617188e-07,-0.0007878541946411133,-0.0007880330085754117,0.0,0.01377880573272694,0.013778805732726995,feature_similarity,Wooded Landscape with a House beside a River,Thomas Gainsborough,,landscape_natural,,,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/343423,Public Domain / Open Access,p016.jpg,opencv,opencv,lama,lama
p016_loss_small,p016,p016_loss_small,loss_small,content_region,0.8949148654937744,0.9944885969161988,0.0995737314224243,0.900499701499939,0.9074379205703736,0.0069382190704345,0.8949150443077087,0.9990088939666748,0.104093849658966,0.900499701499939,0.9943991899490356,0.0938994884490966,1.7881393432617188e-07,0.004520297050475963,0.0045201182365416925,0.0,0.086961269378662,0.0869612693786621,feature_similarity,Wooded Landscape with a House beside a River,Thomas Gainsborough,,landscape_natural,,,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/343423,Public Domain / Open Access,p016.jpg,lama,lama,lama,lama
p016_loss_small,p016,p016_loss_small,loss_small,mask_bbox_crop,0.8750277161598206,0.993648648262024,0.1186209321022033,0.8974999785423279,0.9679962396621704,0.0704962611198425,0.8750278353691101,0.999147653579712,0.1241198182106018,0.8974999785423279,0.9934588074684144,0.0959588289260864,1.1920928955078125e-07,0.005499005317687988,0.005498886108398507,0.0,0.025462567806244008,0.025462567806243896,feature_similarity,Wooded Landscape with a House beside a River,Thomas Gainsborough,,landscape_natural,,,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/343423,Public Domain / Open Access,p016.jpg,lama,lama,lama,lama
p016_mixed_damage,p016,p016_mixed_damage,mixed_damage,full_image,0.8152158856391907,0.9820144176483154,0.1667985320091247,0.6812602877616882,0.8688318133354187,0.1875715255737304,0.8152161836624146,0.9971539974212646,0.1819378137588501,0.6812602877616882,0.9890480041503906,0.3077877163887024,2.980232238769531e-07,0.015139579772949219,0.015139281749725397,0.0,0.12021619081497192,0.12021619081497198,feature_similarity,Wooded Landscape with a House beside a River,Thomas Gainsborough,,landscape_natural,,,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/343423,Public Domain / Open Access,p016.jpg,lama,lama,lama,lama
p016_mixed_damage,p016,p016_mixed_damage,mixed_damage,content_region,0.8171168565750122,0.9750070571899414,0.1578902006149292,0.8496960997581482,0.860988199710846,0.0112920999526977,0.8171172142028809,0.9966080784797668,0.179490864276886,0.8496960997581482,0.9896801114082336,0.1399840116500854,3.5762786865234375e-07,0.02160102128982544,0.021600663661956787,0.0,0.1286919116973877,0.1286919116973877,feature_similarity,Wooded Landscape with a House beside a River,Thomas Gainsborough,,landscape_natural,,,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/343423,Public Domain / Open Access,p016.jpg,lama,lama,lama,lama
