case_id,painting_id,category,title,mask_id,mask_type,model_name,evaluation_region,region_pixel_count,region_x_min,region_y_min,region_x_max,region_y_max,damaged_area_pixels,damaged_area_percentage_content,damaged_area_percentage_full,damaged_mse,restored_mse,mse_improvement,damaged_mae,restored_mae,mae_improvement,damaged_psnr,restored_psnr,psnr_improvement,damaged_ssim,restored_ssim,ssim_improvement,status,issue
p003_loss_small,p003,portrait_figure,Marie Joséphine Charlotte du Val d'Ognes,p003_loss_small,loss_small,opencv_telea,mask_bbox_crop,227800,88.0,74.0,428.0,744.0,20912,4.4347,3.5455,3270.389404296875,41.532901763916016,3228.856502532959,16.99397087097168,1.1186259984970093,15.87534487247467,12.98480893813539,31.94688086005761,18.96207192192222,0.8982023434665711,0.9671852047692321,0.06898286130266096,ok,
p003_mixed_damage,p003,portrait_figure,Marie Joséphine Charlotte du Val d'Ognes,p003_mixed_damage,mixed_damage,opencv_telea,full_image,589824,0.0,0.0,768.0,768.0,48680,10.3234,8.2533,2805.937744140625,49.066341400146484,2756.8714027404785,14.923136711120605,1.2129584550857544,13.710178256034851,13.6500232984062,31.222966845655034,17.572943547248833,0.8934187607436708,0.9655457703799851,0.07212700963631435,ok,
p003_mixed_damage,p003,portrait_figure,Marie Joséphine Charlotte du Val d'Ognes,p003_mixed_damage,mixed_damage,opencv_telea,content_region,471552,77.0,0.0,691.0,768.0,48680,10.3234,8.2533,3509.707275390625,61.372886657714844,3448.33438873291,18.666072845458984,1.5171858072280884,17.148887038230896,12.678094649103368,30.25103810175905,17.572943452655682,0.8704217517152272,0.9593322726246066,0.08891052090937945,ok,
p003_mixed_damage,p003,portrait_figure,Marie Joséphine Charlotte du Val d'Ognes,p003_mixed_damage,mixed_damage,opencv_telea,masked_region,48680,,,,,48680,10.3234,8.2533,33997.7265625,594.505126953125,33403.221435546875,180.81396484375,14.69663143157959,166.1173334121704,2.8163048424837185,20.389247565846045,17.572942723362328,,,,ok,
p003_mixed_damage,p003,portrait_figure,Marie Joséphine Charlotte du Val d'Ognes,p003_mixed_damage,mixed_damage,opencv_telea,mask_bbox_crop,482580,69.0,2.0,699.0,768.0,48680,10.3234,8.2533,3429.502685546875,59.97038650512695,3369.532299041748,18.239513397216797,1.4825148582458496,16.756998538970947,12.778492135895057,30.35143513022245,17.57294299432739,0.8695054042536436,0.9578153641542588,0.08830995990061519,ok,
p003_scratch_thin,p003,portrait_figure,Marie Joséphine Charlotte du Val d'Ognes,p003_scratch_thin,scratch_thin,opencv_telea,full_image,589824,0.0,0.0,768.0,768.0,10496,2.2258,1.7795,658.364013671875,2.8074934482574463,655.5565202236176,3.3610823154449463,0.11575938761234283,3.2453229278326035,19.946142766510206,43.64761609430037,23.70147332779016,0.9472454123297687,0.9961626266237354,0.04891721429396678,ok,
p003_scratch_thin,p003,portrait_figure,Marie Joséphine Charlotte du Val d'Ognes,p003_scratch_thin,scratch_thin,opencv_telea,content_region,471552,77.0,0.0,691.0,768.0,10496,2.2258,1.7795,823.4911499023438,3.511652946472168,819.9794969558716,4.204090118408203,0.14479351043701172,4.059296607971191,18.97421424720036,42.67568772449263,23.70147347729227,0.935240770580894,0.9954385799202878,0.06019780933939378,ok,
p003_scratch_thin,p003,portrait_figure,Marie Joséphine Charlotte du Val d'Ognes,p003_scratch_thin,scratch_thin,opencv_telea,masked_region,10496,,,,,10496,2.2258,1.7795,36996.84765625,157.76744079589844,36839.0802154541,188.87643432617188,6.505113124847412,182.37132120132446,2.449156396068422,26.150629801293267,23.701473405224846,,,,ok,
p003_scratch_thin,p003,portrait_figure,Marie Joséphine Charlotte du Val d'Ognes,p003_scratch_thin,scratch_thin,opencv_telea,mask_bbox_crop,483840,69.0,0.0,699.0,768.0,10496,2.2258,1.7795,802.5770874023438,3.4224681854248047,799.154619216919,4.09731912612915,0.141116201877594,3.9562029242515564,19.085936038712475,42.78740941157185,23.701473372859375,0.9355785323642368,0.995313976742446,0.05973544437820921,ok,
p003_zero_control,p003,portrait_figure,Marie Joséphine Charlotte du Val d'Ognes,p003_zero_control,zero_control,opencv_telea,full_image,589824,0.0,0.0,768.0,768.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,,1.0,1.0,0.0,ok,
