dataset_name,case_id,painting_id,category,title,mask_id,mask_type,model_name,evaluation_region,region_pixel_count,region_x_min,region_y_min,region_x_max,region_y_max,damaged_area_pixels,damaged_area_percentage_content,damaged_area_percentage_full,damaged_mse,restored_mse,mse_improvement,damaged_mae,restored_mae,mae_improvement,damaged_psnr,restored_psnr,psnr_improvement,damaged_ssim,restored_ssim,ssim_improvement,metric_module,metric_version,metric_timestamp_utc,python_version,numpy_version,pandas_version,skimage_version,status,issue
mask_robustness,p001__loss_large__variant_02,p001,portrait_figure,Juan de Pareja,,,opencv_telea,mask_bbox_crop,129472,228.0,216.0,517.0,664.0,,,,23820.05078125,197.58804321289062,23622.46273803711,107.50112915039062,5.716917037963867,101.78421211242676,4.361376778608178,25.17319700594927,20.81182022734109,0.5237276027409913,0.851396378832819,0.32766877609182776,restoration_eval.metrics_classical,2.0.0,2026-07-24T08:38:36.435311+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,
mask_robustness,p001__loss_large__variant_03,p001,portrait_figure,Juan de Pareja,,,opencv_telea,full_image,589824,0.0,0.0,768.0,768.0,,,,5295.72705078125,76.37681579589844,5219.350234985352,23.569896697998047,1.6548439264297485,21.9150527715683,10.891547680077089,29.301188125009023,18.409640444931934,0.8985608620369399,0.96340327836844,0.06484241633150012,restoration_eval.metrics_classical,2.0.0,2026-07-24T08:38:36.435311+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,
mask_robustness,p001__loss_large__variant_03,p001,portrait_figure,Juan de Pareja,,,opencv_telea,content_region,509184,52.0,0.0,715.0,768.0,,,,6134.41650390625,88.47264862060547,6045.9438552856445,27.302677154541016,1.9169232845306396,25.385753870010376,10.253071012515516,28.66271331854669,18.409642306031174,0.8823491276592813,0.9575544872401084,0.07520535958082708,restoration_eval.metrics_classical,2.0.0,2026-07-24T08:38:36.435311+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,
mask_robustness,p001__loss_large__variant_03,p001,portrait_figure,Juan de Pareja,,,opencv_telea,masked_region,63593,,,,,,,,49117.7890625,708.3934936523438,48409.395568847656,218.61036682128906,15.348649024963379,203.26171779632568,1.2184155117874114,19.628057971751993,18.40964245996458,,,,restoration_eval.metrics_classical,2.0.0,2026-07-24T08:38:36.435311+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,
mask_robustness,p001__loss_large__variant_03,p001,portrait_figure,Juan de Pareja,,,opencv_telea,boundary_region,7493,,,,,,,,22499.1796875,31.35788917541504,22467.821798324585,103.6180419921875,2.4148762226104736,101.20316576957703,4.609136766981753,33.16733539965294,28.55819863267119,,,,restoration_eval.metrics_classical,2.0.0,2026-07-24T08:38:36.435311+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,
mask_robustness,p001__loss_large__variant_03,p001,portrait_figure,Juan de Pareja,,,opencv_telea,outside_mask_region,445591,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.0,,,,restoration_eval.metrics_classical,2.0.0,2026-07-24T08:38:36.435311+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,
mask_robustness,p001__loss_large__variant_03,p001,portrait_figure,Juan de Pareja,,,opencv_telea,mask_bbox_crop,105350,90.0,105.0,391.0,455.0,,,,29649.236328125,427.6115417480469,29221.624786376953,131.96099853515625,9.264989852905273,122.69600868225098,3.410668490952007,21.820309420443582,18.409640929491577,0.4195898026860025,0.7906024158944073,0.3710126132084048,restoration_eval.metrics_classical,2.0.0,2026-07-24T08:38:36.435311+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,
mask_robustness,p001__loss_large__variant_04,p001,portrait_figure,Juan de Pareja,,,opencv_telea,full_image,589824,0.0,0.0,768.0,768.0,,,,4854.521484375,90.96236419677734,4763.559120178223,22.472036361694336,1.8747484683990479,20.597287893295288,11.26933933408123,28.542186213224532,17.2728468791433,0.9004563063242138,0.9598731397864578,0.05941683346224402,restoration_eval.metrics_classical,2.0.0,2026-07-24T08:38:36.435311+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,
mask_robustness,p001__loss_large__variant_04,p001,portrait_figure,Juan de Pareja,,,opencv_telea,content_region,509184,52.0,0.0,715.0,768.0,,,,5623.337890625,105.36817169189453,5517.9697189331055,26.030963897705078,2.171654462814331,23.859309434890747,10.630861810353496,27.903709164627966,17.272847354274468,0.8845474968326495,0.9534601712591791,0.0689126744265296,restoration_eval.metrics_classical,2.0.0,2026-07-24T08:38:36.435311+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,
mask_robustness,p001__loss_large__variant_04,p001,portrait_figure,Juan de Pareja,,,opencv_telea,masked_region,63653,,,,,,,,44983.1640625,842.8792114257812,44140.28485107422,208.23133850097656,17.371870040893555,190.859468460083,1.600303609342485,18.873150182358213,17.272846573015727,,,,restoration_eval.metrics_classical,2.0.0,2026-07-24T08:38:36.435311+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,
