case_id,painting_id,mask_type,model,region,bbox_margin,crop_height,crop_width,crop_area_pixels,masked_pixels_in_crop,mask_fraction_in_crop,clean_image_path,restored_image_path,mask_path,texture_metric_status,category,title,artist,date,medium,glcm_contrast_mean_clean,glcm_contrast_mean_restored,glcm_contrast_mean_abs_diff,glcm_contrast_std_clean,glcm_contrast_std_restored,glcm_contrast_std_abs_diff,glcm_homogeneity_mean_clean,glcm_homogeneity_mean_restored,glcm_homogeneity_mean_abs_diff,glcm_homogeneity_std_clean,glcm_homogeneity_std_restored,glcm_homogeneity_std_abs_diff,glcm_energy_mean_clean,glcm_energy_mean_restored,glcm_energy_mean_abs_diff,glcm_energy_std_clean,glcm_energy_std_restored,glcm_energy_std_abs_diff,glcm_correlation_mean_clean,glcm_correlation_mean_restored,glcm_correlation_mean_abs_diff,glcm_correlation_std_clean,glcm_correlation_std_restored,glcm_correlation_std_abs_diff,glcm_texture_distance_mean,glcm_texture_distance_sum,gabor_response_mean_clean,gabor_response_mean_restored,gabor_response_mean_abs_diff,gabor_response_std_clean,gabor_response_std_restored,gabor_response_std_abs_diff,gabor_response_energy_clean,gabor_response_energy_restored,gabor_response_energy_abs_diff,gabor_response_mean_std_across_filters_clean,gabor_response_mean_std_across_filters_restored,gabor_response_mean_std_across_filters_abs_diff,gabor_response_energy_std_across_filters_clean,gabor_response_energy_std_across_filters_restored,gabor_response_energy_std_across_filters_abs_diff,gabor_texture_distance_mean,gabor_texture_distance_sum,brushstroke_gradient_magnitude_mean_clean,brushstroke_gradient_magnitude_mean_restored,brushstroke_gradient_magnitude_mean_abs_diff,brushstroke_gradient_magnitude_std_clean,brushstroke_gradient_magnitude_std_restored,brushstroke_gradient_magnitude_std_abs_diff,brushstroke_gradient_magnitude_p90_clean,brushstroke_gradient_magnitude_p90_restored,brushstroke_gradient_magnitude_p90_abs_diff,brushstroke_edge_density_clean,brushstroke_edge_density_restored,brushstroke_edge_density_abs_diff,brushstroke_orientation_coherence_clean,brushstroke_orientation_coherence_restored,brushstroke_orientation_coherence_abs_diff,brushstroke_orientation_histogram_l1_distance,brushstroke_orientation_histogram_bin_0_clean,brushstroke_orientation_histogram_bin_1_clean,brushstroke_orientation_histogram_bin_2_clean,brushstroke_orientation_histogram_bin_3_clean,brushstroke_orientation_histogram_bin_4_clean,brushstroke_orientation_histogram_bin_5_clean,brushstroke_orientation_histogram_bin_6_clean,brushstroke_orientation_histogram_bin_7_clean,brushstroke_orientation_histogram_bin_0_restored,brushstroke_orientation_histogram_bin_1_restored,brushstroke_orientation_histogram_bin_2_restored,brushstroke_orientation_histogram_bin_3_restored,brushstroke_orientation_histogram_bin_4_restored,brushstroke_orientation_histogram_bin_5_restored,brushstroke_orientation_histogram_bin_6_restored,brushstroke_orientation_histogram_bin_7_restored,brushstroke_proxy_distance_mean,brushstroke_proxy_distance_sum,texture_distance_combined_raw,texture_distance_combined_norm,glcm_texture_distance_norm,gabor_texture_distance_norm,brushstroke_proxy_distance_norm
p036_loss_small,p036,loss_small,opencv_telea,mask_bbox_crop,16,696,297,206712,18062,0.08737760749255002,data/processed/clean/p036_clean.png,data/processed/restored/opencv_telea/p036_loss_small_restored_opencv_telea.png,data/processed/masks/p036_loss_small_mask.png,ok,abstraction_surrealism,"Lozenge Composition with Yellow, Black, Blue, Red, and Gray",Piet Mondrian,,,5.419138511759833,5.221947446206602,0.1971910655532314,4.230220382080419,4.037104903273111,0.19311547880730817,0.9222144205780559,0.9210263430557969,0.0011880775222590234,0.018872789274513812,0.018967274143895197,9.448486938138517e-05,0.5418356818673725,0.5405981523967666,0.001237529470605958,0.003573504212590747,0.003687608081145911,0.00011410386855516394,0.967683474701908,0.9686471666541893,0.0009636919522812981,0.02511621893501954,0.024132952894900372,0.0009832660401191684,0.0493609622604677,0.3948876980837416,0.0022641171138578406,0.002238703746115789,2.5413367742051825e-05,0.006174137534496064,0.006099451245972887,7.46862885231776e-05,6.74700718642877e-05,6.376364181429987e-05,3.70643004998783e-06,0.0013081620090474293,0.0012179970633663848,9.016494568104454e-05,9.32544732238843e-05,8.41375918993255e-05,9.116881324558796e-06,4.061758266416412e-05,0.00020308791332082057,0.020443446934223175,0.02030251733958721,0.00014092959463596344,0.09693578630685806,0.094935342669487,0.0020004436373710632,0.02242242358624935,0.022592509165406227,0.0001700855791568756,0.026007198420991525,0.026263593792329426,0.00025639537133790094,0.206991995748696,0.17155605506320573,0.035435940685490275,0.025467230326877602,0.2987470842675414,0.04056367561840813,0.06866303788917057,0.11496865871765279,0.16774724425992496,0.0400087865957138,0.07820541166690963,0.19109610098399707,0.2798719233814655,0.04397422712593373,0.0772711659668422,0.11804669918901216,0.1737084799397911,0.04200348182622961,0.08061999102684629,0.18450403154319298,0.010578504199144946,0.06347102519486968,0.05998008404227681,0.059200825685590264,0.05000339049280934,0.04588080102407305,0.0817182855398884
p036_mixed_damage,p036,mixed_damage,opencv_telea,mask_bbox_crop,16,768,768,589824,47780,0.08100721571180555,data/processed/clean/p036_clean.png,data/processed/restored/opencv_telea/p036_mixed_damage_restored_opencv_telea.png,data/processed/masks/p036_mixed_damage_mask.png,ok,abstraction_surrealism,"Lozenge Composition with Yellow, Black, Blue, Red, and Gray",Piet Mondrian,,,3.7772883096706322,3.4337150785771935,0.34357323109343874,2.843839628603787,2.601032524661345,0.24280710394244176,0.9278874674411633,0.9283058970143906,0.0004184295732272414,0.01519850087243521,0.01482556404835481,0.0003729368240804002,0.5568324995162309,0.5552488368947438,0.0015836626214871252,0.0033568839946303284,0.0033272288141937808,2.9655180436547607e-05,0.9640106294450935,0.9663171643409775,0.0023065348958839493,0.027030538619775044,0.02545395107387674,0.001576587545898303,0.07408351770961175,0.592668141676894,0.001941183174494654,0.0018625650942946474,7.861808020000649e-05,0.0054073010687716305,0.005119157809531316,0.00028814325924031436,4.813488501061632e-05,4.344778596987453e-05,4.687099040741792e-06,0.000841346367325713,0.0007832052437309316,5.814112359478138e-05,5.9946387785308e-05,5.4769796445604146e-05,5.176591339703854e-06,8.695323068310957e-05,0.00043476615341554785,0.016099980100989342,0.0153452567756176,0.0007547233253717422,0.08041190356016159,0.0764300599694252,0.003981843590736389,0.018214663490653038,0.01757284812629223,0.0006418153643608093,0.020167032877604168,0.019063313802083332,0.0011037190755208356,0.061884149134526105,0.09692554108513111,0.03504139195060501,0.02510543266851441,0.20026892081459147,0.061307200614252995,0.10275720224979287,0.14427289258914258,0.23679721668290088,0.04328350147776424,0.07808057044630855,0.13323249512494317,0.18484913883079923,0.0660483008155566,0.10979150592340996,0.15084090123323657,0.2435592368323931,0.04138420624246462,0.07300125408119523,0.13052545604062643,0.011104820995851533,0.0666289259751092,0.08527529193614639,0.08635079027454462,0.0750477076513859,0.09822061318513413,0.08578404998711381
p036_scratch_thin,p036,scratch_thin,opencv_telea,mask_bbox_crop,16,768,768,589824,13905,0.0235748291015625,data/processed/clean/p036_clean.png,data/processed/restored/opencv_telea/p036_scratch_thin_restored_opencv_telea.png,data/processed/masks/p036_scratch_thin_mask.png,ok,abstraction_surrealism,"Lozenge Composition with Yellow, Black, Blue, Red, and Gray",Piet Mondrian,,,3.7772883096706322,3.7624951525707715,0.014793157099860732,2.843839628603787,2.833593699282999,0.010245929320787717,0.9278874674411633,0.927663191753056,0.00022427568810734488,0.01519850087243521,0.015208589344383901,1.0088471948692043e-05,0.5568324995162309,0.5567736644032242,5.883511300674993e-05,0.0033568839946303284,0.0033567497620081285,1.3423262219987298e-07,0.9640106294450935,0.964142657217517,0.00013202777242349306,0.027030538619775044,0.026939985776994926,9.055284278011722e-05,0.0031943750676921307,0.025555000541537046,0.001941183174494654,0.0019412044105896105,2.1236094956524412e-08,0.0054073010687716305,0.005391762368769075,1.5538700002555757e-05,4.813488501061632e-05,4.7821842163860616e-05,3.130428467557067e-07,0.000841346367325713,0.0008370810561362182,4.265311189494787e-06,5.9946387785308e-05,5.965142690004754e-05,2.9496088526045927e-07,4.086650203804647e-06,2.0433251019023234e-05,0.016099980100989342,0.016186144202947617,8.616410195827484e-05,0.08041190356016159,0.08016519248485565,0.0002467110753059387,0.018214663490653038,0.018214665353298187,1.862645149230957e-09,0.020167032877604168,0.020280626085069444,0.00011359320746527624,0.061884149134526105,0.06107443958019278,0.000809709554333328,0.004511223563888667,0.20026892081459147,0.061307200614252995,0.10275720224979287,0.14427289258914258,0.23679721668290088,0.04328350147776424,0.07808057044630855,0.13323249512494317,0.19939220132389243,0.06203546687087694,0.10387936653182629,0.14370836424225275,0.23449782924196488,0.04490824045321262,0.07911662449609227,0.13246190683958017,0.0009612338942661056,0.005767403365596634,0.004159695612162041,0.005092539667853688,0.003235949555590986,0.004616197532138565,0.007425471915831512
p036_zero_control,p036,zero_control,opencv_telea,mask_bbox_crop,16,768,768,589824,0,0.0,data/processed/clean/p036_clean.png,data/processed/restored/opencv_telea/p036_zero_control_restored_opencv_telea.png,data/processed/masks/p036_zero_control_mask.png,ok,abstraction_surrealism,"Lozenge Composition with Yellow, Black, Blue, Red, and Gray",Piet Mondrian,,,3.7772883096706322,3.7772883096706322,0.0,2.843839628603787,2.843839628603787,0.0,0.9278874674411633,0.9278874674411633,0.0,0.01519850087243521,0.01519850087243521,0.0,0.5568324995162309,0.5568324995162309,0.0,0.0033568839946303284,0.0033568839946303284,0.0,0.9640106294450935,0.9640106294450935,0.0,0.027030538619775044,0.027030538619775044,0.0,0.0,0.0,0.001941183174494654,0.001941183174494654,0.0,0.0054073010687716305,0.0054073010687716305,0.0,4.813488501061632e-05,4.813488501061632e-05,0.0,0.000841346367325713,0.000841346367325713,0.0,5.9946387785308e-05,5.9946387785308e-05,0.0,0.0,0.0,0.016099980100989342,0.016099980100989342,0.0,0.08041190356016159,0.08041190356016159,0.0,0.018214663490653038,0.018214663490653038,0.0,0.020167032877604168,0.020167032877604168,0.0,0.061884149134526105,0.061884149134526105,0.0,0.0,0.20026892081459147,0.061307200614252995,0.10275720224979287,0.14427289258914258,0.23679721668290088,0.04328350147776424,0.07808057044630855,0.13323249512494317,0.20026892081459147,0.061307200614252995,0.10275720224979287,0.14427289258914258,0.23679721668290088,0.04328350147776424,0.07808057044630855,0.13323249512494317,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p037_loss_large,p037,loss_large,opencv_telea,mask_bbox_crop,16,326,301,98126,47216,0.48117726188777693,data/processed/clean/p037_clean.png,data/processed/restored/opencv_telea/p037_loss_large_restored_opencv_telea.png,data/processed/masks/p037_loss_large_mask.png,ok,abstraction_surrealism,In the Sea,Arnold Böcklin,,,2.094379516022744,1.1986287583202315,0.8957507577025126,1.3873158387567472,0.7789810368340608,0.6083348019226864,0.7080523258531454,0.805578938178707,0.09752661232556159,0.06918056634279414,0.05057991754797833,0.018600648794815808,0.15730621785781074,0.20442893806663387,0.04712272020882313,0.016454344718845756,0.01634431399297996,0.0001100307258657951,0.9625281980143946,0.9620031754645577,0.0005250225498368843,0.024865477967646925,0.024939600852007242,7.4122884360317e-05,0.20850558963930782,1.6680447171144626,0.0021366883787171296,0.0013498035890127842,0.0007868847897043454,0.0029528397717513144,0.0022518039234758667,0.0007010358482754477,1.473131612783618e-05,7.635641357713515e-06,7.095674770122665e-06,0.0006495498200489824,0.0004233322908723568,0.0002262175291766256,9.617937983985958e-06,4.958981546415396e-06,4.658956437570562e-06,0.0003451785596728224,0.001725892798364112,0.062181174755096436,0.038726117461919785,0.02345505729317665,0.07620652765035629,0.06153648719191551,0.01467004045844078,0.13160545378923416,0.08982178941369057,0.041783664375543594,0.08051892464790168,0.04377025457065406,0.03674867007724762,0.06323591153470881,0.12288807051672966,0.05965215898202085,0.041797131350707534,0.13140957022279645,0.1142027004980063,0.1376658266749029,0.14569996132585722,0.1429282510530512,0.09929068009184432,0.11000768589027865,0.11879532424246149,0.1137241005465278,0.1092344464889665,0.15758325789333702,0.16106820956895518,0.149439702941984,0.0944661359429964,0.10838141433863276,0.10610273227731354,0.036351120422856174,0.21810672253713703,0.2452018886218368,0.29397871295614375,0.2112192700711946,0.38990672943462834,0.28081013936260835
p037_loss_small,p037,loss_small,opencv_telea,mask_bbox_crop,16,457,635,290195,22216,0.07655541963162701,data/processed/clean/p037_clean.png,data/processed/restored/opencv_telea/p037_loss_small_restored_opencv_telea.png,data/processed/masks/p037_loss_small_mask.png,ok,abstraction_surrealism,In the Sea,Arnold Böcklin,,,2.715686793492118,2.6104757924455684,0.10521100104654968,1.870068934920073,1.8177189967341243,0.052349938185948686,0.7000417113122555,0.7100745351764942,0.01003282386423876,0.07097190244223214,0.07045211753149495,0.0005197849107371894,0.13881951406356388,0.14189109944155498,0.0030715853779910984,0.015053605245932732,0.015303923541809537,0.00025031829587680507,0.9696255725460157,0.9705736505854697,0.00094807803945407,0.020902505666543978,0.020477267718492436,0.00042523794805154197,0.021601095958605977,0.1728087676688478,0.00239771826697203,0.002329076019426187,6.864224754584303e-05,0.003609984375846883,0.0035275948660758636,8.238950977101922e-05,2.1199121836919705e-05,2.030293425529332e-05,8.961875816263857e-07,0.0008230419341763568,0.0008279818973072263,4.939963130869574e-06,1.4612604952802941e-05,1.43719543227935e-05,2.4065063000944096e-07,3.142171173187353e-05,0.00015710855865936764,0.0588035024702549,0.0567246749997139,0.0020788274705410004,0.07823145389556885,0.07700183987617493,0.001229614019393921,0.12543591260910034,0.12311946600675583,0.0023164466023445074,0.07650717620910077,0.0746015610193146,0.0019056151897861723,0.16681661897446515,0.16023608520662735,0.006580533767837793,0.005628840485920064,0.10880765857065935,0.1145430037380019,0.14384144579336441,0.18165772660518556,0.161520326993094,0.10249601222330895,0.0950379548203287,0.09209587125580855,0.10845497019296685,0.11337416869510351,0.14355605974923386,0.18158842968042171,0.15776769289665468,0.10396566529392517,0.09877758193453653,0.09251543155690002,0.0032899795893039097,0.019739877535823458,0.02492249725964176,0.027596816789273063,0.021882232169446084,0.035493330947974064,0.025414887250399046
p037_mixed_damage,p037,mixed_damage,opencv_telea,mask_bbox_crop,16,611,768,469248,48626,0.10362537506819422,data/processed/clean/p037_clean.png,data/processed/restored/opencv_telea/p037_mixed_damage_restored_opencv_telea.png,data/processed/masks/p037_mixed_damage_mask.png,ok,abstraction_surrealism,In the Sea,Arnold Böcklin,,,2.5051927653720116,2.2125601427637553,0.2926326226082563,1.7230730679583108,1.5210599911573546,0.20201307680095626,0.7184280059969407,0.7313880742895864,0.012960068292645732,0.07055383085768442,0.06993387989061894,0.0006199509670654774,0.14454497019418622,0.14788395615179153,0.003338985957605317,0.014902529589481281,0.015231758770564718,0.00032922918108343677,0.9707493831831252,0.9737826297773188,0.0030332465941935727,0.020061155361399973,0.01797367765346372,0.002087477707936252,0.06462683226371779,0.5170146581097423,0.002296302884739513,0.002134424498459945,0.00016187838627956808,0.00344096397748217,0.003175795301406955,0.000265168676075215,1.9783067690089712e-05,1.692513080797653e-05,2.857936882113183e-06,0.0009309354018454382,0.0008572027229543848,7.373267889105347e-05,1.5539061114806858e-05,1.3345831775609272e-05,2.193229339197585e-06,0.00010116618149342946,0.0005058309074671473,0.05526103079319,0.057309340685606,0.0020483098924160004,0.0760517492890358,0.07861931622028351,0.002567566931247711,0.11982192993164036,0.12595012784004211,0.0061281979084017585,0.07225816625750137,0.07777124249863611,0.005513076241134743,0.24027119319884638,0.2296577177649303,0.01061347543391608,0.012457434928655413,0.0957945022205498,0.10014904216185207,0.13391846034123234,0.2110342999409112,0.19142371537901026,0.09791499551820582,0.08874095726427879,0.08102402717379616,0.09682738794709128,0.0964242196221572,0.13286339800407687,0.20502293506144517,0.1944811788192379,0.09624881034586119,0.09428538674616953,0.08384668345378615,0.006554676889295285,0.03932806133577171,0.07128267533450651,0.07679256336550153,0.06546794434321773,0.11427527536148657,0.05063447039180027
p037_scratch_thin,p037,scratch_thin,opencv_telea,mask_bbox_crop,16,611,768,469248,12338,0.02629313284233497,data/processed/clean/p037_clean.png,data/processed/restored/opencv_telea/p037_scratch_thin_restored_opencv_telea.png,data/processed/masks/p037_scratch_thin_mask.png,ok,abstraction_surrealism,In the Sea,Arnold Böcklin,,,2.5051927653720116,2.4432877726036675,0.06190499276834416,1.7230730679583108,1.695634183133197,0.02743888482511392,0.7184280059969407,0.7192648924831229,0.0008368864861821868,0.07055383085768442,0.0706046633551319,5.083249744747276e-05,0.14454497019418622,0.14472839883575175,0.00018342864156553618,0.014902529589481281,0.01491828791492805,1.5758325446769625e-05,0.9707493831831252,0.9713716066414949,0.0006222234583697084,0.020061155361399973,0.019812482232690415,0.00024867312870955824,0.011412710016397414,0.09130168013117931,0.002296302884739513,0.0022691620591407022,2.714082559881082e-05,0.00344096397748217,0.0033823025102416673,5.866146724050258e-05,1.9783067690089712e-05,1.9183529351115187e-05,5.995383389745257e-07,0.0009309354018454382,0.000916090429155136,1.4844972690302295e-05,1.5539061114806858e-05,1.5161159175535667e-05,3.779019392711909e-07,2.0324941161572285e-05,0.00010162470580786142,0.05526103079319,0.05478258803486824,0.0004784427583217621,0.0760517492890358,0.07470551878213882,0.0013462305068969727,0.11982192993164036,0.12018408626317978,0.0003621563315394233,0.07225816625750137,0.07253094312602291,0.0002727768685215487,0.24027119319884638,0.23796919798325603,0.0023019952155903523,0.0017445956648552835,0.0957945022205498,0.10014904216185207,0.13391846034123234,0.2110342999409112,0.19142371537901026,0.09791499551820582,0.08874095726427879,0.08102402717379616,0.09634882607491158,0.09982640626524956,0.13423478391851293,0.21023159122627974,0.19084460708649711,0.09787485275709694,0.08929397263378486,0.08134496003750231,0.001084366224287557,0.0065061973457253425,0.012517401181846544,0.01429884995857928,0.011561245352547737,0.022958643033250556,0.008376661489939548
p037_zero_control,p037,zero_control,opencv_telea,mask_bbox_crop,16,768,768,589824,0,0.0,data/processed/clean/p037_clean.png,data/processed/restored/opencv_telea/p037_zero_control_restored_opencv_telea.png,data/processed/masks/p037_zero_control_mask.png,ok,abstraction_surrealism,In the Sea,Arnold Böcklin,,,1.9916604635029558,1.9916604635029558,0.0,1.3691189695127122,1.3691189695127122,0.0,0.776114960798849,0.776114960798849,0.0,0.05601373518996474,0.05601373518996474,0.0,0.27419222320739584,0.27419222320739584,0.0,0.00818269524359903,0.00818269524359903,0.0,0.9707968314478078,0.9707968314478078,0.0,0.020028960364095485,0.020028960364095485,0.0,0.0,0.0,0.0019184021997110297,0.0019184021997110297,0.0,0.0031602113837531456,0.0031602113837531456,0.0,1.5784161784419364e-05,1.5784161784419364e-05,0.0,0.0007333983741954048,0.0007333983741954048,0.0,1.2349577350041774e-05,1.2349577350041774e-05,0.0,0.0,0.0,0.043964192271232605,0.043964192271232605,0.0,0.07140131294727325,0.07140131294727325,0.0,0.10183069854974747,0.10183069854974747,0.0,0.057486640082465276,0.057486640082465276,0.0,0.24027119319884638,0.24027119319884638,0.0,0.0,0.0957945022205498,0.10014904216185207,0.13391846034123234,0.2110342999409112,0.19142371537901026,0.09791499551820582,0.08874095726427879,0.08102402717379616,0.0957945022205498,0.10014904216185207,0.13391846034123234,0.2110342999409112,0.19142371537901026,0.09791499551820582,0.08874095726427879,0.08102402717379616,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p038_loss_large,p038,loss_large,opencv_telea,mask_bbox_crop,16,332,277,91964,44431,0.48313470488452004,data/processed/clean/p038_clean.png,data/processed/restored/opencv_telea/p038_loss_large_restored_opencv_telea.png,data/processed/masks/p038_loss_large_mask.png,ok,abstraction_surrealism,Mahana no atua (Day of the God),Paul Gauguin,,,3.8591376823170607,2.5761042726883345,1.2830334096287261,2.2063133911361326,1.589105866362685,0.6172075247734476,0.6446173751119121,0.7509800317027495,0.10636265659083743,0.06352666600241832,0.05461770175500128,0.008908964247417044,0.14644380330384824,0.17587529976508176,0.029431496461233525,0.013724324258832158,0.014080537368386608,0.0003562131095544499,0.8916425255703904,0.9315905646372834,0.03994803906689304,0.06212084063142266,0.04224955888927127,0.019871281742151393,0.26313994820253256,2.1051195856202605,0.0031328617478720844,0.002187573331563423,0.0009452884163086614,0.004463278766100605,0.003797740714314083,0.0006655380517865219,3.216949395815997e-05,2.1054278401303843e-05,1.1115215556856125e-05,0.0009448495934115005,0.0006623753459200839,0.0002824742474914166,1.915024682390627e-05,1.3098928267449546e-05,6.051318556456723e-06,0.0003820934499399826,0.001910467249699913,0.07301513105630875,0.0494290255010128,0.023586105555295944,0.09443918615579605,0.08229979872703552,0.012139387428760529,0.16914062201976776,0.12157267704606049,0.04756794497370727,0.11901396198512461,0.07670392762385281,0.0423100343612718,0.101933702781782,0.05459936831721022,0.04733433446457178,0.04863960964321949,0.11953467032454497,0.08837876558792632,0.1098799895219007,0.17790336406831242,0.17054371363968512,0.09635577244276161,0.11260201822357958,0.12480170619066562,0.11836313244995594,0.10026124597856119,0.11441551064272329,0.16660308645176447,0.14556507818216546,0.09133528548535007,0.14482362635519283,0.11863303445336552,0.03692956940447114,0.22157741642682682,0.3004516110569437,0.32781611840580555,0.26656468961843505,0.4316050439103286,0.2852786216886531
p038_loss_small,p038,loss_small,opencv_telea,mask_bbox_crop,16,458,630,288540,19642,0.0680737506065017,data/processed/clean/p038_clean.png,data/processed/restored/opencv_telea/p038_loss_small_restored_opencv_telea.png,data/processed/masks/p038_loss_small_mask.png,ok,abstraction_surrealism,Mahana no atua (Day of the God),Paul Gauguin,,,4.748024497554042,4.654582018664757,0.09344247888928514,2.8499921451581716,2.801387887400964,0.04860425775720767,0.6363631520260155,0.6439154108017732,0.007552258775757714,0.0686735202066066,0.06854048878585,0.00013303142075658803,0.1265577736801991,0.128303945295999,0.0017461716157999019,0.01438452969644201,0.01457444659921494,0.00018991690277292937,0.889580660299377,0.8918347593873505,0.0022540990879734712,0.06633354002774765,0.06515134283863508,0.0011821971891125688,0.01938805145483325,0.155104411638666,0.0034302093166237078,0.0033779042035651705,5.2305113058537245e-05,0.0050723272530982895,0.005021636587722848,5.069066537544131e-05,4.140972411429781e-05,4.0122368015242195e-05,1.2873560990556143e-06,0.0013148289850273495,0.0012386737983449724,7.615518668237708e-05,2.7521811231329802e-05,2.501358143344424e-05,2.5082297978855615e-06,3.658931020265936e-05,0.0001829465510132968,0.07980562746524811,0.07819636911153793,0.0016092583537101746,0.10619302093982697,0.10553984344005585,0.0006531774997711182,0.19885257184505462,0.19572462141513824,0.0031279504299163707,0.1425175019061482,0.1401434809731753,0.002374020932972898,0.1724754846267859,0.1555836781551025,0.016891806471683424,0.013892958486931624,0.11129046045334438,0.07451193723036455,0.09804511602660886,0.18938493868317033,0.20968288629056478,0.09825702358588059,0.09873973564783195,0.12008790208205439,0.112773914028621,0.0764099274106775,0.10169180467320907,0.1830973824192564,0.20207748406754522,0.10035374338561967,0.10104696851970744,0.12254877549517981,0.006424862029164268,0.03854917217498561,0.025849502794200178,0.03686752986717285,0.01964038510179403,0.041330545810581105,0.049631658689143425
p038_mixed_damage,p038,mixed_damage,opencv_telea,mask_bbox_crop,16,605,757,457985,45786,0.09997270652968984,data/processed/clean/p038_clean.png,data/processed/restored/opencv_telea/p038_mixed_damage_restored_opencv_telea.png,data/processed/masks/p038_mixed_damage_mask.png,ok,abstraction_surrealism,Mahana no atua (Day of the God),Paul Gauguin,,,4.410186434799717,3.9710661358265167,0.43912029897319993,2.6420106478520227,2.4008625897236637,0.24114805812835893,0.661322634720917,0.6798114375942269,0.018488802873309895,0.06607606637132891,0.06620551814424872,0.00012945177291980026,0.14139403487002575,0.1461504469503917,0.0047564120803659515,0.014898951986024898,0.015528346384160419,0.0006293943981355212,0.8976035968899105,0.9057678238287469,0.008164226938836339,0.06119377399759833,0.05683497839329065,0.004358795604307679,0.08959943009617925,0.716795440769434,0.003191784092147524,0.002976803691126406,0.00021498040102111782,0.004933238204102963,0.0047118068517496186,0.00022143135235334465,3.8037850420854134e-05,3.414620709918381e-05,3.8916433216703225e-06,0.0012271776691171097,0.0011445878490356255,8.258982008148416e-05,2.4714896577092494e-05,2.2045941356026722e-05,2.6689552210657715e-06,0.00010511243439973654,0.0005255621719986827,0.07419934123754501,0.0688977837562561,0.00530155748128891,0.10425493121147156,0.09952421486377716,0.004730716347694397,0.18880949914455414,0.17370060086250305,0.015108898282051086,0.13208947891306483,0.11990567376660807,0.012183805146456755,0.16716673342669552,0.1737770854188637,0.0066103519921681675,0.012048067110936013,0.10987417875827123,0.07347507213736182,0.09620913759805956,0.1892222962189295,0.20747832748331937,0.09840418400178093,0.09967247080030724,0.1256643330018483,0.104510140913634,0.07405315906690381,0.09930644831603382,0.18641600681322174,0.20657603872687139,0.10181070290241692,0.1046386213630863,0.12268888189770054,0.009330566060099221,0.05598339636059533,0.09903510859067821,0.09385882743648166,0.09076555816296547,0.11873288294197629,0.07207804120450322
p038_scratch_thin,p038,scratch_thin,opencv_telea,mask_bbox_crop,16,529,768,406272,7989,0.019664165879017013,data/processed/clean/p038_clean.png,data/processed/restored/opencv_telea/p038_scratch_thin_restored_opencv_telea.png,data/processed/masks/p038_scratch_thin_mask.png,ok,abstraction_surrealism,Mahana no atua (Day of the God),Paul Gauguin,,,4.7782428734480265,4.6890639755497,0.08917889789832678,2.8615456673086315,2.8174570649467037,0.0440886023619278,0.6472799999813372,0.6487101658310285,0.001430165849691245,0.0667174705004073,0.06700048279881982,0.00028301229841251607,0.1302424298198041,0.130826383432041,0.0005839536122368982,0.014243032144365952,0.014330040415629255,8.700827126330302e-05,0.8933066877444671,0.8947836092384281,0.0014769214939610587,0.06388921993775803,0.06321531086426298,0.0006739090734950576,0.017225308857414332,0.13780247085931466,0.0033745430021857223,0.00335162685951218,2.2916142673542247e-05,0.005126441052804391,0.005061629325306664,6.481172749772668e-05,4.142907710047439e-05,4.056251805195643e-05,8.665590485179564e-07,0.001259886724317951,0.0012574091144642629,2.4776098536882438e-06,2.6493347134182678e-05,2.629779702138539e-05,1.95550112797289e-07,1.825351783725448e-05,9.126758918627241e-05,0.07845055311918259,0.07774832844734192,0.0007022246718406677,0.10791719704866409,0.10661172866821289,0.0013054683804512024,0.2007085680961609,0.19869264960289001,0.002015918493270874,0.14162679190296157,0.1406102315689981,0.0010165603339634677,0.14745843239522344,0.1528274213111295,0.005368988915906064,0.003996305190574728,0.11386808713130216,0.07483512251956759,0.09467966737237356,0.1848577807756391,0.20233196071908505,0.09682465259356911,0.10150556301917385,0.13109716586915943,0.11266347514937992,0.07541658113464308,0.09534905205551462,0.18549557226805383,0.20326410756675295,0.09800017614584405,0.10145949396818428,0.1283515417114959,0.0024009109976678342,0.014405465986007004,0.01964447337291942,0.01887172916557089,0.017449494615026075,0.02061880508264058,0.01854688779904601
