case_id,painting_id,category,title,mask_id,mask_type,model_name,evaluation_region,region_pixel_count,region_x_min,region_y_min,region_x_max,region_y_max,damaged_area_pixels,damaged_area_percentage_content,damaged_area_percentage_full,damaged_lpips,restored_lpips,lpips_improvement,lpips_net,crop_resize,device,status,issue
p002_scratch_thin,p002,portrait_figure,Madame X (Madame Pierre Gautreau),p002_scratch_thin,scratch_thin,opencv_telea,mask_bbox_crop,589824,0,0,768,768,8436,2.4464,1.4303,0.28562024235725403,0.0016085176030173898,0.28401172475423664,alex,256,cuda,ok,
p002_zero_control,p002,portrait_figure,Madame X (Madame Pierre Gautreau),p002_zero_control,zero_control,opencv_telea,full_image,589824,0,0,768,768,0,0.0,0.0,0.0,0.0,0.0,alex,256,cuda,ok,
p002_zero_control,p002,portrait_figure,Madame X (Madame Pierre Gautreau),p002_zero_control,zero_control,opencv_telea,content_region,344832,159,0,608,768,0,0.0,0.0,0.0,0.0,0.0,alex,256,cuda,ok,
p003_loss_large,p003,portrait_figure,Marie Joséphine Charlotte du Val d'Ognes,p003_loss_large,loss_large,opencv_telea,full_image,589824,0,0,768,768,48196,10.2207,8.1713,0.149455264210701,0.07737831771373749,0.0720769464969635,alex,256,cuda,ok,
p003_loss_large,p003,portrait_figure,Marie Joséphine Charlotte du Val d'Ognes,p003_loss_large,loss_large,opencv_telea,content_region,471552,77,0,691,768,48196,10.2207,8.1713,0.17601603269577026,0.0943354070186615,0.08168062567710876,alex,256,cuda,ok,
p003_loss_large,p003,portrait_figure,Marie Joséphine Charlotte du Val d'Ognes,p003_loss_large,loss_large,opencv_telea,mask_bbox_crop,122500,126,0,476,350,48196,10.2207,8.1713,0.5375250577926636,0.2970004081726074,0.24052464962005615,alex,256,cuda,ok,
p003_loss_small,p003,portrait_figure,Marie Joséphine Charlotte du Val d'Ognes,p003_loss_small,loss_small,opencv_telea,full_image,589824,0,0,768,768,20912,4.4347,3.5455,0.14770321547985077,0.02410999685525894,0.12359321862459183,alex,256,cuda,ok,
p003_loss_small,p003,portrait_figure,Marie Joséphine Charlotte du Val d'Ognes,p003_loss_small,loss_small,opencv_telea,content_region,471552,77,0,691,768,20912,4.4347,3.5455,0.15828633308410645,0.030249914154410362,0.12803641892969608,alex,256,cuda,ok,
p003_loss_small,p003,portrait_figure,Marie Joséphine Charlotte du Val d'Ognes,p003_loss_small,loss_small,opencv_telea,mask_bbox_crop,515524,0,50,718,768,20912,4.4347,3.5455,0.1557527482509613,0.026070980355143547,0.12968176789581776,alex,256,cuda,ok,
p003_mixed_damage,p003,portrait_figure,Marie Joséphine Charlotte du Val d'Ognes,p003_mixed_damage,mixed_damage,opencv_telea,full_image,589824,0,0,768,768,48680,10.3234,8.2533,0.35796433687210083,0.05214402452111244,0.3058203123509884,alex,256,cuda,ok,
p003_mixed_damage,p003,portrait_figure,Marie Joséphine Charlotte du Val d'Ognes,p003_mixed_damage,mixed_damage,opencv_telea,content_region,471552,77,0,691,768,48680,10.3234,8.2533,0.38831058144569397,0.060731664299964905,0.32757891714572906,alex,256,cuda,ok,
p003_mixed_damage,p003,portrait_figure,Marie Joséphine Charlotte du Val d'Ognes,p003_mixed_damage,mixed_damage,opencv_telea,mask_bbox_crop,589824,0,0,768,768,48680,10.3234,8.2533,0.35796433687210083,0.05214402452111244,0.3058203123509884,alex,256,cuda,ok,
p003_scratch_thin,p003,portrait_figure,Marie Joséphine Charlotte du Val d'Ognes,p003_scratch_thin,scratch_thin,opencv_telea,full_image,589824,0,0,768,768,10496,2.2258,1.7795,0.2528427243232727,0.0022690342739224434,0.25057369004935026,alex,256,cuda,ok,
