case_id,painting_id,mask_id,mask_type,evaluation_region,damaged_mse_opencv,restored_mse_opencv,mse_improvement_opencv,damaged_mae_opencv,restored_mae_opencv,mae_improvement_opencv,damaged_psnr_opencv,restored_psnr_opencv,psnr_improvement_opencv,damaged_ssim_opencv,restored_ssim_opencv,ssim_improvement_opencv,damaged_mse_lama,restored_mse_lama,mse_improvement_lama,damaged_mae_lama,restored_mae_lama,mae_improvement_lama,damaged_psnr_lama,restored_psnr_lama,psnr_improvement_lama,damaged_ssim_lama,restored_ssim_lama,ssim_improvement_lama,damaged_mse_delta_lama_minus_opencv,restored_mse_delta_lama_minus_opencv,mse_improvement_delta_lama_minus_opencv,damaged_mae_delta_lama_minus_opencv,restored_mae_delta_lama_minus_opencv,mae_improvement_delta_lama_minus_opencv,damaged_psnr_delta_lama_minus_opencv,restored_psnr_delta_lama_minus_opencv,psnr_improvement_delta_lama_minus_opencv,damaged_ssim_delta_lama_minus_opencv,restored_ssim_delta_lama_minus_opencv,ssim_improvement_delta_lama_minus_opencv,metric_family,title,artist,date,category,style_or_period,medium,source,source_url,license,filename,winner_restored_mse,winner_mse_improvement,winner_restored_mae,winner_mae_improvement,winner_restored_psnr,winner_psnr_improvement,winner_restored_ssim,winner_ssim_improvement
p010_loss_small,p010,p010_loss_small,loss_small,full_image,1456.8455810546875,9.70632266998291,1447.1392583847046,6.950364112854004,0.4058962166309356,6.544467896223068,16.49666839880299,38.26025636276468,21.76358796396169,0.9606245662713132,0.9811096446815568,0.0204850784102437,1456.8455810546875,10.2398681640625,1446.605712890625,6.950364112854004,0.419551134109497,6.530812978744507,16.49666839880299,38.0278599563325,21.53119155752951,0.9606245662713132,0.9779215831030004,0.017297016831687,0.0,0.5335454940795898,-0.5335454940795898,0.0,0.013654917478561401,-0.013654917478561401,0.0,-0.23239640643217996,-0.23239640643217996,0.0,-0.003188061578556445,-0.0031880615785567015,classical,Joan of Arc,Jules Bastien-Lepage,1879,portrait_figure,19th century French painting,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/435621,Public Domain / Open Access,p010.jpg,opencv,opencv,opencv,opencv,opencv,opencv,opencv,opencv
p010_loss_small,p010,p010_loss_small,loss_small,content_region,1609.866943359375,10.725835800170898,1599.141107559204,7.680402755737305,0.4485299289226532,7.2318728268146515,16.062903780986417,37.82649216723571,21.763588386249296,0.9564527133508572,0.9791081991978906,0.0226554858470334,1609.8673095703125,11.315421104431152,1598.5518884658811,7.680402755737305,0.4636191129684448,7.21678364276886,16.06290279305774,37.59409639967557,21.531193606617823,0.9564527133508576,0.975582360412897,0.0191296470620395,0.0003662109375,0.5895853042602539,-0.5892190933229813,0.0,0.015089184045791626,-0.015089184045791626,-9.879286757552563e-07,-0.23239576756014202,-0.23239477963147337,3.3306690738754696e-16,-0.0035258387849935735,-0.0035258387849938996,classical,Joan of Arc,Jules Bastien-Lepage,1879,portrait_figure,19th century French painting,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/435621,Public Domain / Open Access,p010.jpg,opencv,opencv,opencv,opencv,opencv,opencv,opencv,opencv
p010_loss_small,p010,p010_loss_small,loss_small,masked_region,43583.0078125,290.3744201660156,43292.633392333984,207.9271545410156,12.142794609069824,195.7843599319458,1.7376316177513542,23.501220052794245,21.76358843504289,,,,43583.0078125,306.3359680175781,43276.67184448242,207.9271545410156,12.551295280456545,195.37585926055908,1.7376316177513542,23.26882368976516,21.5311920720138,,,,0.0,15.9615478515625,-15.9615478515625,0.0,0.4085006713867205,-0.40850067138671875,0.0,-0.2323963630290855,-0.2323963630290926,,,,classical,Joan of Arc,Jules Bastien-Lepage,1879,portrait_figure,19th century French painting,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/435621,Public Domain / Open Access,p010.jpg,opencv,opencv,opencv,opencv,opencv,opencv,missing,missing
p010_loss_small,p010,p010_loss_small,loss_small,mask_bbox_crop,2093.605224609375,13.948771476745604,2079.6564531326294,9.988236427307127,0.5833057165145874,9.404930710792542,14.92185567449216,36.68544401599878,21.763588341506622,0.9432319393812488,0.972765535912158,0.0295335965309092,2093.60546875,14.71552276611328,2078.8899459838867,9.988236427307127,0.6029289364814758,9.385307490825651,14.92185516805036,36.45304665930371,21.53119149125335,0.9432319393812492,0.9681692672286216,0.0249373278473724,0.000244140625,0.7667512893676758,-0.7665071487426758,0.0,0.019623219966888428,-0.019623219966890204,-5.064418004963045e-07,-0.2323973566950741,-0.2323968502532736,3.3306690738754696e-16,-0.004596268683536353,-0.004596268683536801,classical,Joan of Arc,Jules Bastien-Lepage,1879,portrait_figure,19th century French painting,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/435621,Public Domain / Open Access,p010.jpg,opencv,opencv,opencv,opencv,opencv,opencv,opencv,opencv
p010_mixed_damage,p010,p010_mixed_damage,mixed_damage,full_image,3292.522216796875,45.27009963989258,3247.2521171569824,16.249557495117188,1.1532394886016846,15.096318006515505,12.955516467558091,31.572689104855822,18.61717263729773,0.8698253282505339,0.9548001786357264,0.0849748503851924,3292.5224609375,21.337251663208008,3271.185209274292,16.24955940246582,0.9555805325508118,15.293978869915009,12.955516145528613,34.83941881316932,21.883902667640704,0.869825328250534,0.9535715729220072,0.0837462446714732,0.000244140625,-23.93284797668457,23.93309211730957,1.9073486328125e-06,-0.1976589560508728,0.19766086339950384,-3.220294786387967e-07,3.2667297083134947,3.2667300303429734,1.1102230246251565e-16,-0.0012286057137191886,-0.0012286057137192025,classical,Joan of Arc,Jules Bastien-Lepage,1879,portrait_figure,19th century French painting,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/435621,Public Domain / Open Access,p010.jpg,lama,lama,lama,lama,lama,lama,opencv,opencv
p010_mixed_damage,p010,p010_mixed_damage,mixed_damage,content_region,3638.35546875,50.025089263916016,3588.330379486084,17.956344604492188,1.2743711471557615,16.681973457336426,12.521752333270957,31.13892488611304,18.617172552842085,0.8602386630277096,0.9508803483973024,0.0906416853695927,3638.35546875,23.578432083129883,3614.77703666687,17.956344604492188,1.0559508800506592,16.90039372444153,12.521752333270957,34.40565438831688,21.88390205504592,0.8602386630277096,0.9495280497693585,0.0892893867416488,0.0,-26.446657180786133,26.446657180786133,0.0,-0.21842026710510232,0.21842026710510254,0.0,3.2667295022038445,3.266729502203834,0.0,-0.0013522986279439486,-0.001352298627943907,classical,Joan of Arc,Jules Bastien-Lepage,1879,portrait_figure,19th century French painting,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/435621,Public Domain / Open Access,p010.jpg,lama,lama,lama,lama,lama,lama,opencv,opencv
p010_mixed_damage,p010,p010_mixed_damage,mixed_damage,masked_region,40294.81640625,554.0282592773438,39740.788146972656,198.8666534423828,14.113670349121094,184.7529830932617,2.0783117951477466,20.69548443548853,18.617172640340787,,,,40294.8125,261.13140869140625,40033.681091308594,198.86663818359372,11.694664001464844,187.1719741821289,2.078312216160436,23.96221249286303,21.8839002767026,,,,-0.00390625,-292.8968505859375,292.8929443359375,-1.525878909092171e-05,-2.41900634765625,2.418991088867216,4.210126895998201e-07,3.2667280573745003,3.2667276363618143,,,,classical,Joan of Arc,Jules Bastien-Lepage,1879,portrait_figure,19th century French painting,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/435621,Public Domain / Open Access,p010.jpg,lama,lama,lama,lama,lama,lama,missing,missing
p010_mixed_damage,p010,p010_mixed_damage,mixed_damage,mask_bbox_crop,3556.4794921875,48.89934921264648,3507.580142974853,17.552263259887695,1.245693325996399,16.306569933891296,12.620600521094474,31.237772816059927,18.617172294965453,0.8593005675558963,0.9511457249935086,0.0918451574376122,3556.48046875,23.047853469848636,3533.432615280152,17.552263259887695,1.0321882963180542,16.52007496356964,12.620599328579104,34.504498766784444,21.88389943820534,0.8593005675558962,0.949817785200808,0.0905172176449117,0.0009765625,-25.85149574279784,25.85247230529876,0.0,-0.21350502967834473,0.21350502967834473,-1.1925153700076407e-06,3.266725950724517,3.266727143239887,-1.1102230246251565e-16,-0.0013279397927006276,-0.0013279397927004888,classical,Joan of Arc,Jules Bastien-Lepage,1879,portrait_figure,19th century French painting,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/435621,Public Domain / Open Access,p010.jpg,lama,lama,lama,lama,lama,lama,opencv,opencv
p010_scratch_thin,p010,p010_scratch_thin,scratch_thin,full_image,767.574951171875,1.9941197633743288,765.5808314085007,3.6652352809906006,0.1236962229013443,3.5415390580892563,19.279595672189306,45.13329123135663,25.853695559167324,0.9453331781485286,0.994662949929027,0.0493297717804984,767.5748901367188,2.0747787952423096,765.5001113414764,3.6652352809906006,0.1330447793006897,3.532190501689911,19.279596017526693,44.96108560121799,25.68148958369129,0.9453331781485282,0.9937662466349836,0.0484330684864552,-6.103515625e-05,0.08065903186798073,-0.08072006702423096,0.0,0.009348556399345398,-0.009348556399345398,3.4533738713093953e-07,-0.17220563013864165,-0.17220597547603234,-3.3306690738754696e-16,-0.000896703294043455,-0.0008967032940432051,classical,Joan of Arc,Jules Bastien-Lepage,1879,portrait_figure,19th century French painting,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/435621,Public Domain / Open Access,p010.jpg,opencv,opencv,opencv,opencv,opencv,opencv,opencv,opencv
p010_scratch_thin,p010,p010_scratch_thin,scratch_thin,content_region,848.1978149414062,2.203573942184448,845.9942409992218,4.050216674804688,0.1366887688636779,3.9135279059410095,18.845832115370897,44.699527327776345,25.853695212405448,0.9397312972297996,0.9940982110517916,0.0543669138219921,848.1984252929688,2.2927052974700928,845.9057199954987,4.050216674804688,0.1470192521810531,3.9031974226236335,18.845828990248247,44.5273212642053,25.68149227395705,0.9397312972298,0.9931062738424558,0.0533749766126558,0.0006103515625,0.08913135528564498,-0.08852100372314453,0.0,0.01033048331737521,-0.010330483317376071,-3.125122649549894e-06,-0.1722060635710463,-0.17220293844839674,3.3306690738754696e-16,-0.0009919372093358803,-0.0009919372093363035,classical,Joan of Arc,Jules Bastien-Lepage,1879,portrait_figure,19th century French painting,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/435621,Public Domain / Open Access,p010.jpg,opencv,opencv,opencv,opencv,opencv,opencv,opencv,opencv
p010_scratch_thin,p010,p010_scratch_thin,scratch_thin,masked_region,42933.53515625,111.5390853881836,42821.99607086182,205.01126098632807,6.918824195861816,198.0924367904663,1.8028371101782417,27.656532818787078,25.853695708608832,,,,42933.53515625,116.05067443847656,42817.48448181152,205.01126098632807,7.441725730895996,197.56953525543213,1.8028371101782417,27.484326921289025,25.681489811110783,,,,0.0,4.511589050292969,-4.511589050292969,0.0,0.5229015350341797,-0.5229015350341797,0.0,-0.1722058974980527,-0.17220589749804915,,,,classical,Joan of Arc,Jules Bastien-Lepage,1879,portrait_figure,19th century French painting,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/435621,Public Domain / Open Access,p010.jpg,opencv,opencv,opencv,opencv,opencv,opencv,missing,missing
p010_scratch_thin,p010,p010_scratch_thin,scratch_thin,mask_bbox_crop,958.5325317382812,2.490217685699463,956.0423140525818,4.57707405090332,0.1544694304466247,4.422604620456696,18.314735038367523,44.16843047681496,25.85369543844744,0.9315991490134296,0.9933221146895216,0.0617229656760919,958.5325927734376,2.5909433364868164,955.9416494369508,4.57707405090332,0.1661437153816223,4.410930335521698,18.31473476182782,43.99622445728551,25.68148969545769,0.9315991490134296,0.9922001312575652,0.0606009822441357,6.103515636368684e-05,0.10072565078735352,-0.10066461563098983,0.0,0.011674284934997586,-0.011674284934997559,-2.7653970491314794e-07,-0.17220601952945458,-0.17220574298974967,0.0,-0.0011219834319563526,-0.0011219834319562,classical,Joan of Arc,Jules Bastien-Lepage,1879,portrait_figure,19th century French painting,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/435621,Public Domain / Open Access,p010.jpg,opencv,opencv,opencv,opencv,opencv,opencv,opencv,opencv
p010_zero_control,p010,p010_zero_control,zero_control,full_image,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,classical,Joan of Arc,Jules Bastien-Lepage,1879,portrait_figure,19th century French painting,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/435621,Public Domain / Open Access,p010.jpg,tie,tie,tie,tie,tie,tie,tie,tie
p010_zero_control,p010,p010_zero_control,zero_control,content_region,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,classical,Joan of Arc,Jules Bastien-Lepage,1879,portrait_figure,19th century French painting,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/435621,Public Domain / Open Access,p010.jpg,tie,tie,tie,tie,tie,tie,tie,tie
p011_loss_large,p011,p011_loss_large,loss_large,full_image,1631.0048828125,24.297752380371094,1606.707130432129,11.684002876281738,1.0527807474136353,10.631222128868105,16.00625099658811,34.27514259037021,18.268891593782097,0.9562985444969022,0.9817018147901952,0.0254032702932929,1631.0047607421875,9.123209953308104,1621.8815507888794,11.684001922607422,0.6808268427848816,11.00317507982254,16.006251321629847,38.52932691428431,22.523075592654465,0.9562985444969022,0.9775270409213982,0.0212284964244959,-0.0001220703125,-15.17454242706299,15.174420356750488,-9.5367431640625e-07,-0.37195390462875366,0.3719529509544355,3.250417357492097e-07,4.254184323914103,4.254183998872367,0.0,-0.004174773868797055,-0.004174773868796999,classical,View of Haarlem and the Haarlemmer Meer,Jan van Goyen,,landscape_natural,,,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/436558,Public Domain / Open Access,p011.jpg,lama,lama,lama,lama,lama,lama,opencv,opencv
p011_loss_large,p011,p011_loss_large,loss_large,content_region,2372.370849609375,35.342185974121094,2337.028663635254,16.99491310119629,1.5313173532485962,15.463595747947693,14.378977818460044,32.64786953016404,18.268891711703997,0.9362059212770872,0.9732888560730436,0.0370829347959563,2372.370849609375,13.270123481750488,2359.1007261276245,16.994909286499023,0.990293562412262,16.00461572408676,14.378977818460044,36.90205396768106,22.52307614922102,0.9362059212770872,0.967194645942731,0.0309887246656438,0.0,-22.072062492370605,22.072062492370605,-3.814697265625e-06,-0.5410237908363342,0.5410199761390686,0.0,4.254184437517026,4.254184437517022,0.0,-0.006094210130312638,-0.0060942101303125,classical,View of Haarlem and the Haarlemmer Meer,Jan van Goyen,,landscape_natural,,,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/436558,Public Domain / Open Access,p011.jpg,lama,lama,lama,lama,lama,lama,opencv,opencv
p011_loss_large,p011,p011_loss_large,loss_large,masked_region,19284.466796875,287.2887268066406,18997.17807006836,138.14784240722656,12.447736740112305,125.70010566711426,5.278727254634247,23.547617762324727,18.26889050769048,,,,19284.46875,107.86985778808594,19176.598892211918,138.14785766601562,8.049874305725098,130.09798336029053,5.278726814782122,27.801802546937797,22.52307573215567,,,,0.001953125,-179.4188690185547,179.42082214355833,1.52587890625e-05,-4.397862434387207,4.3978776931762695,-4.398521253889953e-07,4.25418478461307,4.254185224465193,,,,classical,View of Haarlem and the Haarlemmer Meer,Jan van Goyen,,landscape_natural,,,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/436558,Public Domain / Open Access,p011.jpg,lama,lama,lama,lama,lama,lama,missing,missing
p011_loss_large,p011,p011_loss_large,loss_large,mask_bbox_crop,10853.5654296875,161.6900634765625,10691.875366210938,77.75151062011719,7.005757808685303,70.74575281143188,7.775079321694148,26.043970293343875,18.268890971649725,0.7018040081186752,0.8751427057646014,0.1733386976459262,10853.56640625,60.71064376831055,10792.85576248169,77.75151062011719,4.530580520629883,73.2209300994873,7.775078930932523,30.2981552276448,22.52307629671228,0.7018040081186753,0.8466562212675478,0.1448522131488725,0.0009765625,-100.97941970825195,100.98039627075195,0.0,-2.47517728805542,2.47517728805542,-3.907616248355339e-07,4.254184934300923,4.254185325062554,1.1102230246251565e-16,-0.0284864844970536,-0.028486484497053682,classical,View of Haarlem and the Haarlemmer Meer,Jan van Goyen,,landscape_natural,,,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/436558,Public Domain / Open Access,p011.jpg,lama,lama,lama,lama,lama,lama,opencv,opencv
p011_loss_small,p011,p011_loss_small,loss_small,full_image,927.4981079101562,7.704522609710693,919.7935853004456,6.062037944793701,0.3381511569023132,5.723886787891388,18.45767328537718,39.26334626884399,20.80567298346681,0.9631846387594704,0.988136450509166,0.0249518117496956,927.498046875,4.1160149574279785,923.382031917572,6.062037944793701,0.2752295732498169,5.786808371543884,18.457673571170027,41.986034165664776,23.52836059449475,0.9631846387594704,0.9881186359390458,0.0249339971795754,-6.103515625e-05,-3.588507652282715,3.588446617126465,0.0,-0.06292158365249628,0.06292158365249634,2.8579284716556685e-07,2.722687896820787,2.72268761102794,0.0,-1.7814570120178175e-05,-1.781457012020246e-05,classical,View of Haarlem and the Haarlemmer Meer,Jan van Goyen,,landscape_natural,,,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/436558,Public Domain / Open Access,p011.jpg,lama,lama,lama,lama,lama,lama,opencv,opencv
p011_loss_small,p011,p011_loss_small,loss_small,content_region,1349.088134765625,11.206578254699709,1337.8815565109253,8.817509651184082,0.4918562173843384,8.325653433799744,16.830400381848392,37.6360733274654,20.805672945617005,0.9462580358902613,0.9826819449961388,0.0364239091058777,1349.08837890625,5.986930847167969,1343.101448059082,8.817509651184082,0.4003339111804962,8.417175740003586,16.83039959591815,40.35876119068777,23.528361594769624,0.9462580358902613,0.9826559398190668,0.0363979039288054,0.000244140625,-5.21964740753174,5.219891548156738,0.0,-0.09152230620384216,0.09152230620384216,-7.859302435520021e-07,2.722687863222376,2.7226886491526194,0.0,-2.6005177071963814e-05,-2.600517707229688e-05,classical,View of Haarlem and the Haarlemmer Meer,Jan van Goyen,,landscape_natural,,,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/436558,Public Domain / Open Access,p011.jpg,lama,lama,lama,lama,lama,lama,opencv,opencv
p011_loss_small,p011,p011_loss_small,loss_small,masked_region,22718.46484375,188.71728515625,22529.74755859375,148.48568725585938,8.282793045043945,140.20289421081543,4.567013794457223,25.372686806066312,20.805673011609088,,,,22718.46875,100.8191146850586,22617.64963531494,148.48568725585938,6.741569995880127,141.74411725997925,4.567013047724253,28.09537481384921,23.52836176612496,,,,0.00390625,-87.8981704711914,87.9020767211914,0.0,-1.5412230491638184,1.5412230491638184,-7.467329696808633e-07,2.7226880077828994,2.722688754515872,,,,classical,View of Haarlem and the Haarlemmer Meer,Jan van Goyen,,landscape_natural,,,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/436558,Public Domain / Open Access,p011.jpg,lama,lama,lama,lama,lama,lama,missing,missing
p011_loss_small,p011,p011_loss_small,loss_small,mask_bbox_crop,1872.7259521484373,15.556320190429688,1857.169631958008,12.239953994750977,0.6827661991119385,11.557187795639038,15.406061319056876,36.21173487365381,20.805673554596936,0.9251309238857324,0.9758738483099064,0.050742924424174,1872.725341796875,8.310708999633789,1864.4146327972408,12.239953994750977,0.5557202696800232,11.684233725070952,15.4060627344928,38.93442285159141,23.528360117098607,0.9251309238857324,0.9758376199432304,0.0507066960574982,-0.0006103515622726263,-7.245611190795898,7.245000839232716,0.0,-0.12704592943191528,0.1270459294319135,1.415435923135533e-06,2.7226879779375963,2.7226865625016714,0.0,-3.6228366676049895e-05,-3.6228366675800094e-05,classical,View of Haarlem and the Haarlemmer Meer,Jan van Goyen,,landscape_natural,,,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/436558,Public Domain / Open Access,p011.jpg,lama,lama,lama,lama,lama,lama,opencv,opencv
p011_mixed_damage,p011,p011_mixed_damage,mixed_damage,full_image,1796.49365234375,29.55614852905273,1766.9375038146973,11.319889068603516,0.8116285800933838,10.508260488510132,15.586546738426623,33.42432520507711,17.837778466650484,0.9248708777904078,0.9791052395266824,0.0542343617362747,1796.4931640625,11.609185218811035,1784.883978843689,11.319887161254885,0.5996845364570618,10.72020262479782,15.58654791882535,37.48278620663492,21.89623828780957,0.9248708777904074,0.9771755831375436,0.0523047053471361,-0.00048828125,-17.946963310241696,17.9464750289917,-1.9073486310361432e-06,-0.21194404363632202,0.21194213628768743,1.180398726319254e-06,4.058461001557809,4.0584598211590865,-3.3306690738754696e-16,-0.0019296563891387786,-0.001929656389138605,classical,View of Haarlem and the Haarlemmer Meer,Jan van Goyen,,landscape_natural,,,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/436558,Public Domain / Open Access,p011.jpg,lama,lama,lama,lama,lama,lama,opencv,opencv
p011_mixed_damage,p011,p011_mixed_damage,mixed_damage,content_region,2613.08154296875,42.990760803222656,2570.090782165528,16.46529197692871,1.1805505752563477,15.284741401672363,13.959273984774365,31.797052300165987,17.837778315391624,0.895648659631676,0.9715261624823612,0.0758775028506851,2613.082275390625,16.88608741760254,2596.1961879730225,16.465293884277344,0.8722684383392334,15.59302544593811,13.959272767488454,35.85551327625359,21.896240508765136,0.8956486596316755,0.9677106164519454,0.0720619568202699,0.000732421875,-26.104673385620117,26.105405807494662,1.9073486328125e-06,-0.30828213691711426,0.30828404426574707,-1.2172859111814205e-06,4.058460976087602,4.058462193373511,-4.440892098500626e-16,-0.003815546030415784,-0.003815546030415201,classical,View of Haarlem and the Haarlemmer Meer,Jan van Goyen,,landscape_natural,,,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/436558,Public Domain / Open Access,p011.jpg,lama,lama,lama,lama,lama,lama,opencv,opencv
p011_mixed_damage,p011,p011_mixed_damage,mixed_damage,masked_region,23886.185546875,392.9786376953125,23493.206909179688,150.50927734375,10.79141616821289,139.7178611755371,4.349335593059728,22.18711418083336,17.837778587773634,,,,23886.185546875,154.3557586669922,23731.829788208008,150.50929260253906,7.973407745361328,142.5358848571777,4.349335593059728,26.245575241949552,21.896239648889825,,,,0.0,-238.6228790283203,238.6228790283203,1.52587890625e-05,-2.8180084228515625,2.8180236816405966,0.0,4.058461061116194,4.058461061116191,,,,classical,View of Haarlem and the Haarlemmer Meer,Jan van Goyen,,landscape_natural,,,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/436558,Public Domain / Open Access,p011.jpg,lama,lama,lama,lama,lama,lama,missing,missing
p011_mixed_damage,p011,p011_mixed_damage,mixed_damage,mask_bbox_crop,2536.226318359375,41.726322174072266,2494.4999961853027,15.981019020080566,1.1458286046981812,14.835190415382383,14.08892355968494,31.926702538915546,17.837778979230603,0.8935903510711718,0.9704055623035912,0.0768152112324193,2536.225830078125,16.38943862915039,2519.8363914489746,15.981022834777832,0.8466134667396545,15.134409368038176,14.088924395800674,35.98516282491894,21.896238429118263,0.8935903510711721,0.9676724802059636,0.0740821291347915,-0.00048828125,-25.336883544921875,25.336395263671875,3.814697265625e-06,-0.2992151379585266,0.29921895265579224,8.361157348701909e-07,4.058460286003392,4.0584594498876605,3.3306690738754696e-16,-0.0027330820976275705,-0.0027330820976278064,classical,View of Haarlem and the Haarlemmer Meer,Jan van Goyen,,landscape_natural,,,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/436558,Public Domain / Open Access,p011.jpg,lama,lama,lama,lama,lama,lama,opencv,opencv
p011_scratch_thin,p011,p011_scratch_thin,scratch_thin,full_image,487.9343872070313,9.695140838623049,478.2392463684082,2.82080078125,0.189178466796875,2.631622314453125,21.247189347457937,38.26526238531829,17.01807303786035,0.9461690194256904,0.9950306280825996,0.0488616086569091,487.934326171875,5.150704860687256,482.7836213111877,2.82080078125,0.1473139971494674,2.6734867841005325,21.247189890711983,41.01213695679077,19.764947066078783,0.9461690194256908,0.9948226059527144,0.0486535865270235,-6.103515630684342e-05,-4.544435977935793,4.544374942779484,0.0,-0.04186446964740759,0.04186446964740753,5.432540461924873e-07,2.746874571472482,2.746874028218432,3.3306690738754696e-16,-0.00020802212988513258,-0.00020802212988559748,classical,View of Haarlem and the Haarlemmer Meer,Jan van Goyen,,landscape_natural,,,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/436558,Public Domain / Open Access,p011.jpg,lama,lama,lama,lama,lama,lama,opencv,opencv
p011_scratch_thin,p011,p011_scratch_thin,scratch_thin,content_region,709.7227783203125,14.102023124694824,695.6207551956177,4.102982997894287,0.2751686871051788,3.827814310789108,19.61991616876069,36.63798938364136,17.018073214880662,0.9283359659045476,0.9942041462309242,0.0658681803263766,709.7227172851562,7.491934299468994,702.2307829856873,4.102982997894287,0.214274913072586,3.888708084821701,19.619916542247825,39.38486400694234,19.76494746469451,0.9283359659045476,0.9936528747264092,0.0653169088218615,-6.103515625e-05,-6.61008882522583,6.61002779006958,0.0,-0.06089377403259277,0.06089377403259322,3.7348713632923136e-07,2.7468746233009753,2.7468742498138496,0.0,-0.0005512715045150607,-0.0005512715045151023,classical,View of Haarlem and the Haarlemmer Meer,Jan van Goyen,,landscape_natural,,,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/436558,Public Domain / Open Access,p011.jpg,lama,lama,lama,lama,lama,lama,opencv,opencv
p011_scratch_thin,p011,p011_scratch_thin,scratch_thin,masked_region,27879.048828125,553.9500732421875,27325.09875488281,161.1717529296875,10.809066772460938,150.36268615722656,3.67802408362434,20.69609736739686,17.01807328377252,,,,27879.048828125,294.2951965332031,27584.7536315918,161.1717529296875,8.417061805725098,152.7546911239624,3.67802408362434,23.44297187236354,19.7649477887392,,,,0.0,-259.6548767089844,259.65487670899165,0.0,-2.39200496673584,2.39200496673584,0.0,2.74687450496668,2.74687450496668,,,,classical,View of Haarlem and the Haarlemmer Meer,Jan van Goyen,,landscape_natural,,,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/436558,Public Domain / Open Access,p011.jpg,lama,lama,lama,lama,lama,lama,missing,missing
p011_scratch_thin,p011,p011_scratch_thin,scratch_thin,mask_bbox_crop,688.8485717773438,13.687257766723633,675.1613140106201,3.982306957244873,0.2670754790306091,3.715231478214264,19.74956598567553,36.76763914638505,17.01807316070952,0.923756120450514,0.9929615959088124,0.0692054754582983,688.8485717773438,7.271583080291748,681.576988697052,3.982306957244873,0.2079727053642273,3.7743342518806458,19.74956598567553,39.514513904228856,19.764947918553325,0.9237561204505136,0.9926669623345136,0.0689108418840001,0.0,-6.415674686431885,6.415674686431885,0.0,-0.05910277366638178,0.059102773666381836,0.0,2.7468747578438055,2.7468747578438055,-4.440892098500626e-16,-0.0002946335742988193,-0.0002946335742982087,classical,View of Haarlem and the Haarlemmer Meer,Jan van Goyen,,landscape_natural,,,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/436558,Public Domain / Open Access,p011.jpg,lama,lama,lama,lama,lama,lama,opencv,opencv
p011_zero_control,p011,p011_zero_control,zero_control,full_image,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,classical,View of Haarlem and the Haarlemmer Meer,Jan van Goyen,,landscape_natural,,,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/436558,Public Domain / Open Access,p011.jpg,tie,tie,tie,tie,tie,tie,tie,tie
