case_id,painting_id,category,title,mask_id,mask_type,model_name,evaluation_region,region_pixel_count,region_x_min,region_y_min,region_x_max,region_y_max,damaged_area_pixels,damaged_area_percentage_content,damaged_area_percentage_full,damaged_lpips,restored_lpips,lpips_improvement,lpips_net,crop_resize,device,status,issue
p005_loss_small,p005,portrait_figure,Self-Portrait with Two Pupils,p005_loss_small,loss_small,stable_diffusion_inpainting,mask_bbox_crop,360000,65,33,665,633,21814,4.9919,3.6984,0.26603376865386963,0.07500502467155457,0.19102874398231506,alex,256,cuda,ok,
p005_mixed_damage,p005,portrait_figure,Self-Portrait with Two Pupils,p005_mixed_damage,mixed_damage,stable_diffusion_inpainting,full_image,589824,0,0,768,768,38316,8.7681,6.4962,0.2632683217525482,0.06388867646455765,0.19937964528799057,alex,256,cuda,ok,
p005_mixed_damage,p005,portrait_figure,Self-Portrait with Two Pupils,p005_mixed_damage,mixed_damage,stable_diffusion_inpainting,content_region,436992,99,0,668,768,38316,8.7681,6.4962,0.3113539516925812,0.07480937242507935,0.23654457926750183,alex,256,cuda,ok,
p005_mixed_damage,p005,portrait_figure,Self-Portrait with Two Pupils,p005_mixed_damage,mixed_damage,stable_diffusion_inpainting,mask_bbox_crop,589824,0,0,768,768,38316,8.7681,6.4962,0.2632683217525482,0.06388867646455765,0.19937964528799057,alex,256,cuda,ok,
p005_scratch_thin,p005,portrait_figure,Self-Portrait with Two Pupils,p005_scratch_thin,scratch_thin,stable_diffusion_inpainting,full_image,589824,0,0,768,768,5805,1.3284,0.9842,0.15563097596168518,0.052833329886198044,0.10279764607548714,alex,256,cuda,ok,
p005_scratch_thin,p005,portrait_figure,Self-Portrait with Two Pupils,p005_scratch_thin,scratch_thin,stable_diffusion_inpainting,content_region,436992,99,0,668,768,5805,1.3284,0.9842,0.18004664778709412,0.06439465284347534,0.11565199494361877,alex,256,cuda,ok,
p005_scratch_thin,p005,portrait_figure,Self-Portrait with Two Pupils,p005_scratch_thin,scratch_thin,stable_diffusion_inpainting,mask_bbox_crop,573049,5,11,762,768,5805,1.3284,0.9842,0.1614721417427063,0.05490574240684509,0.1065663993358612,alex,256,cuda,ok,
p005_zero_control,p005,portrait_figure,Self-Portrait with Two Pupils,p005_zero_control,zero_control,stable_diffusion_inpainting,full_image,589824,0,0,768,768,0,0.0,0.0,0.0,0.0,0.0,alex,256,cuda,ok,
p005_zero_control,p005,portrait_figure,Self-Portrait with Two Pupils,p005_zero_control,zero_control,stable_diffusion_inpainting,content_region,436992,99,0,668,768,0,0.0,0.0,0.0,0.0,0.0,alex,256,cuda,ok,
p006_loss_large,p006,portrait_figure,Boy with a Sword,p006_loss_large,loss_large,stable_diffusion_inpainting,full_image,589824,0,0,768,768,51891,11.7303,8.7977,0.1936100572347641,0.09702233970165253,0.09658771753311157,alex,256,cuda,ok,
p006_loss_large,p006,portrait_figure,Boy with a Sword,p006_loss_large,loss_large,stable_diffusion_inpainting,content_region,442368,96,0,672,768,51891,11.7303,8.7977,0.24905821681022644,0.1303086131811142,0.11874960362911224,alex,256,cuda,ok,
p006_loss_large,p006,portrait_figure,Boy with a Sword,p006_loss_large,loss_large,stable_diffusion_inpainting,mask_bbox_crop,101761,163,179,482,498,51891,11.7303,8.7977,0.6818643808364868,0.3955233693122864,0.28634101152420044,alex,256,cuda,ok,
p006_loss_small,p006,portrait_figure,Boy with a Sword,p006_loss_small,loss_small,stable_diffusion_inpainting,full_image,589824,0,0,768,768,22150,5.0071,3.7554,0.29811543226242065,0.027659699320793152,0.2704557329416275,alex,256,cuda,ok,
p006_loss_small,p006,portrait_figure,Boy with a Sword,p006_loss_small,loss_small,stable_diffusion_inpainting,content_region,442368,96,0,672,768,22150,5.0071,3.7554,0.34273838996887207,0.03756750375032425,0.3051708862185478,alex,256,cuda,ok,
p006_loss_small,p006,portrait_figure,Boy with a Sword,p006_loss_small,loss_small,stable_diffusion_inpainting,mask_bbox_crop,427716,41,12,695,666,22150,5.0071,3.7554,0.3295958638191223,0.03773529455065727,0.29186056926846504,alex,256,cuda,ok,
p006_mixed_damage,p006,portrait_figure,Boy with a Sword,p006_mixed_damage,mixed_damage,stable_diffusion_inpainting,full_image,589824,0,0,768,768,44236,9.9998,7.4999,0.43814849853515625,0.1378094106912613,0.30033908784389496,alex,256,cuda,ok,
p006_mixed_damage,p006,portrait_figure,Boy with a Sword,p006_mixed_damage,mixed_damage,stable_diffusion_inpainting,content_region,442368,96,0,672,768,44236,9.9998,7.4999,0.4739261865615845,0.16375474631786346,0.310171440243721,alex,256,cuda,ok,
p006_mixed_damage,p006,portrait_figure,Boy with a Sword,p006_mixed_damage,mixed_damage,stable_diffusion_inpainting,mask_bbox_crop,589824,0,0,768,768,44236,9.9998,7.4999,0.43814849853515625,0.1378094106912613,0.30033908784389496,alex,256,cuda,ok,
p006_scratch_thin,p006,portrait_figure,Boy with a Sword,p006_scratch_thin,scratch_thin,stable_diffusion_inpainting,full_image,589824,0,0,768,768,13053,2.9507,2.213,0.44844669103622437,0.301530122756958,0.14691656827926636,alex,256,cuda,ok,
p006_scratch_thin,p006,portrait_figure,Boy with a Sword,p006_scratch_thin,scratch_thin,stable_diffusion_inpainting,content_region,442368,96,0,672,768,13053,2.9507,2.213,0.4854426980018616,0.356092631816864,0.12935006618499756,alex,256,cuda,ok,
p006_scratch_thin,p006,portrait_figure,Boy with a Sword,p006_scratch_thin,scratch_thin,stable_diffusion_inpainting,mask_bbox_crop,461041,45,89,724,768,13053,2.9507,2.213,0.4886322617530823,0.3432561159133911,0.14537614583969116,alex,256,cuda,ok,
p006_zero_control,p006,portrait_figure,Boy with a Sword,p006_zero_control,zero_control,stable_diffusion_inpainting,full_image,589824,0,0,768,768,0,0.0,0.0,0.0,0.0,0.0,alex,256,cuda,ok,
p006_zero_control,p006,portrait_figure,Boy with a Sword,p006_zero_control,zero_control,stable_diffusion_inpainting,content_region,442368,96,0,672,768,0,0.0,0.0,0.0,0.0,0.0,alex,256,cuda,ok,
p007_loss_large,p007,portrait_figure,Princesse de Broglie,p007_loss_large,loss_large,stable_diffusion_inpainting,full_image,589824,0,0,768,768,47676,10.7031,8.0831,0.158596932888031,0.055507317185401917,0.10308961570262909,alex,256,cuda,ok,
p007_loss_large,p007,portrait_figure,Princesse de Broglie,p007_loss_large,loss_large,stable_diffusion_inpainting,content_region,445440,94,0,674,768,47676,10.7031,8.0831,0.18968753516674042,0.07642187923192978,0.11326565593481064,alex,256,cuda,ok,
p007_loss_large,p007,portrait_figure,Princesse de Broglie,p007_loss_large,loss_large,stable_diffusion_inpainting,mask_bbox_crop,90601,306,168,607,469,47676,10.7031,8.0831,0.6305727958679199,0.2963292598724365,0.3342435359954834,alex,256,cuda,ok,
