case_id,painting_id,category,title,mask_type,mse_improvement,restored_mse,mae_improvement,psnr_improvement,damaged_lpips,restored_lpips,lpips_improvement,clip_damaged_similarity,clip_restored_similarity,clip_similarity_improvement,dinov2_damaged_similarity,dinov2_restored_similarity,dinov2_similarity_improvement
p022_scratch_thin,p022,architecture_structured,"Interior of a Protestant, Gothic Church, with a Gravedigger in the Choir",scratch_thin,32728.567794799805,196.2642364501953,168.30822944641113,22.24682399002366,0.4125369787216186,0.0046294657513499,0.4079075129702687,0.8087652921676636,0.998127818107605,0.1893625259399414,0.9227061867713928,0.9980694651603699,0.07536327838897705
p023_loss_large,p023,architecture_structured,Church Interior,loss_large,13118.390625,2463.8994140625,79.0265884399414,8.010083095079102,0.4801730513572693,0.2987881302833557,0.1813849210739135,0.8799031972885132,0.8808852434158325,0.000982046127319336,0.9248687028884888,0.857576847076416,-0.06729185581207275
p023_loss_small,p023,architecture_structured,Church Interior,loss_small,18974.134399414062,733.7562255859375,111.17950630187988,14.290883442974437,0.2473351061344146,0.0716323405504226,0.175702765583992,0.8159591555595398,0.9907999038696289,0.1748407483100891,0.9821230173110962,0.9891738891601562,0.007050871849060059
p023_mixed_damage,p023,architecture_structured,Church Interior,mixed_damage,17355.62255859375,1254.27197265625,103.38115310668944,11.713521939918374,0.2279478311538696,0.0414439812302589,0.1865038499236107,0.858982503414154,0.9851065278053284,0.12612402439117432,0.9199156165122986,0.9714073538780212,0.051491737365722656
p023_scratch_thin,p023,architecture_structured,Church Interior,scratch_thin,20016.736671447758,111.3160629272461,124.01565837860107,22.57243923967981,0.2335698455572128,0.0009437572443857,0.232626088312827,0.8796381950378418,0.9997831583023071,0.12014496326446533,0.9634913206100464,0.9993592500686646,0.035867929458618164
p024_loss_large,p024,architecture_structured,Interior of the Church of St Bavo in Haarlem,loss_large,27863.74584960937,1475.570556640625,137.48246383666992,12.984900099653276,0.6011741161346436,0.3703939914703369,0.2307801246643066,0.7836098074913025,0.8857530355453491,0.10214322805404663,0.8477150797843933,0.7326882481575012,-0.11502683162689209
p024_loss_small,p024,architecture_structured,Interior of the Church of St Bavo in Haarlem,loss_small,35357.21923828125,355.99560546875,172.8980302810669,20.013843094872804,0.2119677364826202,0.0388786047697067,0.1730891317129135,0.8438319563865662,0.9923152923583984,0.14848333597183228,0.970638632774353,0.9758142232894897,0.005175590515136719
p024_mixed_damage,p024,architecture_structured,Interior of the Church of St Bavo in Haarlem,mixed_damage,35659.18878173828,966.7369995117188,167.48603630065918,15.784802705390272,0.3825615644454956,0.0572760254144668,0.3252855390310287,0.8628427982330322,0.9536161422729492,0.09077334403991699,0.8795463442802429,0.9715883135795593,0.0920419692993164
p024_scratch_thin,p024,architecture_structured,Interior of the Church of St Bavo in Haarlem,scratch_thin,35513.329917907715,73.33023834228516,177.99576425552368,26.860041343760663,0.2976979911327362,0.0005670731770806,0.2971309179556556,0.9108138680458069,0.9997974038124084,0.08898353576660156,0.9429318308830261,0.9996446967124939,0.05671286582946777
p025_loss_large,p025,architecture_structured,The Quay de Paris in Rouen,loss_large,12662.985229492188,1383.6368408203125,83.32238388061523,10.06549780666936,0.4949984848499298,0.345065176486969,0.1499333083629608,0.7358734607696533,0.7449604272842407,0.009086966514587402,0.8501129746437073,0.8373344540596008,-0.012778520584106445
p025_loss_small,p025,architecture_structured,The Quay de Paris in Rouen,loss_small,13928.414764404297,487.2385559082031,96.34593486785889,14.710926821337775,0.188165858387947,0.0296667199581861,0.1584991384297609,0.8249378204345703,0.9708676934242249,0.14592987298965454,0.933213472366333,0.9539610147476196,0.02074754238128662
p025_mixed_damage,p025,architecture_structured,The Quay de Paris in Rouen,mixed_damage,17671.193939208984,472.0580139160156,106.39927768707275,15.847197567531085,0.3124168217182159,0.0338250175118446,0.2785918042063713,0.8007148504257202,0.9713561534881592,0.17064130306243896,0.8974457383155823,0.9604495167732239,0.0630037784576416
p025_scratch_thin,p025,architecture_structured,The Quay de Paris in Rouen,scratch_thin,15680.38314819336,473.0514221191406,104.40239810943604,15.333565244789092,0.2114047706127166,0.0103567792102694,0.2010479914024472,0.9054344892501831,0.9989880323410034,0.09355354309082031,0.9467087388038635,0.998336911201477,0.051628172397613525
p026_loss_large,p026,architecture_structured,View of a Village along a River,loss_large,16703.765197753906,986.7875366210938,104.05174446105956,12.53517746880314,0.5515366792678833,0.3606991767883301,0.1908375024795532,0.763953685760498,0.8284569382667542,0.0645032525062561,0.6635925769805908,0.38454189896583557,-0.27905067801475525
p026_loss_small,p026,architecture_structured,View of a Village along a River,loss_small,20584.240211486816,112.2207260131836,131.7823624610901,22.65823014078176,0.2362229079008102,0.0204912368208169,0.2157316710799932,0.8205560445785522,0.9965874552726746,0.17603141069412231,0.9594663977622986,0.9601134657859802,0.0006470680236816406
p026_mixed_damage,p026,architecture_structured,View of a Village along a River,mixed_damage,28681.17712402344,1157.6510009765625,147.11990547180176,14.112041112502697,0.4524539709091186,0.0799019485712051,0.3725520223379135,0.8696262836456299,0.9876482486724854,0.11802196502685547,0.7514947056770325,0.9342073202133179,0.1827126145362854
p026_scratch_thin,p026,architecture_structured,View of a Village along a River,scratch_thin,20937.564254760742,163.0841827392578,129.63291120529175,21.118839600811157,0.2837904095649719,0.0014231037348508,0.282367305830121,0.8981180787086487,0.9990495443344116,0.10093146562576294,0.8507537841796875,0.9996093511581421,0.1488555669784546
p027_loss_large,p027,architecture_structured,Italian Landscape with the Ponte Lucano over the Aniene River,loss_large,25954.5107421875,1165.7900390625,132.2746753692627,13.66674161593599,0.4849361181259155,0.2881203889846802,0.1968157291412353,0.7646580934524536,0.8428184986114502,0.07816040515899658,0.7020800113677979,0.5290791392326355,-0.17300087213516235
p027_loss_small,p027,architecture_structured,Italian Landscape with the Ponte Lucano over the Aniene River,loss_small,30904.115661621094,438.3687133789063,156.53071403503418,18.542938672874417,0.2883341908454895,0.0462939254939556,0.2420402653515339,0.8345528841018677,0.9962007403373718,0.16164785623550415,0.8958815336227417,0.9578423500061035,0.061960816383361816
p027_mixed_damage,p027,architecture_structured,Italian Landscape with the Ponte Lucano over the Aniene River,mixed_damage,23249.70098876953,688.9240112304688,129.80554580688477,15.40927879956234,0.4683019816875458,0.0694495737552642,0.3988524079322815,0.7802484035491943,0.958137035369873,0.1778886318206787,0.5743319988250732,0.9191585779190063,0.3448265790939331
p027_scratch_thin,p027,architecture_structured,Italian Landscape with the Ponte Lucano over the Aniene River,scratch_thin,30840.91372680664,274.4358825683594,161.47041130065918,20.54533790170896,0.3966956734657287,0.0019267483148723,0.3947689251508564,0.8972568511962891,0.9976286888122559,0.1003718376159668,0.7529802322387695,0.9995019435882568,0.2465217113494873
p028_loss_large,p028,architecture_structured,Trading posts of the Dutch East India Company (VOC),loss_large,17621.27978515625,812.49169921875,109.15253257751463,13.557952666977847,0.5547989010810852,0.3400833904743194,0.2147155106067657,0.8268415331840515,0.786331832408905,-0.040509700775146484,0.881481409072876,0.7483184933662415,-0.13316291570663452
p028_loss_small,p028,architecture_structured,Trading posts of the Dutch East India Company (VOC),loss_small,13073.837211608889,113.24384307861328,98.53812265396118,20.6613407629998,0.2246599644422531,0.0131454151123762,0.2115145493298769,0.8619997501373291,0.9944778680801392,0.13247811794281006,0.9603778719902039,0.9743534326553345,0.013975560665130615
p028_mixed_damage,p028,architecture_structured,Trading posts of the Dutch East India Company (VOC),mixed_damage,24426.45767211914,281.0833435058594,139.57140064239502,19.43994414126964,0.3220379948616028,0.0450417324900627,0.27699626237154,0.8458758592605591,0.9812915325164795,0.1354156732559204,0.8010054230690002,0.9376829862594604,0.1366775631904602
p028_scratch_thin,p028,architecture_structured,Trading posts of the Dutch East India Company (VOC),scratch_thin,24679.307334899902,113.20829010009766,143.79005527496338,23.404423647580412,0.324027419090271,0.0011095271911472,0.3229178918991238,0.8868165016174316,0.9990389347076416,0.11222243309020996,0.7584649920463562,0.9985140562057495,0.2400490641593933
p029_loss_large,p029,architecture_structured,"The Trading Post of the Dutch East India Company in Hooghly, Bengal",loss_large,24718.7080078125,747.1826171875,135.5148468017578,15.325321097622265,0.4675720632076263,0.3399909734725952,0.1275810897350311,0.8195838332176208,0.8658182621002197,0.04623442888259888,0.9326847195625305,0.876799464225769,-0.055885255336761475
p029_loss_small,p029,architecture_structured,"The Trading Post of the Dutch East India Company in Hooghly, Bengal",loss_small,23614.281494140625,670.308349609375,135.47404098510742,15.59056143663946,0.1895317733287811,0.040559034794569,0.1489727385342121,0.9040383696556091,0.9857181310653687,0.08167976140975952,0.9546407461166382,0.9715820550918579,0.016941308975219727
p029_mixed_damage,p029,architecture_structured,"The Trading Post of the Dutch East India Company in Hooghly, Bengal",mixed_damage,21619.71655273437,522.242431640625,128.5348072052002,16.273438870637566,0.287725567817688,0.0582365244626998,0.2294890433549881,0.8340789675712585,0.9856833219528198,0.15160435438156128,0.8756619095802307,0.9644232392311096,0.0887613296508789
p029_scratch_thin,p029,architecture_structured,"The Trading Post of the Dutch East India Company in Hooghly, Bengal",scratch_thin,20453.45401000977,168.12802124023438,131.11191177368164,20.886818784718603,0.2481532245874405,0.0021404060535132,0.2460128185339272,0.9080119132995605,0.9996195435523987,0.09160763025283813,0.9199484586715698,0.998827338218689,0.07887887954711914
p030_loss_large,p030,architecture_structured,Interior with Five Women,loss_large,29748.995727539062,1138.7620849609375,149.9029312133789,14.333533844763927,0.5234336853027344,0.3460077345371246,0.1774259507656097,0.8230017423629761,0.8530457615852356,0.03004401922225952,0.7687377333641052,0.5246134996414185,-0.24412423372268677
p030_loss_small,p030,architecture_structured,Interior with Five Women,loss_small,30988.70556640625,672.68505859375,158.54359436035156,16.727182045189966,0.1563668251037597,0.0329261943697929,0.1234406307339668,0.8722994923591614,0.98768150806427,0.11538201570510864,0.9726945161819458,0.9883501529693604,0.01565563678741455
p030_mixed_damage,p030,architecture_structured,Interior with Five Women,mixed_damage,31162.962799072266,374.4551696777344,162.90077686309814,19.254263031186024,0.3440941274166107,0.036023836582899,0.3080702908337116,0.7783498764038086,0.9739546775817871,0.19560480117797852,0.745064377784729,0.8041889667510986,0.05912458896636963
p030_scratch_thin,p030,architecture_structured,Interior with Five Women,scratch_thin,35483.98045349121,67.81642150878906,180.83198928833008,27.19526686440445,0.3460116386413574,0.0009456563857384,0.345065982255619,0.8035192489624023,0.9998231530189514,0.19630390405654907,0.826187014579773,0.9994170665740967,0.17323005199432373
p031_loss_large,p031,abstraction_surrealism,Improvisation No. 30 (Cannons),loss_large,16148.701782226562,1563.6517333984375,97.7613754272461,10.541362409507425,0.3698729872703552,0.2569723427295685,0.1129006445407867,0.8108415603637695,0.9160819053649902,0.1052403450012207,0.7942200899124146,0.7118755578994751,-0.08234453201293945
p031_loss_small,p031,abstraction_surrealism,Improvisation No. 30 (Cannons),loss_small,17825.910400390625,1039.013427734375,109.57591247558594,12.590338957506304,0.0925599485635757,0.0200821291655302,0.0724778193980455,0.9455792307853699,0.9941855669021606,0.04860633611679077,0.9594591856002808,0.9803633689880371,0.020904183387756348
p031_mixed_damage,p031,abstraction_surrealism,Improvisation No. 30 (Cannons),mixed_damage,17329.050659179688,678.1134033203125,112.11075401306152,14.241429928724475,0.2145808935165405,0.040299579501152,0.1742813140153885,0.9250967502593994,0.9938674569129944,0.06877070665359497,0.8696855306625366,0.980787992477417,0.11110246181488037
p031_scratch_thin,p031,abstraction_surrealism,Improvisation No. 30 (Cannons),scratch_thin,19978.205123901367,126.1112823486328,128.58034658432007,22.025353688747288,0.2021039873361587,0.0008884386043064,0.2012155487318523,0.9450992345809937,0.9998363256454468,0.054737091064453125,0.8918136358261108,0.9993340969085693,0.1075204610824585
p032_loss_large,p032,abstraction_surrealism,Composition (No. 1) Gray-Red,loss_large,2986.65625,4368.19775390625,28.36188507080078,2.262717650621818,0.2490488886833191,0.1771260797977447,0.0719228088855743,0.9372341632843018,0.9319057464599609,-0.00532841682434082,0.7952632308006287,0.7813467979431152,-0.013916432857513428
p032_loss_small,p032,abstraction_surrealism,Composition (No. 1) Gray-Red,loss_small,5503.778564453125,2846.248779296875,45.98590469360352,4.674150403032543,0.131635308265686,0.0414771288633346,0.0901581794023513,0.901099443435669,0.9769713878631592,0.07587194442749023,0.9477355480194092,0.9485560655593872,0.0008205175399780273
p032_mixed_damage,p032,abstraction_surrealism,Composition (No. 1) Gray-Red,mixed_damage,2284.706817626953,478.9772644042969,33.28829097747803,7.611734978780376,0.2135825008153915,0.0316358730196952,0.1819466277956962,0.9356464743614197,0.9717931747436523,0.036146700382232666,0.8520510196685791,0.8568187952041626,0.004767775535583496
p032_scratch_thin,p032,abstraction_surrealism,Composition (No. 1) Gray-Red,scratch_thin,5656.185775756836,232.8601226806641,50.925469398498535,14.029498172374575,0.172608196735382,0.0068115089088678,0.1657966878265142,0.9623436331748962,0.9984893798828125,0.03614574670791626,0.7796550989151001,0.9775773286819458,0.1979222297668457
p033_loss_large,p033,abstraction_surrealism,Movement,loss_large,20807.654296875,5379.146484375,92.78741836547852,6.873690731791466,0.3748617172241211,0.290643572807312,0.084218144416809,0.8820111751556396,0.8740226030349731,-0.007988572120666504,0.8447743654251099,0.7074869871139526,-0.13728737831115723
p033_loss_small,p033,abstraction_surrealism,Movement,loss_small,20029.057373046875,3469.657470703125,97.2926139831543,8.307575083767471,0.1126979887485504,0.0331462994217872,0.0795516893267631,0.9611655473709106,0.9958032369613647,0.0346376895904541,0.9656491875648499,0.9733586311340332,0.00770944356918335
p033_mixed_damage,p033,abstraction_surrealism,Movement,mixed_damage,25064.468017578125,2416.809326171875,121.32253837585448,10.557945269272984,0.1783459186553955,0.0379214957356452,0.1404244229197502,0.9532355666160583,0.9854665994644165,0.032231032848358154,0.9129519462585449,0.9716293811798096,0.05867743492126465
p033_scratch_thin,p033,abstraction_surrealism,Movement,scratch_thin,27751.331665039062,197.5687255859375,145.16204643249512,21.506465274175326,0.1229975521564483,0.000601838750299,0.1223957134061493,0.9614169597625732,0.9998898506164551,0.038472890853881836,0.935650110244751,0.9995347261428833,0.06388461589813232
p034_loss_large,p034,abstraction_surrealism,Painting with Green Center,loss_large,23762.18603515625,3063.43701171875,118.22342681884766,9.423408625012254,0.3597856163978576,0.2179352641105651,0.1418503522872924,0.877152681350708,0.9447813630104065,0.06762868165969849,0.7875447869300842,0.6138083338737488,-0.17373645305633545
p034_loss_small,p034,abstraction_surrealism,Painting with Green Center,loss_small,21242.189086914062,1295.0042724609375,118.54237747192384,12.406286295299465,0.0949639528989791,0.0180141851305961,0.076949767768383,0.9722313284873962,0.997542679309845,0.02531135082244873,0.9555100202560425,0.9899897575378418,0.034479737281799316
p034_mixed_damage,p034,abstraction_surrealism,Painting with Green Center,mixed_damage,23394.23413085937,1374.795166015625,122.81547355651855,12.55670990409408,0.1752664148807525,0.0325927697122097,0.1426736451685428,0.9257843494415283,0.9929783344268799,0.06719398498535156,0.9037991762161255,0.968852162361145,0.06505298614501953
p034_scratch_thin,p034,abstraction_surrealism,Painting with Green Center,scratch_thin,23587.29971313477,147.68661499023438,136.49501848220825,22.06047849410014,0.1745859533548355,0.0014358945190906,0.1731500588357448,0.9511387348175049,0.9991312026977539,0.04799246788024902,0.9319350719451904,0.9987558126449585,0.06682074069976807
p035_loss_large,p035,abstraction_surrealism,The Bewitched Mill,loss_large,9811.5234375,2784.6787109375,58.6893196105957,6.554645271157381,0.3712199330329895,0.2992211580276489,0.0719987750053405,0.805298924446106,0.8933387398719788,0.0880398154258728,0.7575523853302002,0.6873902082443237,-0.07016217708587646
p035_loss_small,p035,abstraction_surrealism,The Bewitched Mill,loss_small,24499.560668945312,1090.1229248046875,127.45226097106934,13.705894432809211,0.0672575756907463,0.0094629907980561,0.0577945848926901,0.9537371397018433,0.9913203120231628,0.03758317232131958,0.9794147610664368,0.9908782839775085,0.011463522911071777
p035_mixed_damage,p035,abstraction_surrealism,The Bewitched Mill,mixed_damage,17539.696044921875,2267.602783203125,92.84677505493164,9.412582723678238,0.1955293118953704,0.0534498319029808,0.1420794799923896,0.9434419870376587,0.9865933656692505,0.0431513786315918,0.8652576804161072,0.9447571039199829,0.07949942350387573
p035_scratch_thin,p035,abstraction_surrealism,The Bewitched Mill,scratch_thin,19492.67042541504,222.3334808349609,116.52204895019533,19.477920001397045,0.0727216377854347,0.0008786413818597,0.0718429964035749,0.9843804240226746,0.9998897314071655,0.015509307384490967,0.9660708904266357,0.999363124370575,0.03329223394393921
p036_loss_large,p036,abstraction_surrealism,"Lozenge Composition with Yellow, Black, Blue, Red, and Gray",loss_large,516.27001953125,4746.7626953125,16.115942001342773,0.4483854898919208,0.2463143765926361,0.1981088519096374,0.0482055246829986,0.9498238563537598,0.9654164910316467,0.015592634677886963,0.9439882636070251,0.864782452583313,-0.07920581102371216
p036_loss_small,p036,abstraction_surrealism,"Lozenge Composition with Yellow, Black, Blue, Red, and Gray",loss_small,2443.492919921875,847.4501953125,29.022994995117188,5.892061913535837,0.0601251721382141,0.018700847402215,0.0414243247359991,0.9223778247833252,0.9972133040428162,0.07483547925949097,0.9736409783363342,0.9803600311279297,0.006719052791595459
p036_mixed_damage,p036,abstraction_surrealism,"Lozenge Composition with Yellow, Black, Blue, Red, and Gray",mixed_damage,3545.692626953125,1155.855224609375,31.530436515808105,6.093374202357964,0.1662260293960571,0.0388564877212047,0.1273695416748523,0.8751249313354492,0.9926419258117676,0.11751699447631836,0.9480408430099487,0.9547278881072998,0.006687045097351074
p036_scratch_thin,p036,abstraction_surrealism,"Lozenge Composition with Yellow, Black, Blue, Red, and Gray",scratch_thin,1971.559955596924,38.38523483276367,27.734291791915894,17.190200128517667,0.1054271608591079,0.000719440751709,0.1047077201073989,0.9261479377746582,0.9998781681060791,0.0737302303314209,0.9730130434036255,0.9911391735076904,0.01812613010406494
p037_loss_large,p037,abstraction_surrealism,In the Sea,loss_large,32042.75341796875,1451.81298828125,151.46774864196777,13.63063682744562,0.5041353106498718,0.2631968557834625,0.2409384548664093,0.7857884168624878,0.848861575126648,0.06307315826416016,0.844184398651123,0.7548383474349976,-0.08934605121612549
p037_loss_small,p037,abstraction_surrealism,In the Sea,loss_small,26038.669494628903,751.0980834960938,139.9093723297119,15.522722919506588,0.1667031049728393,0.0248605273663997,0.1418425776064396,0.9026358723640442,0.9963665008544922,0.093730628490448,0.9349716901779175,0.9765589833259583,0.04158729314804077
p037_mixed_damage,p037,abstraction_surrealism,In the Sea,mixed_damage,21914.903198242188,2011.8897705078125,116.96032905578612,10.752803093272128,0.2872665524482727,0.0437300354242324,0.2435365170240402,0.8049045205116272,0.9754711389541626,0.1705666184425354,0.8187724351882935,0.8563971519470215,0.03762471675872803
p037_scratch_thin,p037,abstraction_surrealism,In the Sea,scratch_thin,20778.46942138672,187.38409423828125,127.84413528442384,20.48779823328857,0.2702181041240692,0.0017620282014831,0.268456075922586,0.8077753186225891,0.9995492696762085,0.19177395105361938,0.909679114818573,0.9995486736297607,0.08986955881118774
p038_loss_large,p038,abstraction_surrealism,Mahana no atua (Day of the God),loss_large,23633.928466796875,2684.194580078125,121.43193817138672,9.914409179780137,0.3962997496128082,0.2507379651069641,0.1455617845058441,0.8080506324768066,0.8783794641494751,0.07032883167266846,0.9244873523712158,0.7188364863395691,-0.20565086603164673
p038_loss_small,p038,abstraction_surrealism,Mahana no atua (Day of the God),loss_small,24539.811584472656,718.1473999023438,136.8244104385376,15.461846612526369,0.1228755190968513,0.0207082089036703,0.102167310193181,0.966535210609436,0.996428370475769,0.029893159866333008,0.9658729434013367,0.9920421838760376,0.026169240474700928
p038_mixed_damage,p038,abstraction_surrealism,Mahana no atua (Day of the God),mixed_damage,23826.646484375,1703.00390625,127.00123405456544,11.75829223385609,0.2614219784736633,0.0443644188344478,0.2170575596392154,0.8289281725883484,0.986568033695221,0.15763986110687256,0.8240071535110474,0.9658759832382202,0.14186882972717285
p038_scratch_thin,p038,abstraction_surrealism,Mahana no atua (Day of the God),scratch_thin,26804.832244873047,287.7009582519531,147.25380897521973,19.739083058806614,0.1464268863201141,0.0020604189485311,0.1443664673715829,0.8913913369178772,0.9995465278625488,0.10815519094467163,0.8797181844711304,0.997516930103302,0.11779874563217163
p039_loss_large,p039,abstraction_surrealism,Painting with Troika,loss_large,12187.85302734375,1640.61669921875,81.91751861572266,9.257669955133016,0.4438814520835876,0.2553475797176361,0.1885338723659515,0.7985312938690186,0.8498374819755554,0.051306188106536865,0.731112539768219,0.7028432488441467,-0.028269290924072266
p039_loss_small,p039,abstraction_surrealism,Painting with Troika,loss_small,18083.210815429688,1035.3536376953125,108.52144813537598,12.66366565770836,0.1366171687841415,0.0219432543963193,0.1146739143878221,0.9091821908950806,0.997793972492218,0.08861178159713745,0.9461113810539246,0.9720433950424194,0.025932013988494873
p039_mixed_damage,p039,abstraction_surrealism,Painting with Troika,mixed_damage,30365.941528320312,1569.1190185546875,148.0432357788086,13.086118575743908,0.267016589641571,0.0619528591632843,0.2050637304782867,0.9122713804244995,0.9815419316291809,0.0692705512046814,0.784087598323822,0.9495540857315063,0.16546648740768433
p039_scratch_thin,p039,abstraction_surrealism,Painting with Troika,scratch_thin,24640.896286010742,163.3673858642578,141.06906032562256,21.813609795884872,0.1894590407609939,0.0010588932782411,0.1884001474827528,0.9405330419540405,0.9997389316558838,0.05920588970184326,0.8804906606674194,0.9995622634887695,0.1190716028213501
p040_loss_large,p040,abstraction_surrealism,Houses at Murnau,loss_large,29661.27905273437,2334.951416015625,135.3022689819336,11.36820967839638,0.4651392102241516,0.3185393512248993,0.1465998589992523,0.7848982214927673,0.8428553342819214,0.05795711278915405,0.6292569637298584,0.45605969429016113,-0.17319726943969727
p040_loss_small,p040,abstraction_surrealism,Houses at Murnau,loss_small,28794.397033691406,850.9896850585938,144.62960815429688,15.420328240271456,0.1158277466893196,0.0150550883263349,0.1007726583629846,0.9204692840576172,0.9970359802246094,0.07656669616699219,0.937701940536499,0.985464334487915,0.047762393951416016
p040_mixed_damage,p040,abstraction_surrealism,Houses at Murnau,mixed_damage,30494.816040039062,1579.9515380859375,146.88539123535156,13.075197520233193,0.2603781819343567,0.0615406855940818,0.1988374963402748,0.8909454345703125,0.9654873609542847,0.07454192638397217,0.7622695565223694,0.9502371549606323,0.18796759843826294
p040_scratch_thin,p040,abstraction_surrealism,Houses at Murnau,scratch_thin,29017.90608215332,178.4923553466797,152.12086009979248,22.137096613123017,0.2228058725595474,0.0017877103528007,0.2210181622067466,0.9505205154418945,0.9997791051864624,0.04925858974456787,0.778123140335083,0.999097466468811,0.22097432613372803
p041_loss_large,p041,high_texture_brushwork,Wheat Field with Cypresses,loss_large,18409.359619140625,1067.980224609375,109.9232692718506,12.609664308656612,0.4961539506912231,0.3905580937862396,0.1055958569049835,0.8152316808700562,0.815380871295929,0.00014919042587280273,0.6883238554000854,0.6099897027015686,-0.07833415269851685
p041_loss_small,p041,high_texture_brushwork,Wheat Field with Cypresses,loss_small,15441.245910644531,645.3058471679688,103.07980155944824,13.966973603260632,0.2127606719732284,0.0473658703267574,0.165394801646471,0.8759735226631165,0.9894884824752808,0.1135149598121643,0.8491208553314209,0.9367794394493103,0.0876585841178894
p041_mixed_damage,p041,high_texture_brushwork,Wheat Field with Cypresses,mixed_damage,24349.449584960938,1027.1597900390625,129.52932167053223,13.92795584744193,0.2936883568763733,0.0741645246744155,0.2195238322019577,0.879773736000061,0.9803488254547119,0.10057508945465088,0.6722637414932251,0.9150322079658508,0.24276846647262573
p041_scratch_thin,p041,high_texture_brushwork,Wheat Field with Cypresses,scratch_thin,26119.953979492188,544.6475830078125,137.26962184906006,16.898195178979734,0.259859174489975,0.0032628853805363,0.2565962891094386,0.89035964012146,0.9993387460708618,0.10897910594940186,0.6784182786941528,0.9975597858428955,0.3191415071487427
p042_loss_large,p042,high_texture_brushwork,View of Beirut,loss_large,5184.239700317383,35.87309265136719,65.61999797821045,21.62911067864953,0.4470329880714416,0.1271620839834213,0.3198709040880203,0.8143810033798218,0.9017024040222168,0.08732140064239502,0.9508149027824402,0.9615757465362549,0.010760843753814697
p042_loss_small,p042,high_texture_brushwork,View of Beirut,loss_small,17740.271575927734,492.5624084472656,110.9026231765747,15.68392913475433,0.1875664293766021,0.0278284102678298,0.1597380191087722,0.8551640510559082,0.9908849596977234,0.13572090864181519,0.9240221977233887,0.9327020645141602,0.008679866790771484
p042_mixed_damage,p042,high_texture_brushwork,View of Beirut,mixed_damage,12680.769104003906,614.9369506835938,90.65000820159912,13.34880815074018,0.3340843319892883,0.0555784627795219,0.2785058692097664,0.8305615186691284,0.9643015265464783,0.13374000787734985,0.898491621017456,0.9660504460334778,0.06755882501602173
p042_scratch_thin,p042,high_texture_brushwork,View of Beirut,scratch_thin,22585.67236328125,1451.43896484375,123.31672859191896,12.190834970839129,0.1966279447078704,0.0099083967506885,0.1867195479571819,0.8784406781196594,0.9988328218460083,0.12039214372634888,0.7998681664466858,0.9973955154418945,0.19752734899520874
p043_loss_large,p043,high_texture_brushwork,The Card Players,loss_large,23389.06884765625,2500.93896484375,117.26217651367188,10.150290885384308,0.4886609613895416,0.3579384386539459,0.1307225227355957,0.8481791615486145,0.8468047976493835,-0.001374363899230957,0.7194153666496277,0.5001969337463379,-0.2192184329032898
p043_loss_small,p043,high_texture_brushwork,The Card Players,loss_small,26574.97540283203,578.2062377929688,144.03595733642578,16.717379522206787,0.1945955455303192,0.0233183279633522,0.171277217566967,0.8833217620849609,0.9919735789299011,0.10865181684494019,0.9707802534103394,0.9931502342224121,0.022369980812072754
p043_mixed_damage,p043,high_texture_brushwork,The Card Players,mixed_damage,24277.021728515625,1042.937255859375,130.72293853759766,13.85204816210005,0.2886434197425842,0.0560665503144264,0.2325768694281578,0.8057225942611694,0.9903169870376587,0.18459439277648926,0.7997006773948669,0.9743859767913818,0.1746852993965149
p043_scratch_thin,p043,high_texture_brushwork,The Card Players,scratch_thin,29644.194564819336,254.9011383056641,157.95008754730225,20.692862784133226,0.2360157519578933,0.0011712098494172,0.2348445421084761,0.9290500283241272,0.9994271993637085,0.0703771710395813,0.8953143358230591,0.9991645812988281,0.10385024547576904
p044_loss_large,p044,high_texture_brushwork,Versailles,loss_large,15768.85922241211,475.0245666503906,107.74660110473631,15.339738033927633,0.564807116985321,0.2969228327274322,0.2678842842578888,0.8446192741394043,0.8526580333709717,0.008038759231567383,0.7965560555458069,0.5065505504608154,-0.29000550508499146
p044_loss_small,p044,high_texture_brushwork,Versailles,loss_small,22045.582565307617,144.6596221923828,132.44476318359375,21.85814715694981,0.2918889820575714,0.0275847259908914,0.2643042560666799,0.8543022871017456,0.9953379034996033,0.14103561639785767,0.6768215894699097,0.9862058758735657,0.309384286403656
p044_mixed_damage,p044,high_texture_brushwork,Versailles,mixed_damage,25095.49227905273,363.1913146972656,140.3918571472168,18.457004892729422,0.3630234003067016,0.0537877865135669,0.3092356137931347,0.8135443925857544,0.9723703265190125,0.15882593393325806,0.5766584873199463,0.888876736164093,0.31221824884414673
p044_scratch_thin,p044,high_texture_brushwork,Versailles,scratch_thin,20893.765090942383,86.70170593261719,130.50173330307007,23.837875039464063,0.3671807050704956,0.001384328235872,0.3657963768346235,0.8743039965629578,0.999619722366333,0.12531572580337524,0.6628749966621399,0.9977720975875854,0.33489710092544556
p045_loss_large,p045,high_texture_brushwork,Two Girls with Parasols,loss_large,24547.88537597656,1654.5189208984375,128.40614891052246,11.996694053486564,0.4061497151851654,0.286000907421112,0.1201488077640533,0.8209693431854248,0.7176942825317383,-0.10327506065368652,0.8421834707260132,0.6894647479057312,-0.15271872282028198
