dataset_name,case_id,painting_id,category,title,mask_id,mask_type,model_name,evaluation_region,region_pixel_count,region_x_min,region_y_min,region_x_max,region_y_max,damaged_area_pixels,damaged_area_percentage_content,damaged_area_percentage_full,damaged_mse,restored_mse,mse_improvement,damaged_mae,restored_mae,mae_improvement,damaged_psnr,restored_psnr,psnr_improvement,damaged_ssim,restored_ssim,ssim_improvement,metric_module,metric_version,metric_timestamp_utc,python_version,numpy_version,pandas_version,skimage_version,status,issue
damage_size,p001__loss_large__size_04pct,p001,portrait_figure,Juan de Pareja,,,opencv_telea,mask_bbox_crop,39591,292.0,136.0,541.0,295.0,,,,23021.6484375,179.37008666992188,22842.278350830078,107.57670593261719,5.677687644958496,101.89901828765869,4.509439433257205,25.593303428810792,21.083863995553585,0.4807907721788825,0.8311066316282542,0.35031585944937166,restoration_eval.metrics_classical,2.0.0,2026-07-24T08:38:36.435311+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,
damage_size,p001__loss_large__size_06pct,p001,portrait_figure,Juan de Pareja,,,opencv_telea,full_image,589824,0.0,0.0,768.0,768.0,,,,2361.14013671875,37.09353256225586,2324.046604156494,10.970368385314941,0.7547262907028198,10.215642094612122,14.399585970854341,32.43782166006818,18.038235689213842,0.9516315930870382,0.9826049486150774,0.03097335552803926,restoration_eval.metrics_classical,2.0.0,2026-07-24T08:38:36.435311+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,
damage_size,p001__loss_large__size_06pct,p001,portrait_figure,Juan de Pareja,,,opencv_telea,content_region,509184,52.0,0.0,715.0,768.0,,,,2735.076416015625,42.96806716918945,2692.1083488464355,12.707759857177734,0.8742530345916748,11.83350682258606,13.761108961617882,31.799345425955718,18.038236464337835,0.9439014823931857,0.9798249175718253,0.03592343517863961,restoration_eval.metrics_classical,2.0.0,2026-07-24T08:38:36.435311+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,
damage_size,p001__loss_large__size_06pct,p001,portrait_figure,Juan de Pareja,,,opencv_telea,masked_region,30565,,,,,,,,45563.78515625,715.8074340820312,44847.97772216797,211.69924926757812,14.564229011535645,197.13502025604248,1.5446056547425258,19.58284156386377,18.038235909121244,,,,restoration_eval.metrics_classical,2.0.0,2026-07-24T08:38:36.435311+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,
damage_size,p001__loss_large__size_06pct,p001,portrait_figure,Juan de Pareja,,,opencv_telea,boundary_region,5143,,,,,,,,24560.080078125,18.3718318939209,24541.70824623108,109.89610290527344,1.7851448059082031,108.11095809936523,4.228505823795981,35.4892789798859,31.260773156089922,,,,restoration_eval.metrics_classical,2.0.0,2026-07-24T08:38:36.435311+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,
damage_size,p001__loss_large__size_06pct,p001,portrait_figure,Juan de Pareja,,,opencv_telea,outside_mask_region,478619,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.0,,,,restoration_eval.metrics_classical,2.0.0,2026-07-24T08:38:36.435311+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,
damage_size,p001__loss_large__size_06pct,p001,portrait_figure,Juan de Pareja,,,opencv_telea,mask_bbox_crop,57792,266.0,120.0,567.0,312.0,,,,24097.75390625,378.5758056640625,23719.178100585938,111.96336364746094,7.702721118927002,104.26064252853394,4.311037959519829,22.34927505604485,18.03823709652502,0.4881570026686645,0.8159225038026853,0.32776550113402075,restoration_eval.metrics_classical,2.0.0,2026-07-24T08:38:36.435311+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,
damage_size,p001__loss_large__size_08pct,p001,portrait_figure,Juan de Pareja,,,opencv_telea,full_image,589824,0.0,0.0,768.0,768.0,,,,3248.267333984375,53.37044143676758,3194.8968925476074,14.880965232849121,1.0500624179840088,13.830902814865112,13.014285961803933,30.85779565919683,17.843509697392896,0.936287428317677,0.9780665723569794,0.041779144039302385,restoration_eval.metrics_classical,2.0.0,2026-07-24T08:38:36.435311+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,
damage_size,p001__loss_large__size_08pct,p001,portrait_figure,Juan de Pareja,,,opencv_telea,content_region,509184,52.0,0.0,715.0,768.0,,,,3762.69921875,61.8227653503418,3700.876453399658,17.2376766204834,1.2163618803024292,16.02131474018097,12.375808576312316,30.21931933587186,17.843510759559543,0.9261050538478989,0.9745612300396017,0.04845617619170284,restoration_eval.metrics_classical,2.0.0,2026-07-24T08:38:36.435311+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,
damage_size,p001__loss_large__size_08pct,p001,portrait_figure,Juan de Pareja,,,opencv_telea,masked_region,40785,,,,,,,,46975.75390625,771.8319091796875,46203.92199707031,215.2053680419922,15.185778617858887,200.0195894241333,1.4120660211776535,19.25557631599885,17.843510294821197,,,,restoration_eval.metrics_classical,2.0.0,2026-07-24T08:38:36.435311+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,
