case_id,painting_id,mask_id,mask_type,category,title,opencv_telea_mse_improvement,opencv_telea_psnr_improvement,opencv_telea_ssim_improvement,opencv_telea_lpips_improvement,opencv_telea_clip_improvement,opencv_telea_dinov2_improvement,lama_mse_improvement,lama_psnr_improvement,lama_ssim_improvement,lama_lpips_improvement,lama_clip_improvement,lama_dinov2_improvement,stable_diffusion_inpainting_mse_improvement,stable_diffusion_inpainting_psnr_improvement,stable_diffusion_inpainting_ssim_improvement,stable_diffusion_inpainting_lpips_improvement,stable_diffusion_inpainting_clip_improvement,stable_diffusion_inpainting_dinov2_improvement,winner_mse_improvement,winner_psnr_improvement,winner_ssim_improvement,winner_lpips_improvement,winner_clip_improvement,winner_dinov2_improvement,opencv_telea_metric_wins,lama_metric_wins,stable_diffusion_inpainting_metric_wins,metric_ties,overall_metric_vote,mixed_metric_outcome,all_metrics_same_winner,opencv_telea_all_metrics_win,lama_all_metrics_win,stable_diffusion_inpainting_all_metrics_win,num_unique_metric_winners,max_model_metric_wins,disagreement_strength
p015_loss_small,p015,p015_loss_small,loss_small,landscape_natural,Landscape,16166.191802978516,17.082497638399907,0.0224554196471501,0.1188669875264167,0.0446751713752746,0.0766756534576416,16078.172576904297,16.035328793277706,0.0169639487523877,0.1230125571601092,0.0454081296920776,0.0891027450561523,15727.9150390625,13.357601145935634,-0.4761414345351913,0.0558198243379592,0.0290002226829528,0.0308336019515991,opencv_telea,opencv_telea,opencv_telea,lama,lama,lama,3,3,0,0,tie_lama_opencv_telea,True,False,False,False,False,2,3,2
p015_mixed_damage,p015,p015_mixed_damage,mixed_damage,landscape_natural,Landscape,14364.448852539062,11.568368783402931,0.0557387932844708,0.2279270440340042,0.0581570863723754,0.143384039402008,14548.55322265625,12.383331717978391,0.045746776116508,0.2668400108814239,0.1509304642677307,0.4216481447219848,13785.005981445312,9.697392330658856,-0.4030380826784711,0.1744287461042404,0.1151304244995117,0.349903404712677,lama,lama,opencv_telea,lama,lama,lama,1,5,0,0,lama,True,False,False,False,False,2,5,2
p015_scratch_thin,p015,p015_scratch_thin,scratch_thin,landscape_natural,Landscape,11408.091766357422,17.918817137671727,0.045627640466211,0.1567876647459343,0.0798462629318237,0.3343988060951233,11398.009506225586,17.69104412117241,0.0437524850720607,0.1572647686116397,0.0798993706703186,0.3343613147735595,10499.930419921877,10.247094630949247,-0.4392477659184417,0.0767566040158271,0.0657161474227905,0.2164626121520996,opencv_telea,opencv_telea,opencv_telea,lama,lama,opencv_telea,4,2,0,0,opencv_telea,True,False,False,False,False,2,4,2
p016_loss_large,p016,p016_loss_large,loss_large,landscape_natural,Wooded Landscape with a House beside a River,11261.2666015625,8.837029581992567,0.0617908280938576,0.0915433168411254,0.0233930945396423,-0.2984089851379394,11625.394409179688,9.888603114181093,0.0463189938822273,0.3084403723478317,0.2097941637039184,0.1959576606750488,11004.8154296875,8.224557462494879,-0.2426788449400284,0.2160878777503967,0.1655480861663818,0.0975992679595947,lama,lama,opencv_telea,lama,lama,lama,1,5,0,0,lama,True,False,False,False,False,2,5,2
p016_loss_small,p016,p016_loss_small,loss_small,landscape_natural,Wooded Landscape with a House beside a River,14794.901245117188,12.346610849507789,0.0310043184817745,0.1125744841992855,0.1186209321022033,0.0704962611198425,14480.845581054688,11.065353903823512,0.0310880706840304,0.1276129130274057,0.1241198182106018,0.0959588289260864,14228.2294921875,10.253672431326825,-0.489929366987728,0.0541728213429451,0.0872040390968322,0.0305869579315185,opencv_telea,opencv_telea,lama,lama,lama,lama,2,4,0,0,lama,True,False,False,False,False,2,4,2
p016_mixed_damage,p016,p016_mixed_damage,mixed_damage,landscape_natural,Wooded Landscape with a House beside a River,11211.77801513672,11.22828933255893,0.0410228618753458,0.1310184895992279,0.1667985320091247,0.1875715255737304,11195.005920410156,11.149300770142755,0.0324559571446007,0.1691376492381096,0.1819378137588501,0.3077877163887024,10800.452514648438,9.61430297652503,-0.4457835599228948,0.1151655092835426,0.1614837646484375,0.2564638257026672,opencv_telea,opencv_telea,opencv_telea,lama,lama,lama,3,3,0,0,tie_lama_opencv_telea,True,False,False,False,False,2,3,2
p016_scratch_thin,p016,p016_scratch_thin,scratch_thin,landscape_natural,Wooded Landscape with a House beside a River,9762.392944335938,11.220942369089045,0.0304635151752423,0.094211452640593,0.03790283203125,0.0624782443046569,9802.864868164062,11.447219892861517,0.0301553313441471,0.0964444885030388,0.0378718376159668,0.0624757409095764,7386.870361328125,5.222177120027347,-0.5153905817982412,-0.0061971694231033,0.0023524761199951,-0.0062337517738342,lama,lama,opencv_telea,lama,opencv_telea,opencv_telea,3,3,0,0,tie_lama_opencv_telea,True,False,False,False,False,2,3,2
p017_loss_large,p017,p017_loss_large,loss_large,landscape_natural,Picturesque Landscape,8919.4443359375,8.456356984598031,0.0415539384570735,0.0329016149044036,-0.0309364795684814,-0.2869917154312134,8867.896484375,8.308104552463803,0.0174164037433446,0.207484945654869,0.0872251391410827,0.1792643070220947,8670.136962890625,7.782120558985792,-0.2590749485578174,0.155702531337738,0.0748223662376403,0.0428134202957153,opencv_telea,opencv_telea,opencv_telea,lama,lama,lama,3,3,0,0,tie_lama_opencv_telea,True,False,False,False,False,2,3,2
p017_loss_small,p017,p017_loss_small,loss_small,landscape_natural,Picturesque Landscape,9369.60302734375,9.50376925403277,0.0246978638771229,0.0988711379468441,0.0599246025085449,0.0415471196174621,9371.08740234375,9.509231599202373,0.0231140527867126,0.1289530396461486,0.068824291229248,0.0927783846855163,8928.1220703125,8.12647074695624,-0.485066311705952,0.0157363265752792,0.0533778667449951,0.0323911309242248,lama,lama,opencv_telea,lama,lama,lama,1,5,0,0,lama,True,False,False,False,False,2,5,2
p017_mixed_damage,p017,p017_mixed_damage,mixed_damage,landscape_natural,Picturesque Landscape,9888.088256835938,9.9935683887564,0.0371898159618151,0.1354818306863308,0.0769343376159668,0.2841296195983886,9938.910400390623,10.19891118384682,0.0345843401217106,0.168268758803606,0.0941509008407592,0.3726167678833008,8418.721435546875,6.310331008120237,-0.4846738374793488,0.0704725682735443,0.0706003308296203,0.3208771347999573,lama,lama,opencv_telea,lama,lama,lama,1,5,0,0,lama,True,False,False,False,False,2,5,2
p017_scratch_thin,p017,p017_scratch_thin,scratch_thin,landscape_natural,Picturesque Landscape,11575.901550292969,13.633159842648114,0.0276792128473629,0.0914434971055015,0.0260106921195983,0.084892451763153,11593.451721191406,13.781059688861465,0.0267283569697223,0.0907072348054498,0.0257405638694763,0.0835596323013305,9532.495849609377,6.732647163035898,-0.5088432854767154,-0.021345242857933,0.0049807429313659,0.036929965019226,lama,lama,opencv_telea,opencv_telea,opencv_telea,opencv_telea,4,2,0,0,opencv_telea,True,False,False,False,False,2,4,2
p018_loss_large,p018,p018_loss_large,loss_large,landscape_natural,Classical Landscape with Figures,19571.1416015625,10.791039809108009,0.1071156481594002,0.2041938006877899,0.0686316490173339,-0.1257827281951904,20284.2294921875,13.014703713544176,0.152296540508106,0.3454868197441101,0.2010728120803833,0.08487468957901,19818.33935546875,11.440559586906357,-0.070290414840571,0.251799464225769,0.0589441657066345,0.0909712314605712,lama,lama,lama,lama,lama,stable_diffusion_inpainting,0,5,1,0,lama,True,False,False,False,False,2,5,2
p018_mixed_damage,p018,p018_mixed_damage,mixed_damage,landscape_natural,Classical Landscape with Figures,25292.44403076172,17.241794457739033,0.0812523117444659,0.2843162752687931,0.1662093997001648,0.0948591232299804,25134.493041992188,16.02073103784273,0.0859098106413767,0.3042363412678242,0.1802831292152404,0.1432873010635376,24390.736206054688,12.688096780959205,-0.1789784217840191,0.2255993708968162,0.1264335513114929,0.0143761038780212,opencv_telea,opencv_telea,lama,lama,lama,lama,2,4,0,0,lama,True,False,False,False,False,2,4,2
p018_scratch_thin,p018,p018_scratch_thin,scratch_thin,landscape_natural,Classical Landscape with Figures,39903.2108001709,24.89870646934432,0.0840473815651553,0.3065440993523225,0.1575624942779541,0.1463217139244079,39903.75811767578,24.916957609359912,0.0828929849017858,0.3075588585343212,0.1578343510627746,0.1473528146743774,36395.1982421875,10.416011550036568,-0.2019508745028855,0.1852278709411621,0.0600785613059997,0.0075247287750244,lama,lama,opencv_telea,lama,lama,lama,1,5,0,0,lama,True,False,False,False,False,2,5,2
p019_mixed_damage,p019,p019_mixed_damage,mixed_damage,landscape_natural,Evening: Landscape with an Aqueduct,43425.31103515625,17.004428266766354,0.0755633047503001,0.2568657323718071,0.1333537101745605,0.0948573946952819,43700.17584228516,18.623657369280146,0.0740974142378203,0.2713878732174635,0.1603080034255981,0.1197667121887207,42396.10107421875,13.649128008119176,-0.211617056078406,0.1730627119541168,0.1139929294586181,0.0278804898262023,lama,lama,opencv_telea,lama,lama,lama,1,5,0,0,lama,True,False,False,False,False,2,5,2
p019_scratch_thin,p019,p019_scratch_thin,scratch_thin,landscape_natural,Evening: Landscape with an Aqueduct,30969.56401062012,22.08446304669564,0.048973250100837,0.2318075679359026,0.117043912410736,0.0799077749252319,30949.688705444336,21.658435155641623,0.0460686946034362,0.2309313808800652,0.1177018880844116,0.0606942772865295,27937.944580078125,9.8517470961215,-0.25370139610889,0.1195244714617729,0.079303503036499,0.0092765092849731,opencv_telea,opencv_telea,opencv_telea,opencv_telea,lama,opencv_telea,5,1,0,0,opencv_telea,True,False,False,False,False,2,5,2
p020_loss_large,p020,p020_loss_large,loss_large,landscape_natural,Mediterranean landscape (recto); Mountains (verso),5225.530151367188,7.244043606658163,0.0382345854916079,0.0411601662635803,-0.0031177401542663,-0.36402228474617,5207.5474853515625,7.180224674167205,-0.0107915580064067,0.1962473690509796,0.1859938502311706,0.1591154336929321,3271.84521484375,3.080566935596501,-0.2983104041646078,0.1036734580993652,0.0788500905036926,-0.1451420783996582,opencv_telea,opencv_telea,opencv_telea,lama,lama,lama,3,3,0,0,tie_lama_opencv_telea,True,False,False,False,False,2,3,2
p020_loss_small,p020,p020_loss_small,loss_small,landscape_natural,Mediterranean landscape (recto); Mountains (verso),3981.432342529297,12.18045242436436,0.0360631665442234,0.1458450369536876,0.0601589679718017,0.0457352995872497,3982.071182250977,12.191281900001243,0.0339943632361834,0.1552547495812177,0.0673903226852417,0.0458237528800964,3800.551696777344,9.86282473677505,-0.2921015524009538,0.0587169826030731,0.0407267808914184,-0.0383217334747314,lama,lama,opencv_telea,lama,lama,lama,1,5,0,0,lama,True,False,False,False,False,2,5,2
p020_mixed_damage,p020,p020_mixed_damage,mixed_damage,landscape_natural,Mediterranean landscape (recto); Mountains (verso),4540.541717529297,10.572226459126258,0.0672092521092716,0.2173627093434333,0.1609517335891723,0.3112112879753113,4618.818054199219,11.431096256505214,0.0611008585416759,0.231095265597105,0.1696262955665588,0.3815762996673584,4041.2360229492183,7.258835806410673,-0.2596840651988783,0.078077495098114,0.1166434288024902,0.2315725088119506,lama,lama,opencv_telea,lama,lama,lama,1,5,0,0,lama,True,False,False,False,False,2,5,2
p020_scratch_thin,p020,p020_scratch_thin,scratch_thin,landscape_natural,Mediterranean landscape (recto); Mountains (verso),8513.512023925781,12.160550012637731,0.0678800057511276,0.1760402377694845,0.1198694705963134,0.2209834456443786,8584.51626586914,12.759474965586495,0.0652998533968656,0.18449099175632,0.1211053133010864,0.2217135429382324,5508.611083984375,4.063809544919135,-0.2791608670875013,-0.0046174973249435,0.0602014660835266,0.0225753188133239,lama,lama,opencv_telea,lama,lama,lama,1,5,0,0,lama,True,False,False,False,False,2,5,2
p021_loss_large,p021,p021_loss_large,loss_large,architecture_structured,Interior of the Oude Kerk in Delft,25887.306640625,13.216536543976552,0.124081862952171,0.1856018304824829,0.0294945836067199,-0.022567331790924,26510.98583984375,16.06639614182573,0.1697577550808944,0.367124080657959,0.2207122445106506,0.0850298404693603,26212.961181640625,14.473169042182915,-0.0093335004849903,0.3764849305152893,0.1872813105583191,0.1043593287467956,lama,lama,lama,stable_diffusion_inpainting,lama,stable_diffusion_inpainting,0,4,2,0,lama,True,False,False,False,False,2,4,2
p022_scratch_thin,p022,p022_scratch_thin,scratch_thin,architecture_structured,"Interior of a Protestant, Gothic Church, with a Gravedigger in the Choir",32728.567794799805,22.24682399002366,0.0712846147470842,0.4079075129702687,0.1893625259399414,0.075363278388977,32754.410919189453,22.859902702443232,0.0705394718808194,0.4102714832406491,0.1905986070632934,0.0762032866477966,29624.00170898437,9.988999054388024,-0.199045143397281,0.2072476893663406,0.0450552105903625,-0.0134602189064025,lama,lama,opencv_telea,lama,lama,lama,1,5,0,0,lama,True,False,False,False,False,2,5,2
p023_scratch_thin,p023,p023_scratch_thin,scratch_thin,architecture_structured,Church Interior,20016.736671447758,22.57243923967981,0.0486314526257585,0.232626088312827,0.1201449632644653,0.0358679294586181,20024.56451416016,22.88894535340002,0.0466957523583043,0.2326159684453159,0.120109736919403,0.0355228185653686,18176.326904296875,10.13382166843723,-0.243149822738883,0.1519695594906807,0.0779399871826171,-0.0141299366950988,lama,lama,opencv_telea,opencv_telea,opencv_telea,opencv_telea,4,2,0,0,opencv_telea,True,False,False,False,False,2,4,2
p025_scratch_thin,p025,p025_scratch_thin,scratch_thin,architecture_structured,The Quay de Paris in Rouen,15680.38314819336,15.333565244789092,0.0564752193610759,0.2010479914024472,0.0935535430908203,0.0516281723976135,15773.065155029297,16.280592879558622,0.054922957063188,0.2068924861960113,0.0933102369308471,0.0517579913139343,13404.330078125,7.6907362941625985,-0.2144579175009694,0.070682406425476,0.0362446308135986,-0.0098198056221008,lama,lama,opencv_telea,lama,opencv_telea,lama,2,4,0,0,lama,True,False,False,False,False,2,4,2
p026_loss_large,p026,p026_loss_large,loss_large,architecture_structured,View of a Village along a River,16703.765197753906,12.53517746880314,0.1031288822148828,0.1908375024795532,0.0645032525062561,-0.2790506780147552,16944.184143066406,13.747869588164187,0.0391811584951579,0.3403318673372268,0.2005666494369506,0.1960152387619018,15584.4873046875,9.242691882745962,-0.19169074574643,0.1832665205001831,0.1421346664428711,0.1255364418029785,lama,lama,opencv_telea,lama,lama,lama,1,5,0,0,lama,True,False,False,False,False,2,5,2
p026_loss_small,p026,p026_loss_small,loss_small,architecture_structured,View of a Village along a River,20584.240211486816,22.65823014078176,0.0546032303872344,0.2157316710799932,0.1760314106941223,0.0006470680236816,20558.037536621094,21.74686573053706,0.0504437783890102,0.2262563621625304,0.1787887811660766,0.034255564212799,20060.11865234375,15.122053049197714,-0.3470760017014485,0.0764611512422561,0.1198295354843139,-0.0609058737754821,opencv_telea,opencv_telea,opencv_telea,lama,lama,lama,3,3,0,0,tie_lama_opencv_telea,True,False,False,False,False,2,3,2
p026_mixed_damage,p026,p026_mixed_damage,mixed_damage,architecture_structured,View of a Village along a River,28681.17712402344,14.112041112502697,0.0752648589429214,0.3725520223379135,0.1180219650268554,0.1827126145362854,29320.83837890625,17.60458991039587,0.0671382179095635,0.4282620996236801,0.1283576488494873,0.2432126402854919,28988.41259765625,15.45149612701214,-0.3435008001277517,0.294123500585556,0.0676639676094055,0.1085870265960693,lama,lama,opencv_telea,lama,lama,lama,1,5,0,0,lama,True,False,False,False,False,2,5,2
p026_scratch_thin,p026,p026_scratch_thin,scratch_thin,architecture_structured,View of a Village along a River,20937.564254760742,21.118839600811157,0.0646598426562241,0.282367305830121,0.1009314656257629,0.1488555669784546,20901.665969848636,20.2548521193756,0.0611356836813302,0.2812755932100117,0.1013758182525634,0.1482743620872497,19218.38732910156,10.496163432547377,-0.3547534756914147,0.1358342617750167,0.0497865080833435,0.0268035531044006,opencv_telea,opencv_telea,opencv_telea,opencv_telea,lama,opencv_telea,5,1,0,0,opencv_telea,True,False,False,False,False,2,5,2
p027_loss_large,p027,p027_loss_large,loss_large,architecture_structured,Italian Landscape with the Ponte Lucano over the Aniene River,25954.5107421875,13.66674161593599,0.1333952866682238,0.1968157291412353,0.0781604051589965,-0.1730008721351623,26347.710571289062,15.453453012316473,0.1043022914710901,0.305446594953537,0.2212239503860473,0.2233042120933532,25824.267211914062,13.206782512217902,-0.0976677145836275,0.2495420277118683,0.1403659582138061,0.0868879556655883,lama,lama,opencv_telea,lama,lama,lama,1,5,0,0,lama,True,False,False,False,False,2,5,2
p027_loss_small,p027,p027_loss_small,loss_small,architecture_structured,Italian Landscape with the Ponte Lucano over the Aniene River,30904.115661621094,18.542938672874417,0.0598094095039798,0.2420402653515339,0.1616478562355041,0.0619608163833618,30897.129028320312,18.474267474565483,0.0529786942455704,0.267674284055829,0.1642454266548156,0.1013545989990234,30881.99267578125,18.329116119780718,-0.3167568077929609,0.1738183200359344,0.1378035545349121,0.0292200446128845,opencv_telea,opencv_telea,opencv_telea,lama,lama,lama,3,3,0,0,tie_lama_opencv_telea,True,False,False,False,False,2,3,2
p027_mixed_damage,p027,p027_mixed_damage,mixed_damage,architecture_structured,Italian Landscape with the Ponte Lucano over the Aniene River,23249.70098876953,15.40927879956234,0.0852095865353607,0.3988524079322815,0.1778886318206787,0.3448265790939331,23379.499450683597,16.31589863683546,0.0800833624360956,0.43560791015625,0.2176964879035949,0.4209432601928711,22564.4794921875,12.410664790825304,-0.2739164847259029,0.2755132764577865,0.1747500896453857,0.1278715133666992,lama,lama,opencv_telea,lama,lama,lama,1,5,0,0,lama,True,False,False,False,False,2,5,2
p027_scratch_thin,p027,p027_scratch_thin,scratch_thin,architecture_structured,Italian Landscape with the Ponte Lucano over the Aniene River,30840.91372680664,20.54533790170896,0.0497235557554266,0.3947689251508564,0.1003718376159668,0.2465217113494873,30804.155487060547,19.99943299394181,0.04762888685016,0.3940459431614727,0.1008644104003906,0.2446109056472778,29328.32861328125,12.408450298882844,-0.3175514537952536,0.2503480017185211,0.0667045712471008,0.0285481214523315,opencv_telea,opencv_telea,opencv_telea,opencv_telea,lama,opencv_telea,5,1,0,0,opencv_telea,True,False,False,False,False,2,5,2
p028_loss_large,p028,p028_loss_large,loss_large,architecture_structured,Trading posts of the Dutch East India Company (VOC),17621.27978515625,13.557952666977847,0.1006677986150799,0.2147155106067657,-0.0405097007751464,-0.1331629157066345,18158.58709716797,18.259904091845797,0.0950162934512905,0.3874417841434479,0.1140768527984619,0.011565625667572,17345.1845703125,12.287510900784522,-0.1584053424837929,0.2185256481170654,0.01669842004776,-0.2702480554580688,lama,lama,opencv_telea,lama,lama,lama,1,5,0,0,lama,True,False,False,False,False,2,5,2
p028_loss_small,p028,p028_loss_small,loss_small,architecture_structured,Trading posts of the Dutch East India Company (VOC),13073.837211608889,20.6613407629998,0.0329544032198274,0.2115145493298769,0.13247811794281,0.0139755606651306,13088.999153137209,21.28559798512469,0.0326545720371082,0.2185981329530477,0.1372544765472412,0.0368198752403259,12091.165649414062,10.803716437487353,-0.2534839927611588,0.103492870926857,0.0708010196685791,-0.0634970664978027,lama,lama,opencv_telea,lama,lama,lama,1,5,0,0,lama,True,False,False,False,False,2,5,2
p028_mixed_damage,p028,p028_mixed_damage,mixed_damage,architecture_structured,Trading posts of the Dutch East India Company (VOC),24426.45767211914,19.43994414126964,0.0705260412688689,0.27699626237154,0.1354156732559204,0.1366775631904602,24433.86846923828,19.555982918824977,0.0644819684659889,0.3014222458004951,0.1493095755577087,0.1761588454246521,24006.63842773437,15.471718614860436,-0.2010498095814019,0.1676036566495895,0.0124500393867492,0.0826451182365417,lama,lama,opencv_telea,lama,lama,lama,1,5,0,0,lama,True,False,False,False,False,2,5,2
p028_scratch_thin,p028,p028_scratch_thin,scratch_thin,architecture_structured,Trading posts of the Dutch East India Company (VOC),24679.307334899902,23.404423647580412,0.064250644787777,0.3229178918991238,0.1122224330902099,0.2400490641593933,24611.728393554688,21.371481838948068,0.0620616011010799,0.3223995736334473,0.1123124957084655,0.2399473190307617,23586.956298828125,13.131313391390282,-0.2381400233854357,0.1928989589214325,-0.0369951725006103,0.1069899201393127,opencv_telea,opencv_telea,opencv_telea,opencv_telea,lama,opencv_telea,5,1,0,0,opencv_telea,True,False,False,False,False,2,5,2
p029_scratch_thin,p029,p029_scratch_thin,scratch_thin,architecture_structured,"The Trading Post of the Dutch East India Company in Hooghly, Bengal",20453.45401000977,20.886818784718603,0.0824241218609512,0.2460128185339272,0.0916076302528381,0.0788788795471191,20421.501922607426,20.131138672603484,0.0793818202043469,0.2455362814944237,0.0915165543556213,0.0791146159172058,19539.60791015625,12.80104363935972,-0.3676499945050093,0.1489317193627357,0.0702811479568481,-0.004509687423706,opencv_telea,opencv_telea,opencv_telea,opencv_telea,opencv_telea,lama,5,1,0,0,opencv_telea,True,False,False,False,False,2,5,2
p030_loss_small,p030,p030_loss_small,loss_small,architecture_structured,Interior with Five Women,30988.70556640625,16.727182045189966,0.0605971972921667,0.1234406307339668,0.1153820157051086,0.0156556367874145,30897.11834716797,16.172818790707268,0.0695477185693388,0.1353442203253507,0.1128087639808654,0.0196432471275329,30482.889404296875,14.291999492299093,-0.1823638989663832,0.0831656455993652,0.0996517539024353,-0.0052603483200073,opencv_telea,opencv_telea,lama,lama,opencv_telea,lama,3,3,0,0,tie_lama_opencv_telea,True,False,False,False,False,2,3,2
p031_loss_large,p031,p031_loss_large,loss_large,abstraction_surrealism,Improvisation No. 30 (Cannons),16148.701782226562,10.541362409507425,0.0924315822178354,0.1129006445407867,0.1052403450012207,-0.0823445320129394,16710.189086914062,12.473380864570196,0.0846593180297347,0.183960348367691,0.1617999672889709,0.0715177059173584,15065.325927734377,8.255180764984829,-0.1514314211573308,0.1551523804664611,0.1481353044509887,0.0635701417922973,lama,lama,opencv_telea,lama,lama,lama,1,5,0,0,lama,True,False,False,False,False,2,5,2
p031_mixed_damage,p031,p031_mixed_damage,mixed_damage,abstraction_surrealism,Improvisation No. 30 (Cannons),17329.050659179688,14.241429928724475,0.0545845233045838,0.1742813140153885,0.0687707066535949,0.1111024618148803,17533.616607666016,15.80083558792646,0.0536440970996026,0.1942980363965034,0.0725948810577392,0.1257736086845398,16620.9189453125,11.136058567816614,-0.2410346312058882,0.1159544736146926,0.031994879245758,0.0817086696624755,lama,lama,opencv_telea,lama,lama,lama,1,5,0,0,lama,True,False,False,False,False,2,5,2
p031_scratch_thin,p031,p031_scratch_thin,scratch_thin,abstraction_surrealism,Improvisation No. 30 (Cannons),19978.205123901367,22.025353688747288,0.0662360893636208,0.2012155487318523,0.0547370910644531,0.1075204610824585,19969.18717956543,21.72540019263898,0.0632171137754815,0.2013916558935307,0.054590880870819,0.1056984066963195,18595.332397460938,11.24604673227149,-0.2571735904821831,0.1264384090900421,0.0165656208992004,0.0226385593414306,opencv_telea,opencv_telea,opencv_telea,lama,opencv_telea,opencv_telea,5,1,0,0,opencv_telea,True,False,False,False,False,2,5,2
p032_loss_large,p032,p032_loss_large,loss_large,abstraction_surrealism,Composition (No. 1) Gray-Red,2986.65625,2.262717650621818,0.0022623182037958,0.0719228088855743,-0.0053284168243408,-0.0139164328575134,7296.756511688232,21.02420291043056,0.0682102613797426,0.2466938002035021,0.061410367488861,0.1961848735809326,7215.788330078125,17.233556078516614,-0.0251858851266788,0.2684201505035162,0.0554040074348449,0.1762329936027526,lama,lama,lama,stable_diffusion_inpainting,lama,lama,0,5,1,0,lama,True,False,False,False,False,2,5,2
p032_mixed_damage,p032,p032_mixed_damage,mixed_damage,abstraction_surrealism,Composition (No. 1) Gray-Red,2284.706817626953,7.611734978780376,0.0440294134599338,0.1819466277956962,0.0361467003822326,0.0047677755355834,2734.12633895874,19.708135785851443,0.0416253453138811,0.2095747822895646,0.0633500218391418,0.144346535205841,1885.2028198242188,4.977558122776646,-0.1146641670576089,0.0364083796739578,0.0400010347366333,0.0522945523262023,lama,lama,opencv_telea,lama,lama,lama,1,5,0,0,lama,True,False,False,False,False,2,5,2
p032_scratch_thin,p032,p032_scratch_thin,scratch_thin,abstraction_surrealism,Composition (No. 1) Gray-Red,5656.185775756836,14.029498172374575,0.0558722403277739,0.1657966878265142,0.0361457467079162,0.1979222297668457,5807.219451904297,18.57151247632283,0.0536542692403769,0.1719016930437646,0.0373775362968444,0.218056321144104,-136.9814453125,-0.0998615883386389,-0.1434488614060159,-0.0692371129989624,-0.0107872486114501,-0.0238412618637084,lama,lama,opencv_telea,lama,lama,lama,1,5,0,0,lama,True,False,False,False,False,2,5,2
p033_loss_large,p033,p033_loss_large,loss_large,abstraction_surrealism,Movement,20807.654296875,6.873690731791466,0.0749491004121628,0.084218144416809,-0.0079885721206665,-0.1372873783111572,21587.26220703125,7.553678747979614,0.078593608958684,0.1449424028396606,0.096118152141571,0.0653787851333618,18676.44189453125,5.424215926798793,-0.1655023633239521,0.1674416065216064,0.034504234790802,-0.1113383769989013,lama,lama,lama,stable_diffusion_inpainting,lama,lama,0,5,1,0,lama,True,False,False,False,False,2,5,2
p033_scratch_thin,p033,p033_scratch_thin,scratch_thin,abstraction_surrealism,Movement,27751.331665039062,21.506465274175326,0.0548292832811242,0.1223957134061493,0.0384728908538818,0.0638846158981323,27748.49681091309,21.44467655625216,0.0522469291668702,0.122592720988905,0.0384192466735839,0.0638343691825866,25384.235107421875,10.373346336638615,-0.3847584658248394,0.0682967752218246,0.0131675004959106,0.0051045417785644,opencv_telea,opencv_telea,opencv_telea,lama,opencv_telea,opencv_telea,5,1,0,0,opencv_telea,True,False,False,False,False,2,5,2
p034_loss_large,p034,p034_loss_large,loss_large,abstraction_surrealism,Painting with Green Center,23762.18603515625,9.423408625012254,0.1081651181584378,0.1418503522872924,0.0676286816596984,-0.1737364530563354,24722.01806640625,11.055863704396597,0.0934653594997967,0.1646144390106201,0.098178744316101,0.1560052633285522,20263.95166015625,6.1153553608729645,-0.1593231802329212,0.1254641413688659,0.0948108434677124,0.1366048455238342,lama,lama,opencv_telea,lama,lama,lama,1,5,0,0,lama,True,False,False,False,False,2,5,2
p034_scratch_thin,p034,p034_scratch_thin,scratch_thin,abstraction_surrealism,Painting with Green Center,23587.29971313477,22.06047849410014,0.0699329139449066,0.1731500588357448,0.047992467880249,0.066820740699768,23606.05989074707,22.65047003913549,0.0669737403996959,0.1738625754369422,0.0482544898986816,0.0668405294418335,21559.227294921875,10.37778190611926,-0.2594450461318015,0.1065772473812103,0.0238109230995178,0.0049842000007629,lama,lama,opencv_telea,lama,lama,lama,1,5,0,0,lama,True,False,False,False,False,2,5,2
p035_scratch_thin,p035,p035_scratch_thin,scratch_thin,abstraction_surrealism,The Bewitched Mill,19492.67042541504,19.477920001397045,0.0373411126445369,0.0718429964035749,0.0155093073844909,0.0332922339439392,19489.03811645508,19.407541735673615,0.0360282465062874,0.0722657679580152,0.0154281854629516,0.0328086018562316,17707.970825195312,9.922423366247523,-0.3010211189714606,0.0264718681573867,-0.0075127482414245,-0.0291719436645507,opencv_telea,opencv_telea,opencv_telea,lama,opencv_telea,opencv_telea,5,1,0,0,opencv_telea,True,False,False,False,False,2,5,2
p036_loss_small,p036,p036_loss_small,loss_small,abstraction_surrealism,"Lozenge Composition with Yellow, Black, Blue, Red, and Gray",2443.492919921875,5.892061913535837,0.0261494962024649,0.0414243247359991,0.0748354792594909,0.0067190527915954,3283.1386494636536,26.249636420268335,0.0349531485035328,0.0598928258405067,0.0691342949867248,0.0234201550483703,3229.3347702026367,17.276791440626496,-0.0292623399343407,0.0583429662510752,0.061913788318634,-0.0089855194091796,lama,lama,lama,lama,opencv_telea,lama,1,5,0,0,lama,True,False,False,False,False,2,5,2
