case_id,painting_id,category,title,mask_id,mask_type,model_name,evaluation_region,region_pixel_count,region_x_min,region_y_min,region_x_max,region_y_max,damaged_area_pixels,damaged_area_percentage_content,damaged_area_percentage_full,damaged_mse,restored_mse,mse_improvement,damaged_mae,restored_mae,mae_improvement,damaged_psnr,restored_psnr,psnr_improvement,damaged_ssim,restored_ssim,ssim_improvement,status,issue
p003_loss_small,p003,portrait_figure,Marie Joséphine Charlotte du Val d'Ognes,p003_loss_small,loss_small,stable_diffusion_inpainting,masked_region,20912,,,,,20912,4.4347,3.5455,35625.2265625,388.87713623046875,35236.34942626953,185.119873046875,11.75243854522705,173.36743450164795,2.6132272589960537,22.23267951021658,19.619452251220526,,,,ok,
p003_loss_small,p003,portrait_figure,Marie Joséphine Charlotte du Val d'Ognes,p003_loss_small,loss_small,stable_diffusion_inpainting,mask_bbox_crop,227800,88.0,74.0,428.0,744.0,20912,4.4347,3.5455,3270.389404296875,94.78058624267578,3175.608818054199,16.99397087097168,5.641838073730469,11.352132797241211,12.98480893813539,28.36360970271443,15.37880076457904,0.8982023434665711,0.8189353323682064,-0.07926701109836476,ok,
p003_mixed_damage,p003,portrait_figure,Marie Joséphine Charlotte du Val d'Ognes,p003_mixed_damage,mixed_damage,stable_diffusion_inpainting,full_image,589824,0.0,0.0,768.0,768.0,48680,10.3234,8.2533,2805.9375,108.18029022216797,2697.757209777832,14.92314338684082,5.634429931640625,9.288713455200195,13.650023676279625,27.78932218650781,14.139298510228185,0.8934187607436707,0.8406250961320191,-0.05279366461165158,ok,
p003_mixed_damage,p003,portrait_figure,Marie Joséphine Charlotte du Val d'Ognes,p003_mixed_damage,mixed_damage,stable_diffusion_inpainting,content_region,471552,77.0,0.0,691.0,768.0,48680,10.3234,8.2533,3509.707275390625,132.05152893066406,3377.655746459961,18.666072845458984,6.334129333496094,12.33194351196289,12.678094649103368,26.92336926909166,14.24527461998829,0.870421751715227,0.8085268629369898,-0.06189488877823712,ok,
p003_mixed_damage,p003,portrait_figure,Marie Joséphine Charlotte du Val d'Ognes,p003_mixed_damage,mixed_damage,stable_diffusion_inpainting,masked_region,48680,,,,,48680,10.3234,8.2533,33997.73046875,621.0811767578125,33376.64929199219,180.81396484375,15.086825370788574,165.72713947296143,2.816304343490728,20.19931993680145,17.383015593310724,,,,ok,
p003_mixed_damage,p003,portrait_figure,Marie Joséphine Charlotte du Val d'Ognes,p003_mixed_damage,mixed_damage,stable_diffusion_inpainting,mask_bbox_crop,482580,69.0,2.0,699.0,768.0,48680,10.3234,8.2533,3429.502685546875,129.54542541503906,3299.957260131836,18.239513397216797,6.272485256195068,11.967028141021729,12.778492135895057,27.006582793398387,14.22809065750333,0.8695054042536435,0.8067245447799659,-0.06278085947367762,ok,
p003_scratch_thin,p003,portrait_figure,Marie Joséphine Charlotte du Val d'Ognes,p003_scratch_thin,scratch_thin,stable_diffusion_inpainting,full_image,589824,0.0,0.0,768.0,768.0,10496,2.2258,1.7795,658.3639526367188,119.88894653320312,538.4750061035156,3.3610823154449463,5.523917198181152,-2.162834882736206,19.946143169132956,27.343012168092976,7.39686899896002,0.9472454123297686,0.8465709599667312,-0.1006744523630374,ok,
p003_scratch_thin,p003,portrait_figure,Marie Joséphine Charlotte du Val d'Ognes,p003_scratch_thin,scratch_thin,stable_diffusion_inpainting,content_region,471552,77.0,0.0,691.0,768.0,10496,2.2258,1.7795,823.4913940429688,146.9954071044922,676.4959869384766,4.204090118408203,6.225698471069336,-2.021608352661133,18.974212959646625,26.45776595509779,7.483552995451166,0.9352407705808939,0.8146700411248106,-0.12057072945608338,ok,
p003_scratch_thin,p003,portrait_figure,Marie Joséphine Charlotte du Val d'Ognes,p003_scratch_thin,scratch_thin,stable_diffusion_inpainting,masked_region,10496,,,,,10496,2.2258,1.7795,36996.84375,2905.975341796875,34090.868408203125,188.87643432617188,39.62709426879883,149.24934005737305,2.449156854610979,13.497884360287518,11.048727505676538,,,,ok,
p003_scratch_thin,p003,portrait_figure,Marie Joséphine Charlotte du Val d'Ognes,p003_scratch_thin,scratch_thin,stable_diffusion_inpainting,mask_bbox_crop,483840,69.0,0.0,699.0,768.0,10496,2.2258,1.7795,802.5770874023438,144.28445434570312,658.2926330566406,4.09731912612915,6.177107334136963,-2.0797882080078125,19.085936038712475,26.53860819487331,7.452672156160833,0.9355785323642368,0.8139950879596084,-0.12158344440462843,ok,
