case_id,painting_id,mask_type,model,region,bbox_margin,crop_height,crop_width,crop_area_pixels,masked_pixels_in_crop,mask_fraction_in_crop,clean_image_path,restored_image_path,mask_path,texture_metric_status,category,title,artist,date,medium,glcm_contrast_mean_clean,glcm_contrast_mean_restored,glcm_contrast_mean_abs_diff,glcm_contrast_std_clean,glcm_contrast_std_restored,glcm_contrast_std_abs_diff,glcm_homogeneity_mean_clean,glcm_homogeneity_mean_restored,glcm_homogeneity_mean_abs_diff,glcm_homogeneity_std_clean,glcm_homogeneity_std_restored,glcm_homogeneity_std_abs_diff,glcm_energy_mean_clean,glcm_energy_mean_restored,glcm_energy_mean_abs_diff,glcm_energy_std_clean,glcm_energy_std_restored,glcm_energy_std_abs_diff,glcm_correlation_mean_clean,glcm_correlation_mean_restored,glcm_correlation_mean_abs_diff,glcm_correlation_std_clean,glcm_correlation_std_restored,glcm_correlation_std_abs_diff,glcm_texture_distance_mean,glcm_texture_distance_sum,gabor_response_mean_clean,gabor_response_mean_restored,gabor_response_mean_abs_diff,gabor_response_std_clean,gabor_response_std_restored,gabor_response_std_abs_diff,gabor_response_energy_clean,gabor_response_energy_restored,gabor_response_energy_abs_diff,gabor_response_mean_std_across_filters_clean,gabor_response_mean_std_across_filters_restored,gabor_response_mean_std_across_filters_abs_diff,gabor_response_energy_std_across_filters_clean,gabor_response_energy_std_across_filters_restored,gabor_response_energy_std_across_filters_abs_diff,gabor_texture_distance_mean,gabor_texture_distance_sum,brushstroke_gradient_magnitude_mean_clean,brushstroke_gradient_magnitude_mean_restored,brushstroke_gradient_magnitude_mean_abs_diff,brushstroke_gradient_magnitude_std_clean,brushstroke_gradient_magnitude_std_restored,brushstroke_gradient_magnitude_std_abs_diff,brushstroke_gradient_magnitude_p90_clean,brushstroke_gradient_magnitude_p90_restored,brushstroke_gradient_magnitude_p90_abs_diff,brushstroke_edge_density_clean,brushstroke_edge_density_restored,brushstroke_edge_density_abs_diff,brushstroke_orientation_coherence_clean,brushstroke_orientation_coherence_restored,brushstroke_orientation_coherence_abs_diff,brushstroke_orientation_histogram_l1_distance,brushstroke_orientation_histogram_bin_0_clean,brushstroke_orientation_histogram_bin_1_clean,brushstroke_orientation_histogram_bin_2_clean,brushstroke_orientation_histogram_bin_3_clean,brushstroke_orientation_histogram_bin_4_clean,brushstroke_orientation_histogram_bin_5_clean,brushstroke_orientation_histogram_bin_6_clean,brushstroke_orientation_histogram_bin_7_clean,brushstroke_orientation_histogram_bin_0_restored,brushstroke_orientation_histogram_bin_1_restored,brushstroke_orientation_histogram_bin_2_restored,brushstroke_orientation_histogram_bin_3_restored,brushstroke_orientation_histogram_bin_4_restored,brushstroke_orientation_histogram_bin_5_restored,brushstroke_orientation_histogram_bin_6_restored,brushstroke_orientation_histogram_bin_7_restored,brushstroke_proxy_distance_mean,brushstroke_proxy_distance_sum,texture_distance_combined_raw
p001_loss_large,p001,loss_large,stable_diffusion_inpainting,mask_bbox_crop,16,354,391,138414,67242,0.48580345918765444,data/processed/clean/p001_clean.png,data/processed/restored/stable_diffusion_inpainting/p001_loss_large_restored_stable_diffusion_inpainting.png,data/processed/masks/p001_loss_large_mask.png,ok,portrait_figure,Juan de Pareja,Diego Velázquez,1650,Oil on canvas,1.5395983280112864,1.5764098410052008,0.036811512993914386,0.7751710223032418,0.9735035839911319,0.19833256168789015,0.7600863018488923,0.7502568396850474,0.009829462163844838,0.040450134227985345,0.06342128887798035,0.022971154649995003,0.24406484665503833,0.21385533184457195,0.03020951481046638,0.015007790368322652,0.02071513366285229,0.005707343294529639,0.9583852897101014,0.9571836859109649,0.0012016037991364747,0.02089401747197558,0.02638968073635058,0.005495663264374999,0.03881985208301898,0.31055881666415186,0.0015180391492322087,0.0018313316492519032,0.00031329250001969444,0.002498575437736387,0.0027107161683185645,0.00021214073058217764,9.478190330961903e-06,1.1369676409837362e-05,1.8914860788754595e-06,0.00045096638343653623,0.00047159919426085714,2.0632810824320908e-05,6.957265156767535e-06,6.1501331168766554e-06,8.071320398908798e-07,0.00010975293190899186,0.0005487646595449593,0.043869178742170334,0.05908588320016861,0.015216704457998276,0.06314236670732498,0.07711692899465561,0.013974562287330627,0.08922591060400009,0.12777994573116302,0.03855403512716293,0.04267631886947852,0.07764387995433988,0.03496756108486136,0.2037227545753974,0.16740073119362844,0.03632202338176896,0.026129087454502042,0.11626418657577296,0.07994951828813954,0.08861890298367328,0.08884182471907066,0.13282921257242913,0.1529058367196978,0.19024466531672438,0.1503458528237248,0.1240700938252295,0.09430170297151472,0.08934564136895257,0.08982771275388428,0.13487985040603312,0.15311356798772255,0.17638911312940844,0.13807231755659002,0.02752732896560403,0.16516397379362419,0.06645693398053201
p001_loss_small,p001,loss_small,stable_diffusion_inpainting,mask_bbox_crop,16,495,655,324225,24198,0.07463335646541754,data/processed/clean/p001_clean.png,data/processed/restored/stable_diffusion_inpainting/p001_loss_small_restored_stable_diffusion_inpainting.png,data/processed/masks/p001_loss_small_mask.png,ok,portrait_figure,Juan de Pareja,Diego Velázquez,1650,Oil on canvas,1.096013163362117,0.912345634482672,0.18366752887944504,0.4640693966528158,0.5120430091177224,0.047973612464906557,0.7968053779785834,0.8251291241433761,0.028323746164792718,0.028684698531272684,0.041321699012274775,0.012637000481002091,0.2502154431397247,0.25782418321685885,0.007608740077134135,0.011582647751579783,0.017746683933411545,0.006164036181831763,0.9509711700657436,0.9611478826954508,0.010176712629707207,0.0206702394579942,0.02174055576237067,0.0010703163043764667,0.0372027116478995,0.297621693183196,0.0011762764625018463,0.001211424595870388,3.5148133368541725e-05,0.0021249205262089768,0.002123121084878221,1.7994413307556058e-06,6.327273789944836e-06,6.335922629811345e-06,8.648839866509661e-09,0.00022634034729989712,0.0002288643739333964,2.5240266334992847e-06,3.4484862629569685e-06,3.181893254177206e-06,2.665930087797626e-07,7.949368636288578e-06,3.974684318144289e-05,0.03591572493314743,0.03361644968390465,0.0022992752492427826,0.05330035462975502,0.050426602363586426,0.0028737522661685944,0.06822902709245682,0.06694687157869339,0.0012821555137634277,0.0334921736448454,0.02900763358778626,0.004484540057059141,0.12734599173919298,0.13160454789043508,0.004258556151242099,0.008513051761004801,0.16190373281627535,0.10009468916119686,0.10909516163001677,0.09127565214567145,0.11835818842395843,0.11726938030765571,0.15155393003000306,0.15044926548482215,0.15877218515862238,0.10143067856767844,0.10908372578569137,0.08941106752087419,0.11485270478971839,0.1187093181933265,0.156626106014923,0.15111421396874378,0.003951888499746808,0.023711330998480846,0.04116254951628259
p001_mixed_damage,p001,mixed_damage,stable_diffusion_inpainting,mask_bbox_crop,16,768,695,533760,44392,0.08316846522781775,data/processed/clean/p001_clean.png,data/processed/restored/stable_diffusion_inpainting/p001_mixed_damage_restored_stable_diffusion_inpainting.png,data/processed/masks/p001_mixed_damage_mask.png,ok,portrait_figure,Juan de Pareja,Diego Velázquez,1650,Oil on canvas,1.2218958943315728,1.4209003304758359,0.1990044361442631,0.3540216270883169,0.7723326721975315,0.41831104510921463,0.8019178856078198,0.8198608783626101,0.017942992754790277,0.028618001706015705,0.04107058636949214,0.012452584663476433,0.26866267021261353,0.26659318310945584,0.0020694871031576856,0.01274268349993155,0.018822888119805637,0.006080204619874087,0.9313815567973434,0.9279308839737991,0.0034506728235442763,0.019890089085392294,0.039227600762012996,0.019337511676620702,0.08483111686186766,0.6786489348949413,0.0012093872792320326,0.0013906420984615882,0.00018125481922955555,0.0025375247156868377,0.0030644624202977866,0.0005269377046109489,8.78561189665561e-06,1.221509311714423e-05,3.4294812204886203e-06,0.00026043557430726705,0.0002656194782598813,5.183903952614226e-06,5.044759302781889e-06,6.405036693403845e-06,1.3602773906219558e-06,0.00014363323728084585,0.0007181661864042292,0.03776455298066139,0.029583925381302834,0.008180627599358559,0.0650225430727005,0.056240200996398926,0.008782342076301575,0.06996884942054749,0.05517050623893738,0.014798343181610107,0.04072804256594724,0.02727255695443645,0.01345548561151079,0.07029424682539137,0.01820758820097947,0.052086658624411905,0.032324342524293906,0.17504072815290997,0.08451149235546164,0.09374219486536532,0.12627728497835924,0.15112056229176077,0.095658561507358,0.12348432480207178,0.15016485104648214,0.15749304023654498,0.08509552153425784,0.10905822652611755,0.14078852931460256,0.1522217887449309,0.09647037240269407,0.11590628581870056,0.14296623542192846,0.021604633269581137,0.12962779961748683,0.10657938336872964
p001_scratch_thin,p001,scratch_thin,stable_diffusion_inpainting,mask_bbox_crop,16,768,695,533760,8012,0.015010491606714629,data/processed/clean/p001_clean.png,data/processed/restored/stable_diffusion_inpainting/p001_scratch_thin_restored_stable_diffusion_inpainting.png,data/processed/masks/p001_scratch_thin_mask.png,ok,portrait_figure,Juan de Pareja,Diego Velázquez,1650,Oil on canvas,1.2218958943315728,2.2350501861352647,1.013154291803692,0.3540216270883169,1.1855716592030554,0.8315500321147384,0.8019178856078198,0.8082496195449406,0.00633173393712072,0.028618001706015705,0.041977675399331685,0.01335967369331598,0.26866267021261353,0.26406924935998183,0.004593420852631702,0.01274268349993155,0.018942747461785293,0.006200063961853743,0.9313815567973434,0.8959099658304427,0.03547159096690067,0.019890089085392294,0.055146880943213364,0.035256791857821074,0.24323969989850927,1.9459175991880742,0.0012093872792320326,0.0016622752494489153,0.00045288797021688265,0.0025375247156868377,0.004181110513551782,0.0016435857978649442,8.78561189665561e-06,2.079723450757835e-05,1.2011622610922739e-05,0.00026043557430726705,0.00029602185277380555,3.5586278466538505e-05,5.044759302781889e-06,6.667612218552026e-06,1.6228529157701373e-06,0.0004291389044150117,0.0021456945220750586,0.03776455298066139,0.030609294772148132,0.00715525820851326,0.0650225430727005,0.06423476338386536,0.000787779688835144,0.06996884942054749,0.05573907867074013,0.014229770749807358,0.04072804256594724,0.035248051558753,0.005479991007194242,0.07029424682539137,0.06535220264099136,0.004942044184400016,0.0367530346054603,0.17504072815290997,0.08451149235546164,0.09374219486536532,0.12627728497835924,0.15112056229176077,0.095658561507358,0.12348432480207178,0.15016485104648214,0.16016969399707634,0.08833524920471852,0.10944891817418187,0.11846165784041765,0.13966994559028711,0.10492535923176892,0.12086856819188116,0.1581206077694789,0.011557979740701718,0.06934787844421031,0.255226818543626
p001_zero_control,p001,zero_control,stable_diffusion_inpainting,mask_bbox_crop,16,768,768,589824,0,0.0,data/processed/clean/p001_clean.png,data/processed/restored/stable_diffusion_inpainting/p001_zero_control_restored_stable_diffusion_inpainting.png,data/processed/masks/p001_zero_control_mask.png,ok,portrait_figure,Juan de Pareja,Diego Velázquez,1650,Oil on canvas,1.1054996989467376,1.1054996989467376,0.0,0.3201537871125026,0.3201537871125026,0.0,0.8207842483368322,0.8207842483368322,0.0,0.025867506065669888,0.025867506065669888,0.0,0.3014303653507288,0.3014303653507288,0.0,0.012132227945969347,0.012132227945969347,0.0,0.9317587399701739,0.9317587399701739,0.0,0.019781289543575952,0.019781289543575952,0.0,0.0,0.0,0.0011063552083214745,0.0011063552083214745,0.0,0.0024359059849909195,0.0024359059849909195,0.0,7.952345640660496e-06,7.952345640660496e-06,0.0,0.0002376489828869043,0.0002376489828869043,0.0,4.566081726330253e-06,4.566081726330253e-06,0.0,0.0,0.0,0.03417495638132095,0.03417495638132095,0.0,0.06283892691135406,0.06283892691135406,0.0,0.06460898369550705,0.06460898369550705,0.0,0.036856757269965276,0.036856757269965276,0.0,0.07029424682539137,0.07029424682539137,0.0,0.0,0.17504072815290997,0.08451149235546164,0.09374219486536532,0.12627728497835924,0.15112056229176077,0.095658561507358,0.12348432480207178,0.15016485104648214,0.17504072815290997,0.08451149235546164,0.09374219486536532,0.12627728497835924,0.15112056229176077,0.095658561507358,0.12348432480207178,0.15016485104648214,0.0,0.0,0.0
p002_loss_large,p002,loss_large,stable_diffusion_inpainting,mask_bbox_crop,16,310,328,101680,49705,0.4888375295043273,data/processed/clean/p002_clean.png,data/processed/restored/stable_diffusion_inpainting/p002_loss_large_restored_stable_diffusion_inpainting.png,data/processed/masks/p002_loss_large_mask.png,ok,portrait_figure,Madame X (Madame Pierre Gautreau),John Singer Sargent,1883-84,Oil on canvas,1.1600882503994374,1.7680844478845945,0.6079961974851571,0.5444233277714576,1.1221576396242463,0.5777343118527887,0.8468342872551436,0.802987409264654,0.0438468779904897,0.041555223891468145,0.05351290145900436,0.011957677567536212,0.25426384238034033,0.23210720805704196,0.02215663432329837,0.01688755811244295,0.018874104354697243,0.0019865462422542918,0.9213257606859978,0.9006021926644939,0.02072356802150388,0.03715022010082807,0.06344625842162646,0.02629603832079839,0.16408723147547832,1.3126978518038266,0.0012083526332086574,0.001770534135478859,0.0005621815022702017,0.0025693286928193024,0.0033837597293313593,0.0008144310365120568,1.0641128658524698e-05,1.6999907321254188e-05,6.35877866272949e-06,0.0005622968043214151,0.0007072313936066683,0.00014493458928525318,9.759112750660524e-06,1.3098054081314485e-05,3.3389413306539612e-06,0.000306248969612179,0.0015312448480608951,0.03273344784975052,0.050839655101299286,0.018106207251548767,0.06863049417734146,0.09089821577072144,0.022267721593379974,0.06640328466892242,0.12274878472089767,0.05634550005197525,0.031923682140047205,0.0790912667191188,0.047167584579071595,0.15429652989051115,0.14465392770224586,0.009642602188265292,0.0379109327623869,0.23269161881371447,0.1010287342281147,0.08976290365605669,0.14287870822260995,0.14129596071325656,0.05622526940593475,0.06644147087020405,0.16967533408867444,0.21446727050772002,0.10347302303042431,0.11505188006590708,0.14422317305497073,0.1301984165971559,0.059589261366780236,0.07191068162743752,0.1610862937485955,0.03190675807110463,0.19144054842662778,0.19630023851619513
p002_loss_small,p002,loss_small,stable_diffusion_inpainting,mask_bbox_crop,16,729,372,271188,19520,0.07197958611737983,data/processed/clean/p002_clean.png,data/processed/restored/stable_diffusion_inpainting/p002_loss_small_restored_stable_diffusion_inpainting.png,data/processed/masks/p002_loss_small_mask.png,ok,portrait_figure,Madame X (Madame Pierre Gautreau),John Singer Sargent,1883-84,Oil on canvas,1.5569059269698802,1.3361600760186851,0.22074585095119503,0.9685141073610375,0.9729883719467651,0.004474264585727639,0.8479584391565332,0.8463703544470079,0.001588084709525317,0.03947974837139883,0.04627436953203326,0.00679462116063443,0.2825067679735395,0.278923948186822,0.0035828197867175393,0.011599545015982335,0.015924467970119923,0.0043249229541375885,0.9509701508844522,0.9583755579352254,0.007405407050773194,0.03055624995376442,0.03037691525409651,0.00017933469966791016,0.03113691323729733,0.24909530589837864,0.001360074762487784,0.0013320940925041214,2.7980669983662665e-05,0.003041699092136696,0.0028403450075226524,0.00020135408461404358,1.3442050468862968e-05,1.1934628446397255e-05,1.507422022465713e-06,0.0006336926763010844,0.0006319103254481468,1.7823508529376088e-06,1.233901033921499e-05,1.1652584052055012e-05,6.864262871599783e-07,4.666219075205391e-05,0.00023331095376026955,0.029634736478328705,0.024623269215226173,0.005011467263102531,0.06559876352548599,0.051026444882154465,0.014572318643331528,0.06205611303448677,0.05357503518462181,0.00848107784986496,0.03542192132395239,0.028471023791613197,0.006950897532339191,0.22186165713020473,0.25895634091161784,0.03709468378141312,0.025462724739269825,0.22296776097244606,0.09790834639943681,0.08910640806381402,0.11036988013621281,0.11108119155514723,0.0660413930543305,0.0905437437965936,0.211981276021527,0.23395167085543364,0.10033163774930866,0.08138475451696489,0.0968221370741239,0.10808095050652669,0.06484830597261106,0.09593070146549086,0.21864984185903194,0.016262194968220192,0.09757316980932115,0.04744577039626957
p002_mixed_damage,p002,mixed_damage,stable_diffusion_inpainting,mask_bbox_crop,16,768,481,369408,42027,0.11376851611226611,data/processed/clean/p002_clean.png,data/processed/restored/stable_diffusion_inpainting/p002_mixed_damage_restored_stable_diffusion_inpainting.png,data/processed/masks/p002_mixed_damage_mask.png,ok,portrait_figure,Madame X (Madame Pierre Gautreau),John Singer Sargent,1883-84,Oil on canvas,1.66385473061018,3.35340942183224,1.6895546912220598,1.039031850574739,2.1316887600577776,1.0926569094830387,0.8682341906313572,0.8251805236128392,0.04305366701851798,0.037200452467576764,0.04539838518659784,0.008197932719021077,0.30619445359795794,0.2780756421804371,0.028118811417520817,0.011290003047910661,0.013238941555260224,0.0019489385073495624,0.9504511522781228,0.9295155342507259,0.020935618027396963,0.030813959946178252,0.04466721270263452,0.013853252756456266,0.3622899776439201,2.898319821151361,0.0014040679185806464,0.0021098631356532374,0.000705795217072591,0.003179883361250783,0.005090431387846668,0.0019105480265958854,1.609709920558089e-05,3.6313609636332934e-05,2.0216510430752045e-05,0.0009524097749588504,0.0011192470985966804,0.00016683732363782994,1.7802242013158672e-05,2.9823040542430702e-05,1.202079852927203e-05,0.0005630835752532661,0.00281541787626633,0.028431536629796028,0.03644103929400444,0.008009502664208412,0.0715610459446907,0.0871279314160347,0.015566885471343994,0.05956573784351349,0.0862845778465271,0.02671884000301361,0.04301476957726958,0.06460607241857241,0.021591302841302833,0.31026622845269936,0.14455727893889955,0.1657089495137998,0.09831774161825022,0.3022171844175079,0.07882042070975365,0.07066156763869132,0.1016334129103729,0.10833976206055698,0.05248895365107304,0.07351494470237971,0.21232375390928807,0.22249955603963967,0.07074073412406108,0.0705159495836739,0.12901705348878387,0.1644914884711986,0.06266928197565015,0.06314013610277265,0.21692580021397354,0.05598553701865314,0.3359132221119189,0.41883859823782654
p002_scratch_thin,p002,scratch_thin,stable_diffusion_inpainting,mask_bbox_crop,16,768,423,324864,8436,0.025967789598108748,data/processed/clean/p002_clean.png,data/processed/restored/stable_diffusion_inpainting/p002_scratch_thin_restored_stable_diffusion_inpainting.png,data/processed/masks/p002_scratch_thin_mask.png,ok,portrait_figure,Madame X (Madame Pierre Gautreau),John Singer Sargent,1883-84,Oil on canvas,1.7246954875760678,2.65735002195555,0.9326545343794821,1.0460133995345757,1.7344722920518278,0.6884588925172521,0.8565724954877569,0.8348253885447998,0.021747106942957117,0.03759135974762769,0.04383679231183239,0.006245432564204706,0.29402329494454443,0.2863822952800142,0.007640999664530246,0.011425263553020351,0.013652971730466588,0.0022277081774462366,0.9502751210403743,0.9306747435751163,0.019600377465258,0.030268911409170405,0.045424531437831005,0.0151556200286606,0.21171633396747389,1.693730671739791,0.0013967874062169965,0.00183994152272741,0.0004431541165104136,0.0032615977785705277,0.004558530073457708,0.00129693229488718,1.6094973261715495e-05,2.6203155205924606e-05,1.0108181944209111e-05,0.0007740598027077046,0.0007540269124422994,2.0032890265405138e-05,1.6201951638326256e-05,1.50764985205977e-05,1.1254531177285565e-06,0.00035427058734498727,0.0017713529367249362,0.029690910130739212,0.033549897372722626,0.0038589872419834137,0.07158417254686356,0.07837460935115814,0.006790436804294586,0.06209484115242958,0.07689670547842979,0.01480186432600021,0.039456511032308905,0.054108796296296294,0.014652285263987389,0.2493775153369256,0.19458065191753057,0.05479686341939502,0.07085691934517466,0.24019569852922298,0.08582626935597469,0.07694222744136252,0.11066695413069635,0.11796939824530699,0.05715435973726947,0.08004922314421563,0.23119586941554143,0.20537285057628366,0.11420566455565313,0.09346665736128112,0.10446063707388598,0.11817169794793003,0.07403356727625458,0.08892081012823025,0.20136811508016164,0.02762622606680588,0.16575735640083528,0.23969683062162475
p002_zero_control,p002,zero_control,stable_diffusion_inpainting,mask_bbox_crop,16,768,768,589824,0,0.0,data/processed/clean/p002_clean.png,data/processed/restored/stable_diffusion_inpainting/p002_zero_control_restored_stable_diffusion_inpainting.png,data/processed/masks/p002_zero_control_mask.png,ok,portrait_figure,Madame X (Madame Pierre Gautreau),John Singer Sargent,1883-84,Oil on canvas,1.040335146765606,1.040335146765606,0.0,0.648587191140807,0.648587191140807,0.0,0.9175853621434714,0.9175853621434714,0.0,0.023190730386406556,0.023190730386406556,0.0,0.4705463263323216,0.4705463263323216,0.0,0.006563368247402475,0.006563368247402475,0.0,0.950452151308991,0.950452151308991,0.0,0.030813451838608237,0.030813451838608237,0.0,0.0,0.0,0.000953485565939142,0.000953485565939142,0.0,0.002587771334219724,0.002587771334219724,0.0,1.0097384299948923e-05,1.0097384299948923e-05,0.0,0.0006005845719860809,0.0006005845719860809,0.0,1.1149812679445558e-05,1.1149812679445558e-05,0.0,0.0,0.0,0.017806733027100563,0.017806733027100563,0.0,0.05827929079532623,0.05827929079532623,0.0,0.0333973728120327,0.0333973728120327,0.0,0.026940239800347224,0.026940239800347224,0.0,0.31026622845269936,0.31026622845269936,0.0,0.0,0.3022171844175079,0.07882042070975365,0.07066156763869132,0.1016334129103729,0.10833976206055698,0.05248895365107304,0.07351494470237971,0.21232375390928807,0.3022171844175079,0.07882042070975365,0.07066156763869132,0.1016334129103729,0.10833976206055698,0.05248895365107304,0.07351494470237971,0.21232375390928807,0.0,0.0,0.0
