case_id,painting_id,mask_id,mask_type,evaluation_region,damaged_lpips_opencv,restored_lpips_opencv,lpips_improvement_opencv,damaged_lpips_lama,restored_lpips_lama,lpips_improvement_lama,damaged_lpips_delta_lama_minus_opencv,restored_lpips_delta_lama_minus_opencv,lpips_improvement_delta_lama_minus_opencv,metric_family,title,artist,date,category,style_or_period,medium,source,source_url,license,filename,winner_restored_lpips,winner_lpips_improvement
p010_scratch_thin,p010,p010_scratch_thin,scratch_thin,mask_bbox_crop,0.3639232516288757,0.0018421905115246,0.362081061117351,0.3639232516288757,0.0014777220785617,0.3624455295503139,0.0,-0.0003644684329629001,0.00036446843296289444,lpips,Joan of Arc,Jules Bastien-Lepage,1879,portrait_figure,19th century French painting,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/435621,Public Domain / Open Access,p010.jpg,lama,lama
p010_zero_control,p010,p010_zero_control,zero_control,full_image,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lpips,Joan of Arc,Jules Bastien-Lepage,1879,portrait_figure,19th century French painting,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/435621,Public Domain / Open Access,p010.jpg,tie,tie
p010_zero_control,p010,p010_zero_control,zero_control,content_region,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lpips,Joan of Arc,Jules Bastien-Lepage,1879,portrait_figure,19th century French painting,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/435621,Public Domain / Open Access,p010.jpg,tie,tie
p011_loss_large,p011,p011_loss_large,loss_large,full_image,0.1589847952127456,0.0547918453812599,0.1041929498314857,0.1589847952127456,0.0238196179270744,0.1351651772856712,0.0,-0.030972227454185496,0.0309722274541855,lpips,View of Haarlem and the Haarlemmer Meer,Jan van Goyen,,landscape_natural,,,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/436558,Public Domain / Open Access,p011.jpg,lama,lama
p011_loss_large,p011,p011_loss_large,loss_large,content_region,0.2286446988582611,0.0894225761294364,0.1392221227288246,0.2286446988582611,0.0373838692903518,0.1912608295679092,0.0,-0.0520387068390846,0.052038706839084625,lpips,View of Haarlem and the Haarlemmer Meer,Jan van Goyen,,landscape_natural,,,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/436558,Public Domain / Open Access,p011.jpg,lama,lama
p011_loss_large,p011,p011_loss_large,loss_large,mask_bbox_crop,0.6593158841133118,0.3002504110336303,0.3590654730796814,0.6593158841133118,0.125665545463562,0.5336503386497498,0.0,-0.1745848655700683,0.17458486557006836,lpips,View of Haarlem and the Haarlemmer Meer,Jan van Goyen,,landscape_natural,,,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/436558,Public Domain / Open Access,p011.jpg,lama,lama
p011_loss_small,p011,p011_loss_small,loss_small,full_image,0.2492852658033371,0.0117680849507451,0.237517180852592,0.2492852658033371,0.0058290171436965,0.2434562486596405,0.0,-0.005939067807048601,0.005939067807048504,lpips,View of Haarlem and the Haarlemmer Meer,Jan van Goyen,,landscape_natural,,,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/436558,Public Domain / Open Access,p011.jpg,lama,lama
p011_loss_small,p011,p011_loss_small,loss_small,content_region,0.3439460396766662,0.0299867577850818,0.3139592818915844,0.3439460396766662,0.0130842765793204,0.3308617630973458,0.0,-0.0169024812057614,0.016902481205761377,lpips,View of Haarlem and the Haarlemmer Meer,Jan van Goyen,,landscape_natural,,,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/436558,Public Domain / Open Access,p011.jpg,lama,lama
p011_loss_small,p011,p011_loss_small,loss_small,mask_bbox_crop,0.2857575416564941,0.0156558044254779,0.2701017372310161,0.2857575416564941,0.0064860549755394,0.2792714866809547,0.0,-0.009169749449938498,0.009169749449938591,lpips,View of Haarlem and the Haarlemmer Meer,Jan van Goyen,,landscape_natural,,,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/436558,Public Domain / Open Access,p011.jpg,lama,lama
p011_mixed_damage,p011,p011_mixed_damage,mixed_damage,full_image,0.3453073501586914,0.0487755388021469,0.2965318113565445,0.3453073501586914,0.0154953505843877,0.3298119995743036,0.0,-0.0332801882177592,0.03328018821775913,lpips,View of Haarlem and the Haarlemmer Meer,Jan van Goyen,,landscape_natural,,,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/436558,Public Domain / Open Access,p011.jpg,lama,lama
p011_mixed_damage,p011,p011_mixed_damage,mixed_damage,content_region,0.4575986266136169,0.0631941854953765,0.3944044411182403,0.4575986266136169,0.0260502472519874,0.4315483793616295,0.0,-0.0371439382433891,0.037143938243389185,lpips,View of Haarlem and the Haarlemmer Meer,Jan van Goyen,,landscape_natural,,,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/436558,Public Domain / Open Access,p011.jpg,lama,lama
p011_mixed_damage,p011,p011_mixed_damage,mixed_damage,mask_bbox_crop,0.3453073501586914,0.0487755388021469,0.2965318113565445,0.3453073501586914,0.0154953505843877,0.3298119995743036,0.0,-0.0332801882177592,0.03328018821775913,lpips,View of Haarlem and the Haarlemmer Meer,Jan van Goyen,,landscape_natural,,,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/436558,Public Domain / Open Access,p011.jpg,lama,lama
p011_scratch_thin,p011,p011_scratch_thin,scratch_thin,full_image,0.3415066003799438,0.0066829989664256,0.3348236014135182,0.3415066003799438,0.0023470420856028,0.3391595582943409,0.0,-0.0043359568808228,0.004335956880822722,lpips,View of Haarlem and the Haarlemmer Meer,Jan van Goyen,,landscape_natural,,,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/436558,Public Domain / Open Access,p011.jpg,lama,lama
p011_scratch_thin,p011,p011_scratch_thin,scratch_thin,content_region,0.4167662858963012,0.0041326265782117,0.4126336593180895,0.4167662858963012,0.0017445608973503,0.4150217249989509,0.0,-0.0023880656808614002,0.0023880656808614176,lpips,View of Haarlem and the Haarlemmer Meer,Jan van Goyen,,landscape_natural,,,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/436558,Public Domain / Open Access,p011.jpg,lama,lama
p011_scratch_thin,p011,p011_scratch_thin,scratch_thin,mask_bbox_crop,0.3415066003799438,0.0066829989664256,0.3348236014135182,0.3415066003799438,0.0023470420856028,0.3391595582943409,0.0,-0.0043359568808228,0.004335956880822722,lpips,View of Haarlem and the Haarlemmer Meer,Jan van Goyen,,landscape_natural,,,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/436558,Public Domain / Open Access,p011.jpg,lama,lama
p011_zero_control,p011,p011_zero_control,zero_control,full_image,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lpips,View of Haarlem and the Haarlemmer Meer,Jan van Goyen,,landscape_natural,,,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/436558,Public Domain / Open Access,p011.jpg,tie,tie
p011_zero_control,p011,p011_zero_control,zero_control,content_region,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lpips,View of Haarlem and the Haarlemmer Meer,Jan van Goyen,,landscape_natural,,,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/436558,Public Domain / Open Access,p011.jpg,tie,tie
p012_loss_large,p012,p012_loss_large,loss_large,full_image,0.1288516074419021,0.0592265985906124,0.0696250088512897,0.1288516074419021,0.0194106679409742,0.1094409395009279,0.0,-0.0398159306496382,0.039815930649638204,lpips,An Extensive Wooded Landscape,Philips Koninck,,landscape_natural,,,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/436831,Public Domain / Open Access,p012.jpg,lama,lama
p012_loss_large,p012,p012_loss_large,loss_large,content_region,0.1661949455738067,0.0863768458366394,0.0798180997371673,0.1661949455738067,0.0266004800796508,0.1395944654941558,0.0,-0.05977636575698861,0.0597763657569885,lpips,An Extensive Wooded Landscape,Philips Koninck,,landscape_natural,,,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/436831,Public Domain / Open Access,p012.jpg,lama,lama
p012_loss_large,p012,p012_loss_large,loss_large,mask_bbox_crop,0.423293262720108,0.2415203899145126,0.1817728728055954,0.423293262720108,0.0903149992227554,0.3329782634973526,0.0,-0.1512053906917572,0.1512053906917572,lpips,An Extensive Wooded Landscape,Philips Koninck,,landscape_natural,,,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/436831,Public Domain / Open Access,p012.jpg,lama,lama
p012_loss_small,p012,p012_loss_small,loss_small,full_image,0.151326447725296,0.0109846871346235,0.1403417605906725,0.151326447725296,0.0055201798677444,0.1458062678575515,0.0,-0.0054645072668791,0.0054645072668789985,lpips,An Extensive Wooded Landscape,Philips Koninck,,landscape_natural,,,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/436831,Public Domain / Open Access,p012.jpg,lama,lama
p012_loss_small,p012,p012_loss_small,loss_small,content_region,0.18479984998703,0.0178347453474998,0.1669651046395301,0.18479984998703,0.0080748843029141,0.1767249656841159,0.0,-0.0097598610445857,0.009759861044585788,lpips,An Extensive Wooded Landscape,Philips Koninck,,landscape_natural,,,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/436831,Public Domain / Open Access,p012.jpg,lama,lama
p012_loss_small,p012,p012_loss_small,loss_small,mask_bbox_crop,0.1759806424379348,0.0156111167743802,0.1603695256635546,0.1759806424379348,0.0056446315720677,0.1703360108658671,0.0,-0.0099664852023125,0.009966485202312497,lpips,An Extensive Wooded Landscape,Philips Koninck,,landscape_natural,,,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/436831,Public Domain / Open Access,p012.jpg,lama,lama
p012_mixed_damage,p012,p012_mixed_damage,mixed_damage,full_image,0.2921419739723205,0.0490788035094738,0.2430631704628467,0.2921419739723205,0.0161194130778312,0.2760225608944893,0.0,-0.0329593904316426,0.03295939043164259,lpips,An Extensive Wooded Landscape,Philips Koninck,,landscape_natural,,,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/436831,Public Domain / Open Access,p012.jpg,lama,lama
p012_mixed_damage,p012,p012_mixed_damage,mixed_damage,content_region,0.339435338973999,0.054144237190485,0.285291101783514,0.339435338973999,0.0227359496057033,0.3166993893682956,0.0,-0.0314082875847817,0.03140828758478159,lpips,An Extensive Wooded Landscape,Philips Koninck,,landscape_natural,,,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/436831,Public Domain / Open Access,p012.jpg,lama,lama
p012_mixed_damage,p012,p012_mixed_damage,mixed_damage,mask_bbox_crop,0.2921419739723205,0.0490788035094738,0.2430631704628467,0.2921419739723205,0.0161194130778312,0.2760225608944893,0.0,-0.0329593904316426,0.03295939043164259,lpips,An Extensive Wooded Landscape,Philips Koninck,,landscape_natural,,,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/436831,Public Domain / Open Access,p012.jpg,lama,lama
p012_scratch_thin,p012,p012_scratch_thin,scratch_thin,full_image,0.2969414293766022,0.0197278056293725,0.2772136237472296,0.2969414293766022,0.0040489938110113,0.2928924355655908,0.0,-0.0156788118183612,0.015678811818361227,lpips,An Extensive Wooded Landscape,Philips Koninck,,landscape_natural,,,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/436831,Public Domain / Open Access,p012.jpg,lama,lama
p012_scratch_thin,p012,p012_scratch_thin,scratch_thin,content_region,0.3550527691841125,0.0121026150882244,0.3429501540958881,0.3550527691841125,0.0034103402867913,0.3516424288973212,0.0,-0.0086922748014331,0.008692274801433142,lpips,An Extensive Wooded Landscape,Philips Koninck,,landscape_natural,,,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/436831,Public Domain / Open Access,p012.jpg,lama,lama
p012_scratch_thin,p012,p012_scratch_thin,scratch_thin,mask_bbox_crop,0.2969414293766022,0.0197278056293725,0.2772136237472296,0.2969414293766022,0.0040489938110113,0.2928924355655908,0.0,-0.0156788118183612,0.015678811818361227,lpips,An Extensive Wooded Landscape,Philips Koninck,,landscape_natural,,,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/436831,Public Domain / Open Access,p012.jpg,lama,lama
p012_zero_control,p012,p012_zero_control,zero_control,full_image,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lpips,An Extensive Wooded Landscape,Philips Koninck,,landscape_natural,,,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/436831,Public Domain / Open Access,p012.jpg,tie,tie
p012_zero_control,p012,p012_zero_control,zero_control,content_region,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lpips,An Extensive Wooded Landscape,Philips Koninck,,landscape_natural,,,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/436831,Public Domain / Open Access,p012.jpg,tie,tie
p013_loss_large,p013,p013_loss_large,loss_large,full_image,0.1847319900989532,0.0807724669575691,0.1039595231413841,0.1847319900989532,0.0416326113045215,0.1430993787944317,0.0,-0.039139855653047596,0.03913985565304759,lpips,Landscape with a Village in the Distance,Jacob van Ruisdael,,landscape_natural,,,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/437545,Public Domain / Open Access,p013.jpg,lama,lama
p013_loss_large,p013,p013_loss_large,loss_large,content_region,0.2470172643661499,0.1214477866888046,0.1255694776773452,0.2470172643661499,0.0559803172945976,0.1910369470715522,0.0,-0.065467469394207,0.065467469394207,lpips,Landscape with a Village in the Distance,Jacob van Ruisdael,,landscape_natural,,,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/437545,Public Domain / Open Access,p013.jpg,lama,lama
p013_loss_large,p013,p013_loss_large,loss_large,mask_bbox_crop,0.623293399810791,0.4037644267082214,0.2195289731025695,0.623293399810791,0.2044061124324798,0.4188872873783111,0.0,-0.19935831427574158,0.1993583142757416,lpips,Landscape with a Village in the Distance,Jacob van Ruisdael,,landscape_natural,,,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/437545,Public Domain / Open Access,p013.jpg,lama,lama
p013_loss_small,p013,p013_loss_small,loss_small,full_image,0.1995923519134521,0.0152618251740932,0.1843305267393589,0.1995923519134521,0.0063127293251454,0.1932796225883066,0.0,-0.0089490958489478,0.008949095848947708,lpips,Landscape with a Village in the Distance,Jacob van Ruisdael,,landscape_natural,,,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/437545,Public Domain / Open Access,p013.jpg,lama,lama
p013_loss_small,p013,p013_loss_small,loss_small,content_region,0.2745693624019623,0.0283804163336753,0.2461889460682869,0.2745693624019623,0.0105023607611656,0.2640670016407966,0.0,-0.017878055572509703,0.01787805557250971,lpips,Landscape with a Village in the Distance,Jacob van Ruisdael,,landscape_natural,,,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/437545,Public Domain / Open Access,p013.jpg,lama,lama
p013_loss_small,p013,p013_loss_small,loss_small,mask_bbox_crop,0.2383146733045578,0.0237976219505071,0.2145170513540506,0.2383146733045578,0.0108738532289862,0.2274408200755715,0.0,-0.0129237687215209,0.0129237687215209,lpips,Landscape with a Village in the Distance,Jacob van Ruisdael,,landscape_natural,,,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/437545,Public Domain / Open Access,p013.jpg,lama,lama
p013_mixed_damage,p013,p013_mixed_damage,mixed_damage,full_image,0.396556556224823,0.0707688480615615,0.3257877081632614,0.396556556224823,0.0163086913526058,0.3802478648722172,0.0,-0.0544601567089557,0.054460156708955765,lpips,Landscape with a Village in the Distance,Jacob van Ruisdael,,landscape_natural,,,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/437545,Public Domain / Open Access,p013.jpg,lama,lama
p013_mixed_damage,p013,p013_mixed_damage,mixed_damage,content_region,0.5131548047065735,0.0929505079984664,0.420204296708107,0.5131548047065735,0.0307650975883007,0.4823897071182728,0.0,-0.06218541041016569,0.06218541041016579,lpips,Landscape with a Village in the Distance,Jacob van Ruisdael,,landscape_natural,,,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/437545,Public Domain / Open Access,p013.jpg,lama,lama
p013_mixed_damage,p013,p013_mixed_damage,mixed_damage,mask_bbox_crop,0.396556556224823,0.0707688480615615,0.3257877081632614,0.396556556224823,0.0163086913526058,0.3802478648722172,0.0,-0.0544601567089557,0.054460156708955765,lpips,Landscape with a Village in the Distance,Jacob van Ruisdael,,landscape_natural,,,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/437545,Public Domain / Open Access,p013.jpg,lama,lama
p013_scratch_thin,p013,p013_scratch_thin,scratch_thin,full_image,0.3340999782085418,0.0063527124002575,0.3277472658082843,0.3340999782085418,0.0019226222066208,0.332177356001921,0.0,-0.0044300901936367,0.004430090193636715,lpips,Landscape with a Village in the Distance,Jacob van Ruisdael,,landscape_natural,,,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/437545,Public Domain / Open Access,p013.jpg,lama,lama
p013_scratch_thin,p013,p013_scratch_thin,scratch_thin,content_region,0.4203839302062988,0.0062985252588987,0.4140854049474001,0.4203839302062988,0.0023750925902277,0.4180088376160711,0.0,-0.003923432668671,0.003923432668671012,lpips,Landscape with a Village in the Distance,Jacob van Ruisdael,,landscape_natural,,,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/437545,Public Domain / Open Access,p013.jpg,lama,lama
p013_scratch_thin,p013,p013_scratch_thin,scratch_thin,mask_bbox_crop,0.3823611438274383,0.0078210551291704,0.3745400886982679,0.3823611438274383,0.0024991994723677,0.3798619443550706,0.0,-0.0053218556568027,0.00532185565680271,lpips,Landscape with a Village in the Distance,Jacob van Ruisdael,,landscape_natural,,,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/437545,Public Domain / Open Access,p013.jpg,lama,lama
p013_zero_control,p013,p013_zero_control,zero_control,full_image,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lpips,Landscape with a Village in the Distance,Jacob van Ruisdael,,landscape_natural,,,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/437545,Public Domain / Open Access,p013.jpg,tie,tie
p013_zero_control,p013,p013_zero_control,zero_control,content_region,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lpips,Landscape with a Village in the Distance,Jacob van Ruisdael,,landscape_natural,,,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/437545,Public Domain / Open Access,p013.jpg,tie,tie
p014_loss_large,p014,p014_loss_large,loss_large,full_image,0.1916739642620086,0.0948209911584854,0.0968529731035232,0.1916739642620086,0.0469942465424537,0.1446797177195549,0.0,-0.047826744616031695,0.0478267446160317,lpips,Landscape on a River,Charles-François Daubigny,,landscape_natural,,,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/436081,Public Domain / Open Access,p014.jpg,lama,lama
p014_loss_large,p014,p014_loss_large,loss_large,content_region,0.2960923016071319,0.1643798947334289,0.131712406873703,0.2960923016071319,0.0722497180104255,0.2238425835967064,0.0,-0.0921301767230034,0.09213017672300339,lpips,Landscape on a River,Charles-François Daubigny,,landscape_natural,,,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/436081,Public Domain / Open Access,p014.jpg,lama,lama
p014_loss_large,p014,p014_loss_large,loss_large,mask_bbox_crop,0.5740740299224854,0.3507800996303558,0.2232939302921295,0.5740740299224854,0.161038190126419,0.4130358397960663,0.0,-0.18974190950393677,0.1897419095039368,lpips,Landscape on a River,Charles-François Daubigny,,landscape_natural,,,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/436081,Public Domain / Open Access,p014.jpg,lama,lama
p014_loss_small,p014,p014_loss_small,loss_small,full_image,0.1940302699804306,0.005788343027234,0.1882419269531965,0.1940302699804306,0.0011460648383945,0.192884205142036,0.0,-0.0046422781888395,0.004642278188839499,lpips,Landscape on a River,Charles-François Daubigny,,landscape_natural,,,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/436081,Public Domain / Open Access,p014.jpg,lama,lama
p014_loss_small,p014,p014_loss_small,loss_small,content_region,0.2821493446826935,0.0272871106863021,0.2548622339963913,0.2821493446826935,0.0047561163082718,0.2773932283744216,0.0,-0.0225309943780303,0.0225309943780303,lpips,Landscape on a River,Charles-François Daubigny,,landscape_natural,,,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/436081,Public Domain / Open Access,p014.jpg,lama,lama
p014_loss_small,p014,p014_loss_small,loss_small,mask_bbox_crop,0.2961568534374237,0.0218673832714557,0.2742894701659679,0.2961568534374237,0.0045549091883003,0.2916019442491233,0.0,-0.0173124740831554,0.017312474083155394,lpips,Landscape on a River,Charles-François Daubigny,,landscape_natural,,,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/436081,Public Domain / Open Access,p014.jpg,lama,lama
p014_mixed_damage,p014,p014_mixed_damage,mixed_damage,full_image,0.4041257798671722,0.0612316206097602,0.3428941592574119,0.4041257798671722,0.0182215776294469,0.3859042022377252,0.0,-0.0430100429803133,0.0430100429803133,lpips,Landscape on a River,Charles-François Daubigny,,landscape_natural,,,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/436081,Public Domain / Open Access,p014.jpg,lama,lama
p014_mixed_damage,p014,p014_mixed_damage,mixed_damage,content_region,0.5211520195007324,0.0868689268827438,0.4342830926179886,0.5211520195007324,0.045848149806261,0.4753038696944713,0.0,-0.041020777076482794,0.04102077707648272,lpips,Landscape on a River,Charles-François Daubigny,,landscape_natural,,,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/436081,Public Domain / Open Access,p014.jpg,lama,lama
p014_mixed_damage,p014,p014_mixed_damage,mixed_damage,mask_bbox_crop,0.4394245743751526,0.0670823156833648,0.3723422586917877,0.4394245743751526,0.022992830723524,0.4164317436516285,0.0,-0.0440894849598408,0.044089484959840775,lpips,Landscape on a River,Charles-François Daubigny,,landscape_natural,,,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/436081,Public Domain / Open Access,p014.jpg,lama,lama
p014_scratch_thin,p014,p014_scratch_thin,scratch_thin,full_image,0.2559618949890136,0.0024439252447336,0.25351796974428,0.2559618949890136,0.0024103603791445,0.2535515346098691,0.0,-3.356486558910021e-05,3.3564865589141846e-05,lpips,Landscape on a River,Charles-François Daubigny,,landscape_natural,,,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/436081,Public Domain / Open Access,p014.jpg,lama,lama
p014_scratch_thin,p014,p014_scratch_thin,scratch_thin,content_region,0.3336639404296875,0.0047660782001912,0.3288978622294962,0.3336639404296875,0.0062442878261208,0.3274196526035666,0.0,0.0014782096259295992,-0.001478209625929594,lpips,Landscape on a River,Charles-François Daubigny,,landscape_natural,,,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/436081,Public Domain / Open Access,p014.jpg,opencv,opencv
p014_scratch_thin,p014,p014_scratch_thin,scratch_thin,mask_bbox_crop,0.421140193939209,0.0056628882884979,0.415477305650711,0.421140193939209,0.0042066248133778,0.4169335691258311,0.0,-0.0014562634751200997,0.001456263475120123,lpips,Landscape on a River,Charles-François Daubigny,,landscape_natural,,,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/436081,Public Domain / Open Access,p014.jpg,lama,lama
p014_zero_control,p014,p014_zero_control,zero_control,full_image,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lpips,Landscape on a River,Charles-François Daubigny,,landscape_natural,,,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/436081,Public Domain / Open Access,p014.jpg,tie,tie
p014_zero_control,p014,p014_zero_control,zero_control,content_region,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lpips,Landscape on a River,Charles-François Daubigny,,landscape_natural,,,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/436081,Public Domain / Open Access,p014.jpg,tie,tie
p015_loss_large,p015,p015_loss_large,loss_large,full_image,0.1558170318603515,0.0947493612766265,0.0610676705837249,0.1558170318603515,0.0561050400137901,0.0997119918465614,0.0,-0.0386443212628364,0.038644321262836505,lpips,Landscape,Henri-Joseph Harpignies,,landscape_natural,,,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/337306,Public Domain / Open Access,p015.jpg,lama,lama
p015_loss_large,p015,p015_loss_large,loss_large,content_region,0.2003133893013,0.1285528093576431,0.0717605799436569,0.2003133893013,0.0700489655137062,0.1302644237875938,0.0,-0.058503843843936906,0.05850384384393692,lpips,Landscape,Henri-Joseph Harpignies,,landscape_natural,,,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/337306,Public Domain / Open Access,p015.jpg,lama,lama
p015_loss_large,p015,p015_loss_large,loss_large,mask_bbox_crop,0.6520757675170898,0.4836895167827606,0.1683862507343292,0.6520757675170898,0.2306113094091415,0.4214644581079483,0.0,-0.2530782073736191,0.2530782073736191,lpips,Landscape,Henri-Joseph Harpignies,,landscape_natural,,,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/337306,Public Domain / Open Access,p015.jpg,lama,lama
p015_loss_small,p015,p015_loss_small,loss_small,full_image,0.1291110068559646,0.0102440193295478,0.1188669875264167,0.1291110068559646,0.0060984496958553,0.1230125571601092,0.0,-0.0041455696336925,0.004145569633692503,lpips,Landscape,Henri-Joseph Harpignies,,landscape_natural,,,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/337306,Public Domain / Open Access,p015.jpg,lama,lama
p015_loss_small,p015,p015_loss_small,loss_small,content_region,0.1712981760501861,0.0204553119838237,0.1508428640663623,0.1712981760501861,0.0115549769252538,0.1597431991249323,0.0,-0.0089003350585699,0.008900335058569991,lpips,Landscape,Henri-Joseph Harpignies,,landscape_natural,,,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/337306,Public Domain / Open Access,p015.jpg,lama,lama
p015_loss_small,p015,p015_loss_small,loss_small,mask_bbox_crop,0.1291110068559646,0.0102440193295478,0.1188669875264167,0.1291110068559646,0.0060984496958553,0.1230125571601092,0.0,-0.0041455696336925,0.004145569633692503,lpips,Landscape,Henri-Joseph Harpignies,,landscape_natural,,,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/337306,Public Domain / Open Access,p015.jpg,lama,lama
p015_mixed_damage,p015,p015_mixed_damage,mixed_damage,full_image,0.3054542541503906,0.0683610364794731,0.2370932176709175,0.3054542541503906,0.03598652780056,0.2694677263498306,0.0,-0.0323745086789131,0.032374508678913116,lpips,Landscape,Henri-Joseph Harpignies,,landscape_natural,,,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/337306,Public Domain / Open Access,p015.jpg,lama,lama
p015_mixed_damage,p015,p015_mixed_damage,mixed_damage,content_region,0.3802388310432434,0.0889112502336502,0.2913275808095932,0.3802388310432434,0.0483494624495506,0.3318893685936928,0.0,-0.04056178778409959,0.04056178778409958,lpips,Landscape,Henri-Joseph Harpignies,,landscape_natural,,,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/337306,Public Domain / Open Access,p015.jpg,lama,lama
p015_mixed_damage,p015,p015_mixed_damage,mixed_damage,mask_bbox_crop,0.3054597973823547,0.0775327533483505,0.2279270440340042,0.3054597973823547,0.0386197865009307,0.2668400108814239,0.0,-0.038912966847419794,0.03891296684741968,lpips,Landscape,Henri-Joseph Harpignies,,landscape_natural,,,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/337306,Public Domain / Open Access,p015.jpg,lama,lama
