feature_row_id,feature_case_id,metric_case_id,restoration_case_id,source_case_id,source_case_id_original,case_id,dataset_name,metric_applicability,painting_id,category,title,artist,style,model_name,mask_id,mask_type,metric_mask_id,metric_mask_type,evaluation_region,region_pixel_count,region_x_min,region_y_min,region_x_max,region_y_max,mask_area_pixels,is_zero_control,mask_threshold_rule,mask_bbox_margin,feature_input_size,clip_model_name,clip_model_revision,dinov2_model_name,dinov2_model_revision,clean_embedding_id,damaged_embedding_id,restored_embedding_id,embedding_group_id,clip_damaged_similarity,clip_restored_similarity,clip_similarity_improvement,dinov2_damaged_similarity,dinov2_restored_similarity,dinov2_similarity_improvement,mean_similarity_improvement,metric_runtime_seconds,case_runtime_seconds,feature_similarity_schema_version,feature_similarity_implementation_name,device,python_version,numpy_version,pandas_version,pillow_version,torch_version,torchvision_version,transformers_version,status,issue
lama__canonical__canonical__p012_loss_large__full_image__feature_similarity,lama__canonical__canonical__p012_loss_large,lama__canonical__canonical__p012_loss_large,lama__canonical__canonical__p012_loss_large,canonical__p012_loss_large,p012_loss_large,canonical__p012_loss_large,canonical,primary,p012,landscape_natural,An Extensive Wooded Landscape,Philips Koninck,,lama,p012_loss_large,loss_large,p012_loss_large,loss_large,full_image,589824,0,0,768,768,46029,False,> 127,8,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,lama__canonical__canonical__p012_loss_large__full_image__clean,lama__canonical__canonical__p012_loss_large__full_image__damaged,lama__canonical__canonical__p012_loss_large__full_image__restored,canonical__p012__full_image,0.8776268362998962,0.9925513863563538,0.11492455005645752,0.7012885808944702,0.9788817167282104,0.27759313583374023,0.19625884294509888,0.184232399915345,0.6552837999770418,2.0.0,restoration_eval.metrics_feature_similarity,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.20.1+cu121,4.49.0,ok,
lama__canonical__canonical__p012_loss_large__content_region__feature_similarity,lama__canonical__canonical__p012_loss_large,lama__canonical__canonical__p012_loss_large,lama__canonical__canonical__p012_loss_large,canonical__p012_loss_large,p012_loss_large,canonical__p012_loss_large,canonical,primary,p012,landscape_natural,An Extensive Wooded Landscape,Philips Koninck,,lama,p012_loss_large,loss_large,p012_loss_large,loss_large,content_region,436992,0,99,768,668,46029,False,> 127,8,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,lama__canonical__canonical__p012_loss_large__content_region__clean,lama__canonical__canonical__p012_loss_large__content_region__damaged,lama__canonical__canonical__p012_loss_large__content_region__restored,canonical__p012__content_region,0.83368980884552,0.9928760528564453,0.1591862440109253,0.762877881526947,0.9691504240036011,0.20627254247665405,0.18272939324378967,0.2009155999403447,0.6552837999770418,2.0.0,restoration_eval.metrics_feature_similarity,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.20.1+cu121,4.49.0,ok,
lama__canonical__canonical__p012_loss_large__mask_bbox_crop__feature_similarity,lama__canonical__canonical__p012_loss_large,lama__canonical__canonical__p012_loss_large,lama__canonical__canonical__p012_loss_large,canonical__p012_loss_large,p012_loss_large,canonical__p012_loss_large,canonical,primary,p012,landscape_natural,An Extensive Wooded Landscape,Philips Koninck,,lama,p012_loss_large,loss_large,p012_loss_large,loss_large,mask_bbox_crop,103684,58,325,380,647,46029,False,> 127,8,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,lama__canonical__canonical__p012_loss_large__mask_bbox_crop__clean,lama__canonical__canonical__p012_loss_large__mask_bbox_crop__damaged,lama__canonical__canonical__p012_loss_large__mask_bbox_crop__restored,canonical__p012__mask_bbox_crop,0.7068911194801331,0.9595425128936768,0.2526513934135437,0.6679456233978271,0.9319223165512085,0.26397669315338135,0.2583140432834625,0.17240489996038377,0.6552837999770418,2.0.0,restoration_eval.metrics_feature_similarity,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.20.1+cu121,4.49.0,ok,
lama__canonical__canonical__p012_loss_small__full_image__feature_similarity,lama__canonical__canonical__p012_loss_small,lama__canonical__canonical__p012_loss_small,lama__canonical__canonical__p012_loss_small,canonical__p012_loss_small,p012_loss_small,canonical__p012_loss_small,canonical,primary,p012,landscape_natural,An Extensive Wooded Landscape,Philips Koninck,,lama,p012_loss_small,loss_small,p012_loss_small,loss_small,full_image,589824,0,0,768,768,22276,False,> 127,8,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,lama__canonical__canonical__p012_loss_small__full_image__clean,lama__canonical__canonical__p012_loss_small__full_image__damaged,lama__canonical__canonical__p012_loss_small__full_image__restored,canonical__p012__full_image,0.8525329232215881,0.9985812902450562,0.14604836702346802,0.8517281413078308,0.9943049550056458,0.14257681369781494,0.14431259036064148,0.188327300013043,0.6504548999946564,2.0.0,restoration_eval.metrics_feature_similarity,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.20.1+cu121,4.49.0,ok,
lama__canonical__canonical__p012_loss_small__content_region__feature_similarity,lama__canonical__canonical__p012_loss_small,lama__canonical__canonical__p012_loss_small,lama__canonical__canonical__p012_loss_small,canonical__p012_loss_small,p012_loss_small,canonical__p012_loss_small,canonical,primary,p012,landscape_natural,An Extensive Wooded Landscape,Philips Koninck,,lama,p012_loss_small,loss_small,p012_loss_small,loss_small,content_region,436992,0,99,768,668,22276,False,> 127,8,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,lama__canonical__canonical__p012_loss_small__content_region__clean,lama__canonical__canonical__p012_loss_small__content_region__damaged,lama__canonical__canonical__p012_loss_small__content_region__restored,canonical__p012__content_region,0.8315736055374146,0.9987099766731262,0.16713637113571167,0.8471814393997192,0.9890661239624023,0.1418846845626831,0.1545105278491974,0.18572199996560812,0.6504548999946564,2.0.0,restoration_eval.metrics_feature_similarity,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.20.1+cu121,4.49.0,ok,
lama__canonical__canonical__p012_loss_small__mask_bbox_crop__feature_similarity,lama__canonical__canonical__p012_loss_small,lama__canonical__canonical__p012_loss_small,lama__canonical__canonical__p012_loss_small,canonical__p012_loss_small,p012_loss_small,canonical__p012_loss_small,canonical,primary,p012,landscape_natural,An Extensive Wooded Landscape,Philips Koninck,,lama,p012_loss_small,loss_small,p012_loss_small,loss_small,mask_bbox_crop,419904,72,47,720,695,22276,False,> 127,8,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,lama__canonical__canonical__p012_loss_small__mask_bbox_crop__clean,lama__canonical__canonical__p012_loss_small__mask_bbox_crop__damaged,lama__canonical__canonical__p012_loss_small__mask_bbox_crop__restored,canonical__p012__mask_bbox_crop,0.8610590100288391,0.9986157417297363,0.13755673170089722,0.8741750717163086,0.9906599521636963,0.1164848804473877,0.12702080607414246,0.1736280000768602,0.6504548999946564,2.0.0,restoration_eval.metrics_feature_similarity,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.20.1+cu121,4.49.0,ok,
lama__canonical__canonical__p012_mixed_damage__full_image__feature_similarity,lama__canonical__canonical__p012_mixed_damage,lama__canonical__canonical__p012_mixed_damage,lama__canonical__canonical__p012_mixed_damage,canonical__p012_mixed_damage,p012_mixed_damage,canonical__p012_mixed_damage,canonical,primary,p012,landscape_natural,An Extensive Wooded Landscape,Philips Koninck,,lama,p012_mixed_damage,mixed_damage,p012_mixed_damage,mixed_damage,full_image,589824,0,0,768,768,41283,False,> 127,8,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,lama__canonical__canonical__p012_mixed_damage__full_image__clean,lama__canonical__canonical__p012_mixed_damage__full_image__damaged,lama__canonical__canonical__p012_mixed_damage__full_image__restored,canonical__p012__full_image,0.8028466105461121,0.9989567995071411,0.19611018896102905,0.5952847599983215,0.9942400455474854,0.3989552855491638,0.29753273725509644,0.17742760002147406,0.6879112999886274,2.0.0,restoration_eval.metrics_feature_similarity,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.20.1+cu121,4.49.0,ok,
lama__canonical__canonical__p012_mixed_damage__content_region__feature_similarity,lama__canonical__canonical__p012_mixed_damage,lama__canonical__canonical__p012_mixed_damage,lama__canonical__canonical__p012_mixed_damage,canonical__p012_mixed_damage,p012_mixed_damage,canonical__p012_mixed_damage,canonical,primary,p012,landscape_natural,An Extensive Wooded Landscape,Philips Koninck,,lama,p012_mixed_damage,mixed_damage,p012_mixed_damage,mixed_damage,content_region,436992,0,99,768,668,41283,False,> 127,8,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,lama__canonical__canonical__p012_mixed_damage__content_region__clean,lama__canonical__canonical__p012_mixed_damage__content_region__damaged,lama__canonical__canonical__p012_mixed_damage__content_region__restored,canonical__p012__content_region,0.7876567840576172,0.9966604709625244,0.20900368690490723,0.6443946361541748,0.9939165711402893,0.3495219349861145,0.27926281094551086,0.20468730002176017,0.6879112999886274,2.0.0,restoration_eval.metrics_feature_similarity,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.20.1+cu121,4.49.0,ok,
lama__canonical__canonical__p012_mixed_damage__mask_bbox_crop__feature_similarity,lama__canonical__canonical__p012_mixed_damage,lama__canonical__canonical__p012_mixed_damage,lama__canonical__canonical__p012_mixed_damage,canonical__p012_mixed_damage,p012_mixed_damage,canonical__p012_mixed_damage,canonical,primary,p012,landscape_natural,An Extensive Wooded Landscape,Philips Koninck,,lama,p012_mixed_damage,mixed_damage,p012_mixed_damage,mixed_damage,mask_bbox_crop,589824,0,0,768,768,41283,False,> 127,8,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,lama__canonical__canonical__p012_mixed_damage__mask_bbox_crop__clean,lama__canonical__canonical__p012_mixed_damage__mask_bbox_crop__damaged,lama__canonical__canonical__p012_mixed_damage__mask_bbox_crop__restored,canonical__p012__mask_bbox_crop,0.8028466105461121,0.9989567995071411,0.19611018896102905,0.5952847599983215,0.9942400455474854,0.3989552855491638,0.29753273725509644,0.205408800044097,0.6879112999886274,2.0.0,restoration_eval.metrics_feature_similarity,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.20.1+cu121,4.49.0,ok,
lama__canonical__canonical__p012_scratch_thin__full_image__feature_similarity,lama__canonical__canonical__p012_scratch_thin,lama__canonical__canonical__p012_scratch_thin,lama__canonical__canonical__p012_scratch_thin,canonical__p012_scratch_thin,p012_scratch_thin,canonical__p012_scratch_thin,canonical,primary,p012,landscape_natural,An Extensive Wooded Landscape,Philips Koninck,,lama,p012_scratch_thin,scratch_thin,p012_scratch_thin,scratch_thin,full_image,589824,0,0,768,768,9579,False,> 127,8,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,lama__canonical__canonical__p012_scratch_thin__full_image__clean,lama__canonical__canonical__p012_scratch_thin__full_image__damaged,lama__canonical__canonical__p012_scratch_thin__full_image__restored,canonical__p012__full_image,0.8768883943557739,0.9998058080673218,0.12291741371154785,0.7333680391311646,0.999260663986206,0.2658926248550415,0.19440501928329468,0.18910049996338785,0.6924073999980465,2.0.0,restoration_eval.metrics_feature_similarity,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.20.1+cu121,4.49.0,ok,
lama__canonical__canonical__p012_scratch_thin__content_region__feature_similarity,lama__canonical__canonical__p012_scratch_thin,lama__canonical__canonical__p012_scratch_thin,lama__canonical__canonical__p012_scratch_thin,canonical__p012_scratch_thin,p012_scratch_thin,canonical__p012_scratch_thin,canonical,primary,p012,landscape_natural,An Extensive Wooded Landscape,Philips Koninck,,lama,p012_scratch_thin,scratch_thin,p012_scratch_thin,scratch_thin,content_region,436992,0,99,768,668,9579,False,> 127,8,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,lama__canonical__canonical__p012_scratch_thin__content_region__clean,lama__canonical__canonical__p012_scratch_thin__content_region__damaged,lama__canonical__canonical__p012_scratch_thin__content_region__restored,canonical__p012__content_region,0.851432204246521,0.9997571706771851,0.14832496643066406,0.7867318391799927,0.9993491172790527,0.21261727809906006,0.18047112226486206,0.18400530004873872,0.6924073999980465,2.0.0,restoration_eval.metrics_feature_similarity,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.20.1+cu121,4.49.0,ok,
lama__canonical__canonical__p012_scratch_thin__mask_bbox_crop__feature_similarity,lama__canonical__canonical__p012_scratch_thin,lama__canonical__canonical__p012_scratch_thin,lama__canonical__canonical__p012_scratch_thin,canonical__p012_scratch_thin,p012_scratch_thin,canonical__p012_scratch_thin,canonical,primary,p012,landscape_natural,An Extensive Wooded Landscape,Philips Koninck,,lama,p012_scratch_thin,scratch_thin,p012_scratch_thin,scratch_thin,mask_bbox_crop,508369,55,27,768,740,9579,False,> 127,8,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,lama__canonical__canonical__p012_scratch_thin__mask_bbox_crop__clean,lama__canonical__canonical__p012_scratch_thin__mask_bbox_crop__damaged,lama__canonical__canonical__p012_scratch_thin__mask_bbox_crop__restored,canonical__p012__mask_bbox_crop,0.8914554715156555,0.9996419548988342,0.10818648338317871,0.7350262403488159,0.9995019435882568,0.2644757032394409,0.18633109331130981,0.21613880002405494,0.6924073999980465,2.0.0,restoration_eval.metrics_feature_similarity,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.20.1+cu121,4.49.0,ok,
lama__canonical__canonical__p012_zero_control__full_image__feature_similarity,lama__canonical__canonical__p012_zero_control,lama__canonical__canonical__p012_zero_control,lama__canonical__canonical__p012_zero_control,canonical__p012_zero_control,p012_zero_control,canonical__p012_zero_control,canonical,primary,p012,landscape_natural,An Extensive Wooded Landscape,Philips Koninck,,lama,p012_zero_control,zero_control,p012_zero_control,zero_control,full_image,589824,0,0,768,768,0,False,> 127,8,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,lama__canonical__canonical__p012_zero_control__full_image__clean,lama__canonical__canonical__p012_zero_control__full_image__damaged,lama__canonical__canonical__p012_zero_control__full_image__restored,canonical__p012__full_image,0.9999999403953552,0.9999999403953552,0.0,1.0,1.0,0.0,0.0,0.1963270999258384,0.4999351999722421,2.0.0,restoration_eval.metrics_feature_similarity,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.20.1+cu121,4.49.0,ok,
lama__canonical__canonical__p012_zero_control__content_region__feature_similarity,lama__canonical__canonical__p012_zero_control,lama__canonical__canonical__p012_zero_control,lama__canonical__canonical__p012_zero_control,canonical__p012_zero_control,p012_zero_control,canonical__p012_zero_control,canonical,primary,p012,landscape_natural,An Extensive Wooded Landscape,Philips Koninck,,lama,p012_zero_control,zero_control,p012_zero_control,zero_control,content_region,436992,0,99,768,668,0,False,> 127,8,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,lama__canonical__canonical__p012_zero_control__content_region__clean,lama__canonical__canonical__p012_zero_control__content_region__damaged,lama__canonical__canonical__p012_zero_control__content_region__restored,canonical__p012__content_region,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.19937960000243038,0.4999351999722421,2.0.0,restoration_eval.metrics_feature_similarity,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.20.1+cu121,4.49.0,ok,
lama__canonical__canonical__p013_loss_large__full_image__feature_similarity,lama__canonical__canonical__p013_loss_large,lama__canonical__canonical__p013_loss_large,lama__canonical__canonical__p013_loss_large,canonical__p013_loss_large,p013_loss_large,canonical__p013_loss_large,canonical,primary,p013,landscape_natural,Landscape with a Village in the Distance,Jacob van Ruisdael,,lama,p013_loss_large,loss_large,p013_loss_large,loss_large,full_image,589824,0,0,768,768,48212,False,> 127,8,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,lama__canonical__canonical__p013_loss_large__full_image__clean,lama__canonical__canonical__p013_loss_large__full_image__damaged,lama__canonical__canonical__p013_loss_large__full_image__restored,canonical__p013__full_image,0.8686324954032898,0.9963864088058472,0.12775391340255737,0.8189492225646973,0.986770749092102,0.16782152652740479,0.14778771996498108,0.21974069997668266,0.686766600003466,2.0.0,restoration_eval.metrics_feature_similarity,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.20.1+cu121,4.49.0,ok,
lama__canonical__canonical__p013_loss_large__content_region__feature_similarity,lama__canonical__canonical__p013_loss_large,lama__canonical__canonical__p013_loss_large,lama__canonical__canonical__p013_loss_large,canonical__p013_loss_large,p013_loss_large,canonical__p013_loss_large,canonical,primary,p013,landscape_natural,Landscape with a Village in the Distance,Jacob van Ruisdael,,lama,p013_loss_large,loss_large,p013_loss_large,loss_large,content_region,410112,0,117,768,651,48212,False,> 127,8,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,lama__canonical__canonical__p013_loss_large__content_region__clean,lama__canonical__canonical__p013_loss_large__content_region__damaged,lama__canonical__canonical__p013_loss_large__content_region__restored,canonical__p013__content_region,0.8321645259857178,0.9929980039596558,0.160833477973938,0.8331607580184937,0.9891370534896851,0.1559762954711914,0.1584048867225647,0.19013379991520196,0.686766600003466,2.0.0,restoration_eval.metrics_feature_similarity,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.20.1+cu121,4.49.0,ok,
lama__canonical__canonical__p013_loss_large__mask_bbox_crop__feature_similarity,lama__canonical__canonical__p013_loss_large,lama__canonical__canonical__p013_loss_large,lama__canonical__canonical__p013_loss_large,canonical__p013_loss_large,p013_loss_large,canonical__p013_loss_large,canonical,primary,p013,landscape_natural,Landscape with a Village in the Distance,Jacob van Ruisdael,,lama,p013_loss_large,loss_large,p013_loss_large,loss_large,mask_bbox_crop,94864,127,148,435,456,48212,False,> 127,8,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,lama__canonical__canonical__p013_loss_large__mask_bbox_crop__clean,lama__canonical__canonical__p013_loss_large__mask_bbox_crop__damaged,lama__canonical__canonical__p013_loss_large__mask_bbox_crop__restored,canonical__p013__mask_bbox_crop,0.7018032073974609,0.9834840297698975,0.2816808223724365,0.7944443225860596,0.966452956199646,0.17200863361358643,0.22684472799301147,0.17848220001906157,0.686766600003466,2.0.0,restoration_eval.metrics_feature_similarity,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.20.1+cu121,4.49.0,ok,
lama__canonical__canonical__p013_loss_small__full_image__feature_similarity,lama__canonical__canonical__p013_loss_small,lama__canonical__canonical__p013_loss_small,lama__canonical__canonical__p013_loss_small,canonical__p013_loss_small,p013_loss_small,canonical__p013_loss_small,canonical,primary,p013,landscape_natural,Landscape with a Village in the Distance,Jacob van Ruisdael,,lama,p013_loss_small,loss_small,p013_loss_small,loss_small,full_image,589824,0,0,768,768,18639,False,> 127,8,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,lama__canonical__canonical__p013_loss_small__full_image__clean,lama__canonical__canonical__p013_loss_small__full_image__damaged,lama__canonical__canonical__p013_loss_small__full_image__restored,canonical__p013__full_image,0.8787550926208496,0.9991690516471863,0.12041395902633667,0.7739309668540955,0.996891975402832,0.22296100854873657,0.17168748378753662,0.18939359998330474,0.6498905000044033,2.0.0,restoration_eval.metrics_feature_similarity,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.20.1+cu121,4.49.0,ok,
lama__canonical__canonical__p013_loss_small__content_region__feature_similarity,lama__canonical__canonical__p013_loss_small,lama__canonical__canonical__p013_loss_small,lama__canonical__canonical__p013_loss_small,canonical__p013_loss_small,p013_loss_small,canonical__p013_loss_small,canonical,primary,p013,landscape_natural,Landscape with a Village in the Distance,Jacob van Ruisdael,,lama,p013_loss_small,loss_small,p013_loss_small,loss_small,content_region,410112,0,117,768,651,18639,False,> 127,8,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,lama__canonical__canonical__p013_loss_small__content_region__clean,lama__canonical__canonical__p013_loss_small__content_region__damaged,lama__canonical__canonical__p013_loss_small__content_region__restored,canonical__p013__content_region,0.8292953372001648,0.9990557432174683,0.16976040601730347,0.8638402223587036,0.99614417552948,0.13230395317077637,0.15103217959403992,0.16749110003001988,0.6498905000044033,2.0.0,restoration_eval.metrics_feature_similarity,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.20.1+cu121,4.49.0,ok,
lama__canonical__canonical__p013_loss_small__mask_bbox_crop__feature_similarity,lama__canonical__canonical__p013_loss_small,lama__canonical__canonical__p013_loss_small,lama__canonical__canonical__p013_loss_small,canonical__p013_loss_small,p013_loss_small,canonical__p013_loss_small,canonical,primary,p013,landscape_natural,Landscape with a Village in the Distance,Jacob van Ruisdael,,lama,p013_loss_small,loss_small,p013_loss_small,loss_small,mask_bbox_crop,541696,8,0,744,736,18639,False,> 127,8,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,lama__canonical__canonical__p013_loss_small__mask_bbox_crop__clean,lama__canonical__canonical__p013_loss_small__mask_bbox_crop__damaged,lama__canonical__canonical__p013_loss_small__mask_bbox_crop__restored,canonical__p013__mask_bbox_crop,0.8706429600715637,0.999203622341156,0.12856066226959229,0.8160185813903809,0.994697093963623,0.1786785125732422,0.15361958742141724,0.2017481999937445,0.6498905000044033,2.0.0,restoration_eval.metrics_feature_similarity,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.20.1+cu121,4.49.0,ok,
lama__canonical__canonical__p013_mixed_damage__full_image__feature_similarity,lama__canonical__canonical__p013_mixed_damage,lama__canonical__canonical__p013_mixed_damage,lama__canonical__canonical__p013_mixed_damage,canonical__p013_mixed_damage,p013_mixed_damage,canonical__p013_mixed_damage,canonical,primary,p013,landscape_natural,Landscape with a Village in the Distance,Jacob van Ruisdael,,lama,p013_mixed_damage,mixed_damage,p013_mixed_damage,mixed_damage,full_image,589824,0,0,768,768,35229,False,> 127,8,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,lama__canonical__canonical__p013_mixed_damage__full_image__clean,lama__canonical__canonical__p013_mixed_damage__full_image__damaged,lama__canonical__canonical__p013_mixed_damage__full_image__restored,canonical__p013__full_image,0.8310893177986145,0.9987523555755615,0.16766303777694702,0.41635847091674805,0.993855893611908,0.5774974226951599,0.37258023023605347,0.1776817999780178,0.6359353000298142,2.0.0,restoration_eval.metrics_feature_similarity,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.20.1+cu121,4.49.0,ok,
lama__canonical__canonical__p013_mixed_damage__content_region__feature_similarity,lama__canonical__canonical__p013_mixed_damage,lama__canonical__canonical__p013_mixed_damage,lama__canonical__canonical__p013_mixed_damage,canonical__p013_mixed_damage,p013_mixed_damage,canonical__p013_mixed_damage,canonical,primary,p013,landscape_natural,Landscape with a Village in the Distance,Jacob van Ruisdael,,lama,p013_mixed_damage,mixed_damage,p013_mixed_damage,mixed_damage,content_region,410112,0,117,768,651,35229,False,> 127,8,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,lama__canonical__canonical__p013_mixed_damage__content_region__clean,lama__canonical__canonical__p013_mixed_damage__content_region__damaged,lama__canonical__canonical__p013_mixed_damage__content_region__restored,canonical__p013__content_region,0.7921542525291443,0.9983094930648804,0.20615524053573608,0.5123268961906433,0.9933048486709595,0.48097795248031616,0.3435665965080261,0.1723212000215426,0.6359353000298142,2.0.0,restoration_eval.metrics_feature_similarity,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.20.1+cu121,4.49.0,ok,
lama__canonical__canonical__p013_mixed_damage__mask_bbox_crop__feature_similarity,lama__canonical__canonical__p013_mixed_damage,lama__canonical__canonical__p013_mixed_damage,lama__canonical__canonical__p013_mixed_damage,canonical__p013_mixed_damage,p013_mixed_damage,canonical__p013_mixed_damage,canonical,primary,p013,landscape_natural,Landscape with a Village in the Distance,Jacob van Ruisdael,,lama,p013_mixed_damage,mixed_damage,p013_mixed_damage,mixed_damage,mask_bbox_crop,589824,0,0,768,768,35229,False,> 127,8,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,lama__canonical__canonical__p013_mixed_damage__mask_bbox_crop__clean,lama__canonical__canonical__p013_mixed_damage__mask_bbox_crop__damaged,lama__canonical__canonical__p013_mixed_damage__mask_bbox_crop__restored,canonical__p013__mask_bbox_crop,0.8310893177986145,0.9987523555755615,0.16766303777694702,0.41635847091674805,0.993855893611908,0.5774974226951599,0.37258023023605347,0.19023379997815937,0.6359353000298142,2.0.0,restoration_eval.metrics_feature_similarity,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.20.1+cu121,4.49.0,ok,
lama__canonical__canonical__p013_scratch_thin__full_image__feature_similarity,lama__canonical__canonical__p013_scratch_thin,lama__canonical__canonical__p013_scratch_thin,lama__canonical__canonical__p013_scratch_thin,canonical__p013_scratch_thin,p013_scratch_thin,canonical__p013_scratch_thin,canonical,primary,p013,landscape_natural,Landscape with a Village in the Distance,Jacob van Ruisdael,,lama,p013_scratch_thin,scratch_thin,p013_scratch_thin,scratch_thin,full_image,589824,0,0,768,768,8069,False,> 127,8,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,lama__canonical__canonical__p013_scratch_thin__full_image__clean,lama__canonical__canonical__p013_scratch_thin__full_image__damaged,lama__canonical__canonical__p013_scratch_thin__full_image__restored,canonical__p013__full_image,0.8513860106468201,0.9998897314071655,0.14850372076034546,0.5816124677658081,0.9993273019790649,0.41771483421325684,0.28310927748680115,0.20210300001781434,0.6478430000133812,2.0.0,restoration_eval.metrics_feature_similarity,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.20.1+cu121,4.49.0,ok,
lama__canonical__canonical__p013_scratch_thin__content_region__feature_similarity,lama__canonical__canonical__p013_scratch_thin,lama__canonical__canonical__p013_scratch_thin,lama__canonical__canonical__p013_scratch_thin,canonical__p013_scratch_thin,p013_scratch_thin,canonical__p013_scratch_thin,canonical,primary,p013,landscape_natural,Landscape with a Village in the Distance,Jacob van Ruisdael,,lama,p013_scratch_thin,scratch_thin,p013_scratch_thin,scratch_thin,content_region,410112,0,117,768,651,8069,False,> 127,8,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,lama__canonical__canonical__p013_scratch_thin__content_region__clean,lama__canonical__canonical__p013_scratch_thin__content_region__damaged,lama__canonical__canonical__p013_scratch_thin__content_region__restored,canonical__p013__content_region,0.8982300162315369,0.9995884895324707,0.10135847330093384,0.7320773601531982,0.9987363815307617,0.2666590213775635,0.18400874733924866,0.1717605999438092,0.6478430000133812,2.0.0,restoration_eval.metrics_feature_similarity,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.20.1+cu121,4.49.0,ok,
