painting_id,mask_type,model_name,diff_filename,diff_masked_filename,max_abs_diff,mean_abs_diff_full,mean_abs_diff_masked
p001,irregular_small,opencv_telea,p001_irregular_small_opencv_telea_diff.png,p001_irregular_small_opencv_telea_diff_masked_only.png,32.0,0.11974644660949707,4.714593887329102
p001,scratch_lines,opencv_telea,p001_scratch_lines_opencv_telea_diff.png,p001_scratch_lines_opencv_telea_diff_masked_only.png,94.33333587646484,0.1123996302485466,4.823983192443848
p001,irregular_large,opencv_telea,p001_irregular_large_opencv_telea_diff.png,p001_irregular_large_opencv_telea_diff_masked_only.png,101.33333587646484,1.4142327308654785,12.476044654846191
p002,irregular_small,opencv_telea,p002_irregular_small_opencv_telea_diff.png,p002_irregular_small_opencv_telea_diff_masked_only.png,43.66666793823242,0.19794434309005737,7.23507022857666
p002,scratch_lines,opencv_telea,p002_scratch_lines_opencv_telea_diff.png,p002_scratch_lines_opencv_telea_diff_masked_only.png,147.3333282470703,0.16840900480747223,6.940445899963379
p002,irregular_large,opencv_telea,p002_irregular_large_opencv_telea_diff.png,p002_irregular_large_opencv_telea_diff_masked_only.png,52.66666793823242,0.9995941519737244,8.857144355773926
p003,irregular_small,opencv_telea,p003_irregular_small_opencv_telea_diff.png,p003_irregular_small_opencv_telea_diff_masked_only.png,74.0,0.3756001889705658,14.76821517944336
p003,scratch_lines,opencv_telea,p003_scratch_lines_opencv_telea_diff.png,p003_scratch_lines_opencv_telea_diff_masked_only.png,84.33333587646484,0.10284480452537537,6.5058274269104
p003,irregular_large,opencv_telea,p003_irregular_large_opencv_telea_diff.png,p003_irregular_large_opencv_telea_diff_masked_only.png,89.0,2.2921142578125,20.611730575561523
