case_id,painting_id,category,title,mask_id,mask_type,model_name,evaluation_region,region_pixel_count,region_x_min,region_y_min,region_x_max,region_y_max,damaged_area_pixels,damaged_area_percentage_content,damaged_area_percentage_full,damaged_lpips,restored_lpips,lpips_improvement,lpips_net,crop_resize,device,status,issue
p002_scratch_thin,p002,portrait_figure,Madame X (Madame Pierre Gautreau),p002_scratch_thin,scratch_thin,lama,full_image,589824,0,0,768,768,8436,2.4464,1.4303,0.28562024235725403,0.0003634991589933634,0.28525674319826066,alex,256,cuda,ok,
p002_scratch_thin,p002,portrait_figure,Madame X (Madame Pierre Gautreau),p002_scratch_thin,scratch_thin,lama,content_region,344832,159,0,608,768,8436,2.4464,1.4303,0.3921394348144531,0.0013932327274233103,0.3907462020870298,alex,256,cuda,ok,
p002_scratch_thin,p002,portrait_figure,Madame X (Madame Pierre Gautreau),p002_scratch_thin,scratch_thin,lama,mask_bbox_crop,589824,0,0,768,768,8436,2.4464,1.4303,0.28562024235725403,0.0003634991589933634,0.28525674319826066,alex,256,cuda,ok,
p002_zero_control,p002,portrait_figure,Madame X (Madame Pierre Gautreau),p002_zero_control,zero_control,lama,full_image,589824,0,0,768,768,0,0.0,0.0,0.0,0.0,0.0,alex,256,cuda,ok,
p002_zero_control,p002,portrait_figure,Madame X (Madame Pierre Gautreau),p002_zero_control,zero_control,lama,content_region,344832,159,0,608,768,0,0.0,0.0,0.0,0.0,0.0,alex,256,cuda,ok,
p003_loss_large,p003,portrait_figure,Marie Joséphine Charlotte du Val d'Ognes,p003_loss_large,loss_large,lama,full_image,589824,0,0,768,768,48196,10.2207,8.1713,0.149455264210701,0.03137878328561783,0.11807648092508316,alex,256,cuda,ok,
p003_loss_large,p003,portrait_figure,Marie Joséphine Charlotte du Val d'Ognes,p003_loss_large,loss_large,lama,content_region,471552,77,0,691,768,48196,10.2207,8.1713,0.17601603269577026,0.03737286105751991,0.13864317163825035,alex,256,cuda,ok,
p003_loss_large,p003,portrait_figure,Marie Joséphine Charlotte du Val d'Ognes,p003_loss_large,loss_large,lama,mask_bbox_crop,122500,126,0,476,350,48196,10.2207,8.1713,0.5375250577926636,0.15653999149799347,0.3809850662946701,alex,256,cuda,ok,
p003_loss_small,p003,portrait_figure,Marie Joséphine Charlotte du Val d'Ognes,p003_loss_small,loss_small,lama,full_image,589824,0,0,768,768,20912,4.4347,3.5455,0.14770321547985077,0.0022600251249969006,0.14544319035485387,alex,256,cuda,ok,
p003_loss_small,p003,portrait_figure,Marie Joséphine Charlotte du Val d'Ognes,p003_loss_small,loss_small,lama,content_region,471552,77,0,691,768,20912,4.4347,3.5455,0.15828633308410645,0.003581815864890814,0.15470451721921563,alex,256,cuda,ok,
p003_loss_small,p003,portrait_figure,Marie Joséphine Charlotte du Val d'Ognes,p003_loss_small,loss_small,lama,mask_bbox_crop,515524,0,50,718,768,20912,4.4347,3.5455,0.1557527482509613,0.0024463078007102013,0.1533064404502511,alex,256,cuda,ok,
p003_mixed_damage,p003,portrait_figure,Marie Joséphine Charlotte du Val d'Ognes,p003_mixed_damage,mixed_damage,lama,full_image,589824,0,0,768,768,48680,10.3234,8.2533,0.35796433687210083,0.018081411719322205,0.3398829251527786,alex,256,cuda,ok,
p003_mixed_damage,p003,portrait_figure,Marie Joséphine Charlotte du Val d'Ognes,p003_mixed_damage,mixed_damage,lama,content_region,471552,77,0,691,768,48680,10.3234,8.2533,0.38831058144569397,0.024468902498483658,0.3638416789472103,alex,256,cuda,ok,
p003_mixed_damage,p003,portrait_figure,Marie Joséphine Charlotte du Val d'Ognes,p003_mixed_damage,mixed_damage,lama,mask_bbox_crop,589824,0,0,768,768,48680,10.3234,8.2533,0.35796433687210083,0.018081411719322205,0.3398829251527786,alex,256,cuda,ok,
p003_scratch_thin,p003,portrait_figure,Marie Joséphine Charlotte du Val d'Ognes,p003_scratch_thin,scratch_thin,lama,full_image,589824,0,0,768,768,10496,2.2258,1.7795,0.2528427243232727,0.001053090556524694,0.251789633766748,alex,256,cuda,ok,
p003_scratch_thin,p003,portrait_figure,Marie Joséphine Charlotte du Val d'Ognes,p003_scratch_thin,scratch_thin,lama,content_region,471552,77,0,691,768,10496,2.2258,1.7795,0.2794487774372101,0.0009049358195625246,0.27854384161764756,alex,256,cuda,ok,
p003_scratch_thin,p003,portrait_figure,Marie Joséphine Charlotte du Val d'Ognes,p003_scratch_thin,scratch_thin,lama,mask_bbox_crop,589824,0,0,768,768,10496,2.2258,1.7795,0.2528427243232727,0.001053090556524694,0.251789633766748,alex,256,cuda,ok,
p003_zero_control,p003,portrait_figure,Marie Joséphine Charlotte du Val d'Ognes,p003_zero_control,zero_control,lama,full_image,589824,0,0,768,768,0,0.0,0.0,0.0,0.0,0.0,alex,256,cuda,ok,
p003_zero_control,p003,portrait_figure,Marie Joséphine Charlotte du Val d'Ognes,p003_zero_control,zero_control,lama,content_region,471552,77,0,691,768,0,0.0,0.0,0.0,0.0,0.0,alex,256,cuda,ok,
p004_loss_large,p004,portrait_figure,Madame Georges Charpentier and Her Children,p004_loss_large,loss_large,lama,full_image,589824,0,0,768,768,56801,11.8335,9.6302,0.1364009827375412,0.04359164834022522,0.09280933439731598,alex,256,cuda,ok,
p004_loss_large,p004,portrait_figure,Madame Georges Charpentier and Her Children,p004_loss_large,loss_large,lama,content_region,480000,0,71,768,696,56801,11.8335,9.6302,0.1741328239440918,0.05030347779393196,0.12382934615015984,alex,256,cuda,ok,
p004_loss_large,p004,portrait_figure,Madame Georges Charpentier and Her Children,p004_loss_large,loss_large,lama,mask_bbox_crop,179776,205,271,629,695,56801,11.8335,9.6302,0.4133918583393097,0.16416649520397186,0.24922536313533783,alex,256,cuda,ok,
p004_loss_small,p004,portrait_figure,Madame Georges Charpentier and Her Children,p004_loss_small,loss_small,lama,full_image,589824,0,0,768,768,16444,3.4258,2.788,0.11344283074140549,0.006981257814913988,0.1064615729264915,alex,256,cuda,ok,
p004_loss_small,p004,portrait_figure,Madame Georges Charpentier and Her Children,p004_loss_small,loss_small,lama,content_region,480000,0,71,768,696,16444,3.4258,2.788,0.13579441606998444,0.008554064668715,0.12724035140126944,alex,256,cuda,ok,
p004_loss_small,p004,portrait_figure,Madame Georges Charpentier and Her Children,p004_loss_small,loss_small,lama,mask_bbox_crop,423801,106,0,757,651,16444,3.4258,2.788,0.13605326414108276,0.010804715566337109,0.12524854857474566,alex,256,cuda,ok,
p004_mixed_damage,p004,portrait_figure,Madame Georges Charpentier and Her Children,p004_mixed_damage,mixed_damage,lama,full_image,589824,0,0,768,768,47183,9.8298,7.9995,0.3154430389404297,0.032548923045396805,0.2828941158950329,alex,256,cuda,ok,
p004_mixed_damage,p004,portrait_figure,Madame Georges Charpentier and Her Children,p004_mixed_damage,mixed_damage,lama,content_region,480000,0,71,768,696,47183,9.8298,7.9995,0.34975969791412354,0.037235986441373825,0.3125237114727497,alex,256,cuda,ok,
p004_mixed_damage,p004,portrait_figure,Madame Georges Charpentier and Her Children,p004_mixed_damage,mixed_damage,lama,mask_bbox_crop,589824,0,0,768,768,47183,9.8298,7.9995,0.3154430389404297,0.032548923045396805,0.2828941158950329,alex,256,cuda,ok,
p004_scratch_thin,p004,portrait_figure,Madame Georges Charpentier and Her Children,p004_scratch_thin,scratch_thin,lama,full_image,589824,0,0,768,768,9499,1.979,1.6105,0.2398073375225067,0.0010124891996383667,0.23879484832286835,alex,256,cuda,ok,
p004_scratch_thin,p004,portrait_figure,Madame Georges Charpentier and Her Children,p004_scratch_thin,scratch_thin,lama,content_region,480000,0,71,768,696,9499,1.979,1.6105,0.27021896839141846,0.0017361637437716126,0.26848280464764684,alex,256,cuda,ok,
p004_scratch_thin,p004,portrait_figure,Madame Georges Charpentier and Her Children,p004_scratch_thin,scratch_thin,lama,mask_bbox_crop,589824,0,0,768,768,9499,1.979,1.6105,0.2398073375225067,0.0010124891996383667,0.23879484832286835,alex,256,cuda,ok,
p004_zero_control,p004,portrait_figure,Madame Georges Charpentier and Her Children,p004_zero_control,zero_control,lama,full_image,589824,0,0,768,768,0,0.0,0.0,0.0,0.0,0.0,alex,256,cuda,ok,
p004_zero_control,p004,portrait_figure,Madame Georges Charpentier and Her Children,p004_zero_control,zero_control,lama,content_region,480000,0,71,768,696,0,0.0,0.0,0.0,0.0,0.0,alex,256,cuda,ok,
p005_loss_large,p005,portrait_figure,Self-Portrait with Two Pupils,p005_loss_large,loss_large,lama,full_image,589824,0,0,768,768,43712,10.0029,7.411,0.13569962978363037,0.04336407408118248,0.09233555570244789,alex,256,cuda,ok,
p005_loss_large,p005,portrait_figure,Self-Portrait with Two Pupils,p005_loss_large,loss_large,lama,content_region,436992,99,0,668,768,43712,10.0029,7.411,0.16761137545108795,0.05286259204149246,0.11474878340959549,alex,256,cuda,ok,
p005_loss_large,p005,portrait_figure,Self-Portrait with Two Pupils,p005_loss_large,loss_large,lama,mask_bbox_crop,137641,277,354,648,725,43712,10.0029,7.411,0.433108925819397,0.1669480800628662,0.26616084575653076,alex,256,cuda,ok,
p005_loss_small,p005,portrait_figure,Self-Portrait with Two Pupils,p005_loss_small,loss_small,lama,full_image,589824,0,0,768,768,21814,4.9919,3.6984,0.19314488768577576,0.007348859682679176,0.18579602800309658,alex,256,cuda,ok,
p005_loss_small,p005,portrait_figure,Self-Portrait with Two Pupils,p005_loss_small,loss_small,lama,content_region,436992,99,0,668,768,21814,4.9919,3.6984,0.23298943042755127,0.009467240422964096,0.22352219000458717,alex,256,cuda,ok,
p005_loss_small,p005,portrait_figure,Self-Portrait with Two Pupils,p005_loss_small,loss_small,lama,mask_bbox_crop,419904,41,9,689,657,21814,4.9919,3.6984,0.2521321773529053,0.008471222594380379,0.2436609547585249,alex,256,cuda,ok,
p005_mixed_damage,p005,portrait_figure,Self-Portrait with Two Pupils,p005_mixed_damage,mixed_damage,lama,full_image,589824,0,0,768,768,38316,8.7681,6.4962,0.2632683217525482,0.023563414812088013,0.2397049069404602,alex,256,cuda,ok,
p005_mixed_damage,p005,portrait_figure,Self-Portrait with Two Pupils,p005_mixed_damage,mixed_damage,lama,content_region,436992,99,0,668,768,38316,8.7681,6.4962,0.3113539516925812,0.028360966593027115,0.28299298509955406,alex,256,cuda,ok,
p005_mixed_damage,p005,portrait_figure,Self-Portrait with Two Pupils,p005_mixed_damage,mixed_damage,lama,mask_bbox_crop,589824,0,0,768,768,38316,8.7681,6.4962,0.2632683217525482,0.023563414812088013,0.2397049069404602,alex,256,cuda,ok,
p005_scratch_thin,p005,portrait_figure,Self-Portrait with Two Pupils,p005_scratch_thin,scratch_thin,lama,full_image,589824,0,0,768,768,5805,1.3284,0.9842,0.15563097596168518,0.0011324789375066757,0.1544984970241785,alex,256,cuda,ok,
p005_scratch_thin,p005,portrait_figure,Self-Portrait with Two Pupils,p005_scratch_thin,scratch_thin,lama,content_region,436992,99,0,668,768,5805,1.3284,0.9842,0.18004664778709412,0.000571925425902009,0.1794747223611921,alex,256,cuda,ok,
p005_scratch_thin,p005,portrait_figure,Self-Portrait with Two Pupils,p005_scratch_thin,scratch_thin,lama,mask_bbox_crop,589824,0,0,768,768,5805,1.3284,0.9842,0.15563097596168518,0.0011324789375066757,0.1544984970241785,alex,256,cuda,ok,
p005_zero_control,p005,portrait_figure,Self-Portrait with Two Pupils,p005_zero_control,zero_control,lama,full_image,589824,0,0,768,768,0,0.0,0.0,0.0,0.0,0.0,alex,256,cuda,ok,
p005_zero_control,p005,portrait_figure,Self-Portrait with Two Pupils,p005_zero_control,zero_control,lama,content_region,436992,99,0,668,768,0,0.0,0.0,0.0,0.0,0.0,alex,256,cuda,ok,
p006_loss_large,p006,portrait_figure,Boy with a Sword,p006_loss_large,loss_large,lama,full_image,589824,0,0,768,768,51891,11.7303,8.7977,0.1936100572347641,0.03317338973283768,0.16043666750192642,alex,256,cuda,ok,
p006_loss_large,p006,portrait_figure,Boy with a Sword,p006_loss_large,loss_large,lama,content_region,442368,96,0,672,768,51891,11.7303,8.7977,0.24905821681022644,0.04845944419503212,0.20059877261519432,alex,256,cuda,ok,
p006_loss_large,p006,portrait_figure,Boy with a Sword,p006_loss_large,loss_large,lama,mask_bbox_crop,134689,139,155,506,522,51891,11.7303,8.7977,0.5987578630447388,0.15886788070201874,0.43988998234272003,alex,256,cuda,ok,
p006_loss_small,p006,portrait_figure,Boy with a Sword,p006_loss_small,loss_small,lama,full_image,589824,0,0,768,768,22150,5.0071,3.7554,0.29811543226242065,0.0010384414345026016,0.29707699082791805,alex,256,cuda,ok,
p006_loss_small,p006,portrait_figure,Boy with a Sword,p006_loss_small,loss_small,lama,content_region,442368,96,0,672,768,22150,5.0071,3.7554,0.34273838996887207,0.0017528715543448925,0.3409855184145272,alex,256,cuda,ok,
p006_loss_small,p006,portrait_figure,Boy with a Sword,p006_loss_small,loss_small,lama,mask_bbox_crop,476100,23,0,713,690,22150,5.0071,3.7554,0.3332367539405823,0.0012787608429789543,0.3319579930976033,alex,256,cuda,ok,
p006_mixed_damage,p006,portrait_figure,Boy with a Sword,p006_mixed_damage,mixed_damage,lama,full_image,589824,0,0,768,768,44236,9.9998,7.4999,0.43814849853515625,0.01412935834378004,0.4240191401913762,alex,256,cuda,ok,
p006_mixed_damage,p006,portrait_figure,Boy with a Sword,p006_mixed_damage,mixed_damage,lama,content_region,442368,96,0,672,768,44236,9.9998,7.4999,0.4739261865615845,0.02193078212440014,0.45199540443718433,alex,256,cuda,ok,
p006_mixed_damage,p006,portrait_figure,Boy with a Sword,p006_mixed_damage,mixed_damage,lama,mask_bbox_crop,589824,0,0,768,768,44236,9.9998,7.4999,0.43814849853515625,0.01412935834378004,0.4240191401913762,alex,256,cuda,ok,
p006_scratch_thin,p006,portrait_figure,Boy with a Sword,p006_scratch_thin,scratch_thin,lama,full_image,589824,0,0,768,768,13053,2.9507,2.213,0.44844669103622437,0.0005802499363198876,0.4478664410999045,alex,256,cuda,ok,
p006_scratch_thin,p006,portrait_figure,Boy with a Sword,p006_scratch_thin,scratch_thin,lama,content_region,442368,96,0,672,768,13053,2.9507,2.213,0.4854426980018616,0.0007563360850326717,0.4846863619168289,alex,256,cuda,ok,
p006_scratch_thin,p006,portrait_figure,Boy with a Sword,p006_scratch_thin,scratch_thin,lama,mask_bbox_crop,494209,33,65,736,768,13053,2.9507,2.213,0.46624433994293213,0.0009097993024624884,0.46533454064046964,alex,256,cuda,ok,
p006_zero_control,p006,portrait_figure,Boy with a Sword,p006_zero_control,zero_control,lama,full_image,589824,0,0,768,768,0,0.0,0.0,0.0,0.0,0.0,alex,256,cuda,ok,
p006_zero_control,p006,portrait_figure,Boy with a Sword,p006_zero_control,zero_control,lama,content_region,442368,96,0,672,768,0,0.0,0.0,0.0,0.0,0.0,alex,256,cuda,ok,
p007_loss_large,p007,portrait_figure,Princesse de Broglie,p007_loss_large,loss_large,lama,full_image,589824,0,0,768,768,47676,10.7031,8.0831,0.158596932888031,0.03633575141429901,0.122261181473732,alex,256,cuda,ok,
p007_loss_large,p007,portrait_figure,Princesse de Broglie,p007_loss_large,loss_large,lama,content_region,445440,94,0,674,768,47676,10.7031,8.0831,0.18968753516674042,0.047240134328603745,0.14244740083813667,alex,256,cuda,ok,
p007_loss_large,p007,portrait_figure,Princesse de Broglie,p007_loss_large,loss_large,lama,mask_bbox_crop,121801,282,144,631,493,47676,10.7031,8.0831,0.5293353199958801,0.16059847176074982,0.3687368482351303,alex,256,cuda,ok,
p007_loss_small,p007,portrait_figure,Princesse de Broglie,p007_loss_small,loss_small,lama,full_image,589824,0,0,768,768,23575,5.2925,3.997,0.1440664529800415,0.007855442352592945,0.13621101062744856,alex,256,cuda,ok,
p007_loss_small,p007,portrait_figure,Princesse de Broglie,p007_loss_small,loss_small,lama,content_region,445440,94,0,674,768,23575,5.2925,3.997,0.18005453050136566,0.011858203448355198,0.16819632705301046,alex,256,cuda,ok,
p007_loss_small,p007,portrait_figure,Princesse de Broglie,p007_loss_small,loss_small,lama,mask_bbox_crop,300304,87,194,635,742,23575,5.2925,3.997,0.21759209036827087,0.02014848403632641,0.19744360633194447,alex,256,cuda,ok,
p007_mixed_damage,p007,portrait_figure,Princesse de Broglie,p007_mixed_damage,mixed_damage,lama,full_image,589824,0,0,768,768,42099,9.4511,7.1376,0.3398490250110626,0.03366781771183014,0.3061812072992325,alex,256,cuda,ok,
p007_mixed_damage,p007,portrait_figure,Princesse de Broglie,p007_mixed_damage,mixed_damage,lama,content_region,445440,94,0,674,768,42099,9.4511,7.1376,0.3847404420375824,0.0425453782081604,0.342195063829422,alex,256,cuda,ok,
p007_mixed_damage,p007,portrait_figure,Princesse de Broglie,p007_mixed_damage,mixed_damage,lama,mask_bbox_crop,589824,0,0,768,768,42099,9.4511,7.1376,0.3398490250110626,0.03366781771183014,0.3061812072992325,alex,256,cuda,ok,
p007_scratch_thin,p007,portrait_figure,Princesse de Broglie,p007_scratch_thin,scratch_thin,lama,full_image,589824,0,0,768,768,10363,2.3265,1.757,0.3229203522205353,0.000935626681894064,0.3219847255386412,alex,256,cuda,ok,
p007_scratch_thin,p007,portrait_figure,Princesse de Broglie,p007_scratch_thin,scratch_thin,lama,content_region,445440,94,0,674,768,10363,2.3265,1.757,0.3614063560962677,0.0012684025568887591,0.36013795353937894,alex,256,cuda,ok,
p007_scratch_thin,p007,portrait_figure,Princesse de Broglie,p007_scratch_thin,scratch_thin,lama,mask_bbox_crop,589824,0,0,768,768,10363,2.3265,1.757,0.3229203522205353,0.000935626681894064,0.3219847255386412,alex,256,cuda,ok,
p007_zero_control,p007,portrait_figure,Princesse de Broglie,p007_zero_control,zero_control,lama,full_image,589824,0,0,768,768,0,0.0,0.0,0.0,0.0,0.0,alex,256,cuda,ok,
p007_zero_control,p007,portrait_figure,Princesse de Broglie,p007_zero_control,zero_control,lama,content_region,445440,94,0,674,768,0,0.0,0.0,0.0,0.0,0.0,alex,256,cuda,ok,
p008_loss_large,p008,portrait_figure,Manuel Osorio Manrique de Zuñiga,p008_loss_large,loss_large,lama,full_image,589824,0,0,768,768,48511,11.16,8.2247,0.16540274024009705,0.039939697831869125,0.12546304240822792,alex,256,cuda,ok,
p008_loss_large,p008,portrait_figure,Manuel Osorio Manrique de Zuñiga,p008_loss_large,loss_large,lama,content_region,434688,101,0,667,768,48511,11.16,8.2247,0.20438942313194275,0.05224175378680229,0.15214766934514046,alex,256,cuda,ok,
p008_loss_large,p008,portrait_figure,Manuel Osorio Manrique de Zuñiga,p008_loss_large,loss_large,lama,mask_bbox_crop,131769,154,314,517,677,48511,11.16,8.2247,0.49358728528022766,0.1941097527742386,0.2994775325059891,alex,256,cuda,ok,
p008_loss_small,p008,portrait_figure,Manuel Osorio Manrique de Zuñiga,p008_loss_small,loss_small,lama,full_image,589824,0,0,768,768,23310,5.3625,3.952,0.20092396438121796,0.004522350616753101,0.19640161376446486,alex,256,cuda,ok,
p008_loss_small,p008,portrait_figure,Manuel Osorio Manrique de Zuñiga,p008_loss_small,loss_small,lama,content_region,434688,101,0,667,768,23310,5.3625,3.952,0.23526017367839813,0.005721726920455694,0.22953844675794244,alex,256,cuda,ok,
p008_loss_small,p008,portrait_figure,Manuel Osorio Manrique de Zuñiga,p008_loss_small,loss_small,lama,mask_bbox_crop,451584,37,60,709,732,23310,5.3625,3.952,0.21342644095420837,0.005585893522948027,0.20784054743126035,alex,256,cuda,ok,
p008_mixed_damage,p008,portrait_figure,Manuel Osorio Manrique de Zuñiga,p008_mixed_damage,mixed_damage,lama,full_image,589824,0,0,768,768,38912,8.9517,6.5972,0.3287949562072754,0.005059853196144104,0.3237351030111313,alex,256,cuda,ok,
p008_mixed_damage,p008,portrait_figure,Manuel Osorio Manrique de Zuñiga,p008_mixed_damage,mixed_damage,lama,content_region,434688,101,0,667,768,38912,8.9517,6.5972,0.3212069571018219,0.0037084664218127728,0.3174984906800091,alex,256,cuda,ok,
p008_mixed_damage,p008,portrait_figure,Manuel Osorio Manrique de Zuñiga,p008_mixed_damage,mixed_damage,lama,mask_bbox_crop,485809,36,0,733,697,38912,8.9517,6.5972,0.34429892897605896,0.006564055569469929,0.33773487340658903,alex,256,cuda,ok,
p008_scratch_thin,p008,portrait_figure,Manuel Osorio Manrique de Zuñiga,p008_scratch_thin,scratch_thin,lama,full_image,589824,0,0,768,768,8622,1.9835,1.4618,0.3146711587905884,0.00259452685713768,0.3120766319334507,alex,256,cuda,ok,
p008_scratch_thin,p008,portrait_figure,Manuel Osorio Manrique de Zuñiga,p008_scratch_thin,scratch_thin,lama,content_region,434688,101,0,667,768,8622,1.9835,1.4618,0.3614444434642792,0.00257847155444324,0.35886597190983593,alex,256,cuda,ok,
p008_scratch_thin,p008,portrait_figure,Manuel Osorio Manrique de Zuñiga,p008_scratch_thin,scratch_thin,lama,mask_bbox_crop,589824,0,0,768,768,8622,1.9835,1.4618,0.3146711587905884,0.00259452685713768,0.3120766319334507,alex,256,cuda,ok,
p008_zero_control,p008,portrait_figure,Manuel Osorio Manrique de Zuñiga,p008_zero_control,zero_control,lama,full_image,589824,0,0,768,768,0,0.0,0.0,0.0,0.0,0.0,alex,256,cuda,ok,
p008_zero_control,p008,portrait_figure,Manuel Osorio Manrique de Zuñiga,p008_zero_control,zero_control,lama,content_region,434688,101,0,667,768,0,0.0,0.0,0.0,0.0,0.0,alex,256,cuda,ok,
p009_loss_large,p009,portrait_figure,Madame Roulin and Her Baby,p009_loss_large,loss_large,lama,full_image,589824,0,0,768,768,58251,12.293,9.876,0.1724882572889328,0.058148790150880814,0.11433946713805199,alex,256,cuda,ok,
p009_loss_large,p009,portrait_figure,Madame Roulin and Her Baby,p009_loss_large,loss_large,lama,content_region,473856,75,0,692,768,58251,12.293,9.876,0.1903688609600067,0.06943029165267944,0.12093856930732727,alex,256,cuda,ok,
p009_loss_large,p009,portrait_figure,Madame Roulin and Her Baby,p009_loss_large,loss_large,lama,mask_bbox_crop,136161,85,0,454,369,58251,12.293,9.876,0.6020157337188721,0.24141715466976166,0.3605985790491104,alex,256,cuda,ok,
