case_id,painting_id,category,title,mask_id,mask_type,model_name,evaluation_region,region_pixel_count,region_x_min,region_y_min,region_x_max,region_y_max,damaged_area_pixels,damaged_area_percentage_content,damaged_area_percentage_full,clip_damaged_similarity,clip_restored_similarity,clip_similarity_improvement,dinov2_damaged_similarity,dinov2_restored_similarity,dinov2_similarity_improvement,clip_model_name,dinov2_model_name,feature_resize,device,status,issue
p021_loss_large,p021,architecture_structured,Interior of the Oude Kerk in Delft,p021_loss_large,loss_large,lama,mask_bbox_crop,131044,359,131,721,493,49986,10.0286,8.4747,0.7417053580284119,0.9624176025390625,0.22071224451065063,0.7518935203552246,0.836923360824585,0.08502984046936035,openai/clip-vit-base-patch32,dinov2_vits14,224,cuda,ok,
p027_mixed_damage,p027,architecture_structured,Italian Landscape with the Ponte Lucano over the Aniene River,p027_mixed_damage,mixed_damage,lama,mask_bbox_crop,541696,0,15,736,751,44664,9.6766,7.5724,0.7802485227584839,0.9979450106620789,0.21769648790359497,0.5743319988250732,0.9952752590179443,0.4209432601928711,openai/clip-vit-base-patch32,dinov2_vits14,224,cuda,ok,
p007_mixed_damage,p007,portrait_figure,Princesse de Broglie,p007_mixed_damage,mixed_damage,lama,mask_bbox_crop,589824,0,0,768,768,42099,9.4511,7.1376,0.7757822275161743,0.9913198947906494,0.2155376672744751,0.6985129117965698,0.9793493747711182,0.28083646297454834,openai/clip-vit-base-patch32,dinov2_vits14,224,cuda,ok,
p025_loss_large,p025,architecture_structured,The Quay de Paris in Rouen,p025_loss_large,loss_large,lama,mask_bbox_crop,119716,175,134,521,480,52108,10.6014,8.8345,0.7358732223510742,0.9503065347671509,0.21443331241607666,0.8501129746437073,0.8882943987846375,0.038181424140930176,openai/clip-vit-base-patch32,dinov2_vits14,224,cuda,ok,
p030_mixed_damage,p030,architecture_structured,Interior with Five Women,p030_mixed_damage,mixed_damage,lama,mask_bbox_crop,589824,0,0,768,768,46497,11.9887,7.8832,0.7783498167991638,0.9905150532722473,0.2121652364730835,0.745064377784729,0.9699922204017639,0.2249278426170349,openai/clip-vit-base-patch32,dinov2_vits14,224,cuda,ok,
p016_loss_large,p016,landscape_natural,Wooded Landscape with a House beside a River,p016_loss_large,loss_large,lama,mask_bbox_crop,121104,248,242,596,590,47151,12.6587,7.9941,0.769034743309021,0.9788289070129395,0.20979416370391846,0.7273192405700684,0.9232769012451172,0.19595766067504883,openai/clip-vit-base-patch32,dinov2_vits14,224,cuda,ok,
p048_loss_large,p048,high_texture_brushwork,A Farm in Brittany,p048_loss_large,loss_large,lama,mask_bbox_crop,161604,57,177,459,579,63467,13.4811,10.7603,0.7472100257873535,0.9494516849517822,0.2022416591644287,0.6979923248291016,0.8748161792755127,0.17682385444641113,openai/clip-vit-base-patch32,dinov2_vits14,224,cuda,ok,
p018_loss_large,p018,landscape_natural,Classical Landscape with Figures,p018_loss_large,loss_large,lama,mask_bbox_crop,142884,185,128,563,506,55845,14.3422,9.4681,0.7809574604034424,0.9820302724838257,0.2010728120803833,0.7993388175964355,0.8842135071754456,0.08487468957901001,openai/clip-vit-base-patch32,dinov2_vits14,224,cuda,ok,
p026_loss_large,p026,architecture_structured,View of a Village along a River,p026_loss_large,loss_large,lama,mask_bbox_crop,116281,225,140,566,481,44723,11.0081,7.5824,0.763953447341919,0.9645200967788696,0.20056664943695068,0.6635925769805908,0.8596078157424927,0.19601523876190186,openai/clip-vit-base-patch32,dinov2_vits14,224,cuda,ok,
p008_mixed_damage,p008,portrait_figure,Manuel Osorio Manrique de Zuñiga,p008_mixed_damage,mixed_damage,lama,mask_bbox_crop,485809,36,0,733,697,38912,8.9517,6.5972,0.7980608344078064,0.997986912727356,0.19992607831954956,0.774750292301178,0.9939625263214111,0.21921223402023315,openai/clip-vit-base-patch32,dinov2_vits14,224,cuda,ok,
