case_id,painting_id,category,title,mask_id,mask_type,model_name,evaluation_region,region_pixel_count,region_x_min,region_y_min,region_x_max,region_y_max,damaged_area_pixels,damaged_area_percentage_content,damaged_area_percentage_full,damaged_mse,restored_mse,mse_improvement,damaged_mae,restored_mae,mae_improvement,damaged_psnr,restored_psnr,psnr_improvement,damaged_ssim,restored_ssim,ssim_improvement,status,issue
p006_mixed_damage,p006,portrait_figure,Boy with a Sword,p006_mixed_damage,mixed_damage,stable_diffusion_inpainting,masked_region,44236,,,,,44236,9.9998,7.4999,51966.46875,1276.4842529296875,50689.98449707031,227.11517333984375,21.45694351196289,205.65822982788086,0.973571544259259,17.07064899273999,16.097077448480732,,,,ok,
p002_loss_large,p002,portrait_figure,Madame X (Madame Pierre Gautreau),p002_loss_large,loss_large,stable_diffusion_inpainting,masked_region,49705,,,,,49705,14.4143,8.4271,51229.8515625,705.6051635742188,50524.24639892578,225.61866760253906,17.72877311706543,207.88989448547363,1.0355726334957343,19.64518610592808,18.609613472432343,,,,ok,
p001_mixed_damage,p001,portrait_figure,Juan de Pareja,p001_mixed_damage,mixed_damage,stable_diffusion_inpainting,masked_region,44392,,,,,44392,8.7183,7.5263,50740.69921875,913.9703369140625,49826.72888183594,224.46737670898438,15.700501441955566,208.7668752670288,1.0772391326102264,18.521482600176554,17.444243467566327,,,,ok,
p006_loss_small,p006,portrait_figure,Boy with a Sword,p006_loss_small,loss_small,stable_diffusion_inpainting,masked_region,22150,,,,,22150,5.0071,3.7554,49847.9765625,54.004241943359375,49793.97232055664,222.69287109375,5.884183406829834,216.80868768692017,1.1543282681754836,30.806524865960775,29.65219659778529,,,,ok,
p001_loss_large,p001,portrait_figure,Juan de Pareja,p001_loss_large,loss_large,stable_diffusion_inpainting,masked_region,67242,,,,,67242,13.2058,11.4003,48997.8046875,864.7740478515625,48133.03063964844,219.8046417236328,19.11393165588379,200.69071006774902,1.229037386651714,18.76177713044742,17.532739743795705,,,,ok,
p006_loss_large,p006,portrait_figure,Boy with a Sword,p006_loss_large,loss_large,stable_diffusion_inpainting,masked_region,51891,,,,,51891,11.7303,8.7977,52182.8125,4377.6025390625,47805.2099609375,227.9276123046875,43.40609359741211,184.5215187072754,0.9555287827861452,11.718440332677735,10.76291154989159,,,,ok,
p001_loss_small,p001,portrait_figure,Juan de Pareja,p001_loss_small,loss_small,stable_diffusion_inpainting,masked_region,24198,,,,,24198,4.7523,4.1026,46995.5,82.74346160888672,46912.75653839111,216.0694580078125,5.205071926116943,210.86438608169556,1.4102408630948342,28.953466750288573,27.54322588719374,,,,ok,
p002_scratch_thin,p002,portrait_figure,Madame X (Madame Pierre Gautreau),p002_scratch_thin,scratch_thin,stable_diffusion_inpainting,masked_region,8436,,,,,8436,2.4464,1.4303,50183.65625,3695.87158203125,46487.78466796875,222.0612030029297,42.13731002807617,179.92389297485352,1.1251806117602001,12.453634881964962,11.328454270204762,,,,ok,
p002_loss_small,p002,portrait_figure,Madame X (Madame Pierre Gautreau),p002_loss_small,loss_small,stable_diffusion_inpainting,masked_region,19520,,,,,19520,5.6607,3.3095,45094.36328125,105.0039291381836,44989.35935211182,211.52651977539062,7.379439830780029,204.1470799446106,1.5895810166933888,27.918748106445868,26.32916708975248,,,,ok,
p006_scratch_thin,p006,portrait_figure,Boy with a Sword,p006_scratch_thin,scratch_thin,stable_diffusion_inpainting,masked_region,13053,,,,,13053,2.9507,2.213,51070.07421875,6142.54150390625,44927.53271484375,224.1601104736328,63.00998306274414,161.15012741088867,1.0491387186355186,10.247322612662085,9.198183894026567,,,,ok,
p013_loss_large,p013,landscape_natural,Landscape with a Village in the Distance,p013_loss_large,loss_large,stable_diffusion_inpainting,masked_region,44375,,,,,44375,10.8202,7.5234,46091.91796875,1272.348388671875,44819.569580078125,212.23541259765625,23.01388931274414,189.2215232849121,1.4945558058210142,17.084743167243257,15.590187361422243,,,,ok,
p019_loss_small,p019,landscape_natural,Evening: Landscape with an Aqueduct,p019_loss_small,loss_small,stable_diffusion_inpainting,masked_region,15653,,,,,15653,3.0285,2.6538,45095.5,307.30633544921875,44788.19366455078,210.0625,9.742073059082031,200.32042694091797,1.5894715430424344,23.25508847073381,21.665616927691374,,,,ok,
p010_loss_small,p010,portrait_figure,Joan of Arc,p010_loss_small,loss_small,stable_diffusion_inpainting,masked_region,19716,,,,,19716,3.6938,3.3427,43583.0078125,402.4930114746094,43180.51480102539,207.92715454101562,14.614813804626465,193.31234073638916,1.7376316177513542,22.083220167959805,20.34558855020845,,,,ok,
p019_mixed_damage,p019,landscape_natural,Evening: Landscape with an Aqueduct,p019_mixed_damage,mixed_damage,stable_diffusion_inpainting,masked_region,41705,,,,,41705,8.0689,7.0708,44308.48046875,1912.37939453125,42396.10107421875,205.31097412109375,26.265443801879883,179.04553031921387,1.6659350443486898,15.315063052467865,13.649128008119176,,,,ok,
p001_scratch_thin,p001,portrait_figure,Juan de Pareja,p001_scratch_thin,scratch_thin,stable_diffusion_inpainting,masked_region,8012,,,,,8012,1.5735,1.3584,48508.5546875,6207.443359375,42301.111328125,217.93804931640625,62.235687255859375,155.70236206054688,1.2726202585418058,10.201675953997643,8.929055695455837,,,,ok,
p005_loss_small,p005,portrait_figure,Self-Portrait with Two Pupils,p005_loss_small,loss_small,stable_diffusion_inpainting,masked_region,21814,,,,,21814,4.9919,3.6984,42348.3828125,533.3054809570312,41815.07733154297,201.6292266845703,13.92680549621582,187.7024211883545,1.8624353059357126,20.86104313773891,18.9986078318032,,,,ok,
p008_loss_large,p008,portrait_figure,Manuel Osorio Manrique de Zuñiga,p008_loss_large,loss_large,stable_diffusion_inpainting,masked_region,48511,,,,,48511,11.16,8.2247,43503.1640625,2204.137939453125,41299.026123046875,205.6322021484375,29.309167861938477,176.32303428649902,1.7455951575439248,14.69841590802156,12.952820750477636,,,,ok,
p002_mixed_damage,p002,portrait_figure,Madame X (Madame Pierre Gautreau),p002_mixed_damage,mixed_damage,stable_diffusion_inpainting,masked_region,42027,,,,,42027,12.1877,7.1253,45998.8828125,4815.62109375,41183.26171875,212.27674865722656,43.960716247558594,168.31603240966797,1.50333076887606,11.304280527525396,9.800949758649336,,,,ok,
p010_mixed_damage,p010,portrait_figure,Joan of Arc,p010_mixed_damage,mixed_damage,stable_diffusion_inpainting,masked_region,48195,,,,,48195,9.0293,8.1711,40294.8125,1087.875244140625,39206.937255859375,198.86663818359375,20.957595825195312,177.90904235839844,2.0783122161604357,17.765012668732833,15.686700452572397,,,,ok,
p050_scratch_thin,p050,high_texture_brushwork,Landscape with a Sunlit Stream,p050_scratch_thin,scratch_thin,stable_diffusion_inpainting,masked_region,11991,,,,,11991,2.6827,2.033,42905.9453125,3832.838134765625,39073.107177734375,204.32791137695312,44.88724899291992,159.4406623840332,1.8056288599056103,12.295598819898812,10.489969959993202,,,,ok,
