case_id,painting_id,mask_id,mask_type,category,title,opencv_telea_mse_improvement,opencv_telea_psnr_improvement,opencv_telea_ssim_improvement,opencv_telea_lpips_improvement,opencv_telea_clip_improvement,opencv_telea_dinov2_improvement,lama_mse_improvement,lama_psnr_improvement,lama_ssim_improvement,lama_lpips_improvement,lama_clip_improvement,lama_dinov2_improvement,stable_diffusion_inpainting_mse_improvement,stable_diffusion_inpainting_psnr_improvement,stable_diffusion_inpainting_ssim_improvement,stable_diffusion_inpainting_lpips_improvement,stable_diffusion_inpainting_clip_improvement,stable_diffusion_inpainting_dinov2_improvement,winner_mse_improvement,winner_psnr_improvement,winner_ssim_improvement,winner_lpips_improvement,winner_clip_improvement,winner_dinov2_improvement,opencv_telea_metric_wins,lama_metric_wins,stable_diffusion_inpainting_metric_wins,metric_ties,overall_metric_vote,mixed_metric_outcome,all_metrics_same_winner,opencv_telea_all_metrics_win,lama_all_metrics_win,stable_diffusion_inpainting_all_metrics_win,num_unique_metric_winners,max_model_metric_wins,disagreement_strength
p041_loss_small,p041,p041_loss_small,loss_small,high_texture_brushwork,Wheat Field with Cypresses,15441.245910644531,13.966973603260632,,0.165394801646471,0.1135149598121643,0.0876585841178894,15437.066162109377,13.938934368988372,,0.1913084350526332,0.1226593255996704,0.1445527076721191,15176.734130859377,12.475086139614726,,0.0792187005281448,0.0791932344436645,0.0887479782104492,opencv_telea,opencv_telea,no_valid_values,lama,lama,lama,2,3,0,1,lama,True,False,False,False,False,3,3,4
p041_mixed_damage,p041,p041_mixed_damage,mixed_damage,high_texture_brushwork,Wheat Field with Cypresses,24349.449584960938,13.92795584744193,,0.2195238322019577,0.1005750894546508,0.2427684664726257,24235.32287597656,13.47038914825806,,0.2608042620122432,0.1178239583969116,0.3130087256431579,23985.401977539062,12.610417163140813,,0.1832953095436096,0.1074119806289672,0.2961287498474121,opencv_telea,opencv_telea,no_valid_values,lama,lama,lama,2,3,0,1,lama,True,False,False,False,False,3,3,4
p041_scratch_thin,p041,p041_scratch_thin,scratch_thin,high_texture_brushwork,Wheat Field with Cypresses,26119.953979492188,16.898195178979734,,0.2565962891094386,0.1089791059494018,0.3191415071487427,26081.765991210938,16.603890490739285,,0.2572777841705829,0.1092389225959777,0.3188159465789795,24521.362548828125,10.948644924007882,,0.1707083731889724,0.0799188017845153,0.2214126586914062,opencv_telea,opencv_telea,no_valid_values,lama,lama,opencv_telea,3,2,0,1,opencv_telea,True,False,False,False,False,3,3,4
p042_scratch_thin,p042,p042_scratch_thin,scratch_thin,high_texture_brushwork,View of Beirut,22585.67236328125,12.190834970839129,,0.1867195479571819,0.1203921437263488,0.1975273489952087,23306.14428710937,15.16984479659004,,0.1916551780886948,0.1197943687438964,0.1960865259170532,20715.45068359375,8.595270139636856,,0.0913298949599266,0.0705392360687255,0.0932137370109558,lama,lama,no_valid_values,lama,opencv_telea,opencv_telea,2,3,0,1,lama,True,False,False,False,False,3,3,4
p043_loss_large,p043,p043_loss_large,loss_large,high_texture_brushwork,The Card Players,23389.06884765625,10.150290885384308,,0.1307225227355957,-0.0013743638992309,-0.2192184329032898,24258.14123535156,12.00447533917213,,0.2257763743400573,0.0966117978096008,0.1194349527359008,23756.100830078125,10.839566969984334,,0.2766716778278351,0.0919470787048339,0.1781947016716003,lama,lama,no_valid_values,stable_diffusion_inpainting,lama,stable_diffusion_inpainting,0,3,2,1,lama,True,False,False,False,False,3,3,4
p046_loss_large,p046,p046_loss_large,loss_large,high_texture_brushwork,Boating,18686.536376953125,11.855581808172122,,0.1424265205860138,-0.0906470417976379,-0.1489777565002441,19018.35595703125,13.130938676017363,,0.2607779502868652,0.1572717428207397,-0.1007546186447143,17703.577880859375,9.41572610237474,,0.2023821175098419,0.1502583026885986,0.1002488732337951,lama,lama,no_valid_values,lama,lama,stable_diffusion_inpainting,0,4,1,1,lama,True,False,False,False,False,3,4,4
p046_scratch_thin,p046,p046_scratch_thin,scratch_thin,high_texture_brushwork,Boating,32294.73373413086,21.493072097804102,,0.2807703329017386,0.0797463655471801,0.0819668173789978,32335.85140991211,22.34581286113372,,0.2810993539751507,0.0796191096305847,0.0821320414543151,29330.08837890625,10.077136883818492,,0.1786250099539756,0.0011667013168334,-0.0216709375381469,lama,lama,no_valid_values,lama,opencv_telea,lama,1,4,0,1,lama,True,False,False,False,False,3,4,4
p047_scratch_thin,p047,p047_scratch_thin,scratch_thin,high_texture_brushwork,The Dance Class,35672.09262084961,23.679167873836786,,0.3368268852937035,0.1302103400230407,0.0471676588058471,35709.89131164551,24.90646324686206,,0.3371230518678203,0.1302062273025512,0.0474863052368164,32697.06811523437,10.588467503814837,,0.1949182748794555,0.0913591980934143,0.0016411542892456,lama,lama,no_valid_values,lama,opencv_telea,lama,1,4,0,1,lama,True,False,False,False,False,3,4,4
p048_loss_large,p048,p048_loss_large,loss_large,high_texture_brushwork,A Farm in Brittany,27720.657470703125,14.455165766853446,,0.191657543182373,0.0072274208068847,-0.2544845640659332,28284.35922241211,17.893217058849977,,0.2719768285751343,0.2022416591644287,0.1768238544464111,27452.81188964844,13.451936867711195,,0.2626664936542511,0.2082928419113159,0.1441987752914428,lama,lama,no_valid_values,lama,stable_diffusion_inpainting,lama,0,4,1,1,lama,True,False,False,False,False,3,4,4
p048_scratch_thin,p048,p048_scratch_thin,scratch_thin,high_texture_brushwork,A Farm in Brittany,34820.914611816406,19.94681066593982,,0.2976674409583211,0.0871913433074951,0.2019587755203247,35072.45230102539,25.26879611046065,,0.3042531997198239,0.0881155133247375,0.2018263936042785,33732.334716796875,13.864870581496165,,0.2354285195469856,0.0623183846473693,0.1628390550613403,lama,lama,no_valid_values,lama,lama,opencv_telea,1,4,0,1,lama,True,False,False,False,False,3,4,4
p049_loss_small,p049,p049_loss_small,loss_small,high_texture_brushwork,Peonies,32699.17694091797,19.785078613095205,,0.1353767588734626,0.0455909967422485,0.0289989709854125,32548.51058959961,18.219858964453817,,0.1421853937208652,0.0456344485282897,0.0402747392654418,32501.46459960937,17.827742347794302,,0.1065576151013374,0.0275495052337646,0.01627117395401,opencv_telea,opencv_telea,no_valid_values,lama,lama,lama,2,3,0,1,lama,True,False,False,False,False,3,3,4
p049_scratch_thin,p049,p049_scratch_thin,scratch_thin,high_texture_brushwork,Peonies,37125.632232666016,24.24310355943634,,0.2110091903014108,0.1041469573974609,0.0699548721313476,37164.24847412109,25.641377996924128,,0.2119499746477231,0.104085624217987,0.069689929485321,34275.23681640625,10.95542231623333,,0.1202776953577995,0.0782201290130615,-0.0314860939979553,lama,lama,no_valid_values,lama,opencv_telea,opencv_telea,2,3,0,1,lama,True,False,False,False,False,3,3,4
p050_loss_large,p050,p050_loss_large,loss_large,high_texture_brushwork,Landscape with a Sunlit Stream,36170.44073486328,16.46662178166921,,0.2030299305915832,0.0626245141029357,-0.1228090822696685,36316.64410400391,17.30278099249465,,0.4179140031337738,0.3441696166992187,0.3743863701820373,35462.07409667969,13.798415884977626,,0.2976932525634765,0.2580386400222778,0.4131391048431396,lama,lama,no_valid_values,lama,lama,stable_diffusion_inpainting,0,4,1,1,lama,True,False,False,False,False,3,4,4
p050_loss_small,p050,p050_loss_small,loss_small,high_texture_brushwork,Landscape with a Sunlit Stream,34473.021423339844,19.98809577138776,,0.3036016076803207,0.1533991694450378,0.2361522316932678,34377.444763183594,18.93732122597432,,0.3536928948014974,0.1901987195014953,0.3444817066192627,34283.76159667969,18.107176962269023,,0.1744552105665207,0.1676029562950134,0.2713973522186279,opencv_telea,opencv_telea,no_valid_values,lama,lama,lama,2,3,0,1,lama,True,False,False,False,False,3,3,4
p050_mixed_damage,p050,p050_mixed_damage,mixed_damage,high_texture_brushwork,Landscape with a Sunlit Stream,37441.743896484375,19.06495699771775,,0.3560130223631859,0.1632707118988037,0.5090683996677399,37331.942321777344,18.15351596652429,,0.3997372090816498,0.1907312273979187,0.5781295597553253,36709.70947265625,14.987891313463546,,0.2559824585914612,0.1032080054283142,0.3465621769428253,opencv_telea,opencv_telea,no_valid_values,lama,lama,lama,2,3,0,1,lama,True,False,False,False,False,3,3,4
p050_scratch_thin,p050,p050_scratch_thin,scratch_thin,high_texture_brushwork,Landscape with a Sunlit Stream,42760.59780883789,24.70121530087209,,0.4162393510341644,0.1789877414703369,0.3216375708580017,42740.879486083984,24.14860304310818,,0.4170909104868769,0.178530216217041,0.3210645914077759,39073.107177734375,10.489969959993202,,0.1761117577552795,0.0348511934280395,0.0924504995346069,opencv_telea,opencv_telea,no_valid_values,lama,opencv_telea,opencv_telea,4,1,0,1,opencv_telea,True,False,False,False,False,3,4,4
p001_loss_large,p001,p001_loss_large,loss_large,portrait_figure,Juan de Pareja,48015.95104980469,16.981298687118507,,0.3182264566421509,-0.0028921961784362,0.0418266654014587,48703.6318359375,22.215740318555344,,0.4446377009153366,0.1667868494987487,0.2536272406578064,48133.03063964844,17.532739743795705,,0.3911323845386505,0.119137167930603,0.2484029531478881,lama,lama,no_valid_values,lama,lama,lama,0,5,0,1,lama,True,False,False,False,False,2,5,3
p001_loss_small,p001,p001_loss_small,loss_small,portrait_figure,Juan de Pareja,46962.81076812744,31.5765155885504,,0.3331829719245434,0.0886038541793823,0.0489463806152343,46980.14071369171,34.85685238522643,,0.3380720471031964,0.0891089439392089,0.0506902337074279,46912.75653839111,27.54322588719374,,0.3060020729899406,0.0711422562599182,0.0376319885253906,lama,lama,no_valid_values,lama,lama,lama,0,5,0,1,lama,True,False,False,False,False,2,5,3
p001_scratch_thin,p001,p001_scratch_thin,scratch_thin,portrait_figure,Juan de Pareja,48335.43656921387,24.47466047771981,,0.4198856446892023,0.1416660547256469,0.0740264058113098,48363.67512512207,25.24811209532254,,0.4202968664467335,0.1417280435562133,0.074596107006073,42301.111328125,8.929055695455837,,0.1617195010185241,0.0434409379959106,-0.0055909156799316,lama,lama,no_valid_values,lama,lama,lama,0,5,0,1,lama,True,False,False,False,False,2,5,3
p002_loss_large,p002,p002_loss_large,loss_large,portrait_figure,Madame X (Madame Pierre Gautreau),50914.55773925781,22.10812982221108,,0.3871159255504608,0.0995152592658996,0.0114876627922058,51135.07902526856,27.32840589892725,,0.4482363909482956,0.2455524802207946,0.1723087430000305,50524.24639892578,18.609613472432343,,0.407475858926773,0.222472608089447,0.1196770668029785,lama,lama,no_valid_values,lama,lama,lama,0,5,0,1,lama,True,False,False,False,False,2,5,3
p002_loss_small,p002,p002_loss_small,loss_small,portrait_figure,Madame X (Madame Pierre Gautreau),45021.30486297608,27.904519937637083,,0.1377413086593151,0.058715283870697,0.052019715309143,45049.86334991455,30.05762918344797,,0.1468900917097926,0.0602330565452575,0.0549894571304321,44989.35935211182,26.32916708975248,,0.1138432398438453,0.0458941459655761,0.0282710790634155,lama,lama,no_valid_values,lama,lama,lama,0,5,0,1,lama,True,False,False,False,False,2,5,3
p002_mixed_damage,p002,p002_mixed_damage,mixed_damage,portrait_figure,Madame X (Madame Pierre Gautreau),45717.56604003906,22.13557651455624,,0.3730815201997757,0.1386072635650634,0.109947919845581,45856.28631591797,25.086384284068306,,0.4018230140209198,0.1466238498687744,0.1316931247711181,41183.26171875,9.800949758649336,,0.1999838352203369,0.1067594289779663,0.0203089118003845,lama,lama,no_valid_values,lama,lama,lama,0,5,0,1,lama,True,False,False,False,False,2,5,3
p003_loss_large,p003,p003_loss_large,loss_large,portrait_figure,Marie Joséphine Charlotte du Val d'Ognes,31275.55145263672,15.80766098306818,,0.2405246496200561,0.0239050388336181,-0.1431516408920288,31703.08990478516,18.87891408239336,,0.3809850662946701,0.130828857421875,0.1201722025871276,30771.634643554688,13.773152416199482,,0.3396731615066528,0.1141000986099243,0.1084542870521545,lama,lama,no_valid_values,lama,lama,lama,0,5,0,1,lama,True,False,False,False,False,2,5,3
p003_loss_small,p003,p003_loss_small,loss_small,portrait_figure,Marie Joséphine Charlotte du Val d'Ognes,35172.7975769043,18.962072140442075,,0.1296817678958177,0.0589359998703002,0.013973593711853,35537.49028778076,26.08578444644366,,0.1533064404502511,0.0647614598274231,0.0311581492424011,35236.34942626953,19.61945225122053,,0.1131276823580265,0.0557383298873901,0.0142415165901184,lama,lama,no_valid_values,lama,lama,lama,0,5,0,1,lama,True,False,False,False,False,2,5,3
p003_mixed_damage,p003,p003_mixed_damage,mixed_damage,portrait_figure,Marie Joséphine Charlotte du Val d'Ognes,33403.221435546875,17.572942723362328,,0.3058203123509884,0.180758535861969,0.1679142117500305,33705.99609375,20.66462321554637,,0.3398829251527786,0.1960471272468567,0.1980892419815063,33376.64929199219,17.383015593310724,,0.2872752100229263,0.1875447630882263,0.1357249021530151,lama,lama,no_valid_values,lama,lama,lama,0,5,0,1,lama,True,False,False,False,False,2,5,3
p003_scratch_thin,p003,p003_scratch_thin,scratch_thin,portrait_figure,Marie Joséphine Charlotte du Val d'Ognes,36839.0802154541,23.70147340522485,,0.2505736900493502,0.1876204013824463,0.213927686214447,36897.11185455322,25.693306023381133,,0.251789633766748,0.1877723336219787,0.2140811085700988,34090.868408203125,11.048727505676538,,0.1330270543694496,0.1549835205078125,0.0534685254096984,lama,lama,no_valid_values,lama,lama,lama,0,5,0,1,lama,True,False,False,False,False,2,5,3
p004_loss_large,p004,p004_loss_large,loss_large,portrait_figure,Madame Georges Charpentier and Her Children,34788.599853515625,12.319566460668938,,0.152153342962265,-0.0074554681777954,-0.1397525072097778,36177.7265625,16.771634854127957,,0.2492253631353378,0.116869568824768,0.0119840502738952,34116.811767578125,11.146485665538588,,0.1889379024505615,0.099894106388092,-0.0339831113815307,lama,lama,no_valid_values,lama,lama,lama,0,5,0,1,lama,True,False,False,False,False,2,5,3
p004_loss_small,p004,p004_loss_small,loss_small,portrait_figure,Madame Georges Charpentier and Her Children,27384.215911865234,17.432853632394036,,0.1195256486535072,0.0458605289459228,0.010292649269104,27496.817810058597,18.53183702678494,,0.1252485485747456,0.0467602610588073,0.0187365412712097,26787.91357421875,14.040409308125682,,0.0728057622909545,0.0267199873924255,-0.0391765832901001,lama,lama,no_valid_values,lama,lama,lama,0,5,0,1,lama,True,False,False,False,False,2,5,3
p004_mixed_damage,p004,p004_mixed_damage,mixed_damage,portrait_figure,Madame Georges Charpentier and Her Children,31829.676696777344,17.067575932353115,,0.2629296705126762,0.1020262241363525,0.1162043809890747,32115.74951171875,19.652356087644552,,0.2828941158950329,0.1116778254508972,0.158011257648468,31158.90295410156,13.946485123434416,,0.201812282204628,0.0872054696083068,0.0648757815361023,lama,lama,no_valid_values,lama,lama,lama,0,5,0,1,lama,True,False,False,False,False,2,5,3
p005_loss_small,p005,p005_loss_small,loss_small,portrait_figure,Self-Portrait with Two Pupils,41530.27960205078,17.14028733325497,,0.2298265751451254,0.0649089217185974,0.0128881931304931,41962.18518066406,20.400272239167684,,0.2436609547585249,0.0659253001213073,0.0232055783271789,41815.07733154297,18.9986078318032,,0.191028743982315,0.0502140522003173,0.0030492544174194,lama,lama,no_valid_values,lama,lama,lama,0,5,0,1,lama,True,False,False,False,False,2,5,3
p005_mixed_damage,p005,p005_mixed_damage,mixed_damage,portrait_figure,Self-Portrait with Two Pupils,36603.4775390625,15.295336958959552,,0.2131952606141567,0.0771913528442382,0.0776185989379882,36880.89025878906,16.538673340456533,,0.2397049069404602,0.0911818742752075,0.0980244874954223,35955.15686035156,13.303817748077147,,0.1993796452879905,0.0881147980690002,0.0685981512069702,lama,lama,no_valid_values,lama,lama,lama,0,5,0,1,lama,True,False,False,False,False,2,5,3
p005_scratch_thin,p005,p005_scratch_thin,scratch_thin,portrait_figure,Self-Portrait with Two Pupils,31126.06900024414,18.375095116100272,,0.1541001272853464,0.0360091924667358,0.0351253151893615,31168.251190185547,18.793595398093892,,0.1544984970241785,0.0360313057899475,0.0353938341140747,30686.05419921875,15.456346309960576,,0.1065663993358612,0.0161940455436706,0.004464566707611,lama,lama,no_valid_values,lama,lama,lama,0,5,0,1,lama,True,False,False,False,False,2,5,3
p006_loss_large,p006,p006_loss_large,loss_large,portrait_figure,Boy with a Sword,51838.57540893555,21.80664923810936,,0.3838444203138351,0.0164719820022583,0.0160742402076721,52039.68061828613,25.617911017279702,,0.43988998234272,0.0591986775398254,0.1024088859558105,47805.2099609375,10.76291154989159,,0.2863410115242004,0.0096548199653625,0.0588897466659545,lama,lama,no_valid_values,lama,lama,lama,0,5,0,1,lama,True,False,False,False,False,2,5,3
p006_loss_small,p006,p006_loss_small,loss_small,portrait_figure,Boy with a Sword,49780.10179138184,28.659141966841275,,0.3169105108827352,0.0655534863471984,0.0716334581375122,49838.07105445862,37.01770779172218,,0.3319579930976033,0.0719959139823913,0.0793679356575012,49793.97232055664,29.65219659778529,,0.291860569268465,0.0582409501075744,0.0486762523651123,lama,lama,no_valid_values,lama,lama,lama,0,5,0,1,lama,True,False,False,False,False,2,5,3
p006_mixed_damage,p006,p006_mixed_damage,mixed_damage,portrait_figure,Boy with a Sword,51841.33726501465,26.183701329077287,,0.4087226986885071,0.1561203002929687,0.211853802204132,51938.140058517456,32.63496691753353,,0.4240191401913762,0.1637234687805175,0.2198383212089538,50689.98449707031,16.097077448480732,,0.3003390878438949,0.1319918632507324,0.0525171756744384,lama,lama,no_valid_values,lama,lama,lama,0,5,0,1,lama,True,False,False,False,False,2,5,3
p006_scratch_thin,p006,p006_scratch_thin,scratch_thin,portrait_figure,Boy with a Sword,50997.089210510254,28.44932827615384,,0.4611257668584585,0.1267351508140564,0.1877256035804748,51037.97666931152,32.01694612548803,,0.4653345406404696,0.1282750368118286,0.1886417269706726,44927.53271484375,9.198183894026569,,0.1453761458396911,0.0198424458503723,-0.092015266418457,lama,lama,no_valid_values,lama,lama,lama,0,5,0,1,lama,True,False,False,False,False,2,5,3
p007_loss_small,p007,p007_loss_small,loss_small,portrait_figure,Princesse de Broglie,29985.666442871094,16.927126794712564,,0.184266809374094,0.1354056596755981,0.0758426189422607,30198.28384399414,18.747349051129685,,0.1974436063319444,0.1358951926231384,0.0812681913375854,29702.026306152344,15.293340076659028,,0.1272604316473007,0.1262432932853698,0.0593425631523132,lama,lama,no_valid_values,lama,lama,lama,0,5,0,1,lama,True,False,False,False,False,2,5,3
p007_mixed_damage,p007,p007_mixed_damage,mixed_damage,portrait_figure,Princesse de Broglie,29733.355834960938,12.21617987715552,,0.294059831649065,0.2058206796646118,0.273244559764862,29922.595581054688,12.672104875446568,,0.3061812072992325,0.2155376672744751,0.2808364629745483,29282.678955078125,11.29133482145457,,0.2141256928443908,0.1728262901306152,0.1891413331031799,lama,lama,no_valid_values,lama,lama,lama,0,5,0,1,lama,True,False,False,False,False,2,5,3
p008_loss_large,p008,p008_loss_large,loss_large,portrait_figure,Manuel Osorio Manrique de Zuñiga,42649.978515625,17.074773553047148,,0.227487027645111,0.0641041994094848,-0.0840277075767517,42896.92010498047,18.558734221283565,,0.2994775325059891,0.1226659417152404,0.1192065477371215,41299.02612304688,12.952820750477636,,0.2662034034729004,0.0469225049018859,-0.0383847951889038,lama,lama,no_valid_values,lama,lama,lama,0,5,0,1,lama,True,False,False,False,False,2,5,3
p008_loss_small,p008,p008_loss_small,loss_small,portrait_figure,Manuel Osorio Manrique de Zuñiga,30387.899505615234,17.839395034613357,,0.1952443420886993,0.148230493068695,0.0950701832771301,30747.81471252441,23.190402064729216,,0.2078405474312603,0.1597018241882324,0.1292062401771545,29881.909423828125,14.838174197200132,,0.109080322086811,0.0969822406768798,0.0178707838058471,lama,lama,no_valid_values,lama,lama,lama,0,5,0,1,lama,True,False,False,False,False,2,5,3
p008_mixed_damage,p008,p008_mixed_damage,mixed_damage,portrait_figure,Manuel Osorio Manrique de Zuñiga,32452.54019165039,22.593898525041052,,0.3103460557758808,0.1915122866630554,0.2111111879348755,32567.994300842285,27.06658592175831,,0.337734873406589,0.1999260783195495,0.2192122340202331,32138.03091430664,18.198458451008463,,0.247022733092308,0.1719281077384948,0.1161341667175293,lama,lama,no_valid_values,lama,lama,lama,0,5,0,1,lama,True,False,False,False,False,2,5,3
p009_loss_small,p009,p009_loss_small,loss_small,portrait_figure,Madame Roulin and Her Baby,24999.46655273437,16.472411525401853,,0.1417964277788996,0.0428158640861511,0.0749772191047668,25114.49530029297,17.439471695414323,,0.1466052611358463,0.0444847345352172,0.0797056555747985,24339.73803710937,13.158272568264312,,0.0737662240862846,0.02266126871109,0.0526787042617797,lama,lama,no_valid_values,lama,lama,lama,0,5,0,1,lama,True,False,False,False,False,2,5,3
p009_mixed_damage,p009,p009_mixed_damage,mixed_damage,portrait_figure,Madame Roulin and Her Baby,26953.66357421875,14.724298081828175,,0.2058141492307186,0.0631695389747619,0.2743676900863647,27082.09704589844,15.362410535575329,,0.2233114372938871,0.0713950395584106,0.2906454801559448,25780.467529296875,11.205875655599698,,0.1466403007507324,0.0500679016113281,0.2007525563240051,lama,lama,no_valid_values,lama,lama,lama,0,5,0,1,lama,True,False,False,False,False,2,5,3
p010_mixed_damage,p010,p010_mixed_damage,mixed_damage,portrait_figure,Joan of Arc,39740.788146972656,18.617172640340787,,0.4409356005489826,0.1795917749404907,0.29959836602211,40033.681091308594,21.8839002767026,,0.4808195922523737,0.2311964035034179,0.5182558596134186,39206.937255859375,15.686700452572396,,0.3061521053314209,0.1509695053100586,0.1639707386493683,lama,lama,no_valid_values,lama,lama,lama,0,5,0,1,lama,True,False,False,False,False,2,5,3
p011_loss_large,p011,p011_loss_large,loss_large,landscape_natural,View of Haarlem and the Haarlemmer Meer,18997.17807006836,18.26889050769048,,0.3590654730796814,0.0076204538345336,-0.0881258249282836,19176.598892211918,22.52307573215567,,0.5336503386497498,0.1828902959823608,0.4720101952552795,18524.33337402344,14.04316734735312,,0.0501744747161865,-0.1398811936378479,0.0464450120925903,lama,lama,no_valid_values,lama,lama,lama,0,5,0,1,lama,True,False,False,False,False,2,5,3
p011_loss_small,p011,p011_loss_small,loss_small,landscape_natural,View of Haarlem and the Haarlemmer Meer,22529.74755859375,20.805673011609088,,0.2701017372310161,0.118793249130249,0.2034507989883422,22617.64963531494,23.52836176612496,,0.2792714866809547,0.1248303055763244,0.2758698463439941,21059.803588867188,11.366203333317472,,0.1337623745203018,0.0295231342315673,-0.1343542337417602,lama,lama,no_valid_values,lama,lama,lama,0,5,0,1,lama,True,False,False,False,False,2,5,3
p011_mixed_damage,p011,p011_mixed_damage,mixed_damage,landscape_natural,View of Haarlem and the Haarlemmer Meer,23493.206909179688,17.837778587773634,,0.2965318113565445,0.1029528379440307,0.2918669581413269,23731.829788208008,21.896239648889825,,0.3298119995743036,0.1123144030570983,0.476615846157074,21250.73583984375,9.572920686858668,,0.1531517803668975,-0.0448507666587829,-0.1016206741333007,lama,lama,no_valid_values,lama,lama,lama,0,5,0,1,lama,True,False,False,False,False,2,5,3
p011_scratch_thin,p011,p011_scratch_thin,scratch_thin,landscape_natural,View of Haarlem and the Haarlemmer Meer,27325.09875488281,17.01807328377252,,0.3348236014135182,0.0979375839233398,0.2905422449111938,27584.7536315918,19.7649477887392,,0.3391595582943409,0.0995315313339233,0.2974530458450317,25358.513916015625,10.437852352457105,,0.190950408577919,0.0342658162117004,-0.064848780632019,lama,lama,no_valid_values,lama,lama,lama,0,5,0,1,lama,True,False,False,False,False,2,5,3
p012_loss_large,p012,p012_loss_large,loss_large,landscape_natural,An Extensive Wooded Landscape,13518.080932617188,11.746394970716516,,0.1817728728055954,0.0936047434806823,-0.0683585405349731,13911.865356445312,14.01119007525875,,0.3329782634973526,0.1632806658744812,0.0986194014549255,12483.520263671877,8.5917034013354,,0.0173544883728027,-0.0445501208305358,-0.4636712968349457,lama,lama,no_valid_values,lama,lama,lama,0,5,0,1,lama,True,False,False,False,False,2,5,3
p012_loss_small,p012,p012_loss_small,loss_small,landscape_natural,An Extensive Wooded Landscape,16766.48959350586,19.75286246546309,,0.1603695256635546,0.151082158088684,0.1221806406974792,16852.744026184082,22.59987970553545,,0.1703360108658671,0.1523894071578979,0.1315867900848388,15486.822631835938,10.649941813197676,,0.0399166196584701,0.0562354326248168,0.0373371839523315,lama,lama,no_valid_values,lama,lama,lama,0,5,0,1,lama,True,False,False,False,False,2,5,3
p012_mixed_damage,p012,p012_mixed_damage,mixed_damage,landscape_natural,An Extensive Wooded Landscape,15732.673583984377,13.086294987273453,,0.2430631704628467,0.1163185834884643,0.2504206895828247,16187.784698486328,16.65017118066745,,0.2760225608944893,0.1619871854782104,0.2928517460823059,15311.829223632812,11.274462601603547,,0.1814938113093376,0.0527564883232116,-0.1233280897140502,lama,lama,no_valid_values,lama,lama,lama,0,5,0,1,lama,True,False,False,False,False,2,5,3
p013_loss_large,p013,p013_loss_large,loss_large,landscape_natural,Landscape with a Village in the Distance,44703.27282714844,15.210335012392433,,0.2195289731025695,0.0449237823486328,-0.2141240835189819,45390.05755615234,18.17374032923094,,0.4188872873783111,0.2229496240615844,0.2755657434463501,44819.569580078125,15.590187361422243,,0.2949917912483215,0.1628702282905578,0.1804767251014709,lama,lama,no_valid_values,lama,lama,lama,0,5,0,1,lama,True,False,False,False,False,2,5,3
p013_mixed_damage,p013,p013_mixed_damage,mixed_damage,landscape_natural,Landscape with a Village in the Distance,39120.92840576172,18.42425463804569,,0.3257877081632614,0.2335846424102783,0.2634613513946533,39323.53359985352,20.329487311464405,,0.3802478648722172,0.2745473384857178,0.3793460130691528,38105.24084472656,13.983367179007992,,0.2318646013736724,0.1836987733840942,0.1426100134849548,lama,lama,no_valid_values,lama,lama,lama,0,5,0,1,lama,True,False,False,False,False,2,5,3
p013_scratch_thin,p013,p013_scratch_thin,scratch_thin,landscape_natural,Landscape with a Village in the Distance,40196.86880493164,20.422584694625296,,0.3745400886982679,0.1088119745254516,0.2849072217941284,40324.689712524414,22.275475739319024,,0.3798619443550706,0.1093055605888366,0.2882455587387085,38290.935546875,12.513656114906125,,0.2413711994886398,0.073251724243164,-0.0679764747619628,lama,lama,no_valid_values,lama,lama,lama,0,5,0,1,lama,True,False,False,False,False,2,5,3
p014_loss_large,p014,p014_loss_large,loss_large,landscape_natural,Landscape on a River,26803.85009765625,13.426743734750737,,0.2232939302921295,-0.0114455223083496,-0.3040172159671783,27540.70709228516,17.170091929247267,,0.4130358397960663,0.164441168308258,0.3455824255943298,26834.002807617188,13.530641901476915,,0.3364683389663696,0.1319248676300048,0.2143839597702026,lama,lama,no_valid_values,lama,lama,lama,0,5,0,1,lama,True,False,False,False,False,2,5,3
p014_loss_small,p014,p014_loss_small,loss_small,landscape_natural,Landscape on a River,23962.766662597656,22.46071938936428,,0.2742894701659679,0.1176103949546814,0.3123480081558227,24046.542751312256,26.5792282694301,,0.2916019442491233,0.1204913854598999,0.3419457674026489,23366.703125,15.170132004652444,,0.1165874898433685,0.0695773363113403,0.2377304434776306,lama,lama,no_valid_values,lama,lama,lama,0,5,0,1,lama,True,False,False,False,False,2,5,3
p014_mixed_damage,p014,p014_mixed_damage,mixed_damage,landscape_natural,Landscape on a River,24221.775665283203,17.016828315192193,,0.3723422586917877,0.1601943373680114,0.4683293104171753,24338.50500488281,18.19528528922574,,0.4164317436516285,0.1896793842315673,0.6571817398071289,23335.64599609375,12.53892686948062,,0.2389728873968124,0.0638896822929382,0.2071213722229004,lama,lama,no_valid_values,lama,lama,lama,0,5,0,1,lama,True,False,False,False,False,2,5,3
p015_mixed_damage,p015,p015_mixed_damage,mixed_damage,landscape_natural,Landscape,14364.448852539062,11.568368783402931,,0.2279270440340042,0.0581570863723754,0.143384039402008,14548.55322265625,12.383331717978391,,0.2668400108814239,0.1509304642677307,0.4216481447219848,13785.005981445312,9.697392330658856,,0.1744287461042404,0.1151304244995117,0.349903404712677,lama,lama,no_valid_values,lama,lama,lama,0,5,0,1,lama,True,False,False,False,False,2,5,3
