case_id,painting_id,category,title,mask_id,mask_type,model_name,evaluation_region,region_pixel_count,region_x_min,region_y_min,region_x_max,region_y_max,damaged_area_pixels,damaged_area_percentage_content,damaged_area_percentage_full,clip_damaged_similarity,clip_restored_similarity,clip_similarity_improvement,dinov2_damaged_similarity,dinov2_restored_similarity,dinov2_similarity_improvement,clip_model_name,dinov2_model_name,feature_resize,device,status,issue
p002_loss_small,p002,portrait_figure,Madame X (Madame Pierre Gautreau),p002_loss_small,loss_small,opencv_telea,content_region,344832,159,0,608,768,19520,5.6607,3.3095,0.932153582572937,0.9962524175643921,0.06409883499145508,0.9605841636657715,0.9943678975105286,0.03378373384475708,openai/clip-vit-base-patch32,dinov2_vits14,224,cuda,ok,
p002_loss_small,p002,portrait_figure,Madame X (Madame Pierre Gautreau),p002_loss_small,loss_small,opencv_telea,mask_bbox_crop,570025,0,13,755,768,19520,5.6607,3.3095,0.9390561580657959,0.9977714419364929,0.05871528387069702,0.942081093788147,0.99410080909729,0.052019715309143066,openai/clip-vit-base-patch32,dinov2_vits14,224,cuda,ok,
p002_mixed_damage,p002,portrait_figure,Madame X (Madame Pierre Gautreau),p002_mixed_damage,mixed_damage,opencv_telea,full_image,589824,0,0,768,768,42027,12.1877,7.1253,0.8460491895675659,0.9846564531326294,0.13860726356506348,0.8311237692832947,0.9410716891288757,0.10994791984558105,openai/clip-vit-base-patch32,dinov2_vits14,224,cuda,ok,
p002_mixed_damage,p002,portrait_figure,Madame X (Madame Pierre Gautreau),p002_mixed_damage,mixed_damage,opencv_telea,content_region,344832,159,0,608,768,42027,12.1877,7.1253,0.8396322131156921,0.9697986841201782,0.13016647100448608,0.906037449836731,0.934724748134613,0.02868729829788208,openai/clip-vit-base-patch32,dinov2_vits14,224,cuda,ok,
p002_mixed_damage,p002,portrait_figure,Madame X (Madame Pierre Gautreau),p002_mixed_damage,mixed_damage,opencv_telea,mask_bbox_crop,589824,0,0,768,768,42027,12.1877,7.1253,0.8460491895675659,0.9846564531326294,0.13860726356506348,0.8311237692832947,0.9410716891288757,0.10994791984558105,openai/clip-vit-base-patch32,dinov2_vits14,224,cuda,ok,
p002_scratch_thin,p002,portrait_figure,Madame X (Madame Pierre Gautreau),p002_scratch_thin,scratch_thin,opencv_telea,full_image,589824,0,0,768,768,8436,2.4464,1.4303,0.8899277448654175,0.999643087387085,0.10971534252166748,0.874204158782959,0.999354362487793,0.12515020370483398,openai/clip-vit-base-patch32,dinov2_vits14,224,cuda,ok,
p002_scratch_thin,p002,portrait_figure,Madame X (Madame Pierre Gautreau),p002_scratch_thin,scratch_thin,opencv_telea,content_region,344832,159,0,608,768,8436,2.4464,1.4303,0.9261232018470764,0.999485969543457,0.07336276769638062,0.9498990178108215,0.9992966055870056,0.04939758777618408,openai/clip-vit-base-patch32,dinov2_vits14,224,cuda,ok,
p002_scratch_thin,p002,portrait_figure,Madame X (Madame Pierre Gautreau),p002_scratch_thin,scratch_thin,opencv_telea,mask_bbox_crop,589824,0,0,768,768,8436,2.4464,1.4303,0.8899277448654175,0.999643087387085,0.10971534252166748,0.874204158782959,0.999354362487793,0.12515020370483398,openai/clip-vit-base-patch32,dinov2_vits14,224,cuda,ok,
p002_zero_control,p002,portrait_figure,Madame X (Madame Pierre Gautreau),p002_zero_control,zero_control,opencv_telea,full_image,589824,0,0,768,768,0,0.0,0.0,0.9999999403953552,0.9999999403953552,0.0,0.9999998807907104,0.9999998807907104,0.0,openai/clip-vit-base-patch32,dinov2_vits14,224,cuda,ok,
p002_zero_control,p002,portrait_figure,Madame X (Madame Pierre Gautreau),p002_zero_control,zero_control,opencv_telea,content_region,344832,159,0,608,768,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,openai/clip-vit-base-patch32,dinov2_vits14,224,cuda,ok,
p003_loss_large,p003,portrait_figure,Marie Joséphine Charlotte du Val d'Ognes,p003_loss_large,loss_large,opencv_telea,full_image,589824,0,0,768,768,48196,10.2207,8.1713,0.8313140273094177,0.9468088150024414,0.11549478769302368,0.9379827976226807,0.9294279217720032,-0.00855487585067749,openai/clip-vit-base-patch32,dinov2_vits14,224,cuda,ok,
p003_loss_large,p003,portrait_figure,Marie Joséphine Charlotte du Val d'Ognes,p003_loss_large,loss_large,opencv_telea,content_region,471552,77,0,691,768,48196,10.2207,8.1713,0.8015637993812561,0.9472357630729675,0.14567196369171143,0.9467387795448303,0.8874422311782837,-0.05929654836654663,openai/clip-vit-base-patch32,dinov2_vits14,224,cuda,ok,
p003_loss_large,p003,portrait_figure,Marie Joséphine Charlotte du Val d'Ognes,p003_loss_large,loss_large,opencv_telea,mask_bbox_crop,122500,126,0,476,350,48196,10.2207,8.1713,0.8102953433990479,0.834200382232666,0.023905038833618164,0.8174824714660645,0.6743308305740356,-0.1431516408920288,openai/clip-vit-base-patch32,dinov2_vits14,224,cuda,ok,
p003_loss_small,p003,portrait_figure,Marie Joséphine Charlotte du Val d'Ognes,p003_loss_small,loss_small,opencv_telea,full_image,589824,0,0,768,768,20912,4.4347,3.5455,0.9308844804763794,0.9966778755187988,0.06579339504241943,0.9472476243972778,0.9826309680938721,0.03538334369659424,openai/clip-vit-base-patch32,dinov2_vits14,224,cuda,ok,
p003_loss_small,p003,portrait_figure,Marie Joséphine Charlotte du Val d'Ognes,p003_loss_small,loss_small,opencv_telea,content_region,471552,77,0,691,768,20912,4.4347,3.5455,0.9085685014724731,0.9909597635269165,0.08239126205444336,0.968970000743866,0.9811438322067261,0.012173831462860107,openai/clip-vit-base-patch32,dinov2_vits14,224,cuda,ok,
p003_loss_small,p003,portrait_figure,Marie Joséphine Charlotte du Val d'Ognes,p003_loss_small,loss_small,opencv_telea,mask_bbox_crop,515524,0,50,718,768,20912,4.4347,3.5455,0.9348210096359253,0.9937570095062256,0.05893599987030029,0.9653880000114441,0.9793615937232971,0.013973593711853027,openai/clip-vit-base-patch32,dinov2_vits14,224,cuda,ok,
p003_mixed_damage,p003,portrait_figure,Marie Joséphine Charlotte du Val d'Ognes,p003_mixed_damage,mixed_damage,opencv_telea,full_image,589824,0,0,768,768,48680,10.3234,8.2533,0.7892764806747437,0.9700350165367126,0.180758535861969,0.7852474451065063,0.9531616568565369,0.16791421175003052,openai/clip-vit-base-patch32,dinov2_vits14,224,cuda,ok,
p003_mixed_damage,p003,portrait_figure,Marie Joséphine Charlotte du Val d'Ognes,p003_mixed_damage,mixed_damage,opencv_telea,content_region,471552,77,0,691,768,48680,10.3234,8.2533,0.8035855293273926,0.9676964282989502,0.16411089897155762,0.8344686031341553,0.9333820343017578,0.09891343116760254,openai/clip-vit-base-patch32,dinov2_vits14,224,cuda,ok,
p003_mixed_damage,p003,portrait_figure,Marie Joséphine Charlotte du Val d'Ognes,p003_mixed_damage,mixed_damage,opencv_telea,mask_bbox_crop,589824,0,0,768,768,48680,10.3234,8.2533,0.7892764806747437,0.9700350165367126,0.180758535861969,0.7852474451065063,0.9531616568565369,0.16791421175003052,openai/clip-vit-base-patch32,dinov2_vits14,224,cuda,ok,
p003_scratch_thin,p003,portrait_figure,Marie Joséphine Charlotte du Val d'Ognes,p003_scratch_thin,scratch_thin,opencv_telea,full_image,589824,0,0,768,768,10496,2.2258,1.7795,0.8120349645614624,0.9996553659439087,0.1876204013824463,0.7849439978599548,0.9988716840744019,0.21392768621444702,openai/clip-vit-base-patch32,dinov2_vits14,224,cuda,ok,
