case_id,painting_id,category,title,mask_id,mask_type,model_name,evaluation_region,region_pixel_count,region_x_min,region_y_min,region_x_max,region_y_max,damaged_area_pixels,damaged_area_percentage_content,damaged_area_percentage_full,damaged_mse,restored_mse,mse_improvement,damaged_mae,restored_mae,mae_improvement,damaged_psnr,restored_psnr,psnr_improvement,damaged_ssim,restored_ssim,ssim_improvement,status,issue
p001_loss_large,p001,portrait_figure,,p001_loss_large,loss_large,lama,full_image,589824,0.0,0.0,768.0,768.0,67242,13.2058,11.4003,5585.92138671875,33.536746978759766,5552.38463973999,25.05849838256836,1.1159249544143677,23.94257342815399,10.659855414890488,32.87559426559988,22.215738850709393,0.8971780498447481,0.9646560069861351,0.06747795714138694,ok,
p001_loss_large,p001,portrait_figure,,p001_loss_large,loss_large,lama,content_region,509184,52.0,0.0,715.0,768.0,67242,13.2058,11.4003,6470.57080078125,38.84798812866211,6431.722812652588,29.02703857421875,1.2926552295684814,27.73438334465027,10.021377672633216,32.2371182852235,22.215740612590288,0.880745318084777,0.9590074236277548,0.07826210554297786,ok,
p001_loss_large,p001,portrait_figure,,p001_loss_large,loss_large,lama,masked_region,67242,,,,,67242,13.2058,11.4003,48997.8046875,294.1728515625,48703.6318359375,219.8046417236328,9.788515090942383,210.01612663269043,1.229037386651714,23.44477770520706,22.215740318555344,,,,ok,
p001_loss_large,p001,portrait_figure,,p001_loss_large,loss_large,lama,mask_bbox_crop,126750,221.0,356.0,596.0,694.0,67242,13.2058,11.4003,25993.767578125,156.0613250732422,25837.706253051758,116.60829162597656,5.192893981933594,111.41539764404297,3.982111294698374,26.197850707992608,22.215739413294234,0.5126608186735168,0.8324821441902358,0.31982132551671905,ok,
p001_loss_small,p001,portrait_figure,,p001_loss_small,loss_small,lama,full_image,589824,0.0,0.0,768.0,768.0,24198,4.7523,4.1026,1928.028076171875,0.630126953125,1927.39794921875,8.864421844482422,0.1185302734375,8.745891571044922,15.27967007007666,50.13652304291816,34.856852972841494,0.9537997743549651,0.9940267699542495,0.04022699559928444,ok,
p001_loss_small,p001,portrait_figure,,p001_loss_small,loss_small,lama,content_region,509184,52.0,0.0,715.0,768.0,24198,4.7523,4.1026,2233.37109375,0.7299208045005798,2232.6411729454994,10.268289566040039,0.13730204105377197,10.130987524986267,14.641194700500485,49.49804618602502,34.85685148552454,0.946416176649138,0.9930721441478508,0.046655967498712814,ok,
p001_loss_small,p001,portrait_figure,,p001_loss_small,loss_small,lama,masked_region,24198,,,,,24198,4.7523,4.1026,46995.5,15.359286308288574,46980.14071369171,216.0694580078125,2.889164447784424,213.18029356002808,1.4102408630948342,36.26709324832127,34.85685238522643,,,,ok,
p001_loss_small,p001,portrait_figure,,p001_loss_small,loss_small,lama,mask_bbox_crop,306081,72.0,105.0,711.0,584.0,24198,4.7523,4.1026,3715.3466796875,1.2142667770385742,3714.1324129104614,17.081911087036133,0.22841012477874756,16.853500962257385,12.43081016781919,47.28766248208164,34.856852314262454,0.9104038829178961,0.9884161124525823,0.07801222953468623,ok,
p001_mixed_damage,p001,portrait_figure,,p001_mixed_damage,mixed_damage,lama,full_image,589824,0.0,0.0,768.0,768.0,44392,8.7183,7.5263,3818.905029296875,22.293184280395508,3796.6118450164795,16.89411735534668,0.6450387239456177,16.249078631401062,12.31141502642579,34.649082548535986,22.337667522110195,0.9062294725936528,0.9800066791287861,0.07377720653513331,ok,
p001_mixed_damage,p001,portrait_figure,,p001_mixed_damage,mixed_damage,lama,content_region,509184,52.0,0.0,715.0,768.0,44392,8.7183,7.5263,4423.70751953125,25.823776245117188,4397.883743286133,19.569652557373047,0.747194230556488,18.82245832681656,11.672939556934889,34.0106061083445,22.337666551409608,0.8932741602462747,0.9772005265315612,0.08392636628528649,ok,
p001_mixed_damage,p001,portrait_figure,,p001_mixed_damage,mixed_damage,lama,masked_region,44392,,,,,44392,8.7183,7.5263,50740.69921875,296.2032775878906,50444.49594116211,224.46737670898438,8.57044792175293,215.89692878723145,1.0772391326102264,23.41490501043087,22.337665877820644,,,,ok,
p001_mixed_damage,p001,portrait_figure,,p001_mixed_damage,mixed_damage,lama,mask_bbox_crop,521472,44.0,0.0,723.0,768.0,44392,8.7183,7.5263,4319.46728515625,25.21527099609375,4294.252014160156,19.1085205078125,0.7295872569084167,18.378933250904083,11.776501717805122,34.11416720854388,22.33766549073876,0.8938289125057404,0.9773626887015384,0.08353377619579805,ok,
p001_scratch_thin,p001,portrait_figure,,p001_scratch_thin,scratch_thin,lama,full_image,589824,0.0,0.0,768.0,768.0,8012,1.5735,1.3584,658.9262084960938,1.9680023193359375,656.9582061767578,2.9604079723358154,0.08796126395463943,2.872446708381176,19.94243579107491,45.190547549462636,25.248111758387726,0.9538924905467704,0.995590213904115,0.04169772335734456,ok,
p001_scratch_thin,p001,portrait_figure,,p001_scratch_thin,scratch_thin,lama,content_region,509184,52.0,0.0,715.0,768.0,8012,1.5735,1.3584,763.2811279296875,2.279676914215088,761.0014510154724,3.429250955581665,0.10189178586006165,3.3273591697216034,19.30395836253012,44.55207059620125,25.248112233671126,0.9502119395686556,0.9963155793711148,0.04610363980245924,ok,
p001_scratch_thin,p001,portrait_figure,,p001_scratch_thin,scratch_thin,lama,masked_region,8012,,,,,8012,1.5735,1.3584,48508.5546875,144.8795623779297,48363.67512512207,217.93804931640625,6.475494861602783,211.46255445480347,1.2726202585418058,26.520732353864346,25.24811209532254,,,,ok,
p001_scratch_thin,p001,portrait_figure,,p001_scratch_thin,scratch_thin,lama,mask_bbox_crop,521472,44.0,0.0,723.0,768.0,8012,1.5735,1.3584,745.2952880859375,2.2259583473205566,743.069329738617,3.3484437465667725,0.09949079900979996,3.2489529475569725,19.407519853303274,44.655633274182264,25.24811342087899,0.9477950635908456,0.9950070475407662,0.047211983949920544,ok,
p001_zero_control,p001,portrait_figure,,p001_zero_control,zero_control,lama,full_image,589824,0.0,0.0,768.0,768.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,,1.0,1.0,0.0,ok,
p001_zero_control,p001,portrait_figure,,p001_zero_control,zero_control,lama,content_region,509184,52.0,0.0,715.0,768.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,,1.0,1.0,0.0,ok,
p002_loss_large,p002,portrait_figure,,p002_loss_large,loss_large,lama,full_image,589824,0.0,0.0,768.0,768.0,49705,14.4143,8.4271,4317.18603515625,7.98656702041626,4309.199468135834,19.01308822631836,0.5440995693206787,18.46898865699768,11.77879597293645,39.10720220412035,27.328406231183898,0.921262237309962,0.9827625726660448,0.06150033535608279,ok,
