full_lpips_run_id,full_input_case_count,full_expected_lpips_rows,lpips_row_id,lpips_case_id,metric_case_id,candidate_id,restoration_case_id,source_case_id,source_case_id_original,case_id,dataset_name,metric_applicability,painting_id,category,title,artist,style,model_name,mask_id,mask_type,metric_mask_id,metric_mask_type,evaluation_region,region_pixel_count,region_x_min,region_y_min,region_x_max,region_y_max,mask_area_pixels,is_zero_control,mask_threshold_rule,mask_bbox_margin,lpips_net,lpips_input_size,damaged_lpips,restored_lpips,lpips_improvement,metric_runtime_seconds,case_runtime_seconds,lpips_schema_version,lpips_implementation_name,device,python_version,numpy_version,pandas_version,pillow_version,torch_version,lpips_package_version,status,issue,candidate_index,candidate_seed,effective_candidate_seed,prompt_policy_id,prompt_variant_id,prompt_template_name,prompt_variant_family,prompt_variant_order,prompt_ablation_subset,inference_mode,execution_device,scheduler_name,num_inference_steps,guidance_scale,strength
sd_lpips_full_20260808T071919Z,945,2724,sd24_0001__full_image__lpips,sd24_0001,sd24_0001,sd__can__p001__loss_large__p00_generic__s2026__9441d9b074,sd__can__p001__loss_large__p00_generic__s2026__9441d9b074,p001_loss_large,p001_loss_large,p001_loss_large,canonical,primary,p001,portrait_figure,Juan de Pareja,Diego Velázquez,,stable_diffusion_inpainting,p001_loss_large,loss_large,p001_loss_large,loss_large,full_image,589824,0,0,768,768,69018,False,> 127,8,alex,256,0.30112186074256897,0.04153269901871681,0.25958916172385216,0.08476709999376908,0.39983579999534413,2.1.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,,1,2026,2026,sd_inpaint_prompt_ablation_v1,p00_generic,generic_restoration,generic,0,False,model_inference,cuda,pipeline_default,30,7.5,1.0
sd_lpips_full_20260808T071919Z,945,2724,sd24_0001__content_region__lpips,sd24_0001,sd24_0001,sd__can__p001__loss_large__p00_generic__s2026__9441d9b074,sd__can__p001__loss_large__p00_generic__s2026__9441d9b074,p001_loss_large,p001_loss_large,p001_loss_large,canonical,primary,p001,portrait_figure,Juan de Pareja,Diego Velázquez,,stable_diffusion_inpainting,p001_loss_large,loss_large,p001_loss_large,loss_large,content_region,509184,52,0,715,768,69018,False,> 127,8,alex,256,0.3306492269039154,0.04770440608263016,0.28294482082128525,0.07351780001772568,0.39983579999534413,2.1.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,,1,2026,2026,sd_inpaint_prompt_ablation_v1,p00_generic,generic_restoration,generic,0,False,model_inference,cuda,pipeline_default,30,7.5,1.0
sd_lpips_full_20260808T071919Z,945,2724,sd24_0001__mask_bbox_crop__lpips,sd24_0001,sd24_0001,sd__can__p001__loss_large__p00_generic__s2026__9441d9b074,sd__can__p001__loss_large__p00_generic__s2026__9441d9b074,p001_loss_large,p001_loss_large,p001_loss_large,canonical,primary,p001,portrait_figure,Juan de Pareja,Diego Velázquez,,stable_diffusion_inpainting,p001_loss_large,loss_large,p001_loss_large,loss_large,mask_bbox_crop,198025,197,0,642,445,69018,False,> 127,8,alex,256,0.6372807025909424,0.15047913789749146,0.4868015646934509,0.04936309999902733,0.39983579999534413,2.1.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,,1,2026,2026,sd_inpaint_prompt_ablation_v1,p00_generic,generic_restoration,generic,0,False,model_inference,cuda,pipeline_default,30,7.5,1.0
sd_lpips_full_20260808T071919Z,945,2724,sd24_0002__full_image__lpips,sd24_0002,sd24_0002,sd__can__p001__loss_small__p00_generic__s2026__d6c5849fa0,sd__can__p001__loss_small__p00_generic__s2026__d6c5849fa0,p001_loss_small,p001_loss_small,p001_loss_small,canonical,primary,p001,portrait_figure,Juan de Pareja,Diego Velázquez,,stable_diffusion_inpainting,p001_loss_small,loss_small,p001_loss_small,loss_small,full_image,589824,0,0,768,768,18239,False,> 127,8,alex,256,0.30700209736824036,0.0038163221906870604,0.3031857751775533,0.08721009999862872,0.4328205000201706,2.1.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,,2,2026,2026,sd_inpaint_prompt_ablation_v1,p00_generic,generic_restoration,generic,0,False,model_inference,cuda,pipeline_default,30,7.5,1.0
sd_lpips_full_20260808T071919Z,945,2724,sd24_0002__content_region__lpips,sd24_0002,sd24_0002,sd__can__p001__loss_small__p00_generic__s2026__d6c5849fa0,sd__can__p001__loss_small__p00_generic__s2026__d6c5849fa0,p001_loss_small,p001_loss_small,p001_loss_small,canonical,primary,p001,portrait_figure,Juan de Pareja,Diego Velázquez,,stable_diffusion_inpainting,p001_loss_small,loss_small,p001_loss_small,loss_small,content_region,509184,52,0,715,768,18239,False,> 127,8,alex,256,0.31948909163475037,0.00443634670227766,0.3150527449324727,0.07416379998903722,0.4328205000201706,2.1.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,,2,2026,2026,sd_inpaint_prompt_ablation_v1,p00_generic,generic_restoration,generic,0,False,model_inference,cuda,pipeline_default,30,7.5,1.0
sd_lpips_full_20260808T071919Z,945,2724,sd24_0002__mask_bbox_crop__lpips,sd24_0002,sd24_0002,sd__can__p001__loss_small__p00_generic__s2026__d6c5849fa0,sd__can__p001__loss_small__p00_generic__s2026__d6c5849fa0,p001_loss_small,p001_loss_small,p001_loss_small,canonical,primary,p001,portrait_figure,Juan de Pareja,Diego Velázquez,,stable_diffusion_inpainting,p001_loss_small,loss_small,p001_loss_small,loss_small,mask_bbox_crop,525625,0,23,725,748,18239,False,> 127,8,alex,256,0.30332285165786743,0.004587666597217321,0.2987351850606501,0.0777931000047829,0.4328205000201706,2.1.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,,2,2026,2026,sd_inpaint_prompt_ablation_v1,p00_generic,generic_restoration,generic,0,False,model_inference,cuda,pipeline_default,30,7.5,1.0
sd_lpips_full_20260808T071919Z,945,2724,sd24_0003__full_image__lpips,sd24_0003,sd24_0003,sd__can__p001__mixed_damage__p00_generic__s2026__6b27938af9,sd__can__p001__mixed_damage__p00_generic__s2026__6b27938af9,p001_mixed_damage,p001_mixed_damage,p001_mixed_damage,canonical,primary,p001,portrait_figure,Juan de Pareja,Diego Velázquez,,stable_diffusion_inpainting,p001_mixed_damage,mixed_damage,p001_mixed_damage,mixed_damage,full_image,589824,0,0,768,768,45733,False,> 127,8,alex,256,0.5040223598480225,0.10337486118078232,0.40064749866724014,0.15123989997664467,0.45003489998634905,2.1.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,,3,2026,2026,sd_inpaint_prompt_ablation_v1,p00_generic,generic_restoration,generic,0,False,model_inference,cuda,pipeline_default,30,7.5,1.0
sd_lpips_full_20260808T071919Z,945,2724,sd24_0003__content_region__lpips,sd24_0003,sd24_0003,sd__can__p001__mixed_damage__p00_generic__s2026__6b27938af9,sd__can__p001__mixed_damage__p00_generic__s2026__6b27938af9,p001_mixed_damage,p001_mixed_damage,p001_mixed_damage,canonical,primary,p001,portrait_figure,Juan de Pareja,Diego Velázquez,,stable_diffusion_inpainting,p001_mixed_damage,mixed_damage,p001_mixed_damage,mixed_damage,content_region,509184,52,0,715,768,45733,False,> 127,8,alex,256,0.5352203845977783,0.10914123058319092,0.4260791540145874,0.06902100000297651,0.45003489998634905,2.1.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,,3,2026,2026,sd_inpaint_prompt_ablation_v1,p00_generic,generic_restoration,generic,0,False,model_inference,cuda,pipeline_default,30,7.5,1.0
sd_lpips_full_20260808T071919Z,945,2724,sd24_0003__mask_bbox_crop__lpips,sd24_0003,sd24_0003,sd__can__p001__mixed_damage__p00_generic__s2026__6b27938af9,sd__can__p001__mixed_damage__p00_generic__s2026__6b27938af9,p001_mixed_damage,p001_mixed_damage,p001_mixed_damage,canonical,primary,p001,portrait_figure,Juan de Pareja,Diego Velázquez,,stable_diffusion_inpainting,p001_mixed_damage,mixed_damage,p001_mixed_damage,mixed_damage,mask_bbox_crop,589824,0,0,768,768,45733,False,> 127,8,alex,256,0.5040223598480225,0.10337486118078232,0.40064749866724014,0.07176009999238886,0.45003489998634905,2.1.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,,3,2026,2026,sd_inpaint_prompt_ablation_v1,p00_generic,generic_restoration,generic,0,False,model_inference,cuda,pipeline_default,30,7.5,1.0
sd_lpips_full_20260808T071919Z,945,2724,sd24_0004__full_image__lpips,sd24_0004,sd24_0004,sd__can__p001__scratch_thin__p00_generic__s2026__ccbc26b41e,sd__can__p001__scratch_thin__p00_generic__s2026__ccbc26b41e,p001_scratch_thin,p001_scratch_thin,p001_scratch_thin,canonical,primary,p001,portrait_figure,Juan de Pareja,Diego Velázquez,,stable_diffusion_inpainting,p001_scratch_thin,scratch_thin,p001_scratch_thin,scratch_thin,full_image,589824,0,0,768,768,12058,False,> 127,8,alex,256,0.5241221189498901,0.34122395515441895,0.1828981637954712,0.3595564999850467,0.6623401000106242,2.1.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,,4,2026,2026,sd_inpaint_prompt_ablation_v1,p00_generic,generic_restoration,generic,0,False,model_inference,cuda,pipeline_default,30,7.5,1.0
sd_lpips_full_20260808T071919Z,945,2724,sd24_0004__content_region__lpips,sd24_0004,sd24_0004,sd__can__p001__scratch_thin__p00_generic__s2026__ccbc26b41e,sd__can__p001__scratch_thin__p00_generic__s2026__ccbc26b41e,p001_scratch_thin,p001_scratch_thin,p001_scratch_thin,canonical,primary,p001,portrait_figure,Juan de Pareja,Diego Velázquez,,stable_diffusion_inpainting,p001_scratch_thin,scratch_thin,p001_scratch_thin,scratch_thin,content_region,509184,52,0,715,768,12058,False,> 127,8,alex,256,0.5582216382026672,0.386832058429718,0.17138957977294922,0.07387820002622902,0.6623401000106242,2.1.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,,4,2026,2026,sd_inpaint_prompt_ablation_v1,p00_generic,generic_restoration,generic,0,False,model_inference,cuda,pipeline_default,30,7.5,1.0
sd_lpips_full_20260808T071919Z,945,2724,sd24_0004__mask_bbox_crop__lpips,sd24_0004,sd24_0004,sd__can__p001__scratch_thin__p00_generic__s2026__ccbc26b41e,sd__can__p001__scratch_thin__p00_generic__s2026__ccbc26b41e,p001_scratch_thin,p001_scratch_thin,p001_scratch_thin,canonical,primary,p001,portrait_figure,Juan de Pareja,Diego Velázquez,,stable_diffusion_inpainting,p001_scratch_thin,scratch_thin,p001_scratch_thin,scratch_thin,mask_bbox_crop,589824,0,0,768,768,12058,False,> 127,8,alex,256,0.5241221189498901,0.34122395515441895,0.1828981637954712,0.07043910000356846,0.6623401000106242,2.1.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,,4,2026,2026,sd_inpaint_prompt_ablation_v1,p00_generic,generic_restoration,generic,0,False,model_inference,cuda,pipeline_default,30,7.5,1.0
sd_lpips_full_20260808T071919Z,945,2724,sd24_0005__full_image__lpips,sd24_0005,sd24_0005,sd__can__p001__zero__p00_generic__s2026__3be104a7ae,sd__can__p001__zero__p00_generic__s2026__3be104a7ae,p001_zero_control,p001_zero_control,p001_zero_control,canonical,primary,p001,portrait_figure,Juan de Pareja,Diego Velázquez,,stable_diffusion_inpainting,p001_zero_control,zero_control,p001_zero_control,zero_control,full_image,589824,0,0,768,768,0,True,> 127,8,alex,256,0.0,0.0,0.0,0.07239950000075623,0.23127809999277815,2.1.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,,5,2026,2026,sd_inpaint_prompt_ablation_v1,p00_generic,generic_restoration,generic,0,False,copied_zero_control,cuda,pipeline_default,30,7.5,1.0
sd_lpips_full_20260808T071919Z,945,2724,sd24_0005__content_region__lpips,sd24_0005,sd24_0005,sd__can__p001__zero__p00_generic__s2026__3be104a7ae,sd__can__p001__zero__p00_generic__s2026__3be104a7ae,p001_zero_control,p001_zero_control,p001_zero_control,canonical,primary,p001,portrait_figure,Juan de Pareja,Diego Velázquez,,stable_diffusion_inpainting,p001_zero_control,zero_control,p001_zero_control,zero_control,content_region,509184,52,0,715,768,0,True,> 127,8,alex,256,0.0,0.0,0.0,0.06709349999437109,0.23127809999277815,2.1.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,,5,2026,2026,sd_inpaint_prompt_ablation_v1,p00_generic,generic_restoration,generic,0,False,copied_zero_control,cuda,pipeline_default,30,7.5,1.0
sd_lpips_full_20260808T071919Z,945,2724,sd24_0006__full_image__lpips,sd24_0006,sd24_0006,sd__can__p002__loss_large__p00_generic__s2026__59c0a6e9b9,sd__can__p002__loss_large__p00_generic__s2026__59c0a6e9b9,p002_loss_large,p002_loss_large,p002_loss_large,canonical,primary,p002,portrait_figure,Madame X (Madame Pierre Gautreau),John Singer Sargent,,stable_diffusion_inpainting,p002_loss_large,loss_large,p002_loss_large,loss_large,full_image,589824,0,0,768,768,37439,False,> 127,8,alex,256,0.13713961839675903,0.05465402826666832,0.08248559013009071,0.08111910001025535,0.33527150002191775,2.1.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,,6,2026,2026,sd_inpaint_prompt_ablation_v1,p00_generic,generic_restoration,generic,0,False,model_inference,cuda,pipeline_default,30,7.5,1.0
sd_lpips_full_20260808T071919Z,945,2724,sd24_0006__content_region__lpips,sd24_0006,sd24_0006,sd__can__p002__loss_large__p00_generic__s2026__59c0a6e9b9,sd__can__p002__loss_large__p00_generic__s2026__59c0a6e9b9,p002_loss_large,p002_loss_large,p002_loss_large,canonical,primary,p002,portrait_figure,Madame X (Madame Pierre Gautreau),John Singer Sargent,,stable_diffusion_inpainting,p002_loss_large,loss_large,p002_loss_large,loss_large,content_region,344832,159,0,608,768,37439,False,> 127,8,alex,256,0.21222202479839325,0.07905951887369156,0.1331625059247017,0.06125810000230558,0.33527150002191775,2.1.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,,6,2026,2026,sd_inpaint_prompt_ablation_v1,p00_generic,generic_restoration,generic,0,False,model_inference,cuda,pipeline_default,30,7.5,1.0
sd_lpips_full_20260808T071919Z,945,2724,sd24_0006__mask_bbox_crop__lpips,sd24_0006,sd24_0006,sd__can__p002__loss_large__p00_generic__s2026__59c0a6e9b9,sd__can__p002__loss_large__p00_generic__s2026__59c0a6e9b9,p002_loss_large,p002_loss_large,p002_loss_large,canonical,primary,p002,portrait_figure,Madame X (Madame Pierre Gautreau),John Singer Sargent,,stable_diffusion_inpainting,p002_loss_large,loss_large,p002_loss_large,loss_large,mask_bbox_crop,91204,173,61,475,363,37439,False,> 127,8,alex,256,0.5789409875869751,0.26363062858581543,0.31531035900115967,0.03608109999913722,0.33527150002191775,2.1.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,,6,2026,2026,sd_inpaint_prompt_ablation_v1,p00_generic,generic_restoration,generic,0,False,model_inference,cuda,pipeline_default,30,7.5,1.0
sd_lpips_full_20260808T071919Z,945,2724,sd24_0007__full_image__lpips,sd24_0007,sd24_0007,sd__can__p002__loss_small__p00_generic__s2026__0f60011f8c,sd__can__p002__loss_small__p00_generic__s2026__0f60011f8c,p002_loss_small,p002_loss_small,p002_loss_small,canonical,primary,p002,portrait_figure,Madame X (Madame Pierre Gautreau),John Singer Sargent,,stable_diffusion_inpainting,p002_loss_small,loss_small,p002_loss_small,loss_small,full_image,589824,0,0,768,768,18776,False,> 127,8,alex,256,0.21961764991283417,0.003897957969456911,0.21571969194337726,0.06931489999988116,0.3297438000154216,2.1.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,,7,2026,2026,sd_inpaint_prompt_ablation_v1,p00_generic,generic_restoration,generic,0,False,model_inference,cuda,pipeline_default,30,7.5,1.0
sd_lpips_full_20260808T071919Z,945,2724,sd24_0007__content_region__lpips,sd24_0007,sd24_0007,sd__can__p002__loss_small__p00_generic__s2026__0f60011f8c,sd__can__p002__loss_small__p00_generic__s2026__0f60011f8c,p002_loss_small,p002_loss_small,p002_loss_small,canonical,primary,p002,portrait_figure,Madame X (Madame Pierre Gautreau),John Singer Sargent,,stable_diffusion_inpainting,p002_loss_small,loss_small,p002_loss_small,loss_small,content_region,344832,159,0,608,768,18776,False,> 127,8,alex,256,0.3161589801311493,0.009717102162539959,0.30644187796860933,0.05607550000422634,0.3297438000154216,2.1.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,,7,2026,2026,sd_inpaint_prompt_ablation_v1,p00_generic,generic_restoration,generic,0,False,model_inference,cuda,pipeline_default,30,7.5,1.0
sd_lpips_full_20260808T071919Z,945,2724,sd24_0007__mask_bbox_crop__lpips,sd24_0007,sd24_0007,sd__can__p002__loss_small__p00_generic__s2026__0f60011f8c,sd__can__p002__loss_small__p00_generic__s2026__0f60011f8c,p002_loss_small,p002_loss_small,p002_loss_small,canonical,primary,p002,portrait_figure,Madame X (Madame Pierre Gautreau),John Singer Sargent,,stable_diffusion_inpainting,p002_loss_small,loss_small,p002_loss_small,loss_small,mask_bbox_crop,343396,82,43,668,629,18776,False,> 127,8,alex,256,0.2851801812648773,0.008351536467671394,0.2768286447972059,0.0595333999954164,0.3297438000154216,2.1.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,,7,2026,2026,sd_inpaint_prompt_ablation_v1,p00_generic,generic_restoration,generic,0,False,model_inference,cuda,pipeline_default,30,7.5,1.0
sd_lpips_full_20260808T071919Z,945,2724,sd24_0008__full_image__lpips,sd24_0008,sd24_0008,sd__can__p002__mixed_damage__p00_generic__s2026__9142f960af,sd__can__p002__mixed_damage__p00_generic__s2026__9142f960af,p002_mixed_damage,p002_mixed_damage,p002_mixed_damage,canonical,primary,p002,portrait_figure,Madame X (Madame Pierre Gautreau),John Singer Sargent,,stable_diffusion_inpainting,p002_mixed_damage,mixed_damage,p002_mixed_damage,mixed_damage,full_image,589824,0,0,768,768,34546,False,> 127,8,alex,256,0.4250534176826477,0.17845532298088074,0.24659809470176697,0.07161509999423288,0.33634389998042025,2.1.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,,8,2026,2026,sd_inpaint_prompt_ablation_v1,p00_generic,generic_restoration,generic,0,False,model_inference,cuda,pipeline_default,30,7.5,1.0
sd_lpips_full_20260808T071919Z,945,2724,sd24_0008__content_region__lpips,sd24_0008,sd24_0008,sd__can__p002__mixed_damage__p00_generic__s2026__9142f960af,sd__can__p002__mixed_damage__p00_generic__s2026__9142f960af,p002_mixed_damage,p002_mixed_damage,p002_mixed_damage,canonical,primary,p002,portrait_figure,Madame X (Madame Pierre Gautreau),John Singer Sargent,,stable_diffusion_inpainting,p002_mixed_damage,mixed_damage,p002_mixed_damage,mixed_damage,content_region,344832,159,0,608,768,34546,False,> 127,8,alex,256,0.5102348923683167,0.19122140109539032,0.31901349127292633,0.06628289999207482,0.33634389998042025,2.1.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,,8,2026,2026,sd_inpaint_prompt_ablation_v1,p00_generic,generic_restoration,generic,0,False,model_inference,cuda,pipeline_default,30,7.5,1.0
sd_lpips_full_20260808T071919Z,945,2724,sd24_0008__mask_bbox_crop__lpips,sd24_0008,sd24_0008,sd__can__p002__mixed_damage__p00_generic__s2026__9142f960af,sd__can__p002__mixed_damage__p00_generic__s2026__9142f960af,p002_mixed_damage,p002_mixed_damage,p002_mixed_damage,canonical,primary,p002,portrait_figure,Madame X (Madame Pierre Gautreau),John Singer Sargent,,stable_diffusion_inpainting,p002_mixed_damage,mixed_damage,p002_mixed_damage,mixed_damage,mask_bbox_crop,589824,0,0,768,768,34546,False,> 127,8,alex,256,0.4250534176826477,0.17845532298088074,0.24659809470176697,0.06872589999693446,0.33634389998042025,2.1.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,,8,2026,2026,sd_inpaint_prompt_ablation_v1,p00_generic,generic_restoration,generic,0,False,model_inference,cuda,pipeline_default,30,7.5,1.0
sd_lpips_full_20260808T071919Z,945,2724,sd24_0009__full_image__lpips,sd24_0009,sd24_0009,sd__can__p002__scratch_thin__p00_generic__s2026__ae2333cff6,sd__can__p002__scratch_thin__p00_generic__s2026__ae2333cff6,p002_scratch_thin,p002_scratch_thin,p002_scratch_thin,canonical,primary,p002,portrait_figure,Madame X (Madame Pierre Gautreau),John Singer Sargent,,stable_diffusion_inpainting,p002_scratch_thin,scratch_thin,p002_scratch_thin,scratch_thin,full_image,589824,0,0,768,768,9599,False,> 127,8,alex,256,0.3538006544113159,0.20306280255317688,0.15073785185813904,0.07579179998720065,0.3610995000053663,2.1.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,,9,2026,2026,sd_inpaint_prompt_ablation_v1,p00_generic,generic_restoration,generic,0,False,model_inference,cuda,pipeline_default,30,7.5,1.0
sd_lpips_full_20260808T071919Z,945,2724,sd24_0009__content_region__lpips,sd24_0009,sd24_0009,sd__can__p002__scratch_thin__p00_generic__s2026__ae2333cff6,sd__can__p002__scratch_thin__p00_generic__s2026__ae2333cff6,p002_scratch_thin,p002_scratch_thin,p002_scratch_thin,canonical,primary,p002,portrait_figure,Madame X (Madame Pierre Gautreau),John Singer Sargent,,stable_diffusion_inpainting,p002_scratch_thin,scratch_thin,p002_scratch_thin,scratch_thin,content_region,344832,159,0,608,768,9599,False,> 127,8,alex,256,0.42260879278182983,0.2800685465335846,0.14254024624824524,0.05507370000123046,0.3610995000053663,2.1.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,,9,2026,2026,sd_inpaint_prompt_ablation_v1,p00_generic,generic_restoration,generic,0,False,model_inference,cuda,pipeline_default,30,7.5,1.0
sd_lpips_full_20260808T071919Z,945,2724,sd24_0009__mask_bbox_crop__lpips,sd24_0009,sd24_0009,sd__can__p002__scratch_thin__p00_generic__s2026__ae2333cff6,sd__can__p002__scratch_thin__p00_generic__s2026__ae2333cff6,p002_scratch_thin,p002_scratch_thin,p002_scratch_thin,canonical,primary,p002,portrait_figure,Madame X (Madame Pierre Gautreau),John Singer Sargent,,stable_diffusion_inpainting,p002_scratch_thin,scratch_thin,p002_scratch_thin,scratch_thin,mask_bbox_crop,561001,9,0,758,749,9599,False,> 127,8,alex,256,0.36569181084632874,0.21920658648014069,0.14648522436618805,0.08655459998408332,0.3610995000053663,2.1.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,,9,2026,2026,sd_inpaint_prompt_ablation_v1,p00_generic,generic_restoration,generic,0,False,model_inference,cuda,pipeline_default,30,7.5,1.0
sd_lpips_full_20260808T071919Z,945,2724,sd24_0010__full_image__lpips,sd24_0010,sd24_0010,sd__can__p002__zero__p00_generic__s2026__606dc73934,sd__can__p002__zero__p00_generic__s2026__606dc73934,p002_zero_control,p002_zero_control,p002_zero_control,canonical,primary,p002,portrait_figure,Madame X (Madame Pierre Gautreau),John Singer Sargent,,stable_diffusion_inpainting,p002_zero_control,zero_control,p002_zero_control,zero_control,full_image,589824,0,0,768,768,0,True,> 127,8,alex,256,0.0,0.0,0.0,0.06495020000147633,0.24146650001057424,2.1.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,,10,2026,2026,sd_inpaint_prompt_ablation_v1,p00_generic,generic_restoration,generic,0,False,copied_zero_control,cuda,pipeline_default,30,7.5,1.0
sd_lpips_full_20260808T071919Z,945,2724,sd24_0010__content_region__lpips,sd24_0010,sd24_0010,sd__can__p002__zero__p00_generic__s2026__606dc73934,sd__can__p002__zero__p00_generic__s2026__606dc73934,p002_zero_control,p002_zero_control,p002_zero_control,canonical,primary,p002,portrait_figure,Madame X (Madame Pierre Gautreau),John Singer Sargent,,stable_diffusion_inpainting,p002_zero_control,zero_control,p002_zero_control,zero_control,content_region,344832,159,0,608,768,0,True,> 127,8,alex,256,0.0,0.0,0.0,0.055778799986001104,0.24146650001057424,2.1.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,,10,2026,2026,sd_inpaint_prompt_ablation_v1,p00_generic,generic_restoration,generic,0,False,copied_zero_control,cuda,pipeline_default,30,7.5,1.0
sd_lpips_full_20260808T071919Z,945,2724,sd24_0011__full_image__lpips,sd24_0011,sd24_0011,sd__can__p003__loss_large__p00_generic__s2026__6c339d7cc7,sd__can__p003__loss_large__p00_generic__s2026__6c339d7cc7,p003_loss_large,p003_loss_large,p003_loss_large,canonical,primary,p003,portrait_figure,Marie Joséphine Charlotte du Val d'Ognes,Marie-Denise Villers,,stable_diffusion_inpainting,p003_loss_large,loss_large,p003_loss_large,loss_large,full_image,589824,0,0,768,768,61056,False,> 127,8,alex,256,0.18605634570121765,0.07684141397476196,0.10921493172645569,0.06281830000807531,0.3747237999923527,2.1.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,,11,2026,2026,sd_inpaint_prompt_ablation_v1,p00_generic,generic_restoration,generic,0,False,model_inference,cuda,pipeline_default,30,7.5,1.0
sd_lpips_full_20260808T071919Z,945,2724,sd24_0011__content_region__lpips,sd24_0011,sd24_0011,sd__can__p003__loss_large__p00_generic__s2026__6c339d7cc7,sd__can__p003__loss_large__p00_generic__s2026__6c339d7cc7,p003_loss_large,p003_loss_large,p003_loss_large,canonical,primary,p003,portrait_figure,Marie Joséphine Charlotte du Val d'Ognes,Marie-Denise Villers,,stable_diffusion_inpainting,p003_loss_large,loss_large,p003_loss_large,loss_large,content_region,471552,77,0,691,768,61056,False,> 127,8,alex,256,0.2227025032043457,0.09377985447645187,0.12892264872789383,0.06792380000115372,0.3747237999923527,2.1.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,,11,2026,2026,sd_inpaint_prompt_ablation_v1,p00_generic,generic_restoration,generic,0,False,model_inference,cuda,pipeline_default,30,7.5,1.0
