report_id,case_id,painting_id,selection_order,selection_lane,selection_reasons_json,candidate_count,model_count,report_path,report_sha256,size_bytes,section_count,embedded_image_count,embedded_tile_count,self_contained,source_artifact_paths_json,upstream_run_ids_json,generated_at_utc,schema_version,status,issue
case_report_f0ea1d0d8e66d8a689b5,canonical__p068__mixed_damage,p068,1,category_lower_risk,"[""flagged_or_manual_review"", ""lower_risk"", ""metric_disagreement"", ""uncertainty_available""]",7,4,outputs/32_case_and_painting_report_generation/reports/cases/canonical__p068__mixed_damage.html,7ec175b565ad8b572b4e6b98758af42544fcba5935f56116c52d23553e8060ae,786806,13,11,28,True,"[""outputs/02_image_preprocessing/images/clean/p068.png"", ""outputs/03_canonical_mask_generation/images/masks/p068/mixed_damage.png"", ""outputs/04_canonical_damaged_image_generation/images/damaged/p068/mixed_damage.png"", ""outputs/09_opencv_telea_restoration/images/restored/canonical_missing_region/canonical__p068__mixed_damage.png"", ""outputs/10_lama_restoration/images/restored/canonical_missing_region/canonical__p068__mixed_damage.png"", ""outputs/11_stable_diffusion_restoration/images/restored/canonical_missing_region/canonical__p068__mixed_damage/sd15__p00__s2026__874de9ac2a04.png"", ""outputs/11_stable_diffusion_restoration/images/restored/canonical_missing_region/canonical__p068__mixed_damage/sd15__p00__s2027__e522ef41f972.png"", ""outputs/11_stable_diffusion_restoration/images/restored/canonical_missing_region/canonical__p068__mixed_damage/sd15__p00__s2028__c52c3a508c3b.png"", ""outputs/11_stable_diffusion_restoration/images/restored/canonical_missing_region/canonical__p068__mixed_damage/sd15__p00__s2029__607bd6dda07c.png"", ""outputs/12a_hint_restoration/images/restored/canonical_missing_region/canonical__p068__mixed_damage.png"", ""outputs/16_difference_maps_and_spatial_diagnostics/images/maps/hint_places2/spm_5e1b1e4bfd61f268/restored_absolute_error.png"", ""outputs/17_local_consistency_metrics/images/maps/hint_places2/lcm_5e1b1e4bfd61f268/colour.png"", ""outputs/17_local_consistency_metrics/images/maps/hint_places2/lcm_5e1b1e4bfd61f268/seam.png"", ""outputs/17_local_consistency_metrics/images/maps/hint_places2/lcm_5e1b1e4bfd61f268/texture.png"", ""outputs/19_uncertainty_and_spatial_explanation_maps/images/overlays/stable_diffusion_inpainting/ug_50db34be31f30bc244.png"", ""outputs/19_uncertainty_and_spatial_explanation_maps/images/uncertainty/stable_diffusion_inpainting/ug_50db34be31f30bc244.png"", ""outputs/32_case_and_painting_report_generation/figures/selected_case_grids/canonical__p068__mixed_damage.png""]","{""01"": ""run_49a7e3c485394878ab4323ce661f3ef5"", ""09"": ""run_350786ea88014b67b0cf9efec7fac23c"", ""10"": ""run_6f81083a17804d36b1495e4932db4e03"", ""11"": ""run_4385124a0cca4d758d357de654a33f13"", ""12"": ""run_1f7af9d329354a56b4275c4af3cd3f75"", ""12a"": ""run_f6c9353c31ce4ed9be5e5502571d635d"", ""13"": ""run_41b9c87a3c034f19b6f28868127b3c89"", ""14"": ""run_27cb11ae9aa94133ad474b2f38cab122"", ""15"": ""run_50c1bb5f25b44111a76df998329d69ed"", ""16"": ""run_99b0d8d1af1b43bd8e8cb3d6ae754868"", ""17"": ""run_ed15508895b542e6ac0733c49704ad26"", ""18"": ""run_7c1d7195ed8447c1a878259360b1f5f2"", ""19"": ""run_7384c7fb8d4c4efe98264a660ac12a75"", ""20"": ""run_8c94e988fd4c4d7cae0acd8c3a64fbe6"", ""21"": ""run_86f7f46183634889aa050ee2a9f33b56"", ""22"": ""run_d0276a6859f74fada266936f43b7499f"", ""23"": ""run_e93288fc3ac847ccb699241b4b4c8be0"", ""24"": ""run_bbf68684c3ca47e5827c2b8b4b666351"", ""25"": ""run_cf89ebe972364c7b8ccfefc6bf2a63ca"", ""26"": ""run_efc978dd6d504cdb9b138a750f6dca83"", ""27"": ""run_bef567ee35c1409dbcecfb71f1b4f8b4"", ""28"": ""run_4325bb483fbc4ccda670df125c40731d"", ""29"": ""run_ad7603b6bdb14156a140351f6ac1f241"", ""30"": ""run_605de239145a46e9a202fd63bbbb4e9c"", ""31"": ""run_430fd1355d3a4011bedc55b571d9544c""}",2026-09-25T15:48:50Z,case_report_index.v1,ok,
case_report_28dbf01db7261a87ee63,synthetic_degradation__p026__dirt_dust__mild,p026,2,category_lower_risk,"[""extension_experiment"", ""flagged_or_manual_review"", ""lower_risk""]",4,4,outputs/32_case_and_painting_report_generation/reports/cases/synthetic_degradation__p026__dirt_dust__mild.html,c0f901019089fef8dc0fa43f0a37d1306cefd5a0188be1df8a9823beee1271b1,405778,13,11,22,True,"[""outputs/02_image_preprocessing/images/clean/p026.png"", ""outputs/07_synthetic_degradation_dataset_generation/images/degraded/p026/dirt_dust__mild.png"", ""outputs/07_synthetic_degradation_dataset_generation/images/effect_masks/p026/dirt_dust__mild.png"", ""outputs/09_opencv_telea_restoration/images/restored/synthetic_degradation/synthetic_degradation__p026__dirt_dust__mild.png"", ""outputs/10_lama_restoration/images/restored/synthetic_degradation/synthetic_degradation__p026__dirt_dust__mild.png"", ""outputs/11_stable_diffusion_restoration/images/restored/synthetic_degradation/synthetic_degradation__p026__dirt_dust__mild/sd15__p00__s2026__c631d3200fbd.png"", ""outputs/12a_hint_restoration/images/restored/synthetic_degradation/synthetic_degradation__p026__dirt_dust__mild.png"", ""outputs/16_difference_maps_and_spatial_diagnostics/images/maps/hint_places2/spm_120c4d196242cd95/masked_signed_improvement.png"", ""outputs/16_difference_maps_and_spatial_diagnostics/images/maps/hint_places2/spm_120c4d196242cd95/restored_absolute_error.png"", ""outputs/16_difference_maps_and_spatial_diagnostics/images/maps/hint_places2/spm_120c4d196242cd95/signed_improvement.png"", ""outputs/17_local_consistency_metrics/images/maps/hint_places2/lcm_120c4d196242cd95/colour.png"", ""outputs/17_local_consistency_metrics/images/maps/hint_places2/lcm_120c4d196242cd95/seam.png"", ""outputs/17_local_consistency_metrics/images/maps/hint_places2/lcm_120c4d196242cd95/texture.png"", ""outputs/32_case_and_painting_report_generation/figures/selected_case_grids/synthetic_degradation__p026__dirt_dust__mild.png""]","{""01"": ""run_49a7e3c485394878ab4323ce661f3ef5"", ""09"": ""run_350786ea88014b67b0cf9efec7fac23c"", ""10"": ""run_6f81083a17804d36b1495e4932db4e03"", ""11"": ""run_4385124a0cca4d758d357de654a33f13"", ""12"": ""run_1f7af9d329354a56b4275c4af3cd3f75"", ""12a"": ""run_f6c9353c31ce4ed9be5e5502571d635d"", ""13"": ""run_41b9c87a3c034f19b6f28868127b3c89"", ""14"": ""run_27cb11ae9aa94133ad474b2f38cab122"", ""15"": ""run_50c1bb5f25b44111a76df998329d69ed"", ""16"": ""run_99b0d8d1af1b43bd8e8cb3d6ae754868"", ""17"": ""run_ed15508895b542e6ac0733c49704ad26"", ""18"": ""run_7c1d7195ed8447c1a878259360b1f5f2"", ""19"": ""run_7384c7fb8d4c4efe98264a660ac12a75"", ""20"": ""run_8c94e988fd4c4d7cae0acd8c3a64fbe6"", ""21"": ""run_86f7f46183634889aa050ee2a9f33b56"", ""22"": ""run_d0276a6859f74fada266936f43b7499f"", ""23"": ""run_e93288fc3ac847ccb699241b4b4c8be0"", ""24"": ""run_bbf68684c3ca47e5827c2b8b4b666351"", ""25"": ""run_cf89ebe972364c7b8ccfefc6bf2a63ca"", ""26"": ""run_efc978dd6d504cdb9b138a750f6dca83"", ""27"": ""run_bef567ee35c1409dbcecfb71f1b4f8b4"", ""28"": ""run_4325bb483fbc4ccda670df125c40731d"", ""29"": ""run_ad7603b6bdb14156a140351f6ac1f241"", ""30"": ""run_605de239145a46e9a202fd63bbbb4e9c"", ""31"": ""run_430fd1355d3a4011bedc55b571d9544c""}",2026-09-25T15:48:50Z,case_report_index.v1,ok,
case_report_c9d450d42d20d2c09b6d,canonical__p244__scratch_thin,p244,3,category_lower_risk,"[""flagged_or_manual_review"", ""lower_risk"", ""metric_disagreement"", ""scratch_prompt_sensitivity"", ""uncertainty_available""]",11,4,outputs/32_case_and_painting_report_generation/reports/cases/canonical__p244__scratch_thin.html,94d7a6d1311ea7e0ee24026e4f2de04d28ad83f99c61ddc109c64de45d88a162,975903,13,11,36,True,"[""outputs/02_image_preprocessing/images/clean/p244.png"", ""outputs/03_canonical_mask_generation/images/masks/p244/scratch_thin.png"", ""outputs/04_canonical_damaged_image_generation/images/damaged/p244/scratch_thin.png"", ""outputs/09_opencv_telea_restoration/images/restored/canonical_missing_region/canonical__p244__scratch_thin.png"", ""outputs/10_lama_restoration/images/restored/canonical_missing_region/canonical__p244__scratch_thin.png"", ""outputs/11_stable_diffusion_restoration/images/restored/canonical_missing_region/canonical__p244__scratch_thin/sd15__p00__s2026__ed9ad51ca7a4.png"", ""outputs/11_stable_diffusion_restoration/images/restored/canonical_missing_region/canonical__p244__scratch_thin/sd15__p00__s2027__65ddd5950f41.png"", ""outputs/11_stable_diffusion_restoration/images/restored/canonical_missing_region/canonical__p244__scratch_thin/sd15__p00__s2028__ee367ef31a4a.png"", ""outputs/11_stable_diffusion_restoration/images/restored/canonical_missing_region/canonical__p244__scratch_thin/sd15__p00__s2029__8361410b9db2.png"", ""outputs/11_stable_diffusion_restoration/images/restored/canonical_missing_region/canonical__p244__scratch_thin/sd15__p05__s2026__efebdf9b1067.png"", ""outputs/11_stable_diffusion_restoration/images/restored/canonical_missing_region/canonical__p244__scratch_thin/sd15__p05__s2027__51c72e4cdcb8.png"", ""outputs/11_stable_diffusion_restoration/images/restored/canonical_missing_region/canonical__p244__scratch_thin/sd15__p05__s2028__43d1cdbfef63.png"", ""outputs/11_stable_diffusion_restoration/images/restored/canonical_missing_region/canonical__p244__scratch_thin/sd15__p05__s2029__e7d5a9ea919c.png"", ""outputs/12a_hint_restoration/images/restored/canonical_missing_region/canonical__p244__scratch_thin.png"", ""outputs/16_difference_maps_and_spatial_diagnostics/images/maps/hint_places2/spm_32213163ba011543/restored_absolute_error.png"", ""outputs/17_local_consistency_metrics/images/maps/hint_places2/lcm_32213163ba011543/colour.png"", ""outputs/17_local_consistency_metrics/images/maps/hint_places2/lcm_32213163ba011543/seam.png"", ""outputs/17_local_consistency_metrics/images/maps/hint_places2/lcm_32213163ba011543/texture.png"", ""outputs/19_uncertainty_and_spatial_explanation_maps/images/overlays/stable_diffusion_inpainting/ug_0571926a4fe93ff972.png"", ""outputs/19_uncertainty_and_spatial_explanation_maps/images/uncertainty/stable_diffusion_inpainting/ug_0571926a4fe93ff972.png"", ""outputs/32_case_and_painting_report_generation/figures/selected_case_grids/canonical__p244__scratch_thin.png""]","{""01"": ""run_49a7e3c485394878ab4323ce661f3ef5"", ""09"": ""run_350786ea88014b67b0cf9efec7fac23c"", ""10"": ""run_6f81083a17804d36b1495e4932db4e03"", ""11"": ""run_4385124a0cca4d758d357de654a33f13"", ""12"": ""run_1f7af9d329354a56b4275c4af3cd3f75"", ""12a"": ""run_f6c9353c31ce4ed9be5e5502571d635d"", ""13"": ""run_41b9c87a3c034f19b6f28868127b3c89"", ""14"": ""run_27cb11ae9aa94133ad474b2f38cab122"", ""15"": ""run_50c1bb5f25b44111a76df998329d69ed"", ""16"": ""run_99b0d8d1af1b43bd8e8cb3d6ae754868"", ""17"": ""run_ed15508895b542e6ac0733c49704ad26"", ""18"": ""run_7c1d7195ed8447c1a878259360b1f5f2"", ""19"": ""run_7384c7fb8d4c4efe98264a660ac12a75"", ""20"": ""run_8c94e988fd4c4d7cae0acd8c3a64fbe6"", ""21"": ""run_86f7f46183634889aa050ee2a9f33b56"", ""22"": ""run_d0276a6859f74fada266936f43b7499f"", ""23"": ""run_e93288fc3ac847ccb699241b4b4c8be0"", ""24"": ""run_bbf68684c3ca47e5827c2b8b4b666351"", ""25"": ""run_cf89ebe972364c7b8ccfefc6bf2a63ca"", ""26"": ""run_efc978dd6d504cdb9b138a750f6dca83"", ""27"": ""run_bef567ee35c1409dbcecfb71f1b4f8b4"", ""28"": ""run_4325bb483fbc4ccda670df125c40731d"", ""29"": ""run_ad7603b6bdb14156a140351f6ac1f241"", ""30"": ""run_605de239145a46e9a202fd63bbbb4e9c"", ""31"": ""run_430fd1355d3a4011bedc55b571d9544c""}",2026-09-25T15:48:50Z,case_report_index.v1,ok,
case_report_ab3d1118237440ce030b,synthetic_degradation__p018__partial_transparency__moderate,p018,4,category_lower_risk,"[""extension_experiment"", ""flagged_or_manual_review"", ""lower_risk""]",4,4,outputs/32_case_and_painting_report_generation/reports/cases/synthetic_degradation__p018__partial_transparency__moderate.html,b77bf67a6edc65aed5cab455c07ce0240f870e2f953625f3c1d8345f68effac3,551337,13,11,22,True,"[""outputs/02_image_preprocessing/images/clean/p018.png"", ""outputs/07_synthetic_degradation_dataset_generation/images/degraded/p018/partial_transparency__moderate.png"", ""outputs/07_synthetic_degradation_dataset_generation/images/effect_masks/p018/partial_transparency__moderate.png"", ""outputs/09_opencv_telea_restoration/images/restored/synthetic_degradation/synthetic_degradation__p018__partial_transparency__moderate.png"", ""outputs/10_lama_restoration/images/restored/synthetic_degradation/synthetic_degradation__p018__partial_transparency__moderate.png"", ""outputs/11_stable_diffusion_restoration/images/restored/synthetic_degradation/synthetic_degradation__p018__partial_transparency__moderate/sd15__p00__s2026__f941384493da.png"", ""outputs/12a_hint_restoration/images/restored/synthetic_degradation/synthetic_degradation__p018__partial_transparency__moderate.png"", ""outputs/16_difference_maps_and_spatial_diagnostics/images/maps/hint_places2/spm_dde77aada7d69ebf/masked_signed_improvement.png"", ""outputs/16_difference_maps_and_spatial_diagnostics/images/maps/hint_places2/spm_dde77aada7d69ebf/restored_absolute_error.png"", ""outputs/16_difference_maps_and_spatial_diagnostics/images/maps/hint_places2/spm_dde77aada7d69ebf/signed_improvement.png"", ""outputs/17_local_consistency_metrics/images/maps/hint_places2/lcm_dde77aada7d69ebf/colour.png"", ""outputs/17_local_consistency_metrics/images/maps/hint_places2/lcm_dde77aada7d69ebf/seam.png"", ""outputs/17_local_consistency_metrics/images/maps/hint_places2/lcm_dde77aada7d69ebf/texture.png"", ""outputs/32_case_and_painting_report_generation/figures/selected_case_grids/synthetic_degradation__p018__partial_transparency__moderate.png""]","{""01"": ""run_49a7e3c485394878ab4323ce661f3ef5"", ""09"": ""run_350786ea88014b67b0cf9efec7fac23c"", ""10"": ""run_6f81083a17804d36b1495e4932db4e03"", ""11"": ""run_4385124a0cca4d758d357de654a33f13"", ""12"": ""run_1f7af9d329354a56b4275c4af3cd3f75"", ""12a"": ""run_f6c9353c31ce4ed9be5e5502571d635d"", ""13"": ""run_41b9c87a3c034f19b6f28868127b3c89"", ""14"": ""run_27cb11ae9aa94133ad474b2f38cab122"", ""15"": ""run_50c1bb5f25b44111a76df998329d69ed"", ""16"": ""run_99b0d8d1af1b43bd8e8cb3d6ae754868"", ""17"": ""run_ed15508895b542e6ac0733c49704ad26"", ""18"": ""run_7c1d7195ed8447c1a878259360b1f5f2"", ""19"": ""run_7384c7fb8d4c4efe98264a660ac12a75"", ""20"": ""run_8c94e988fd4c4d7cae0acd8c3a64fbe6"", ""21"": ""run_86f7f46183634889aa050ee2a9f33b56"", ""22"": ""run_d0276a6859f74fada266936f43b7499f"", ""23"": ""run_e93288fc3ac847ccb699241b4b4c8be0"", ""24"": ""run_bbf68684c3ca47e5827c2b8b4b666351"", ""25"": ""run_cf89ebe972364c7b8ccfefc6bf2a63ca"", ""26"": ""run_efc978dd6d504cdb9b138a750f6dca83"", ""27"": ""run_bef567ee35c1409dbcecfb71f1b4f8b4"", ""28"": ""run_4325bb483fbc4ccda670df125c40731d"", ""29"": ""run_ad7603b6bdb14156a140351f6ac1f241"", ""30"": ""run_605de239145a46e9a202fd63bbbb4e9c"", ""31"": ""run_430fd1355d3a4011bedc55b571d9544c""}",2026-09-25T15:48:50Z,case_report_index.v1,ok,
case_report_9ccc0d98e5f51e6676f1,synthetic_degradation__p009__water_stain__mild,p009,5,category_lower_risk,"[""extension_experiment"", ""flagged_or_manual_review"", ""lower_risk""]",4,4,outputs/32_case_and_painting_report_generation/reports/cases/synthetic_degradation__p009__water_stain__mild.html,40ebec09aeb9755aeef8d76717dd1a78a47e82b155f5fe0fbb1fac8292c17c35,527029,13,11,22,True,"[""outputs/02_image_preprocessing/images/clean/p009.png"", ""outputs/07_synthetic_degradation_dataset_generation/images/degraded/p009/water_stain__mild.png"", ""outputs/07_synthetic_degradation_dataset_generation/images/effect_masks/p009/water_stain__mild.png"", ""outputs/09_opencv_telea_restoration/images/restored/synthetic_degradation/synthetic_degradation__p009__water_stain__mild.png"", ""outputs/10_lama_restoration/images/restored/synthetic_degradation/synthetic_degradation__p009__water_stain__mild.png"", ""outputs/11_stable_diffusion_restoration/images/restored/synthetic_degradation/synthetic_degradation__p009__water_stain__mild/sd15__p00__s2026__407f68108fa4.png"", ""outputs/12a_hint_restoration/images/restored/synthetic_degradation/synthetic_degradation__p009__water_stain__mild.png"", ""outputs/16_difference_maps_and_spatial_diagnostics/images/maps/hint_places2/spm_ae3fd7460ccab1ec/masked_signed_improvement.png"", ""outputs/16_difference_maps_and_spatial_diagnostics/images/maps/hint_places2/spm_ae3fd7460ccab1ec/restored_absolute_error.png"", ""outputs/16_difference_maps_and_spatial_diagnostics/images/maps/hint_places2/spm_ae3fd7460ccab1ec/signed_improvement.png"", ""outputs/17_local_consistency_metrics/images/maps/hint_places2/lcm_ae3fd7460ccab1ec/colour.png"", ""outputs/17_local_consistency_metrics/images/maps/hint_places2/lcm_ae3fd7460ccab1ec/seam.png"", ""outputs/17_local_consistency_metrics/images/maps/hint_places2/lcm_ae3fd7460ccab1ec/texture.png"", ""outputs/32_case_and_painting_report_generation/figures/selected_case_grids/synthetic_degradation__p009__water_stain__mild.png""]","{""01"": ""run_49a7e3c485394878ab4323ce661f3ef5"", ""09"": ""run_350786ea88014b67b0cf9efec7fac23c"", ""10"": ""run_6f81083a17804d36b1495e4932db4e03"", ""11"": ""run_4385124a0cca4d758d357de654a33f13"", ""12"": ""run_1f7af9d329354a56b4275c4af3cd3f75"", ""12a"": ""run_f6c9353c31ce4ed9be5e5502571d635d"", ""13"": ""run_41b9c87a3c034f19b6f28868127b3c89"", ""14"": ""run_27cb11ae9aa94133ad474b2f38cab122"", ""15"": ""run_50c1bb5f25b44111a76df998329d69ed"", ""16"": ""run_99b0d8d1af1b43bd8e8cb3d6ae754868"", ""17"": ""run_ed15508895b542e6ac0733c49704ad26"", ""18"": ""run_7c1d7195ed8447c1a878259360b1f5f2"", ""19"": ""run_7384c7fb8d4c4efe98264a660ac12a75"", ""20"": ""run_8c94e988fd4c4d7cae0acd8c3a64fbe6"", ""21"": ""run_86f7f46183634889aa050ee2a9f33b56"", ""22"": ""run_d0276a6859f74fada266936f43b7499f"", ""23"": ""run_e93288fc3ac847ccb699241b4b4c8be0"", ""24"": ""run_bbf68684c3ca47e5827c2b8b4b666351"", ""25"": ""run_cf89ebe972364c7b8ccfefc6bf2a63ca"", ""26"": ""run_efc978dd6d504cdb9b138a750f6dca83"", ""27"": ""run_bef567ee35c1409dbcecfb71f1b4f8b4"", ""28"": ""run_4325bb483fbc4ccda670df125c40731d"", ""29"": ""run_ad7603b6bdb14156a140351f6ac1f241"", ""30"": ""run_605de239145a46e9a202fd63bbbb4e9c"", ""31"": ""run_430fd1355d3a4011bedc55b571d9544c""}",2026-09-25T15:48:50Z,case_report_index.v1,ok,
case_report_6c1302aed51ea67bc704,canonical__p061__scratch_thin,p061,6,category_flagged,"[""flagged_or_manual_review"", ""scratch_prompt_sensitivity"", ""sdxl_partial_evaluation"", ""uncertainty_available""]",12,5,outputs/32_case_and_painting_report_generation/reports/cases/canonical__p061__scratch_thin.html,6a68c2dac2775e16a20550e41d9351d102ab39cfce781769ffebc910d1b6b3f2,824336,13,11,38,True,"[""outputs/02_image_preprocessing/images/clean/p061.png"", ""outputs/03_canonical_mask_generation/images/masks/p061/scratch_thin.png"", ""outputs/04_canonical_damaged_image_generation/images/damaged/p061/scratch_thin.png"", ""outputs/09_opencv_telea_restoration/images/restored/canonical_missing_region/canonical__p061__scratch_thin.png"", ""outputs/10_lama_restoration/images/restored/canonical_missing_region/canonical__p061__scratch_thin.png"", ""outputs/11_stable_diffusion_restoration/images/restored/canonical_missing_region/canonical__p061__scratch_thin/sd15__p00__s2026__1ca7663c6986.png"", ""outputs/11_stable_diffusion_restoration/images/restored/canonical_missing_region/canonical__p061__scratch_thin/sd15__p00__s2027__2e25610e5ee7.png"", ""outputs/11_stable_diffusion_restoration/images/restored/canonical_missing_region/canonical__p061__scratch_thin/sd15__p00__s2028__40dad2301531.png"", ""outputs/11_stable_diffusion_restoration/images/restored/canonical_missing_region/canonical__p061__scratch_thin/sd15__p00__s2029__b6d473657d8f.png"", ""outputs/11_stable_diffusion_restoration/images/restored/canonical_missing_region/canonical__p061__scratch_thin/sd15__p05__s2026__1ab049af0cf0.png"", ""outputs/11_stable_diffusion_restoration/images/restored/canonical_missing_region/canonical__p061__scratch_thin/sd15__p05__s2027__a24627542eb3.png"", ""outputs/11_stable_diffusion_restoration/images/restored/canonical_missing_region/canonical__p061__scratch_thin/sd15__p05__s2028__904c3dcc6572.png"", ""outputs/11_stable_diffusion_restoration/images/restored/canonical_missing_region/canonical__p061__scratch_thin/sd15__p05__s2029__0751168d98d2.png"", ""outputs/12_sdxl_feasibility_or_restoration/images/restored/canonical_missing_region/canonical__p061__scratch_thin/sdxl__91b938159727__p00_generic__seed2026.png"", ""outputs/12a_hint_restoration/images/restored/canonical_missing_region/canonical__p061__scratch_thin.png"", ""outputs/16_difference_maps_and_spatial_diagnostics/images/maps/hint_places2/spm_b8acb6da927a6103/restored_absolute_error.png"", ""outputs/17_local_consistency_metrics/images/maps/hint_places2/lcm_b8acb6da927a6103/colour.png"", ""outputs/17_local_consistency_metrics/images/maps/hint_places2/lcm_b8acb6da927a6103/seam.png"", ""outputs/17_local_consistency_metrics/images/maps/hint_places2/lcm_b8acb6da927a6103/texture.png"", ""outputs/19_uncertainty_and_spatial_explanation_maps/images/overlays/stable_diffusion_inpainting/ug_0bfd14bfdbf2d38c10.png"", ""outputs/19_uncertainty_and_spatial_explanation_maps/images/uncertainty/stable_diffusion_inpainting/ug_0bfd14bfdbf2d38c10.png"", ""outputs/32_case_and_painting_report_generation/figures/selected_case_grids/canonical__p061__scratch_thin.png""]","{""01"": ""run_49a7e3c485394878ab4323ce661f3ef5"", ""09"": ""run_350786ea88014b67b0cf9efec7fac23c"", ""10"": ""run_6f81083a17804d36b1495e4932db4e03"", ""11"": ""run_4385124a0cca4d758d357de654a33f13"", ""12"": ""run_1f7af9d329354a56b4275c4af3cd3f75"", ""12a"": ""run_f6c9353c31ce4ed9be5e5502571d635d"", ""13"": ""run_41b9c87a3c034f19b6f28868127b3c89"", ""14"": ""run_27cb11ae9aa94133ad474b2f38cab122"", ""15"": ""run_50c1bb5f25b44111a76df998329d69ed"", ""16"": ""run_99b0d8d1af1b43bd8e8cb3d6ae754868"", ""17"": ""run_ed15508895b542e6ac0733c49704ad26"", ""18"": ""run_7c1d7195ed8447c1a878259360b1f5f2"", ""19"": ""run_7384c7fb8d4c4efe98264a660ac12a75"", ""20"": ""run_8c94e988fd4c4d7cae0acd8c3a64fbe6"", ""21"": ""run_86f7f46183634889aa050ee2a9f33b56"", ""22"": ""run_d0276a6859f74fada266936f43b7499f"", ""23"": ""run_e93288fc3ac847ccb699241b4b4c8be0"", ""24"": ""run_bbf68684c3ca47e5827c2b8b4b666351"", ""25"": ""run_cf89ebe972364c7b8ccfefc6bf2a63ca"", ""26"": ""run_efc978dd6d504cdb9b138a750f6dca83"", ""27"": ""run_bef567ee35c1409dbcecfb71f1b4f8b4"", ""28"": ""run_4325bb483fbc4ccda670df125c40731d"", ""29"": ""run_ad7603b6bdb14156a140351f6ac1f241"", ""30"": ""run_605de239145a46e9a202fd63bbbb4e9c"", ""31"": ""run_430fd1355d3a4011bedc55b571d9544c""}",2026-09-25T15:48:50Z,case_report_index.v1,ok,
