artifact_id,artifact_key,producer_notebook,artifact_type,artifact_role,relative_path,format,dataset_scope,experiment_id,schema_version,row_count,file_count,size_bytes,checksum,validation_status
artifact_0778a711ea9e656271ff,model_report_opencv_telea,31,standalone_html_report,model_specific_evaluation_report,outputs/31_model_report_generation/reports/opencv_telea.html,html,controlled_300,,model_report_html.v1,,1,2533008,3049da7e1a3233826f86727526610cdeff699331e09cb5addaa89e28b85a9624,passed
artifact_3915e026d0fa6227890f,model_report_lama,31,standalone_html_report,model_specific_evaluation_report,outputs/31_model_report_generation/reports/lama.html,html,controlled_300,,model_report_html.v1,,1,2634126,0ee00e76a6406effca6366a1d1e341c9a2b9be19065f7001b4f3a7af574904e9,passed
artifact_b7dbd166eb45040e0ca9,model_report_hint_places2,31,standalone_html_report,model_specific_evaluation_report,outputs/31_model_report_generation/reports/hint_places2.html,html,controlled_300,,model_report_html.v1,,1,2486646,c5976cbd1c827bb5c0b01344ccc584db640603160adc3996963b68607c4aeb51,passed
artifact_328a1eb9478d067a591c,model_report_stable_diffusion_inpainting,31,standalone_html_report,model_specific_evaluation_report,outputs/31_model_report_generation/reports/stable_diffusion_inpainting.html,html,controlled_300,,model_report_html.v1,,1,3296483,32a495902552443196ac5a8029832a099c1c41d4f18231ca6dfa7c262bd3b7d9,passed
artifact_99e5eda7f71d0dd94622,model_report_sdxl_inpainting,31,standalone_html_report,model_specific_evaluation_report,outputs/31_model_report_generation/reports/sdxl_inpainting.html,html,controlled_300,,model_report_html.v1,,1,2012337,8470561ed70de0ab6b54f2a6a3246036bd42a8cf412df5e6ce3a39844504954b,passed
artifact_9e93a94124f687777179,report_index,31,csv,model_report_registry,outputs/31_model_report_generation/data/report_index.csv,csv,controlled_300,,model_report_index.v1,5,1,79307,204d21bd07c1f11668154a2f19724b295d6264265beff67761ceb6d6de90d887,passed
artifact_659278384e39f0b98ba6,validation,31,csv,consolidated_validation_evidence,outputs/31_model_report_generation/validation/checks.csv,csv,controlled_300,,validation_checks.v1,346,1,116210,2d60e6649637c6028015e9b94acb927edc20ea832a28ba2a387d2c97c8e1f26a,passed
