artifact_type,source_stage,artifact_id,artifact_path,filename,extension,exists,file_size_bytes,row_count,json_key_count,expected_to_exist
batch4_selected_reference__mask_path,batch4,strongest_improvement__mask_bbox_crop__sd24_0001__mask_bbox_crop__lpips,data/processed/masks/p001_loss_large_mask.png,p001_loss_large_mask.png,.png,True,2719,,,True
batch4_selected_reference__mask_path,batch4,strongest_improvement__mask_bbox_crop__sd24_0276__mask_bbox_crop__lpips,data/processed/masks/p032_loss_large_mask.png,p032_loss_large_mask.png,.png,True,2951,,,True
batch4_selected_reference__mask_path,batch4,strongest_improvement__mask_bbox_crop__sd24_0459__mask_bbox_crop__lpips,data/processed/masks/damage_size_sensitivity/p001__loss_large__size_02pct_mask.png,p001__loss_large__size_02pct_mask.png,.png,True,1400,,,True
batch4_selected_reference__mask_path,batch4,strongest_improvement__mask_bbox_crop__sd24_0462__mask_bbox_crop__lpips,data/processed/masks/damage_size_sensitivity/p001__loss_large__size_08pct_mask.png,p001__loss_large__size_08pct_mask.png,.png,True,2179,,,True
batch4_selected_reference__mask_path,batch4,strongest_improvement__mask_bbox_crop__sd24_0463__mask_bbox_crop__lpips,data/processed/masks/damage_size_sensitivity/p001__loss_large__size_10pct_mask.png,p001__loss_large__size_10pct_mask.png,.png,True,2402,,,True
batch4_selected_reference__mask_path,batch4,strongest_improvement__mask_bbox_crop__sd24_0464__mask_bbox_crop__lpips,data/processed/masks/damage_size_sensitivity/p001__loss_large__size_10pct_mask.png,p001__loss_large__size_10pct_mask.png,.png,True,2402,,,True
batch4_selected_reference__mask_path,batch4,strongest_improvement__mask_bbox_crop__sd24_0467__mask_bbox_crop__lpips,data/processed/masks/damage_size_sensitivity/p001__loss_large__size_10pct_mask.png,p001__loss_large__size_10pct_mask.png,.png,True,2402,,,True
batch4_selected_reference__mask_path,batch4,strongest_improvement__mask_bbox_crop__sd24_0516__mask_bbox_crop__lpips,data/processed/masks/mask_robustness/p001__loss_large__variant_03_mask.png,p001__loss_large__variant_03_mask.png,.png,True,2591,,,True
batch4_selected_reference__mask_path,batch4,weakest_or_regressed__content_region__sd24_0669__content_region__lpips,data/processed/masks/synthetic_degradation/p001__dirt_dust__mild_effect_mask.png,p001__dirt_dust__mild_effect_mask.png,.png,True,26284,,,True
batch4_selected_reference__mask_path,batch4,weakest_or_regressed__content_region__sd24_0670__content_region__lpips,data/processed/masks/synthetic_degradation/p001__dirt_dust__moderate_effect_mask.png,p001__dirt_dust__moderate_effect_mask.png,.png,True,23950,,,True
batch4_selected_reference__mask_path,batch4,weakest_or_regressed__content_region__sd24_0671__content_region__lpips,data/processed/masks/synthetic_degradation/p001__dirt_dust__severe_effect_mask.png,p001__dirt_dust__severe_effect_mask.png,.png,True,28504,,,True
batch4_selected_reference__mask_path,batch4,weakest_or_regressed__content_region__sd24_0672__content_region__lpips,data/processed/masks/synthetic_degradation/p001__dirt_dust__severe_effect_mask.png,p001__dirt_dust__severe_effect_mask.png,.png,True,28504,,,True
batch4_selected_reference__mask_path,batch4,weakest_or_regressed__content_region__sd24_0673__content_region__lpips,data/processed/masks/synthetic_degradation/p001__dirt_dust__severe_effect_mask.png,p001__dirt_dust__severe_effect_mask.png,.png,True,28504,,,True
batch4_selected_reference__mask_path,batch4,weakest_or_regressed__content_region__sd24_0674__content_region__lpips,data/processed/masks/synthetic_degradation/p001__dirt_dust__severe_effect_mask.png,p001__dirt_dust__severe_effect_mask.png,.png,True,28504,,,True
batch4_selected_reference__mask_path,batch4,weakest_or_regressed__content_region__sd24_0675__content_region__lpips,data/processed/masks/synthetic_degradation/p001__dirt_dust__severe_effect_mask.png,p001__dirt_dust__severe_effect_mask.png,.png,True,28504,,,True
batch4_selected_reference__mask_path,batch4,weakest_or_regressed__content_region__sd24_0679__content_region__lpips,data/processed/masks/synthetic_degradation/p001__discolouration__severe_effect_mask.png,p001__discolouration__severe_effect_mask.png,.png,True,48218,,,True
batch4_selected_reference__mask_path,batch4,weakest_or_regressed__full_image__sd24_0669__full_image__lpips,data/processed/masks/synthetic_degradation/p001__dirt_dust__mild_effect_mask.png,p001__dirt_dust__mild_effect_mask.png,.png,True,26284,,,True
batch4_selected_reference__mask_path,batch4,weakest_or_regressed__full_image__sd24_0670__full_image__lpips,data/processed/masks/synthetic_degradation/p001__dirt_dust__moderate_effect_mask.png,p001__dirt_dust__moderate_effect_mask.png,.png,True,23950,,,True
batch4_selected_reference__mask_path,batch4,weakest_or_regressed__full_image__sd24_0671__full_image__lpips,data/processed/masks/synthetic_degradation/p001__dirt_dust__severe_effect_mask.png,p001__dirt_dust__severe_effect_mask.png,.png,True,28504,,,True
batch4_selected_reference__mask_path,batch4,weakest_or_regressed__full_image__sd24_0672__full_image__lpips,data/processed/masks/synthetic_degradation/p001__dirt_dust__severe_effect_mask.png,p001__dirt_dust__severe_effect_mask.png,.png,True,28504,,,True
batch4_selected_reference__mask_path,batch4,weakest_or_regressed__full_image__sd24_0673__full_image__lpips,data/processed/masks/synthetic_degradation/p001__dirt_dust__severe_effect_mask.png,p001__dirt_dust__severe_effect_mask.png,.png,True,28504,,,True
batch4_selected_reference__mask_path,batch4,weakest_or_regressed__full_image__sd24_0674__full_image__lpips,data/processed/masks/synthetic_degradation/p001__dirt_dust__severe_effect_mask.png,p001__dirt_dust__severe_effect_mask.png,.png,True,28504,,,True
batch4_selected_reference__mask_path,batch4,weakest_or_regressed__full_image__sd24_0675__full_image__lpips,data/processed/masks/synthetic_degradation/p001__dirt_dust__severe_effect_mask.png,p001__dirt_dust__severe_effect_mask.png,.png,True,28504,,,True
batch4_selected_reference__mask_path,batch4,weakest_or_regressed__full_image__sd24_0679__full_image__lpips,data/processed/masks/synthetic_degradation/p001__discolouration__severe_effect_mask.png,p001__discolouration__severe_effect_mask.png,.png,True,48218,,,True
batch4_selected_reference__mask_path,batch4,weakest_or_regressed__mask_bbox_crop__sd24_0670__mask_bbox_crop__lpips,data/processed/masks/synthetic_degradation/p001__dirt_dust__moderate_effect_mask.png,p001__dirt_dust__moderate_effect_mask.png,.png,True,23950,,,True
batch4_selected_reference__mask_path,batch4,weakest_or_regressed__mask_bbox_crop__sd24_0671__mask_bbox_crop__lpips,data/processed/masks/synthetic_degradation/p001__dirt_dust__severe_effect_mask.png,p001__dirt_dust__severe_effect_mask.png,.png,True,28504,,,True
batch4_selected_reference__mask_path,batch4,weakest_or_regressed__mask_bbox_crop__sd24_0672__mask_bbox_crop__lpips,data/processed/masks/synthetic_degradation/p001__dirt_dust__severe_effect_mask.png,p001__dirt_dust__severe_effect_mask.png,.png,True,28504,,,True
batch4_selected_reference__mask_path,batch4,weakest_or_regressed__mask_bbox_crop__sd24_0673__mask_bbox_crop__lpips,data/processed/masks/synthetic_degradation/p001__dirt_dust__severe_effect_mask.png,p001__dirt_dust__severe_effect_mask.png,.png,True,28504,,,True
batch4_selected_reference__mask_path,batch4,weakest_or_regressed__mask_bbox_crop__sd24_0674__mask_bbox_crop__lpips,data/processed/masks/synthetic_degradation/p001__dirt_dust__severe_effect_mask.png,p001__dirt_dust__severe_effect_mask.png,.png,True,28504,,,True
batch4_selected_reference__mask_path,batch4,weakest_or_regressed__mask_bbox_crop__sd24_0675__mask_bbox_crop__lpips,data/processed/masks/synthetic_degradation/p001__dirt_dust__severe_effect_mask.png,p001__dirt_dust__severe_effect_mask.png,.png,True,28504,,,True
batch4_selected_reference__mask_path,batch4,weakest_or_regressed__mask_bbox_crop__sd24_0677__mask_bbox_crop__lpips,data/processed/masks/synthetic_degradation/p001__discolouration__moderate_effect_mask.png,p001__discolouration__moderate_effect_mask.png,.png,True,30375,,,True
batch4_selected_reference__mask_path,batch4,weakest_or_regressed__mask_bbox_crop__sd24_0864__mask_bbox_crop__lpips,data/processed/masks/synthetic_degradation/p039__fading__moderate_effect_mask.png,p039__fading__moderate_effect_mask.png,.png,True,32753,,,True
batch4_selected_reference__mask_path,batch4,zero_control_largest_regression__sd24_0005__content_region__lpips,data/processed/masks/p001_zero_control_mask.png,p001_zero_control_mask.png,.png,True,652,,,True
batch4_selected_reference__mask_path,batch4,zero_control_largest_regression__sd24_0010__content_region__lpips,data/processed/masks/p002_zero_control_mask.png,p002_zero_control_mask.png,.png,True,652,,,True
batch4_selected_reference__mask_path,batch4,zero_control_largest_regression__sd24_0015__content_region__lpips,data/processed/masks/p003_zero_control_mask.png,p003_zero_control_mask.png,.png,True,652,,,True
batch4_selected_reference__mask_path,batch4,zero_control_largest_regression__sd24_0036__content_region__lpips,data/processed/masks/p004_zero_control_mask.png,p004_zero_control_mask.png,.png,True,652,,,True
batch4_selected_reference__mask_path,batch4,zero_control_largest_regression__sd24_0037__content_region__lpips,data/processed/masks/p004_zero_control_mask.png,p004_zero_control_mask.png,.png,True,652,,,True
batch4_selected_reference__mask_path,batch4,zero_control_largest_regression__sd24_0038__content_region__lpips,data/processed/masks/p004_zero_control_mask.png,p004_zero_control_mask.png,.png,True,652,,,True
batch4_selected_reference__mask_path,batch4,zero_control_largest_regression__sd24_0039__content_region__lpips,data/processed/masks/p004_zero_control_mask.png,p004_zero_control_mask.png,.png,True,652,,,True
batch4_selected_reference__mask_path,batch4,zero_control_largest_regression__sd24_0040__content_region__lpips,data/processed/masks/p004_zero_control_mask.png,p004_zero_control_mask.png,.png,True,652,,,True
batch4_selected_reference__restored_path,batch4,strongest_improvement__content_region__sd24_0003__content_region__lpips,data/processed/restored/stable_diffusion/canonical/p00_generic/sd__can__p001__mixed_damage__p00_generic__s2026__6b27938af9__restored_stable_diffusion_inpainting.png,sd__can__p001__mixed_damage__p00_generic__s2026__6b27938af9__restored_stable_diffusion_inpainting.png,.png,True,725169,,,True
batch4_selected_reference__restored_path,batch4,strongest_improvement__content_region__sd24_0043__content_region__lpips,data/processed/restored/stable_diffusion/canonical/p00_generic/sd__can__p005__mixed_damage__p00_generic__s2026__1858a819ec__restored_stable_diffusion_inpainting.png,sd__can__p005__mixed_damage__p00_generic__s2026__1858a819ec__restored_stable_diffusion_inpainting.png,.png,True,744517,,,True
batch4_selected_reference__restored_path,batch4,strongest_improvement__content_region__sd24_0188__content_region__lpips,data/processed/restored/stable_diffusion/canonical/p00_generic/sd__can__p022__mixed_damage__p00_generic__s2026__ae7f8cb1f6__restored_stable_diffusion_inpainting.png,sd__can__p022__mixed_damage__p00_generic__s2026__ae7f8cb1f6__restored_stable_diffusion_inpainting.png,.png,True,739588,,,True
batch4_selected_reference__restored_path,batch4,strongest_improvement__content_region__sd24_0228__content_region__lpips,data/processed/restored/stable_diffusion/canonical/p00_generic/sd__can__p026__mixed_damage__p00_generic__s2026__e667f47a7b__restored_stable_diffusion_inpainting.png,sd__can__p026__mixed_damage__p00_generic__s2026__e667f47a7b__restored_stable_diffusion_inpainting.png,.png,True,751905,,,True
batch4_selected_reference__restored_path,batch4,strongest_improvement__content_region__sd24_0263__content_region__lpips,data/processed/restored/stable_diffusion/canonical/p00_generic/sd__can__p029__mixed_damage__p00_generic__s2026__d922823999__restored_stable_diffusion_inpainting.png,sd__can__p029__mixed_damage__p00_generic__s2026__d922823999__restored_stable_diffusion_inpainting.png,.png,True,690655,,,True
batch4_selected_reference__restored_path,batch4,strongest_improvement__content_region__sd24_0396__content_region__lpips,data/processed/restored/stable_diffusion/canonical/p02_artist/sd__can__p044__mixed_damage__p02_artist__s2026__ddcd6fa14c__restored_stable_diffusion_inpainting.png,sd__can__p044__mixed_damage__p02_artist__s2026__ddcd6fa14c__restored_stable_diffusion_inpainting.png,.png,True,765048,,,True
batch4_selected_reference__restored_path,batch4,strongest_improvement__content_region__sd24_0397__content_region__lpips,data/processed/restored/stable_diffusion/canonical/p03_artist_style_period/sd__can__p044__mixed_damage__p03_artist_style_p__s2026__fe015ba9f6__restored_stable_diffusion_inpainting.png,sd__can__p044__mixed_damage__p03_artist_style_p__s2026__fe015ba9f6__restored_stable_diffusion_inpainting.png,.png,True,765539,,,True
batch4_selected_reference__restored_path,batch4,strongest_improvement__content_region__sd24_0398__content_region__lpips,data/processed/restored/stable_diffusion/canonical/p04_full_context/sd__can__p044__mixed_damage__p04_full_context__s2026__4f2d18ce87__restored_stable_diffusion_inpainting.png,sd__can__p044__mixed_damage__p04_full_context__s2026__4f2d18ce87__restored_stable_diffusion_inpainting.png,.png,True,765395,,,True
batch4_selected_reference__restored_path,batch4,strongest_improvement__full_image__sd24_0003__full_image__lpips,data/processed/restored/stable_diffusion/canonical/p00_generic/sd__can__p001__mixed_damage__p00_generic__s2026__6b27938af9__restored_stable_diffusion_inpainting.png,sd__can__p001__mixed_damage__p00_generic__s2026__6b27938af9__restored_stable_diffusion_inpainting.png,.png,True,725169,,,True
batch4_selected_reference__restored_path,batch4,strongest_improvement__full_image__sd24_0088__full_image__lpips,data/processed/restored/stable_diffusion/canonical/p00_generic/sd__can__p010__mixed_damage__p00_generic__s2026__ea0eb15b13__restored_stable_diffusion_inpainting.png,sd__can__p010__mixed_damage__p00_generic__s2026__ea0eb15b13__restored_stable_diffusion_inpainting.png,.png,True,949129,,,True
batch4_selected_reference__restored_path,batch4,strongest_improvement__full_image__sd24_0089__full_image__lpips,data/processed/restored/stable_diffusion/canonical/p00_generic/sd__can__p010__scratch_thin__p00_generic__s2026__5a4f5c34e7__restored_stable_diffusion_inpainting.png,sd__can__p010__scratch_thin__p00_generic__s2026__5a4f5c34e7__restored_stable_diffusion_inpainting.png,.png,True,967785,,,True
batch4_selected_reference__restored_path,batch4,strongest_improvement__full_image__sd24_0188__full_image__lpips,data/processed/restored/stable_diffusion/canonical/p00_generic/sd__can__p022__mixed_damage__p00_generic__s2026__ae7f8cb1f6__restored_stable_diffusion_inpainting.png,sd__can__p022__mixed_damage__p00_generic__s2026__ae7f8cb1f6__restored_stable_diffusion_inpainting.png,.png,True,739588,,,True
batch4_selected_reference__restored_path,batch4,strongest_improvement__full_image__sd24_0228__full_image__lpips,data/processed/restored/stable_diffusion/canonical/p00_generic/sd__can__p026__mixed_damage__p00_generic__s2026__e667f47a7b__restored_stable_diffusion_inpainting.png,sd__can__p026__mixed_damage__p00_generic__s2026__e667f47a7b__restored_stable_diffusion_inpainting.png,.png,True,751905,,,True
batch4_selected_reference__restored_path,batch4,strongest_improvement__full_image__sd24_0263__full_image__lpips,data/processed/restored/stable_diffusion/canonical/p00_generic/sd__can__p029__mixed_damage__p00_generic__s2026__d922823999__restored_stable_diffusion_inpainting.png,sd__can__p029__mixed_damage__p00_generic__s2026__d922823999__restored_stable_diffusion_inpainting.png,.png,True,690655,,,True
batch4_selected_reference__restored_path,batch4,strongest_improvement__full_image__sd24_0396__full_image__lpips,data/processed/restored/stable_diffusion/canonical/p02_artist/sd__can__p044__mixed_damage__p02_artist__s2026__ddcd6fa14c__restored_stable_diffusion_inpainting.png,sd__can__p044__mixed_damage__p02_artist__s2026__ddcd6fa14c__restored_stable_diffusion_inpainting.png,.png,True,765048,,,True
batch4_selected_reference__restored_path,batch4,strongest_improvement__full_image__sd24_0421__full_image__lpips,data/processed/restored/stable_diffusion/canonical/p00_generic/sd__can__p047__mixed_damage__p00_generic__s2026__0013fe9850__restored_stable_diffusion_inpainting.png,sd__can__p047__mixed_damage__p00_generic__s2026__0013fe9850__restored_stable_diffusion_inpainting.png,.png,True,797409,,,True
batch4_selected_reference__restored_path,batch4,strongest_improvement__mask_bbox_crop__sd24_0001__mask_bbox_crop__lpips,data/processed/restored/stable_diffusion/canonical/p00_generic/sd__can__p001__loss_large__p00_generic__s2026__9441d9b074__restored_stable_diffusion_inpainting.png,sd__can__p001__loss_large__p00_generic__s2026__9441d9b074__restored_stable_diffusion_inpainting.png,.png,True,709611,,,True
batch4_selected_reference__restored_path,batch4,strongest_improvement__mask_bbox_crop__sd24_0276__mask_bbox_crop__lpips,data/processed/restored/stable_diffusion/canonical/p00_generic/sd__can__p032__loss_large__p00_generic__s2026__b890142f3e__restored_stable_diffusion_inpainting.png,sd__can__p032__loss_large__p00_generic__s2026__b890142f3e__restored_stable_diffusion_inpainting.png,.png,True,698746,,,True
batch4_selected_reference__restored_path,batch4,strongest_improvement__mask_bbox_crop__sd24_0459__mask_bbox_crop__lpips,data/processed/restored/stable_diffusion/damage_size_sensitivity/p00_generic/sd__dsz__p001__loss_large__p00_generic__s2026__fa1e62c449__restored_stable_diffusion_inpainting.png,sd__dsz__p001__loss_large__p00_generic__s2026__fa1e62c449__restored_stable_diffusion_inpainting.png,.png,True,721326,,,True
batch4_selected_reference__restored_path,batch4,strongest_improvement__mask_bbox_crop__sd24_0462__mask_bbox_crop__lpips,data/processed/restored/stable_diffusion/damage_size_sensitivity/p00_generic/sd__dsz__p001__loss_large__p00_generic__s2026__74af314816__restored_stable_diffusion_inpainting.png,sd__dsz__p001__loss_large__p00_generic__s2026__74af314816__restored_stable_diffusion_inpainting.png,.png,True,714514,,,True
batch4_selected_reference__restored_path,batch4,strongest_improvement__mask_bbox_crop__sd24_0463__mask_bbox_crop__lpips,data/processed/restored/stable_diffusion/damage_size_sensitivity/p00_generic/sd__dsz__p001__loss_large__p00_generic__s2026__97d9fce25d__restored_stable_diffusion_inpainting.png,sd__dsz__p001__loss_large__p00_generic__s2026__97d9fce25d__restored_stable_diffusion_inpainting.png,.png,True,712225,,,True
batch4_selected_reference__restored_path,batch4,strongest_improvement__mask_bbox_crop__sd24_0464__mask_bbox_crop__lpips,data/processed/restored/stable_diffusion/damage_size_sensitivity/p01_style_period/sd__dsz__p001__loss_large__p01_style_period__s2026__6de968d914__restored_stable_diffusion_inpainting.png,sd__dsz__p001__loss_large__p01_style_period__s2026__6de968d914__restored_stable_diffusion_inpainting.png,.png,True,711931,,,True
batch4_selected_reference__restored_path,batch4,strongest_improvement__mask_bbox_crop__sd24_0467__mask_bbox_crop__lpips,data/processed/restored/stable_diffusion/damage_size_sensitivity/p04_full_context/sd__dsz__p001__loss_large__p04_full_context__s2026__b3c2cfd30c__restored_stable_diffusion_inpainting.png,sd__dsz__p001__loss_large__p04_full_context__s2026__b3c2cfd30c__restored_stable_diffusion_inpainting.png,.png,True,713193,,,True
batch4_selected_reference__restored_path,batch4,strongest_improvement__mask_bbox_crop__sd24_0516__mask_bbox_crop__lpips,data/processed/restored/stable_diffusion/mask_robustness/p00_generic/sd__mrob__p001__loss_large__p00_generic__s2026__b82cb81bbe__restored_stable_diffusion_inpainting.png,sd__mrob__p001__loss_large__p00_generic__s2026__b82cb81bbe__restored_stable_diffusion_inpainting.png,.png,True,718519,,,True
batch4_selected_reference__restored_path,batch4,weakest_or_regressed__content_region__sd24_0669__content_region__lpips,data/processed/restored/stable_diffusion/synthetic_degradation/p00_generic/sd__syn__p001__dirt_dust__p00_generic__s2026__17cc3b1e08__restored_stable_diffusion_inpainting.png,sd__syn__p001__dirt_dust__p00_generic__s2026__17cc3b1e08__restored_stable_diffusion_inpainting.png,.png,True,731117,,,True
batch4_selected_reference__restored_path,batch4,weakest_or_regressed__content_region__sd24_0670__content_region__lpips,data/processed/restored/stable_diffusion/synthetic_degradation/p00_generic/sd__syn__p001__dirt_dust__p00_generic__s2026__c699ae0585__restored_stable_diffusion_inpainting.png,sd__syn__p001__dirt_dust__p00_generic__s2026__c699ae0585__restored_stable_diffusion_inpainting.png,.png,True,740327,,,True
batch4_selected_reference__restored_path,batch4,weakest_or_regressed__content_region__sd24_0671__content_region__lpips,data/processed/restored/stable_diffusion/synthetic_degradation/p00_generic/sd__syn__p001__dirt_dust__p00_generic__s2026__ca135f086f__restored_stable_diffusion_inpainting.png,sd__syn__p001__dirt_dust__p00_generic__s2026__ca135f086f__restored_stable_diffusion_inpainting.png,.png,True,748798,,,True
batch4_selected_reference__restored_path,batch4,weakest_or_regressed__content_region__sd24_0672__content_region__lpips,data/processed/restored/stable_diffusion/synthetic_degradation/p01_style_period/sd__syn__p001__dirt_dust__p01_style_period__s2026__c075812e13__restored_stable_diffusion_inpainting.png,sd__syn__p001__dirt_dust__p01_style_period__s2026__c075812e13__restored_stable_diffusion_inpainting.png,.png,True,748452,,,True
batch4_selected_reference__restored_path,batch4,weakest_or_regressed__content_region__sd24_0673__content_region__lpips,data/processed/restored/stable_diffusion/synthetic_degradation/p02_artist/sd__syn__p001__dirt_dust__p02_artist__s2026__0d7209f89e__restored_stable_diffusion_inpainting.png,sd__syn__p001__dirt_dust__p02_artist__s2026__0d7209f89e__restored_stable_diffusion_inpainting.png,.png,True,748871,,,True
batch4_selected_reference__restored_path,batch4,weakest_or_regressed__content_region__sd24_0674__content_region__lpips,data/processed/restored/stable_diffusion/synthetic_degradation/p03_artist_style_period/sd__syn__p001__dirt_dust__p03_artist_style_p__s2026__14e85cd566__restored_stable_diffusion_inpainting.png,sd__syn__p001__dirt_dust__p03_artist_style_p__s2026__14e85cd566__restored_stable_diffusion_inpainting.png,.png,True,748960,,,True
batch4_selected_reference__restored_path,batch4,weakest_or_regressed__content_region__sd24_0675__content_region__lpips,data/processed/restored/stable_diffusion/synthetic_degradation/p04_full_context/sd__syn__p001__dirt_dust__p04_full_context__s2026__f3dd267026__restored_stable_diffusion_inpainting.png,sd__syn__p001__dirt_dust__p04_full_context__s2026__f3dd267026__restored_stable_diffusion_inpainting.png,.png,True,750155,,,True
batch4_selected_reference__restored_path,batch4,weakest_or_regressed__content_region__sd24_0679__content_region__lpips,data/processed/restored/stable_diffusion/synthetic_degradation/p01_style_period/sd__syn__p001__discolouration__p01_style_period__s2026__4652ead2b0__restored_stable_diffusion_inpainting.png,sd__syn__p001__discolouration__p01_style_period__s2026__4652ead2b0__restored_stable_diffusion_inpainting.png,.png,True,698442,,,True
batch4_selected_reference__restored_path,batch4,weakest_or_regressed__full_image__sd24_0669__full_image__lpips,data/processed/restored/stable_diffusion/synthetic_degradation/p00_generic/sd__syn__p001__dirt_dust__p00_generic__s2026__17cc3b1e08__restored_stable_diffusion_inpainting.png,sd__syn__p001__dirt_dust__p00_generic__s2026__17cc3b1e08__restored_stable_diffusion_inpainting.png,.png,True,731117,,,True
batch4_selected_reference__restored_path,batch4,weakest_or_regressed__full_image__sd24_0670__full_image__lpips,data/processed/restored/stable_diffusion/synthetic_degradation/p00_generic/sd__syn__p001__dirt_dust__p00_generic__s2026__c699ae0585__restored_stable_diffusion_inpainting.png,sd__syn__p001__dirt_dust__p00_generic__s2026__c699ae0585__restored_stable_diffusion_inpainting.png,.png,True,740327,,,True
batch4_selected_reference__restored_path,batch4,weakest_or_regressed__full_image__sd24_0671__full_image__lpips,data/processed/restored/stable_diffusion/synthetic_degradation/p00_generic/sd__syn__p001__dirt_dust__p00_generic__s2026__ca135f086f__restored_stable_diffusion_inpainting.png,sd__syn__p001__dirt_dust__p00_generic__s2026__ca135f086f__restored_stable_diffusion_inpainting.png,.png,True,748798,,,True
batch4_selected_reference__restored_path,batch4,weakest_or_regressed__full_image__sd24_0672__full_image__lpips,data/processed/restored/stable_diffusion/synthetic_degradation/p01_style_period/sd__syn__p001__dirt_dust__p01_style_period__s2026__c075812e13__restored_stable_diffusion_inpainting.png,sd__syn__p001__dirt_dust__p01_style_period__s2026__c075812e13__restored_stable_diffusion_inpainting.png,.png,True,748452,,,True
batch4_selected_reference__restored_path,batch4,weakest_or_regressed__full_image__sd24_0673__full_image__lpips,data/processed/restored/stable_diffusion/synthetic_degradation/p02_artist/sd__syn__p001__dirt_dust__p02_artist__s2026__0d7209f89e__restored_stable_diffusion_inpainting.png,sd__syn__p001__dirt_dust__p02_artist__s2026__0d7209f89e__restored_stable_diffusion_inpainting.png,.png,True,748871,,,True
batch4_selected_reference__restored_path,batch4,weakest_or_regressed__full_image__sd24_0674__full_image__lpips,data/processed/restored/stable_diffusion/synthetic_degradation/p03_artist_style_period/sd__syn__p001__dirt_dust__p03_artist_style_p__s2026__14e85cd566__restored_stable_diffusion_inpainting.png,sd__syn__p001__dirt_dust__p03_artist_style_p__s2026__14e85cd566__restored_stable_diffusion_inpainting.png,.png,True,748960,,,True
batch4_selected_reference__restored_path,batch4,weakest_or_regressed__full_image__sd24_0675__full_image__lpips,data/processed/restored/stable_diffusion/synthetic_degradation/p04_full_context/sd__syn__p001__dirt_dust__p04_full_context__s2026__f3dd267026__restored_stable_diffusion_inpainting.png,sd__syn__p001__dirt_dust__p04_full_context__s2026__f3dd267026__restored_stable_diffusion_inpainting.png,.png,True,750155,,,True
batch4_selected_reference__restored_path,batch4,weakest_or_regressed__full_image__sd24_0679__full_image__lpips,data/processed/restored/stable_diffusion/synthetic_degradation/p01_style_period/sd__syn__p001__discolouration__p01_style_period__s2026__4652ead2b0__restored_stable_diffusion_inpainting.png,sd__syn__p001__discolouration__p01_style_period__s2026__4652ead2b0__restored_stable_diffusion_inpainting.png,.png,True,698442,,,True
batch4_selected_reference__restored_path,batch4,weakest_or_regressed__mask_bbox_crop__sd24_0670__mask_bbox_crop__lpips,data/processed/restored/stable_diffusion/synthetic_degradation/p00_generic/sd__syn__p001__dirt_dust__p00_generic__s2026__c699ae0585__restored_stable_diffusion_inpainting.png,sd__syn__p001__dirt_dust__p00_generic__s2026__c699ae0585__restored_stable_diffusion_inpainting.png,.png,True,740327,,,True
batch4_selected_reference__restored_path,batch4,weakest_or_regressed__mask_bbox_crop__sd24_0671__mask_bbox_crop__lpips,data/processed/restored/stable_diffusion/synthetic_degradation/p00_generic/sd__syn__p001__dirt_dust__p00_generic__s2026__ca135f086f__restored_stable_diffusion_inpainting.png,sd__syn__p001__dirt_dust__p00_generic__s2026__ca135f086f__restored_stable_diffusion_inpainting.png,.png,True,748798,,,True
batch4_selected_reference__restored_path,batch4,weakest_or_regressed__mask_bbox_crop__sd24_0672__mask_bbox_crop__lpips,data/processed/restored/stable_diffusion/synthetic_degradation/p01_style_period/sd__syn__p001__dirt_dust__p01_style_period__s2026__c075812e13__restored_stable_diffusion_inpainting.png,sd__syn__p001__dirt_dust__p01_style_period__s2026__c075812e13__restored_stable_diffusion_inpainting.png,.png,True,748452,,,True
batch4_selected_reference__restored_path,batch4,weakest_or_regressed__mask_bbox_crop__sd24_0673__mask_bbox_crop__lpips,data/processed/restored/stable_diffusion/synthetic_degradation/p02_artist/sd__syn__p001__dirt_dust__p02_artist__s2026__0d7209f89e__restored_stable_diffusion_inpainting.png,sd__syn__p001__dirt_dust__p02_artist__s2026__0d7209f89e__restored_stable_diffusion_inpainting.png,.png,True,748871,,,True
batch4_selected_reference__restored_path,batch4,weakest_or_regressed__mask_bbox_crop__sd24_0674__mask_bbox_crop__lpips,data/processed/restored/stable_diffusion/synthetic_degradation/p03_artist_style_period/sd__syn__p001__dirt_dust__p03_artist_style_p__s2026__14e85cd566__restored_stable_diffusion_inpainting.png,sd__syn__p001__dirt_dust__p03_artist_style_p__s2026__14e85cd566__restored_stable_diffusion_inpainting.png,.png,True,748960,,,True
batch4_selected_reference__restored_path,batch4,weakest_or_regressed__mask_bbox_crop__sd24_0675__mask_bbox_crop__lpips,data/processed/restored/stable_diffusion/synthetic_degradation/p04_full_context/sd__syn__p001__dirt_dust__p04_full_context__s2026__f3dd267026__restored_stable_diffusion_inpainting.png,sd__syn__p001__dirt_dust__p04_full_context__s2026__f3dd267026__restored_stable_diffusion_inpainting.png,.png,True,750155,,,True
batch4_selected_reference__restored_path,batch4,weakest_or_regressed__mask_bbox_crop__sd24_0677__mask_bbox_crop__lpips,data/processed/restored/stable_diffusion/synthetic_degradation/p00_generic/sd__syn__p001__discolouration__p00_generic__s2026__2a817bd8f7__restored_stable_diffusion_inpainting.png,sd__syn__p001__discolouration__p00_generic__s2026__2a817bd8f7__restored_stable_diffusion_inpainting.png,.png,True,723254,,,True
