notebook,spatial_schema_version,implementation,model_name,run_started_at_utc,created_at_utc,diagnostic_status,diagnostic_issue,content_bbox_used,content_bbox_x_min,content_bbox_y_min,content_bbox_x_max,content_bbox_y_max,restoration_case_id,dataset_name,case_id,painting_id,source_case_id,mask_type,clean_path,damaged_path,mask_path,restored_path,masked_mse_improvement,masked_mae_improvement,masked_psnr_improvement,masked_ssim_improvement,image_height,image_width,full_pixel_count,content_pixel_count,masked_pixel_count,outside_mask_pixel_count,boundary_pixel_count,damaged_error_mean_full,damaged_error_std_full,damaged_error_max_full,restored_error_mean_full,restored_error_std_full,restored_error_max_full,improvement_mean_full,improvement_std_full,improvement_min_full,improvement_max_full,boundary_width_pixels,boundary_mode,mask_threshold,improvement_masked_pixel_count,improvement_masked_mean,improvement_masked_std,improvement_masked_min,improvement_masked_max,improvement_masked_positive_pixels,improvement_masked_negative_pixels,improvement_masked_zero_pixels,improvement_masked_positive_percentage,improvement_masked_negative_percentage,improvement_masked_zero_percentage,improvement_outside_mask_pixel_count,improvement_outside_mask_mean,improvement_outside_mask_std,improvement_outside_mask_min,improvement_outside_mask_max,improvement_outside_mask_positive_pixels,improvement_outside_mask_negative_pixels,improvement_outside_mask_zero_pixels,improvement_outside_mask_positive_percentage,improvement_outside_mask_negative_percentage,improvement_outside_mask_zero_percentage,improvement_boundary_pixel_count,improvement_boundary_mean,improvement_boundary_std,improvement_boundary_min,improvement_boundary_max,improvement_boundary_positive_pixels,improvement_boundary_negative_pixels,improvement_boundary_zero_pixels,improvement_boundary_positive_percentage,improvement_boundary_negative_percentage,improvement_boundary_zero_percentage,improvement_content_pixel_count,improvement_content_mean,improvement_content_std,improvement_content_min,improvement_content_max,improvement_content_positive_pixels,improvement_content_negative_pixels,improvement_content_zero_pixels,improvement_content_positive_percentage,improvement_content_negative_percentage,improvement_content_zero_percentage,damaged_error_masked_mean,damaged_error_masked_std,restored_error_masked_mean,restored_error_masked_std,damaged_error_boundary_mean,damaged_error_boundary_std,restored_error_boundary_mean,restored_error_boundary_std,damaged_error_outside_mask_mean,damaged_error_outside_mask_std,restored_error_outside_mask_mean,restored_error_outside_mask_std,damaged_error_mean_masked,restored_error_mean_masked,improvement_mean_masked,negative_improvement_pixels_masked,positive_improvement_pixels_masked,zero_improvement_pixels_masked,negative_improvement_percentage_masked,positive_improvement_percentage_masked,diagnostic_elapsed_seconds_total
16_lama_difference_maps,1.0.0,restoration_eval.error_maps,lama,2026-07-28T10:53:06.469331+00:00,2026-07-28T11:31:46.372987+00:00,ok,,True,59,0,708,768,lama__canonical__canonical__p021_loss_small,canonical,canonical__p021_loss_small,p021,canonical__p021_loss_small,loss_small,D:/Masters/FH/Thesis/painting-restoration-eval/data/processed/clean/p021_clean.png,D:/Masters/FH/Thesis/painting-restoration-eval/data/processed/masked/p021_loss_small_damaged.png,D:/Masters/FH/Thesis/painting-restoration-eval/data/processed/masks/p021_loss_small_mask.png,D:/Masters/FH/Thesis/painting-restoration-eval/data/processed/restored/lama/canonical/canonical__p021_loss_small_restored_lama.png,36232.10675048828,172.57748222351074,19.650879340232837,,768,768,589824,498432,18677,571147,9126,5.868639945983887,33.430816650390625,250.3333282470703,0.4039080739021301,3.427574634552002,124.66666412353516,5.4647321701049805,31.458498001098633,-28.0,244.0,3,both,0,18677,172.5774688720703,49.122894287109375,-28.0,244.0,18669,7,1,99.95716656850672,0.03747925255662044,0.005354178936660063,571147,0.0,0.0,0.0,0.0,0,0,571147,0.0,0.0,100.0,9126,82.07228088378906,92.59503173828125,0.0,244.0,4382,0,4744,48.0166557089634,0.0,51.9833442910366,498432,6.466738700866699,34.126468658447266,-28.0,244.0,18669,7,479756,3.745546032357473,0.0014044042116076014,96.25304956343092,185.33299255371094,45.10019302368164,12.755510330200195,14.610339164733887,85.93838500976562,95.85430145263672,3.8660969734191895,7.509655952453613,0.0,0.0,0.0,0.0,185.33299255371094,12.755510330200195,172.5774688720703,7,18669,1,0.03747925255662044,99.95716656850672,83.945
16_lama_difference_maps,1.0.0,restoration_eval.error_maps,lama,2026-07-28T10:53:06.469331+00:00,2026-07-28T11:31:46.646022+00:00,ok,,True,59,0,708,768,lama__canonical__canonical__p021_mixed_damage,canonical,canonical__p021_mixed_damage,p021,canonical__p021_mixed_damage,mixed_damage,D:/Masters/FH/Thesis/painting-restoration-eval/data/processed/clean/p021_clean.png,D:/Masters/FH/Thesis/painting-restoration-eval/data/processed/masked/p021_mixed_damage_damaged.png,D:/Masters/FH/Thesis/painting-restoration-eval/data/processed/masks/p021_mixed_damage_mask.png,D:/Masters/FH/Thesis/painting-restoration-eval/data/processed/restored/lama/canonical/canonical__p021_mixed_damage_restored_lama.png,31740.403411865234,160.96132469177246,19.61054219313137,,768,768,589824,498432,49836,539988,34487,14.652216911315918,49.811790466308594,250.3333282470703,1.052109718322754,5.133730411529541,127.33333587646484,13.60011100769043,46.81850814819336,-90.0,245.3333282470703,3,both,0,49836,160.9613494873047,47.150733947753906,-90.0,245.3333282470703,49812,24,0,99.95184204189742,0.04815795810257645,0.0,539988,0.0,0.0,0.0,0.0,0,0,539988,0.0,0.0,100.0,34487,70.95176696777344,88.19269561767578,-90.0,245.3333282470703,14780,20,19687,42.85672862237945,0.05799286687737409,57.08527851074317,498432,16.093809127807617,50.53471374511719,-90.0,245.3333282470703,49812,24,448596,9.993740369799692,0.0048151001540832055,90.00144453004623,173.4133758544922,42.832275390625,12.452034950256348,13.037227630615234,74.23645782470703,91.18680572509766,3.284686803817749,7.469545841217041,0.0,0.0,0.0,0.0,173.4133758544922,12.452034950256348,160.9613494873047,24,49812,0,0.04815795810257645,99.95184204189742,83.945
16_lama_difference_maps,1.0.0,restoration_eval.error_maps,lama,2026-07-28T10:53:06.469331+00:00,2026-07-28T11:31:46.916329+00:00,ok,,True,59,0,708,768,lama__canonical__canonical__p021_scratch_thin,canonical,canonical__p021_scratch_thin,p021,canonical__p021_scratch_thin,scratch_thin,D:/Masters/FH/Thesis/painting-restoration-eval/data/processed/clean/p021_clean.png,D:/Masters/FH/Thesis/painting-restoration-eval/data/processed/masked/p021_scratch_thin_damaged.png,D:/Masters/FH/Thesis/painting-restoration-eval/data/processed/masks/p021_scratch_thin_mask.png,D:/Masters/FH/Thesis/painting-restoration-eval/data/processed/restored/lama/canonical/canonical__p021_scratch_thin_restored_lama.png,36990.65859985352,175.92986583709717,18.87240379764016,,768,768,589824,498432,9825,579999,28090,3.1339755058288574,24.721824645996094,250.0,0.2034217119216919,2.7845187187194824,171.3333282470703,2.930553674697876,23.518632888793945,-154.3333282470703,247.0,3,both,0,9825,175.92987060546875,52.63134765625,-154.3333282470703,247.0,9704,121,0,98.76844783715013,1.231552162849873,0.0,579999,0.0,0.0,0.0,0.0,0,0,579999,0.0,0.0,100.0,28090,61.474117279052734,89.468505859375,-154.3333282470703,247.0,9694,121,18275,34.51050195799217,0.4307582769668921,65.05873976504094,498432,3.4678971767425537,25.54766845703125,-154.3333282470703,247.0,9704,121,488607,1.946905495634309,0.024276129943502825,98.02881837442219,188.1418914794922,43.388248443603516,12.212011337280273,17.855512619018555,65.74195861816406,93.30139923095703,4.267841815948486,12.058831214904785,0.0,0.0,0.0,0.0,188.1418914794922,12.212011337280273,175.92987060546875,121,9704,0,1.231552162849873,98.76844783715013,83.945
16_lama_difference_maps,1.0.0,restoration_eval.error_maps,lama,2026-07-28T10:53:06.469331+00:00,2026-07-28T11:31:47.170910+00:00,ok,,True,85,0,683,768,lama__canonical__canonical__p022_loss_large,canonical,canonical__p022_loss_large,p022,canonical__p022_loss_large,loss_large,D:/Masters/FH/Thesis/painting-restoration-eval/data/processed/clean/p022_clean.png,D:/Masters/FH/Thesis/painting-restoration-eval/data/processed/masked/p022_loss_large_damaged.png,D:/Masters/FH/Thesis/painting-restoration-eval/data/processed/masks/p022_loss_large_mask.png,D:/Masters/FH/Thesis/painting-restoration-eval/data/processed/restored/lama/canonical/canonical__p022_loss_large_restored_lama.png,39078.40087890625,172.7937126159668,14.86739449516051,,768,768,589824,459264,53891,535933,6133,17.971216201782227,57.69157028198242,247.6666717529297,2.1834142208099365,10.372174263000488,149.0,15.787802696228027,52.54851531982422,-71.00000762939453,245.6666717529297,3,both,0,53891,172.793701171875,55.611534118652344,-71.00000762939453,245.6666717529297,52369,1517,5,97.17578074261009,2.8149412703419867,0.009277987047930081,535933,0.0,0.0,0.0,0.0,0,0,535933,0.0,0.0,100.0,6133,94.59410858154297,98.85325622558594,0.0,245.6666717529297,3042,0,3091,49.600521767487365,0.0,50.39947823251264,459264,20.27597427368164,58.78215789794922,-71.00000762939453,245.6666717529297,52369,1517,405378,11.402809712931996,0.33031110646599776,88.266879180602,196.69065856933594,35.70979690551758,23.896947860717773,25.66265869140625,97.624267578125,101.59031677246094,3.0301647186279297,5.766536712646484,0.0,0.0,0.0,0.0,196.69065856933594,23.896947860717773,172.793701171875,1517,52369,5,2.8149412703419867,97.17578074261009,83.945
16_lama_difference_maps,1.0.0,restoration_eval.error_maps,lama,2026-07-28T10:53:06.469331+00:00,2026-07-28T11:31:47.428786+00:00,ok,,True,85,0,683,768,lama__canonical__canonical__p022_loss_small,canonical,canonical__p022_loss_small,p022,canonical__p022_loss_small,loss_small,D:/Masters/FH/Thesis/painting-restoration-eval/data/processed/clean/p022_clean.png,D:/Masters/FH/Thesis/painting-restoration-eval/data/processed/masked/p022_loss_small_damaged.png,D:/Masters/FH/Thesis/painting-restoration-eval/data/processed/masks/p022_loss_small_mask.png,D:/Masters/FH/Thesis/painting-restoration-eval/data/processed/restored/lama/canonical/canonical__p022_loss_small_restored_lama.png,39030.18978881836,184.2271490097046,20.95224045743801,,768,768,589824,459264,20293,569531,10509,6.720692157745361,35.973270416259766,248.6666717529297,0.382324755191803,3.1020543575286865,112.0,6.338366985321045,34.122074127197266,-16.0,246.66665649414062,3,both,0,20293,184.22715759277344,32.700923919677734,-16.0,246.66665649414062,20292,1,0,99.99507219238161,0.004927807618390578,0.0,569531,0.0,0.0,0.0,0.0,0,0,569531,0.0,0.0,100.0,10509,90.93710327148438,97.19998168945312,0.0,246.66665649414062,5034,0,5475,47.90179845846417,0.0,52.09820154153583,459264,8.140246391296387,38.47909164428711,-16.0,246.66665649414062,20292,1,438971,4.418373745819397,0.0002177396878483835,95.58140851449275,195.33958435058594,27.7146053314209,11.112420082092285,12.666938781738281,94.22792053222656,100.1731185913086,3.29082989692688,6.4329833984375,0.0,0.0,0.0,0.0,195.33958435058594,11.112420082092285,184.22715759277344,1,20292,0,0.004927807618390578,99.99507219238161,83.945
16_lama_difference_maps,1.0.0,restoration_eval.error_maps,lama,2026-07-28T10:53:06.469331+00:00,2026-07-28T11:31:47.665120+00:00,ok,,True,85,0,683,768,lama__canonical__canonical__p022_mixed_damage,canonical,canonical__p022_mixed_damage,p022,canonical__p022_mixed_damage,mixed_damage,D:/Masters/FH/Thesis/painting-restoration-eval/data/processed/clean/p022_clean.png,D:/Masters/FH/Thesis/painting-restoration-eval/data/processed/masked/p022_mixed_damage_damaged.png,D:/Masters/FH/Thesis/painting-restoration-eval/data/processed/masks/p022_mixed_damage_mask.png,D:/Masters/FH/Thesis/painting-restoration-eval/data/processed/restored/lama/canonical/canonical__p022_mixed_damage_restored_lama.png,39758.72729492188,184.66729259490967,20.260020911156595,,768,768,589824,459264,44952,544872,39977,14.965645790100098,52.972007751464844,247.6666717529297,0.891677737236023,4.955146312713623,132.0,14.073966979980469,50.120121002197266,-36.0,246.0,3,both,0,44952,184.6672821044922,38.180965423583984,-36.0,246.0,44941,11,0,99.97552945363944,0.024470546360562378,0.0,544872,0.0,0.0,0.0,0.0,0,0,544872,0.0,0.0,100.0,39977,74.58341979980469,92.50196075439453,-1.3333320617675781,245.6666717529297,16472,1,23504,41.20369212297071,0.0025014383270380467,58.793806438702255,459264,18.07493019104004,56.15896987915039,-36.0,246.0,44941,11,414312,9.785439311594203,0.0023951365663322185,90.21216555183946,196.36717224121094,34.60084533691406,11.69987964630127,13.989862442016602,77.15029907226562,95.2296142578125,2.5668842792510986,5.224528789520264,0.0,0.0,0.0,0.0,196.36717224121094,11.69987964630127,184.6672821044922,11,44941,0,0.024470546360562378,99.97552945363944,83.945
16_lama_difference_maps,1.0.0,restoration_eval.error_maps,lama,2026-07-28T10:53:06.469331+00:00,2026-07-28T11:31:47.924039+00:00,ok,,True,85,0,683,768,lama__canonical__canonical__p022_scratch_thin,canonical,canonical__p022_scratch_thin,p022,canonical__p022_scratch_thin,scratch_thin,D:/Masters/FH/Thesis/painting-restoration-eval/data/processed/clean/p022_clean.png,D:/Masters/FH/Thesis/painting-restoration-eval/data/processed/masked/p022_scratch_thin_damaged.png,D:/Masters/FH/Thesis/painting-restoration-eval/data/processed/masks/p022_scratch_thin_mask.png,D:/Masters/FH/Thesis/painting-restoration-eval/data/processed/restored/lama/canonical/canonical__p022_scratch_thin_restored_lama.png,36431.72483825684,178.55535793304443,24.697595457842247,,768,768,589824,459264,8915,580909,26146,2.8120779991149902,23.197294235229492,243.3333282470703,0.1132710799574852,1.3023252487182617,62.33333206176758,2.6988072395324707,22.313209533691406,0.0,241.66665649414062,3,both,0,8915,178.5553741455078,39.24270248413086,51.33333206176758,241.66665649414062,8915,0,0,100.0,0.0,0.0,580909,0.0,0.0,0.0,0.0,0,0,580909,0.0,0.0,100.0,26146,60.84012222290039,87.67335510253906,0.0,241.66665649414062,8909,0,17237,34.074045743134704,0.0,65.9259542568653,459264,3.4660263061523438,25.234058380126953,0.0,241.66665649414062,8915,0,450349,1.9411493171683387,0.0,98.05885068283166,186.04946899414062,38.87027359008789,7.494111061096191,7.543168067932129,63.3934440612793,91.05192565917969,2.5533158779144287,5.657353401184082,0.0,0.0,0.0,0.0,186.04946899414062,7.494111061096191,178.5553741455078,0,8915,0,0.0,100.0,83.945
16_lama_difference_maps,1.0.0,restoration_eval.error_maps,lama,2026-07-28T10:53:06.469331+00:00,2026-07-28T11:31:48.138643+00:00,ok,,True,109,0,659,768,lama__canonical__canonical__p023_loss_large,canonical,canonical__p023_loss_large,p023,canonical__p023_loss_large,loss_large,D:/Masters/FH/Thesis/painting-restoration-eval/data/processed/clean/p023_clean.png,D:/Masters/FH/Thesis/painting-restoration-eval/data/processed/masked/p023_loss_large_damaged.png,D:/Masters/FH/Thesis/painting-restoration-eval/data/processed/masks/p023_loss_large_mask.png,D:/Masters/FH/Thesis/painting-restoration-eval/data/processed/restored/lama/canonical/canonical__p023_loss_large_restored_lama.png,23901.264892578125,123.94636535644533,13.01088174387058,,768,768,589824,422400,44286,545538,5945,11.070987701416016,41.280418395996094,225.3333282470703,1.7646698951721191,9.222250938415527,130.0,9.306316375732422,37.45083236694336,-81.66666412353516,214.0,3,both,0,44286,123.94637298583984,66.86458587646484,-81.66666412353516,214.0,41543,2714,29,93.80616899245811,6.128347559048007,0.06548344849388069,545538,0.0,0.0,0.0,0.0,0,0,545538,0.0,0.0,100.0,5945,65.9041748046875,73.69744110107422,0.0,210.0,2978,0,2967,50.092514718250634,0.0,49.907485281749366,422400,12.995002746582031,43.70990753173828,-81.66666412353516,214.0,41543,2714,378143,9.83499053030303,0.6425189393939393,89.52249053030303,147.44915771484375,50.86134338378906,23.502792358398438,24.936565399169922,69.62674713134766,76.7271957397461,3.7225677967071533,7.196664333343506,0.0,0.0,0.0,0.0,147.44915771484375,23.502792358398438,123.94637298583984,2714,41543,29,6.128347559048007,93.80616899245811,83.945
16_lama_difference_maps,1.0.0,restoration_eval.error_maps,lama,2026-07-28T10:53:06.469331+00:00,2026-07-28T11:31:48.376440+00:00,ok,,True,109,0,659,768,lama__canonical__canonical__p023_loss_small,canonical,canonical__p023_loss_small,p023,canonical__p023_loss_small,loss_small,D:/Masters/FH/Thesis/painting-restoration-eval/data/processed/clean/p023_clean.png,D:/Masters/FH/Thesis/painting-restoration-eval/data/processed/masked/p023_loss_small_damaged.png,D:/Masters/FH/Thesis/painting-restoration-eval/data/processed/masks/p023_loss_small_mask.png,D:/Masters/FH/Thesis/painting-restoration-eval/data/processed/restored/lama/canonical/canonical__p023_loss_small_restored_lama.png,23292.21893310547,134.29651737213135,18.68209384737734,,768,768,589824,422400,18453,571371,7776,4.553889274597168,26.402917861938477,220.0,0.3523418605327606,3.0489206314086914,99.0,4.201547622680664,24.789915084838867,-23.333328247070312,215.3333282470703,3,both,0,18453,134.29652404785156,46.60039520263672,-23.333328247070312,215.3333282470703,18445,8,0,99.95664661572644,0.04335338427355985,0.0,571371,0.0,0.0,0.0,0.0,0,0,571371,0.0,0.0,100.0,7776,65.71806335449219,74.29186248779297,0.0,215.3333282470703,3783,0,3993,48.6496913580247,0.0,51.3503086419753,422400,5.866888999938965,29.126468658447266,-23.333328247070312,215.3333282470703,18445,8,403947,4.366714015151516,0.001893939393939394,95.63139204545455,145.55862426757812,41.926212310791016,11.262107849121094,13.20090389251709,69.6646499633789,77.38382720947266,3.946587562561035,7.859868049621582,0.0,0.0,0.0,0.0,145.55862426757812,11.262107849121094,134.29652404785156,8,18445,0,0.04335338427355985,99.95664661572644,83.945
16_lama_difference_maps,1.0.0,restoration_eval.error_maps,lama,2026-07-28T10:53:06.469331+00:00,2026-07-28T11:31:48.598756+00:00,ok,,True,109,0,659,768,lama__canonical__canonical__p023_mixed_damage,canonical,canonical__p023_mixed_damage,p023,canonical__p023_mixed_damage,mixed_damage,D:/Masters/FH/Thesis/painting-restoration-eval/data/processed/clean/p023_clean.png,D:/Masters/FH/Thesis/painting-restoration-eval/data/processed/masked/p023_mixed_damage_damaged.png,D:/Masters/FH/Thesis/painting-restoration-eval/data/processed/masks/p023_mixed_damage_mask.png,D:/Masters/FH/Thesis/painting-restoration-eval/data/processed/restored/lama/canonical/canonical__p023_mixed_damage_restored_lama.png,22985.473022460938,128.98028373718262,16.0593870740957,,768,768,589824,422400,42254,547570,28019,10.320878982543945,39.19198989868164,223.0,1.080944538116455,6.167990207672119,130.6666717529297,9.239931106567383,35.692344665527344,-41.666664123535156,218.6666717529297,3,both,0,42254,128.98028564453125,48.36155700683594,-41.666664123535156,218.6666717529297,42204,50,0,99.88166800776258,0.11833199223742132,0.0,547570,0.0,0.0,0.0,0.0,0,0,547570,0.0,0.0,100.0,28019,54.4434928894043,72.20477294921875,0.0,218.6666717529297,11631,0,16388,41.511117456011995,0.0,58.488882543988005,422400,12.902302742004395,41.612918853759766,-41.666664123535156,218.6666717529297,42204,50,380146,9.991477272727273,0.011837121212121212,89.99668560606061,144.0692138671875,46.60679626464844,15.08891487121582,17.87995719909668,57.8658561706543,75.26908111572266,3.422355890274048,6.661540985107422,0.0,0.0,0.0,0.0,144.0692138671875,15.08891487121582,128.98028564453125,50,42204,0,0.11833199223742132,99.88166800776258,83.945
16_lama_difference_maps,1.0.0,restoration_eval.error_maps,lama,2026-07-28T10:53:06.469331+00:00,2026-07-28T11:31:48.842526+00:00,ok,,True,109,0,659,768,lama__canonical__canonical__p023_scratch_thin,canonical,canonical__p023_scratch_thin,p023,canonical__p023_scratch_thin,scratch_thin,D:/Masters/FH/Thesis/painting-restoration-eval/data/processed/clean/p023_clean.png,D:/Masters/FH/Thesis/painting-restoration-eval/data/processed/masked/p023_scratch_thin_damaged.png,D:/Masters/FH/Thesis/painting-restoration-eval/data/processed/masks/p023_scratch_thin_mask.png,D:/Masters/FH/Thesis/painting-restoration-eval/data/processed/restored/lama/canonical/canonical__p023_scratch_thin_restored_lama.png,18185.77178955078,117.2014513015747,21.07921857739957,,768,768,589824,422400,8131,581693,21990,1.7338008880615234,15.512554168701172,224.3333282470703,0.11812395602464676,1.339073896408081,95.66666412353516,1.6156768798828125,14.6118745803833,0.0,223.0,3,both,0,8131,117.20146179199219,44.05678176879883,11.333332061767578,223.0,8131,0,0,100.0,0.0,0.0,581693,0.0,0.0,0.0,0.0,0,0,581693,0.0,0.0,100.0,21990,43.1976203918457,62.49174880981445,0.0,223.0,8113,0,13877,36.89404274670305,0.0,63.10595725329695,422400,2.2560722827911377,17.224645614624023,0.0,223.0,8131,0,414269,1.9249526515151514,0.0,98.07504734848484,125.77017974853516,43.08059310913086,8.568729400634766,7.593562126159668,46.36146545410156,66.02064514160156,3.1638472080230713,6.199190139770508,0.0,0.0,0.0,0.0,125.77017974853516,8.568729400634766,117.20146179199219,0,8131,0,0.0,100.0,83.945
16_lama_difference_maps,1.0.0,restoration_eval.error_maps,lama,2026-07-28T10:53:06.469331+00:00,2026-07-28T11:31:49.067026+00:00,ok,,True,85,0,683,768,lama__canonical__canonical__p024_loss_large,canonical,canonical__p024_loss_large,p024,canonical__p024_loss_large,loss_large,D:/Masters/FH/Thesis/painting-restoration-eval/data/processed/clean/p024_clean.png,D:/Masters/FH/Thesis/painting-restoration-eval/data/processed/masked/p024_loss_large_damaged.png,D:/Masters/FH/Thesis/painting-restoration-eval/data/processed/masks/p024_loss_large_mask.png,D:/Masters/FH/Thesis/painting-restoration-eval/data/processed/restored/lama/canonical/canonical__p024_loss_large_restored_lama.png,26762.331604003903,141.5089569091797,15.783218644346388,,768,768,589824,459264,57578,532246,6536,15.554851531982422,48.565616607666016,245.6666717529297,1.7408963441848755,8.08082103729248,153.6666717529297,13.813956260681152,43.59111404418945,-19.333332061767578,237.33334350585938,3,both,0,57578,141.50894165039062,37.3542366027832,-19.333332061767578,237.33334350585938,57567,10,1,99.98089548091285,0.01736774462468304,0.0017367744624683038,532246,0.0,0.0,0.0,0.0,0,0,532246,0.0,0.0,100.0,6536,72.4992904663086,79.2868881225586,0.0,237.33334350585938,3229,0,3307,49.403304773561814,0.0,50.59669522643819,459264,17.740999221801758,48.689857482910156,-19.333332061767578,237.33334350585938,57567,10,401687,12.534620610367893,0.002177396878483835,87.46320199275362,159.34255981445312,35.355289459228516,17.833589553833008,19.543121337890625,75.6772232055664,81.8072738647461,3.1779375076293945,6.429706573486328,0.0,0.0,0.0,0.0,159.34255981445312,17.833589553833008,141.50894165039062,10,57567,1,0.01736774462468304,99.98089548091285,83.945
16_lama_difference_maps,1.0.0,restoration_eval.error_maps,lama,2026-07-28T10:53:06.469331+00:00,2026-07-28T11:31:49.297846+00:00,ok,,True,85,0,683,768,lama__canonical__canonical__p024_loss_small,canonical,canonical__p024_loss_small,p024,canonical__p024_loss_small,loss_small,D:/Masters/FH/Thesis/painting-restoration-eval/data/processed/clean/p024_clean.png,D:/Masters/FH/Thesis/painting-restoration-eval/data/processed/masked/p024_loss_small_damaged.png,D:/Masters/FH/Thesis/painting-restoration-eval/data/processed/masks/p024_loss_small_mask.png,D:/Masters/FH/Thesis/painting-restoration-eval/data/processed/restored/lama/canonical/canonical__p024_loss_small_restored_lama.png,41976.60647583008,194.4362416267395,24.272272441200663,,768,768,589824,459264,20530,569294,9890,7.044208526611328,37.46554183959961,247.3333282470703,0.2764666974544525,2.266777753829956,101.0,6.767740249633789,36.16985321044922,-3.333332061767578,243.33334350585938,3,both,0,20530,194.43624877929688,33.113739013671875,-3.333332061767578,243.33334350585938,20528,2,0,99.99025815879202,0.00974184120798831,0.0,569294,0.0,0.0,0.0,0.0,0,0,569294,0.0,0.0,100.0,9890,93.64270782470703,99.95221710205078,0.0,242.6666717529297,4746,0,5144,47.98786653185035,0.0,52.01213346814965,459264,8.691679954528809,40.785400390625,-3.333332061767578,243.33334350585938,20528,2,438734,4.4697603121516165,0.000435479375696767,95.5298042084727,202.3790740966797,28.203866958618164,7.942848205566406,9.312849044799805,96.59564971923828,102.41559600830078,2.952949285507202,6.349921703338623,0.0,0.0,0.0,0.0,202.3790740966797,7.942848205566406,194.43624877929688,2,20528,0,0.00974184120798831,99.99025815879202,83.945
16_lama_difference_maps,1.0.0,restoration_eval.error_maps,lama,2026-07-28T10:53:06.469331+00:00,2026-07-28T11:31:49.529569+00:00,ok,,True,85,0,683,768,lama__canonical__canonical__p024_mixed_damage,canonical,canonical__p024_mixed_damage,p024,canonical__p024_mixed_damage,mixed_damage,D:/Masters/FH/Thesis/painting-restoration-eval/data/processed/clean/p024_clean.png,D:/Masters/FH/Thesis/painting-restoration-eval/data/processed/masked/p024_mixed_damage_damaged.png,D:/Masters/FH/Thesis/painting-restoration-eval/data/processed/masks/p024_mixed_damage_mask.png,D:/Masters/FH/Thesis/painting-restoration-eval/data/processed/restored/lama/canonical/canonical__p024_mixed_damage_restored_lama.png,38892.612564086914,184.05778217315677,24.15828766329381,,768,768,589824,459264,37292,552532,24281,12.130989074707031,47.89331817626953,253.6666717529297,0.49381738901138306,2.9484610557556152,115.33333587646484,11.637170791625977,46.239986419677734,-40.0,245.3333282470703,3,both,0,37292,184.0577850341797,45.63104248046875,-40.0,245.3333282470703,37278,14,0,99.96245843612571,0.03754156387428939,0.0,552532,0.0,0.0,0.0,0.0,0,0,552532,0.0,0.0,100.0,24281,69.32872772216797,90.84519958496094,-40.0,245.3333282470703,9521,11,14749,39.21172933569458,0.04530291174169103,60.742967752563736,459264,14.945399284362793,51.92807388305664,-40.0,245.3333282470703,37278,14,421972,8.11690008361204,0.003048355629877369,91.88005156075808,191.86819458007812,42.34688949584961,7.810396671295166,8.963981628417969,72.51115417480469,93.89132690429688,3.1824333667755127,8.138177871704102,0.0,0.0,0.0,0.0,191.86819458007812,7.810396671295166,184.0577850341797,14,37278,0,0.03754156387428939,99.96245843612571,83.945
16_lama_difference_maps,1.0.0,restoration_eval.error_maps,lama,2026-07-28T10:53:06.469331+00:00,2026-07-28T11:31:49.769064+00:00,ok,,True,85,0,683,768,lama__canonical__canonical__p024_scratch_thin,canonical,canonical__p024_scratch_thin,p024,canonical__p024_scratch_thin,scratch_thin,D:/Masters/FH/Thesis/painting-restoration-eval/data/processed/clean/p024_clean.png,D:/Masters/FH/Thesis/painting-restoration-eval/data/processed/masked/p024_scratch_thin_damaged.png,D:/Masters/FH/Thesis/painting-restoration-eval/data/processed/masks/p024_scratch_thin_mask.png,D:/Masters/FH/Thesis/painting-restoration-eval/data/processed/restored/lama/canonical/canonical__p024_scratch_thin_restored_lama.png,37819.2911529541,183.57392024993896,25.283101669635958,,768,768,589824,459264,6922,582902,20424,2.2339115142822266,20.85106658935547,253.0,0.0795423686504364,1.0794867277145386,117.33333587646484,2.1543691158294678,20.199539184570312,-28.0,244.0,3,both,0,6922,183.5739288330078,38.25737762451172,-28.0,244.0,6921,1,0,99.9855533082924,0.014446691707598961,0.0,582902,0.0,0.0,0.0,0.0,0,0,582902,0.0,0.0,100.0,20424,62.21595764160156,89.70198822021484,-28.0,244.0,6921,1,13502,33.886603995299645,0.004896200548374461,66.10849980415198,459264,2.766815185546875,22.854312896728516,-28.0,244.0,6921,1,452342,1.5069763795986622,0.0002177396878483835,98.49280588071349,190.3517303466797,35.18458557128906,6.777810096740723,7.341318607330322,64.51305389404297,92.40021514892578,2.2971014976501465,5.344011306762695,0.0,0.0,0.0,0.0,190.3517303466797,6.777810096740723,183.5739288330078,1,6921,0,0.014446691707598961,99.9855533082924,83.945
